SA4_CODE_2016,Lab_1000_1249_H_0,Lab_1000_1249_H_1_15,Lab_1000_1249_H_16_24,Lab_1000_1249_H_25_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40,Lab_1000_1249_H_41_48,Lab_1000_1249_H_49mo,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_15,Lab_1250_1499_H_16_24,Lab_1250_1499_H_25_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40,Lab_1250_1499_H_41_48,Lab_1250_1499_H_49mo,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_15,Lab_1500_1749_H_16_24,Lab_1500_1749_H_25_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40,Lab_1500_1749_H_41_48,Lab_1500_1749_H_49mo,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_15,Lab_1750_1999_H_16_24,Lab_1750_1999_H_25_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40,Lab_1750_1999_H_41_48,Lab_1750_1999_H_49mo,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_15,Lab_2000_2999_H_16_24,Lab_2000_2999_H_25_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40,Lab_2000_2999_H_41_48,Lab_2000_2999_H_49mo,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000mo_H_0,Lab_3000mo_H_1_15,Lab_3000mo_H_16_24,Lab_3000mo_H_25_34,Lab_3000mo_H_35_39,Lab_3000mo_H_40,Lab_3000mo_H_41_48,Lab_3000mo_H_49mo,Lab_3000mo_H_NS,Lab_3000mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_15,Lab_PINS_H_16_24,Lab_PINS_H_25_34,Lab_PINS_H_35_39,Lab_PINS_H_40,Lab_PINS_H_41_48,Lab_PINS_H_49mo,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_15,Lab_Tot_H_16_24,Lab_Tot_H_25_34,Lab_Tot_H_35_39,Lab_Tot_H_40,Lab_Tot_H_41_48,Lab_Tot_H_49mo,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_15,OIDNS_NNI_H_16_24,OIDNS_NNI_H_25_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40,OIDNS_NNI_H_41_48,OIDNS_NNI_H_49mo,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_15,OIDNS_1_149_H_16_24,OIDNS_1_149_H_25_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40,OIDNS_1_149_H_41_48,OIDNS_1_149_H_49mo,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_15,OIDNS_150_299_H_16_24,OIDNS_150_299_H_25_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40,OIDNS_150_299_H_41_48,OIDNS_150_299_H_49mo,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_15,OIDNS_300_399_H_16_24,OIDNS_300_399_H_25_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40,OIDNS_300_399_H_41_48,OIDNS_300_399_H_49mo,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot,OIDNS_400_499_H_0,OIDNS_400_499_H_1_15,OIDNS_400_499_H_16_24,OIDNS_400_499_H_25_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40,OIDNS_400_499_H_41_48,OIDNS_400_499_H_49mo,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_15,OIDNS_500_649_H_16_24,OIDNS_500_649_H_25_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40,OIDNS_500_649_H_41_48,OIDNS_500_649_H_49mo,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_15,OIDNS_650_799_H_16_24,OIDNS_650_799_H_25_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40,OIDNS_650_799_H_41_48,OIDNS_650_799_H_49mo,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_15,OIDNS_800_999_H_16_24,OIDNS_800_999_H_25_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40,OIDNS_800_999_H_41_48,OIDNS_800_999_H_49mo,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_15,OIDNS_1000_1249_H_16_24,OIDNS_1000_1249_H_25_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40,OIDNS_1000_1249_H_41_48,OIDNS_1000_1249_H_49mo,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_15,OIDNS_1250_1499_H_16_24,OIDNS_1250_1499_H_25_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40,OIDNS_1250_1499_H_41_48,OIDNS_1250_1499_H_49mo,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_15,OIDNS_1500_1749_H_16_24,OIDNS_1500_1749_H_25_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40,OIDNS_1500_1749_H_41_48,OIDNS_1500_1749_H_49mo,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_15,OIDNS_1750_1999_H_16_24,OIDNS_1750_1999_H_25_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40,OIDNS_1750_1999_H_41_48,OIDNS_1750_1999_H_49mo,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot
207,13,19,33,38,140,140,71,50,4,518,4,14,5,26,59,75,37,49,9,275,3,9,6,6,31,51,22,45,4,186,3,8,5,4,14,22,21,36,3,107,3,4,4,3,6,20,34,42,0,121,0,6,4,8,0,4,3,9,3,36,0,33,24,14,12,13,3,3,18,124,193,2365,1527,968,1083,759,333,416,176,7823,5,12,3,7,6,12,0,4,39,91,3,38,9,3,0,3,0,0,18,80,4,36,9,8,0,0,4,3,40,106,7,28,26,5,7,3,0,0,42,123,10,11,22,14,8,13,0,5,56,139,5,24,34,24,16,18,7,5,58,186,4,13,14,20,42,26,3,6,41,177,6,15,7,30,41,39,11,11,59,215,5,8,14,20,44,49,20,17,45,232,4,9,3,10,46,29,7,25,29,159,6,4,7,9,20,35,8,16,25,131,0,3,7,10,13,21,10,10,23,105
208,21,33,46,74,346,260,135,128,23,1056,9,15,13,20,102,128,73,87,6,454,10,9,11,18,76,72,46,74,0,305,3,0,3,7,32,48,28,49,0,175,3,11,6,8,22,32,34,69,3,184,0,10,5,3,11,10,3,16,0,56,3,46,20,17,45,22,5,25,25,207,280,2849,1767,1374,2610,1523,653,687,217,11959,10,8,3,3,4,4,3,15,52,105,10,32,7,0,0,4,0,0,41,107,0,38,10,4,3,0,0,3,37,94,3,24,23,3,3,4,3,4,52,121,7,19,14,11,7,6,0,4,43,117,8,9,20,18,15,13,7,10,56,149,6,11,9,25,47,33,3,15,68,210,8,7,16,17,62,51,11,12,65,243,7,14,7,20,51,49,19,26,34,237,10,4,5,12,21,38,11,13,33,145,3,3,5,12,22,32,10,30,28,140,0,13,4,5,17,30,8,20,14,102
209,25,36,34,86,304,306,147,135,28,1098,11,15,16,29,109,145,74,98,6,494,5,10,10,8,69,71,49,68,3,293,3,6,4,7,27,41,35,39,6,171,7,5,3,3,13,27,24,56,10,151,4,13,4,3,9,3,6,19,3,58,4,52,31,34,60,33,12,5,35,268,372,3221,1919,1649,2585,1811,669,745,310,13281,16,18,0,7,0,6,3,3,50,102,4,55,3,0,0,4,0,0,30,95,3,39,13,9,0,0,3,0,31,101,7,28,12,15,4,9,0,0,44,117,10,13,28,13,9,7,0,0,52,129,15,13,23,29,32,29,3,16,68,216,6,6,18,28,38,37,8,6,63,214,4,10,11,21,59,45,12,18,61,238,7,18,10,12,49,46,25,19,66,240,3,5,6,12,31,35,15,14,27,153,3,3,4,9,16,28,10,14,21,110,0,0,0,0,4,15,3,16,14,56
210,47,28,50,110,507,563,227,180,21,1733,15,19,11,34,202,273,117,147,15,821,14,5,7,10,88,104,73,117,4,435,10,3,4,10,42,78,31,65,3,243,9,3,3,7,19,37,39,80,0,207,0,12,3,5,4,13,9,22,0,64,8,47,19,28,62,54,19,9,38,285,391,2544,1887,1726,3526,2589,986,991,312,14952,16,9,3,4,0,3,0,7,60,101,6,39,3,3,3,0,0,0,45,103,7,25,10,3,3,3,0,4,46,103,7,12,22,9,3,3,4,3,49,113,8,13,22,8,12,5,0,0,50,124,11,11,24,30,45,16,7,13,63,213,12,18,16,20,91,45,15,8,75,302,11,11,9,23,89,72,15,29,67,330,8,3,4,19,81,73,29,29,64,312,4,3,3,6,45,48,25,29,28,192,8,0,3,0,30,26,7,25,22,127,4,3,4,0,19,23,8,18,10,83
211,40,45,48,118,548,484,210,177,21,1691,22,19,21,29,207,203,103,120,5,733,19,9,5,24,89,85,71,88,6,390,6,10,3,7,35,47,36,56,3,195,3,3,6,3,22,32,28,52,0,150,4,6,5,3,13,7,5,24,0,61,6,78,34,32,61,50,19,18,47,343,515,4435,2344,2010,3799,2337,983,924,333,17678,12,7,4,3,3,5,3,10,53,105,10,58,6,4,3,4,0,3,57,140,6,32,16,7,8,8,0,3,46,118,12,34,26,10,4,4,0,8,52,151,12,23,22,21,10,7,3,6,55,154,15,22,25,24,20,18,0,6,73,199,10,12,20,26,59,38,15,14,88,279,13,8,13,25,91,55,18,27,78,333,6,11,5,14,63,75,28,25,53,292,5,8,4,4,42,48,19,17,32,177,7,4,3,5,22,41,13,28,19,139,4,4,0,5,12,22,4,14,11,82
212,63,79,80,207,822,788,384,379,43,2843,40,21,33,71,329,353,225,241,15,1314,18,18,21,32,161,227,172,192,13,859,15,3,11,19,54,108,120,129,11,459,11,11,3,13,37,86,68,166,4,401,4,14,16,12,13,19,10,42,4,137,16,80,59,48,118,88,19,14,71,515,749,5349,3724,3464,6777,4380,1901,1832,601,28784,25,27,7,6,5,14,0,21,101,213,8,77,5,8,3,5,0,8,75,188,8,70,34,7,9,9,0,8,80,219,3,36,50,19,8,10,0,8,90,229,19,31,40,29,24,11,0,12,109,263,21,53,54,64,72,26,5,17,125,428,11,30,36,45,132,70,13,20,143,500,12,21,21,41,161,137,34,42,118,585,12,12,17,41,143,130,44,62,97,558,15,3,11,22,83,109,41,42,73,399,3,7,4,15,66,60,38,46,47,292,8,10,9,0,30,46,20,27,18,162
213,63,66,53,142,781,767,315,269,39,2486,33,19,18,53,331,373,205,195,19,1242,18,28,18,28,118,173,125,170,9,678,3,7,5,11,60,91,79,119,9,385,7,9,8,8,40,88,72,143,9,389,3,5,7,11,15,17,9,25,0,91,7,87,51,45,83,77,19,17,58,441,568,4509,2949,2550,5103,3491,1415,1445,528,22563,15,16,3,3,7,11,3,17,72,144,8,61,3,0,4,3,0,9,56,146,19,45,31,10,5,0,0,4,66,189,9,46,37,17,15,17,3,3,79,225,9,24,37,20,11,18,3,9,82,221,16,27,30,51,47,27,9,20,106,324,19,17,28,43,97,65,10,13,112,404,17,17,11,29,120,85,18,39,127,465,23,15,6,22,99,104,28,52,88,439,4,8,12,5,63,78,32,31,45,284,6,4,4,9,43,46,27,32,28,207,4,6,0,5,15,42,17,23,21,132
214,25,19,26,67,222,231,127,122,19,855,4,8,13,19,61,105,58,79,8,356,5,0,3,17,31,58,36,62,0,211,4,7,0,4,19,33,24,41,0,142,3,6,7,4,9,20,26,58,0,130,6,4,4,3,6,7,6,13,0,50,7,52,17,27,31,19,10,5,12,187,275,2392,1257,1276,1663,1204,540,598,175,9380,5,3,3,3,3,3,0,9,25,57,3,26,3,0,0,0,0,0,24,66,7,31,6,3,0,0,0,0,20,71,0,11,13,7,0,4,0,0,38,88,6,7,15,4,4,0,0,3,35,88,5,10,9,13,5,13,0,10,25,94,8,9,8,11,17,25,4,14,34,115,3,7,8,12,31,26,12,9,44,146,3,4,3,10,19,34,11,10,26,119,7,0,0,7,15,17,8,15,18,83,6,0,6,9,19,18,3,12,12,77,3,0,0,0,4,13,9,8,5,41
215,21,16,24,35,169,186,89,105,4,648,10,3,8,11,41,69,37,51,6,239,6,3,12,4,24,33,17,38,0,135,0,0,0,6,6,16,9,18,0,61,0,0,3,3,3,7,8,27,3,58,3,4,3,3,8,0,0,13,0,40,3,39,22,17,34,17,4,15,28,164,274,1658,896,992,1437,1262,485,628,186,7813,4,3,0,0,0,3,0,3,21,37,3,17,3,0,0,0,0,4,22,57,13,6,4,6,0,0,0,5,29,58,3,6,10,9,3,6,0,0,35,70,3,18,6,11,0,0,0,4,37,72,3,8,9,9,14,5,0,4,50,110,8,3,6,11,22,16,3,7,25,106,4,3,5,7,20,27,13,11,25,114,3,0,0,10,19,22,3,14,22,94,0,4,3,5,12,22,5,8,8,58,0,0,0,0,6,14,4,9,0,42,0,3,0,0,3,7,0,6,4,26
216,37,18,24,66,201,253,127,122,7,847,21,13,6,16,75,121,94,66,9,418,14,3,4,7,40,59,73,74,0,288,13,0,0,0,15,27,84,37,3,182,5,3,0,3,11,4,28,29,0,85,0,3,3,0,9,0,5,6,0,34,4,28,14,17,37,23,15,18,11,170,359,1374,773,931,1358,1157,687,614,140,7392,9,7,0,5,0,3,0,3,25,55,5,14,0,0,0,0,0,0,20,41,3,7,5,0,3,0,0,0,14,36,6,9,3,3,0,3,0,0,30,67,4,9,6,3,3,0,0,0,27,61,7,4,9,11,11,10,0,3,32,82,5,4,7,9,17,17,4,9,37,107,3,0,0,3,27,15,6,10,27,92,9,0,0,4,7,23,9,9,21,69,0,0,0,3,4,14,6,7,11,42,6,0,0,0,3,3,8,9,3,29,0,0,0,0,3,4,0,8,6,22
217,28,13,30,44,131,152,84,104,4,592,4,8,5,20,40,71,45,56,3,255,8,4,5,6,26,30,38,32,3,159,4,3,3,3,17,9,37,20,0,96,5,0,3,3,6,7,27,23,0,75,0,3,4,3,0,6,4,11,0,38,5,40,14,24,18,15,0,18,12,137,257,1418,759,806,941,755,431,511,133,6014,8,0,0,0,0,3,0,3,9,25,3,14,0,0,0,0,0,5,18,39,3,8,5,0,0,0,0,3,16,41,0,3,3,5,5,3,0,0,14,36,4,6,3,9,0,3,0,7,16,50,3,3,4,9,5,4,0,7,21,61,6,3,0,11,15,14,4,3,27,76,7,3,0,9,17,15,3,7,24,80,0,0,0,7,22,18,6,4,18,69,4,0,0,0,9,14,4,3,15,45,3,0,0,0,8,16,0,8,3,50,0,0,0,0,6,9,4,5,5,23
297,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,18,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,79,93,125,302,438,781,274,388,39,2520,43,37,63,132,266,478,194,354,18,1583,30,19,30,61,121,314,158,277,17,1032,15,3,8,34,42,147,100,198,8,563,30,12,14,38,55,124,98,232,14,606,9,14,13,16,10,27,17,68,3,159,23,84,47,38,51,67,33,37,69,454,869,4377,3099,3103,2635,3793,1395,2309,508,22073,30,8,3,0,4,6,0,22,39,125,7,42,3,0,3,0,0,3,31,95,5,37,18,10,3,9,0,7,51,136,20,26,23,15,6,7,3,3,41,138,19,31,29,20,5,15,0,18,39,174,15,19,30,30,27,20,5,26,45,221,15,22,18,30,39,29,7,8,44,220,28,14,14,23,59,58,14,29,51,299,18,10,15,20,55,51,22,27,55,275,10,0,0,3,16,43,3,26,25,130,7,3,5,3,13,33,3,33,13,119,6,3,0,0,9,15,6,23,9,73
301,41,30,42,86,377,285,177,151,15,1208,13,15,15,36,106,129,72,122,3,509,9,0,16,28,69,86,49,102,3,359,13,3,0,18,23,61,35,50,6,204,14,4,6,7,24,35,27,48,0,167,3,4,0,5,11,6,0,12,0,50,6,27,14,16,26,26,4,13,19,140,305,1807,1160,1288,2305,1433,675,750,153,9875,9,9,0,0,3,3,0,10,15,49,3,22,4,0,0,3,0,3,19,56,0,12,3,0,0,0,0,0,21,36,0,11,8,3,3,0,0,3,22,57,3,4,14,5,6,9,0,0,20,57,3,6,10,12,21,9,3,9,25,86,9,3,3,16,34,16,5,14,24,128,3,7,8,16,35,31,9,15,38,159,0,11,4,8,42,35,13,16,32,156,0,0,0,9,22,19,3,11,11,74,0,0,3,3,7,22,9,14,13,70,0,3,0,0,0,7,4,11,8,40
302,36,28,41,128,433,421,219,184,12,1504,17,13,15,37,139,163,112,138,6,640,14,12,3,19,71,83,65,141,4,402,9,6,0,5,31,48,34,79,7,220,6,0,3,4,19,33,26,116,5,216,3,0,3,5,3,7,3,27,0,51,8,37,17,18,34,28,12,13,28,190,372,1976,1430,1630,2915,1784,835,1022,214,12174,7,11,0,0,0,3,0,14,25,59,8,23,3,3,3,3,0,3,12,56,3,18,9,0,3,0,0,0,26,66,3,6,12,4,6,3,0,0,22,56,0,14,22,11,3,0,0,3,36,92,7,13,21,15,15,13,3,5,46,135,9,4,8,14,41,25,11,11,46,170,4,6,4,20,76,46,11,17,46,230,6,3,7,7,65,50,18,33,28,216,3,3,0,9,36,27,17,23,17,135,0,3,5,3,27,32,12,23,22,126,0,0,0,3,9,24,9,25,12,91
303,36,25,44,74,378,336,162,199,21,1267,10,9,15,38,126,153,77,108,9,551,12,8,7,23,56,49,42,80,9,279,3,0,7,4,29,30,22,62,3,167,0,8,3,3,13,25,15,73,3,150,0,11,6,0,3,4,3,8,3,43,8,38,20,16,33,22,11,17,28,187,342,2436,1822,1632,2584,1641,698,891,260,12308,17,8,5,0,4,3,0,5,46,94,3,36,4,3,0,0,0,3,27,81,9,40,10,0,3,3,0,4,40,105,7,26,21,8,3,3,3,8,39,118,3,11,21,15,12,4,0,10,53,123,3,15,27,38,14,18,0,15,59,194,9,7,15,27,51,34,5,20,67,244,10,11,13,30,78,66,29,23,61,317,3,3,8,15,101,75,18,33,75,331,3,4,6,9,38,41,19,36,24,189,5,0,6,11,40,31,12,25,25,152,4,3,0,9,17,30,5,27,13,111
304,10,21,18,31,62,64,28,57,0,293,0,3,5,7,25,23,13,28,0,103,5,0,4,6,13,18,4,27,0,70,0,3,0,0,5,12,0,14,0,35,3,0,3,0,3,9,5,16,0,41,0,6,0,0,3,0,0,7,0,21,0,16,5,10,5,3,0,4,10,50,117,1300,663,561,585,368,115,268,65,4048,0,4,0,4,0,4,0,4,19,35,0,15,0,0,0,0,0,0,12,36,3,19,3,7,0,0,0,0,11,37,3,5,3,3,0,0,0,3,12,31,0,6,5,6,0,0,0,0,13,32,3,7,9,4,8,0,3,3,15,51,3,4,7,13,9,9,0,7,12,60,3,5,4,10,12,16,8,0,13,75,8,4,0,3,23,29,15,18,20,113,3,9,3,8,11,28,14,17,9,95,3,4,0,4,9,19,7,9,3,52,4,3,0,4,0,4,5,12,7,37
305,26,39,60,95,349,326,188,171,28,1261,18,17,29,49,163,160,109,128,14,682,13,11,6,14,118,127,82,122,12,511,13,3,15,12,50,105,78,141,7,417,14,5,5,10,48,61,64,194,4,399,3,3,4,3,12,12,6,35,3,78,0,31,19,21,26,16,14,17,40,188,379,2928,3131,2061,2691,1685,853,1125,352,15211,19,19,0,0,5,7,3,14,68,135,6,49,8,0,3,0,0,5,51,127,3,47,25,10,3,0,0,0,59,147,9,30,20,4,3,7,0,13,71,158,10,20,44,21,13,13,6,6,76,213,11,35,27,36,31,23,3,11,75,254,7,12,26,31,69,63,9,23,113,366,15,9,23,40,120,106,28,33,117,501,18,20,16,44,170,147,37,42,85,585,13,9,13,19,143,117,32,52,66,464,19,6,8,15,133,111,46,65,35,437,10,9,8,16,88,93,38,44,21,316
306,31,22,28,78,231,266,145,152,12,971,11,0,16,22,80,83,70,100,3,387,7,12,4,8,41,48,42,75,3,232,5,5,8,4,10,14,8,28,4,84,0,5,0,7,8,12,8,21,6,68,0,5,3,4,6,7,3,7,3,37,4,52,25,38,34,32,11,19,39,247,350,1925,1456,2183,2398,1498,724,891,322,11753,14,10,0,3,4,7,0,9,33,74,0,22,3,3,0,0,0,0,20,53,5,13,9,4,3,0,0,3,37,72,8,15,11,12,4,3,0,9,55,109,5,9,7,8,7,0,8,3,37,88,8,13,12,19,15,14,0,17,45,138,10,3,6,23,38,21,12,12,53,176,8,5,7,14,44,33,10,15,42,183,12,9,0,10,30,33,21,25,34,169,4,3,3,3,32,32,11,21,16,127,4,6,0,0,15,18,14,20,13,88,3,3,0,0,5,7,5,12,3,40
307,35,26,34,62,271,180,164,309,19,1089,19,12,7,16,90,77,69,170,3,457,6,3,5,14,24,24,25,88,5,196,4,0,0,3,8,15,11,49,4,84,3,7,0,5,12,9,6,52,3,94,4,3,0,7,5,12,4,32,0,64,3,29,12,13,15,29,12,31,29,172,281,1418,783,1030,1740,1263,669,1430,212,8814,9,0,0,4,4,0,0,11,19,36,3,6,3,0,0,0,0,5,19,43,9,13,12,7,0,0,0,0,25,60,0,3,7,3,3,3,0,3,33,55,5,10,9,4,7,0,4,4,23,66,0,5,3,10,3,6,3,7,22,67,7,4,3,6,13,16,4,11,23,76,5,0,4,0,15,15,5,8,27,81,3,0,3,3,17,15,8,19,18,87,3,0,0,0,7,6,5,18,12,49,4,0,0,3,7,9,5,16,5,42,0,3,0,0,0,3,3,15,3,26
308,43,41,32,66,278,236,113,251,21,1087,19,9,8,25,100,113,85,150,5,514,10,6,6,12,51,53,52,92,9,287,3,3,4,3,25,30,28,122,3,227,16,4,10,4,16,39,52,221,4,366,9,6,5,6,5,10,7,123,3,184,12,43,14,21,31,21,5,20,27,194,379,1981,1176,1330,1910,1271,656,1511,218,10440,7,4,3,0,0,0,0,5,20,39,5,13,0,0,0,3,0,0,21,46,6,15,11,3,0,0,0,0,20,50,8,6,9,3,4,0,0,3,24,59,3,6,12,9,4,0,0,7,25,61,3,6,6,16,4,12,0,5,38,79,4,10,8,9,25,8,3,9,45,114,12,5,3,9,32,31,9,10,43,149,3,4,5,3,24,22,15,24,23,123,0,0,0,7,18,23,8,26,8,94,15,5,3,3,8,12,8,24,8,83,4,0,0,0,11,7,14,16,3,63
309,49,47,88,191,543,556,326,386,29,2228,20,14,34,74,178,242,175,285,14,1039,15,21,16,37,99,146,124,224,13,690,11,3,9,17,54,79,57,159,8,395,7,7,17,10,47,53,73,199,4,419,4,10,6,16,8,17,6,83,0,153,18,75,34,60,45,42,17,35,71,404,634,4864,3534,3914,4449,2877,1458,2079,465,24279,27,14,8,3,10,4,4,14,73,166,6,57,8,3,3,6,0,10,45,136,5,54,21,6,3,3,3,6,73,169,12,44,35,13,9,18,3,11,76,210,22,27,31,34,4,13,4,11,82,227,12,33,32,62,32,32,8,16,102,330,19,25,25,60,85,48,13,31,111,417,18,15,18,38,130,93,31,47,86,482,12,19,12,25,101,114,45,64,68,456,10,15,7,24,62,77,17,50,42,298,8,8,8,13,20,44,16,60,28,210,3,0,4,7,17,27,16,22,19,111
310,35,27,41,185,492,438,254,227,30,1735,10,10,17,58,144,151,96,138,6,630,5,4,3,19,46,72,64,109,7,332,3,0,0,6,27,34,27,60,0,167,3,0,0,3,20,19,24,40,7,117,3,5,3,3,3,5,5,17,4,54,3,48,23,28,32,32,14,14,30,224,405,2257,1444,2229,3247,2247,1003,1038,298,14176,0,8,3,3,5,7,0,11,30,65,7,21,0,5,3,4,0,0,19,59,4,17,13,3,0,0,0,5,22,66,9,13,14,8,0,0,0,0,48,93,6,10,12,6,4,4,0,3,34,84,5,13,9,21,21,20,5,6,34,125,8,5,6,30,53,27,13,12,53,208,9,4,5,20,61,45,24,18,46,237,3,3,3,10,60,56,32,32,39,237,12,0,3,5,26,44,24,29,20,155,3,0,0,4,34,33,7,34,15,127,3,0,0,3,9,25,3,11,9,67
311,21,34,27,78,230,267,163,182,21,1022,10,7,11,31,95,127,59,109,10,475,4,7,4,10,26,55,50,93,10,261,0,5,0,3,8,24,17,42,0,103,3,3,3,3,6,17,15,52,0,101,6,3,0,8,5,7,3,16,3,48,3,41,21,17,30,26,17,15,32,195,309,2061,1334,1533,2060,1546,697,834,250,10623,10,3,0,0,3,5,0,7,35,71,0,28,0,6,0,0,0,0,19,56,3,31,8,4,3,3,0,3,29,79,7,8,10,12,9,3,0,0,27,72,3,11,15,11,0,7,0,3,44,93,7,12,8,16,14,9,0,7,50,120,9,8,5,21,31,26,5,13,43,161,3,7,3,22,44,59,16,18,51,224,10,3,3,10,36,24,14,18,31,145,0,3,0,5,23,28,11,14,18,104,0,5,0,3,17,13,8,17,10,76,4,0,3,0,4,8,3,11,14,46
312,31,27,30,58,187,219,121,238,16,937,23,14,11,16,74,107,80,120,3,450,17,6,3,8,47,48,54,91,3,279,7,6,7,3,11,31,29,73,0,176,7,7,3,3,19,14,29,101,4,180,3,8,9,0,7,14,3,32,0,69,3,29,20,25,21,23,16,30,24,185,273,1433,919,1101,1406,1223,715,1231,184,8474,9,3,0,0,0,4,3,0,19,31,7,11,0,3,0,0,0,3,13,40,0,5,5,4,0,0,0,0,18,31,8,10,3,4,4,10,0,3,29,71,4,3,6,0,5,6,0,3,32,56,3,4,8,12,8,13,4,3,30,88,4,4,4,11,18,11,7,7,30,95,5,0,4,3,28,20,7,10,28,104,3,3,0,3,22,18,6,22,26,103,0,6,3,0,8,16,18,17,14,81,5,3,0,4,9,19,7,30,13,83,4,0,0,3,9,9,12,21,4,57
313,13,33,18,41,172,204,120,125,7,744,12,18,5,21,56,89,58,87,10,351,3,5,5,6,29,63,33,61,4,216,6,0,0,3,11,27,24,27,3,103,0,3,3,3,3,14,8,30,3,69,0,0,5,3,3,3,3,3,0,32,0,16,14,14,16,14,7,9,28,135,236,1844,1109,1376,1502,1137,536,641,181,8562,10,5,3,0,0,3,0,5,16,46,3,15,5,0,0,0,0,3,19,49,4,14,3,7,0,0,0,4,20,56,4,15,8,6,0,0,0,3,29,63,0,7,9,6,3,3,3,0,31,68,5,4,7,12,12,12,0,6,26,77,3,5,5,16,20,14,9,3,34,107,5,3,0,8,10,18,9,12,23,94,3,6,3,4,27,16,4,8,27,95,0,3,0,0,12,16,3,7,12,61,4,3,0,0,7,6,0,13,9,41,0,0,0,0,0,3,0,6,3,18
