SA4_CODE_2016,Emp_15_19_HW_0,Emp_15_19_HW_1_15,Emp_15_19_HW_16_24,Emp_15_19_HW_25_34,Emp_15_19_HW_35_39,Emp_15_19_HW_40,Emp_15_19_HW_41_48,Emp_15_19_HW_49mor,Emp_15_19_HW_NS,Emp_15_19_Tot,Emp_20_24_HW_0,Emp_20_24_HW_1_15,Emp_20_24_HW_16_24,Emp_20_24_HW_25_34,Emp_20_24_HW_35_39,Emp_20_24_HW_40,Emp_20_24_HW_41_48,Emp_20_24_HW_49mor,Emp_20_24_HW_NS,Emp_20_24_Tot,Emp_25_29_HW_0,Emp_25_29_HW_1_15,Emp_25_29_HW_16_24,Emp_25_29_HW_25_34,Emp_25_29_HW_35_39,Emp_25_29_HW_40,Emp_25_29_HW_41_48,Emp_25_29_HW_49mor,Emp_25_29_HW_NS,Emp_25_29_Tot,Emp_30_34_HW_0,Emp_30_34_HW_1_15,Emp_30_34_HW_16_24,Emp_30_34_HW_25_34,Emp_30_34_HW_35_39,Emp_30_34_HW_40,Emp_30_34_HW_41_48,Emp_30_34_HW_49mor,Emp_30_34_HW_NS,Emp_30_34_Tot,Emp_35_39_HW_0,Emp_35_39_HW_1_15,Emp_35_39_HW_16_24,Emp_35_39_HW_25_34,Emp_35_39_HW_35_39,Emp_35_39_HW_40,Emp_35_39_HW_41_48,Emp_35_39_HW_49mor,Emp_35_39_HW_NS,Emp_35_39_Tot,Emp_40_44_HW_0,Emp_40_44_HW_1_15,Emp_40_44_HW_16_24,Emp_40_44_HW_25_34,Emp_40_44_HW_35_39,Emp_40_44_HW_40,Emp_40_44_HW_41_48,Emp_40_44_HW_49mor,Emp_40_44_HW_NS,Emp_40_44_Tot,Emp_45_49_HW_0,Emp_45_49_HW_1_15,Emp_45_49_HW_16_24,Emp_45_49_HW_25_34,Emp_45_49_HW_35_39,Emp_45_49_HW_40,Emp_45_49_HW_41_48,Emp_45_49_HW_49mor,Emp_45_49_HW_NS,Emp_45_49_Tot,Emp_50_54_HW_0,Emp_50_54_HW_1_15,Emp_50_54_HW_16_24,Emp_50_54_HW_25_34,Emp_50_54_HW_35_39,Emp_50_54_HW_40,Emp_50_54_HW_41_48,Emp_50_54_HW_49mor,Emp_50_54_HW_NS,Emp_50_54_Tot,Emp_55_59_HW_0,Emp_55_59_HW_1_15,Emp_55_59_HW_16_24,Emp_55_59_HW_25_34,Emp_55_59_HW_35_39,Emp_55_59_HW_40,Emp_55_59_HW_41_48,Emp_55_59_HW_49mor,Emp_55_59_HW_NS,Emp_55_59_Tot,Emp_60_64_HW_0,Emp_60_64_HW_1_15,Emp_60_64_HW_16_24,Emp_60_64_HW_25_34,Emp_60_64_HW_35_39,Emp_60_64_HW_40,Emp_60_64_HW_41_48,Emp_60_64_HW_49mor,Emp_60_64_HW_NS,Emp_60_64_Tot,Emp_65_69_HW_0,Emp_65_69_HW_1_15,Emp_65_69_HW_16_24,Emp_65_69_HW_25_34,Emp_65_69_HW_35_39,Emp_65_69_HW_40,Emp_65_69_HW_41_48,Emp_65_69_HW_49mor,Emp_65_69_HW_NS,Emp_65_69_Tot,Emp_70_74_HW_0,Emp_70_74_HW_1_15,Emp_70_74_HW_16_24,Emp_70_74_HW_25_34,Emp_70_74_HW_35_39,Emp_70_74_HW_40,Emp_70_74_HW_41_48,Emp_70_74_HW_49mor,Emp_70_74_HW_NS,Emp_70_74_Tot,Emp_75ov_HW_0,Emp_75ov_HW_1_15,Emp_75ov_HW_16_24,Emp_75ov_HW_25_34,Emp_75ov_HW_35_39,Emp_75ov_HW_40,Emp_75ov_HW_41_48,Emp_75ov_HW_49mor,Emp_75ov_HW_NS,Emp_75ov_Tot,Emp_Tot_HW_0,Emp_Tot_HW_1_15,Emp_Tot_HW_16_24,Emp_Tot_HW_25_34,Emp_Tot_HW_35_39,Emp_Tot_HW_40,Emp_Tot_HW_41_48,Emp_Tot_HW_49mor,Emp_Tot_HW_NS,Emp_Tot_Tot,OM_IEs_15_19_HW_0,OM_IEs_15_19_HW_1_15,OM_IEs_15_19_HW_16_24,OM_IEs_15_19_HW_25_34,OM_IEs_15_19_HW_35_39,OM_IEs_15_19_HW_40,OM_IEs_15_19_HW_41_48,OM_IEs_15_19_HW_49mor,OM_IEs_15_19_HW_NS,OM_IEs_15_19_Tot,OM_IEs_20_24_HW_0,OM_IEs_20_24_HW_1_15,OM_IEs_20_24_HW_16_24,OM_IEs_20_24_HW_25_34,OM_IEs_20_24_HW_35_39,OM_IEs_20_24_HW_40,OM_IEs_20_24_HW_41_48,OM_IEs_20_24_HW_49mor,OM_IEs_20_24_HW_NS,OM_IEs_20_24_Tot,OM_IEs_25_29_HW_0,OM_IEs_25_29_HW_1_15,OM_IEs_25_29_HW_16_24,OM_IEs_25_29_HW_25_34,OM_IEs_25_29_HW_35_39,OM_IEs_25_29_HW_40,OM_IEs_25_29_HW_41_48,OM_IEs_25_29_HW_49mor,OM_IEs_25_29_HW_NS,OM_IEs_25_29_Tot,OM_IEs_30_34_HW_0,OM_IEs_30_34_HW_1_15,OM_IEs_30_34_HW_16_24,OM_IEs_30_34_HW_25_34,OM_IEs_30_34_HW_35_39,OM_IEs_30_34_HW_40,OM_IEs_30_34_HW_41_48,OM_IEs_30_34_HW_49mor,OM_IEs_30_34_HW_NS,OM_IEs_30_34_Tot,OM_IEs_35_39_HW_0,OM_IEs_35_39_HW_1_15,OM_IEs_35_39_HW_16_24,OM_IEs_35_39_HW_25_34,OM_IEs_35_39_HW_35_39,OM_IEs_35_39_HW_40,OM_IEs_35_39_HW_41_48,OM_IEs_35_39_HW_49mor,OM_IEs_35_39_HW_NS,OM_IEs_35_39_Tot,OM_IEs_40_44_HW_0,OM_IEs_40_44_HW_1_15,OM_IEs_40_44_HW_16_24,OM_IEs_40_44_HW_25_34,OM_IEs_40_44_HW_35_39,OM_IEs_40_44_HW_40,OM_IEs_40_44_HW_41_48,OM_IEs_40_44_HW_49mor,OM_IEs_40_44_HW_NS,OM_IEs_40_44_Tot
205,214,3337,537,361,502,379,117,116,162,5723,269,1198,892,965,1663,1455,594,563,205,7802,396,667,724,822,1800,1600,886,903,147,7945,447,788,901,825,1457,1291,901,996,115,7724,313,692,929,916,1307,1161,666,967,110,7053,259,757,932,1102,1465,1323,778,982,114,7704,301,686,1050,1301,1685,1401,877,1087,120,8504,388,700,1007,1346,1753,1365,847,1069,140,8606,458,757,1041,1276,1634,1209,755,909,101,8144,393,765,785,838,1001,685,387,484,78,5414,161,503,308,230,266,175,110,127,27,1908,43,230,101,55,45,36,16,21,11,553,14,108,33,26,19,14,7,18,11,251,3644,11196,9246,10063,14581,12093,6942,8243,1334,77348,0,14,4,0,0,0,0,3,0,20,0,3,3,6,4,8,4,9,0,43,11,13,12,6,22,48,18,60,3,195,11,39,32,33,40,83,43,175,9,470,12,36,28,54,58,106,47,231,12,575,13,37,40,55,60,148,70,302,10,743
206,457,8276,2253,893,904,748,236,174,533,14482,1456,12397,10910,6612,10647,10250,4159,3278,1464,61167,2436,5831,8759,7477,24101,26050,11503,11393,1652,99198,4927,3926,7276,7018,24521,28805,11920,13464,1372,103231,3679,3266,6699,6931,18004,22962,9480,12289,963,84272,1782,2834,5569,6666,13442,18121,8228,11724,752,69104,1274,2470,4449,5782,11943,14732,7549,10860,673,59738,1168,2025,3292,4742,10347,11685,5897,8540,605,48301,1131,1875,2840,3970,8376,8471,4307,6110,428,37519,926,1752,2420,2926,5293,4419,2051,2943,274,23006,459,1433,1397,1262,1657,1383,621,880,136,9240,153,718,447,317,344,312,115,162,48,2615,57,374,162,102,125,113,32,83,36,1087,19904,47183,56467,54718,129700,148044,66103,81911,8939,612964,3,26,12,6,0,0,0,3,6,66,7,35,54,34,40,71,24,76,10,353,35,77,106,132,204,396,137,553,41,1687,49,124,186,273,357,877,329,1418,59,3676,66,195,220,353,396,1104,433,1730,67,4563,86,214,245,453,432,1220,534,2071,71,5323
207,187,4490,696,281,239,199,67,41,110,6323,369,4066,2466,1470,2038,1745,726,487,305,13677,455,1342,1615,1483,3923,3669,1756,1481,258,15983,755,1032,1420,1370,3395,3465,1539,1706,210,14901,534,938,1399,1273,2506,2687,1234,1587,167,12321,229,978,1513,1536,2266,2484,1279,1611,143,12038,263,1020,1507,1661,2220,2343,1274,1802,171,12259,251,833,1342,1624,2212,2109,1076,1592,142,11181,310,848,1148,1430,1902,1693,956,1299,90,9681,251,807,938,1059,1220,882,440,718,53,6374,146,673,507,423,361,339,159,230,28,2866,42,351,172,120,84,80,28,35,10,939,12,179,57,24,22,18,11,8,3,340,3809,17565,14791,13763,22396,21711,10557,12590,1696,118882,0,11,3,0,0,0,0,0,0,28,0,22,16,8,16,15,7,15,7,108,7,18,37,30,61,119,37,132,13,450,24,49,68,76,124,241,76,249,21,930,17,90,96,149,127,266,103,328,19,1192,30,125,139,181,162,369,156,553,19,1732
208,252,5344,851,348,328,252,104,38,137,7653,392,4441,2993,1709,2368,1929,803,521,303,15461,409,1266,1617,1572,3710,3271,1628,1312,288,15078,627,923,1308,1382,3424,3194,1568,1557,231,14200,424,1004,1334,1316,2574,2385,1288,1382,205,11908,250,1036,1490,1542,2541,2494,1287,1557,168,12357,255,1013,1511,1811,2730,2542,1291,1623,165,12959,242,863,1352,1561,2684,2268,1133,1457,139,11709,281,777,1226,1491,2249,1725,889,1178,109,9924,252,782,960,1091,1433,1008,482,613,99,6711,130,648,572,475,483,348,157,211,32,3056,50,359,193,103,89,63,36,45,18,942,14,183,56,32,26,24,19,12,13,371,3569,18630,15474,14425,24634,21504,10684,11501,1903,122323,0,7,5,0,0,0,0,0,0,16,3,22,15,18,10,21,17,14,3,119,9,25,22,31,59,122,37,133,4,449,25,61,58,96,115,249,91,349,14,1060,28,107,99,123,122,335,117,487,30,1447,21,145,133,203,174,418,179,692,34,1993
209,258,5854,920,396,409,348,105,52,189,8527,381,3629,2387,1624,2344,1947,782,548,328,13967,507,1204,1403,1521,3558,3225,1514,1373,327,14631,751,1114,1459,1461,3229,2866,1399,1470,255,14009,485,1090,1513,1428,2572,2364,1136,1320,217,12122,317,1135,1663,1764,2553,2416,1129,1386,200,12569,289,977,1581,1944,2744,2545,1229,1458,192,12964,315,854,1355,1810,2689,2283,1021,1374,170,11867,352,796,1327,1581,2390,1862,864,1122,146,10449,301,766,940,1069,1489,1024,481,600,90,6760,140,523,424,327,454,317,129,186,38,2545,26,244,105,71,71,57,23,32,14,635,17,112,31,30,19,10,6,8,8,241,4145,18298,15115,15029,24522,21272,9813,10927,2171,121288,0,17,7,0,0,3,0,0,0,28,0,20,29,11,9,24,7,29,4,131,6,31,32,36,72,115,39,137,11,486,22,77,61,72,119,236,94,310,20,1017,16,111,98,132,153,316,98,399,24,1349,30,113,97,146,161,381,139,529,27,1631
210,180,3656,711,343,409,333,123,78,165,5993,285,2188,1883,1429,2486,2094,812,601,337,12128,442,838,1269,1346,3716,3212,1516,1498,318,14154,583,795,1165,1352,3706,3294,1690,1706,257,14561,448,804,1215,1273,3166,2819,1457,1689,199,13064,350,773,1242,1559,3154,2956,1478,1642,201,13349,311,745,1186,1615,3276,2873,1566,1771,224,13565,332,693,999,1453,3254,2680,1289,1630,170,12505,325,600,880,1182,2559,2057,1085,1264,156,10106,264,479,620,774,1586,1100,569,571,101,6066,71,319,312,262,440,284,135,142,34,1997,26,158,76,57,91,64,25,24,14,530,4,49,28,25,28,26,10,16,6,195,3638,12110,11576,12685,27868,23784,11748,12626,2181,118215,3,15,4,0,0,4,0,0,4,25,3,15,10,17,14,34,22,33,3,160,3,20,38,32,56,121,62,144,18,486,19,64,56,83,121,212,89,340,21,1006,19,60,57,105,115,280,97,343,22,1101,14,78,74,142,157,324,137,491,33,1456
211,361,7203,1175,528,623,511,197,89,228,10911,408,3749,2610,1935,3055,2460,984,660,352,16207,501,1135,1371,1502,3985,3607,1766,1493,322,15669,672,1153,1461,1288,3458,3274,1641,1598,229,14776,491,1255,1541,1430,3099,2780,1479,1620,205,13907,332,1321,1736,1920,3204,3031,1607,1862,214,15233,325,1181,1843,2115,3548,3087,1688,1980,218,15980,385,1030,1670,2090,3536,2691,1549,1889,191,15025,432,981,1508,1923,2926,2247,1211,1474,136,12849,396,1005,1225,1394,1932,1156,668,790,107,8678,191,744,580,480,604,396,183,238,38,3453,56,355,165,115,103,83,44,46,19,976,26,166,49,33,27,25,7,14,12,364,4577,21281,16941,16759,30098,25331,13015,13744,2276,144015,0,11,5,0,0,3,0,0,0,24,10,11,9,15,15,27,8,22,0,115,17,20,32,37,66,125,49,150,9,501,21,84,55,73,133,232,88,337,16,1037,33,110,87,129,131,344,151,497,8,1492,25,140,116,178,179,371,206,686,25,1926
212,375,7682,1416,718,876,679,227,148,309,12427,579,5213,3913,2702,5030,4160,1646,1194,654,25089,856,2007,2546,2656,7747,7066,3419,2928,647,29872,1441,1777,2705,2776,7671,7199,3403,3531,529,31036,914,1888,2630,2835,6746,6260,3011,3474,407,28156,593,1844,2709,3324,6505,6411,3281,3882,403,28946,534,1621,2468,3560,6970,6211,3323,4212,386,29278,605,1354,2183,3008,6629,5498,2987,3804,394,26467,648,1290,1949,2585,5567,4193,2273,2967,273,21734,529,1289,1549,1811,3436,2448,1230,1519,182,13989,241,908,742,691,1054,718,367,425,70,5204,57,429,233,169,196,134,60,75,34,1376,17,185,73,54,36,34,11,34,18,466,7373,27487,25108,26884,58462,50994,25238,28202,4298,254044,0,14,6,3,3,3,0,0,0,33,7,27,37,20,32,53,15,43,4,235,17,61,56,75,118,231,107,252,19,947,30,132,116,155,254,439,185,511,29,1861,34,144,156,233,290,540,207,784,35,2417,35,171,155,260,281,604,222,968,48,2745
213,323,7003,1297,615,638,513,162,118,269,10941,467,4458,3358,2353,3639,3007,1143,946,546,19915,687,1531,2159,2392,5724,4904,2375,2514,558,22855,924,1475,2103,2263,5552,4842,2467,2765,449,22856,706,1446,2034,2184,5016,4191,2080,2558,339,20549,502,1366,2051,2432,4716,4466,2049,2742,375,20706,398,1316,1846,2422,4780,4152,2161,2757,349,20179,453,1026,1608,2182,4375,3744,1933,2615,300,18238,506,1088,1427,1823,3593,3019,1510,1996,244,15215,422,901,1084,1169,2273,1682,821,1033,123,9510,155,620,435,407,651,450,206,269,53,3250,29,245,133,88,113,99,32,37,14,791,22,127,33,29,28,25,0,23,8,291,5598,22611,19575,20361,41108,35090,16938,20381,3629,185285,0,22,5,3,0,0,0,3,0,41,3,26,17,17,34,37,14,41,7,205,11,40,46,69,96,161,73,223,14,731,32,130,101,125,226,417,130,494,35,1691,25,146,137,181,233,502,171,626,35,2039,22,122,135,211,228,532,159,772,42,2218
214,195,3873,632,380,398,390,172,119,137,6288,197,1685,1141,1056,1703,1404,669,420,175,8449,291,545,644,824,1779,1693,858,787,136,7545,334,679,800,772,1387,1366,769,766,106,6982,241,662,850,909,1226,1107,643,747,97,6482,182,704,959,1133,1332,1270,672,821,110,7176,194,617,919,1327,1503,1350,746,856,124,7629,228,519,833,1219,1568,1192,671,755,94,7072,241,531,853,1074,1237,989,540,646,85,6203,208,512,634,783,786,548,250,338,56,4103,107,472,327,244,218,187,75,82,28,1731,30,195,84,55,41,28,10,22,16,484,11,116,21,9,20,12,4,3,11,205,2471,11116,8693,9780,13193,11524,6077,6351,1164,70365,0,11,3,0,3,0,0,0,0,19,0,12,8,13,9,3,5,25,0,75,3,9,15,16,25,59,27,78,7,240,12,40,34,33,57,121,50,197,5,560,20,71,67,71,76,203,63,291,14,885,17,86,78,111,77,248,116,430,17,1180
215,133,1889,288,192,346,265,91,49,93,3343,156,581,454,552,1195,942,378,307,136,4706,227,350,387,504,1257,1095,555,500,115,4996,235,395,470,482,871,864,459,484,85,4343,154,354,485,525,816,812,406,483,63,4107,122,372,508,616,891,786,451,577,86,4399,132,319,550,772,1093,968,464,596,71,4983,202,324,509,756,1117,902,488,575,69,4946,264,370,547,756,988,827,424,511,85,4775,204,354,459,496,679,493,222,296,53,3244,83,272,188,163,157,143,58,91,17,1174,17,116,60,33,18,24,11,18,4,309,12,49,21,14,12,16,4,9,9,147,1935,5759,4939,5865,9456,8138,4003,4501,879,45481,0,3,0,0,0,0,0,0,0,5,0,0,0,4,3,6,3,16,0,39,0,8,6,3,8,31,10,68,0,140,10,16,10,21,27,40,24,122,3,276,6,22,20,23,34,59,31,189,5,399,5,33,24,41,41,106,38,279,3,575
216,139,1763,265,204,360,271,90,55,120,3266,169,478,390,533,1027,816,371,271,123,4184,205,296,347,479,1063,964,563,485,64,4465,239,302,468,450,852,797,484,523,82,4198,186,333,485,502,753,725,435,489,58,3967,154,334,498,649,847,850,498,576,76,4492,155,299,445,682,1003,853,503,644,80,4658,185,267,505,711,1034,836,505,568,67,4670,234,324,454,640,876,756,413,478,56,4228,199,325,422,459,537,416,260,281,34,2935,76,265,165,144,138,125,60,96,8,1078,11,95,44,31,31,25,12,11,3,259,8,52,19,20,14,18,4,10,3,146,1962,5130,4504,5495,8548,7462,4194,4481,779,42552,0,14,0,0,0,0,0,3,0,17,0,11,0,0,0,9,8,14,0,46,3,4,3,3,8,21,6,58,0,112,13,23,14,22,27,45,35,108,3,287,13,23,17,34,24,53,26,148,3,330,6,27,28,34,47,97,49,208,3,510
217,133,1666,280,179,256,198,77,53,92,2939,167,643,488,492,822,718,316,260,110,4010,180,301,365,412,958,845,466,438,97,4072,234,340,392,394,708,704,383,508,78,3736,137,349,456,429,669,626,373,467,57,3563,109,333,473,545,672,675,434,471,61,3765,119,311,507,609,817,780,455,540,55,4197,170,282,470,652,879,697,441,536,48,4173,175,360,430,539,772,577,337,434,45,3662,158,305,368,401,462,326,188,235,33,2477,55,205,158,131,139,99,39,66,15,907,11,86,47,28,19,20,8,18,9,254,0,28,18,4,6,8,5,4,3,79,1649,5205,4450,4821,7182,6285,3520,4024,688,37828,0,5,0,3,0,0,0,0,0,4,0,0,3,5,4,3,3,7,0,24,0,9,4,0,8,17,8,33,0,89,3,12,12,13,21,39,17,82,3,194,3,27,15,24,19,59,25,152,3,320,4,25,20,37,29,67,41,174,9,398
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,16,3,0,0,0,0,0,0,7,0,15,0,3,0,0,0,0,0,15,0,28,0,0,0,0,0,4,3,12,0,22,6,3,0,3,0,3,0,13,0,24,5,0,0,0,0,0,3,11,0,22,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,10,7,10,15,6,75,3,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,153,1237,286,202,701,928,246,144,152,4054,365,1535,922,832,1798,2806,778,689,315,10045,414,824,790,888,1642,2554,896,1099,275,9391,419,670,596,716,1236,1957,819,1060,214,7683,312,653,542,595,976,1474,580,911,176,6217,262,726,610,647,903,1442,600,916,170,6280,265,783,697,736,903,1338,519,840,171,6247,330,775,719,741,740,1139,420,704,134,5704,297,787,669,673,722,847,322,501,101,4930,236,723,510,444,415,440,163,268,78,3281,123,504,242,180,108,156,45,76,40,1467,41,235,72,46,22,30,10,15,23,490,25,107,26,19,17,15,7,11,8,235,3240,9564,6695,6710,10200,15133,5398,7237,1848,66028,3,7,0,0,0,3,0,0,0,14,10,15,17,20,36,65,20,49,0,246,26,29,45,63,137,241,123,303,20,989,46,52,64,106,150,432,171,523,37,1583,49,82,75,146,171,504,206,669,43,1940,43,103,110,187,215,597,227,692,41,2221
301,151,3349,801,475,458,322,124,97,112,5892,183,1082,925,919,1548,1138,533,474,139,6941,227,453,559,752,1842,1434,784,898,134,7085,291,416,573,707,1725,1419,876,1017,123,7152,220,452,600,746,1496,1342,773,953,104,6691,155,434,649,933,1603,1445,835,1235,100,7380,157,406,627,969,1670,1441,821,1203,92,7396,183,370,509,932,1581,1290,782,1154,88,6891,208,326,547,768,1325,1036,556,864,80,5715,178,361,424,483,840,602,293,451,30,3655,66,250,177,190,220,157,91,117,7,1280,15,121,56,46,33,31,14,31,7,354,5,45,15,9,7,12,4,8,0,107,2044,8069,6458,7929,14353,11668,6492,8505,1014,66539,0,0,4,0,0,0,3,0,0,8,0,3,5,7,13,13,6,19,0,62,0,12,10,16,29,58,31,98,5,261,8,31,20,41,42,108,42,194,4,496,6,50,46,68,73,147,61,263,7,719,5,53,56,86,81,198,74,398,10,954
302,173,3516,870,590,517,372,140,84,126,6384,264,1725,1521,1614,2597,1733,873,705,211,11239,430,658,1007,1376,3190,2309,1341,1430,170,11914,557,595,958,1258,2979,2459,1448,1711,182,12147,425,563,936,1180,2683,2425,1317,1744,155,11421,293,581,972,1365,2712,2583,1452,1880,154,11989,314,523,888,1416,2795,2501,1349,1892,141,11821,341,445,806,1281,2892,2290,1368,1750,133,11299,373,422,751,1119,2410,1665,973,1284,93,9093,274,406,542,754,1503,979,536,647,48,5696,120,326,246,270,413,262,145,163,14,1971,17,140,81,49,56,60,30,34,7,465,7,55,30,16,27,12,13,9,11,169,3599,9946,9605,12288,24778,19646,10990,13334,1442,105620,0,7,0,3,0,0,0,0,0,12,4,3,5,3,10,11,4,17,6,59,12,15,14,15,21,53,23,108,3,265,10,32,29,52,55,83,35,213,12,523,10,33,38,64,60,151,61,258,22,691,4,36,56,61,61,179,72,357,13,841
303,213,3894,1052,575,622,446,183,123,156,7266,383,2678,2268,2056,3173,2364,1099,891,333,15238,555,1127,1614,1753,4335,3434,1794,1805,287,16690,777,966,1493,1608,4009,3407,1764,2038,248,16314,537,841,1383,1630,3409,3114,1548,2001,196,14664,325,868,1334,1708,3472,3167,1655,2251,191,14968,338,743,1109,1713,3497,2993,1673,2398,204,14665,387,563,947,1544,3352,2607,1512,2052,159,13121,406,584,855,1274,2816,2080,1126,1618,115,10880,314,535,666,871,1698,1179,643,876,68,6848,116,410,346,342,501,322,177,270,28,2521,27,207,84,77,87,84,37,59,7,661,9,91,24,24,20,12,8,16,8,208,4382,13512,13165,15188,30986,25200,13210,16407,2001,134055,0,14,0,0,0,0,0,0,0,21,0,17,17,16,10,35,10,29,6,139,9,21,49,61,65,133,38,142,8,533,27,72,71,105,138,252,93,326,12,1087,15,70,78,126,127,252,106,430,16,1229,14,74,86,143,122,310,136,519,21,1421
304,129,2903,607,278,194,179,112,65,100,4567,303,2393,1155,870,1151,1056,696,486,139,8253,282,719,593,639,1371,1201,794,754,105,6458,319,464,495,553,1281,1189,635,836,84,5855,213,465,510,555,978,963,448,657,60,4856,130,440,575,581,923,860,472,739,68,4786,106,403,532,656,982,875,472,772,59,4866,111,318,396,612,879,692,433,717,41,4194,134,343,372,501,739,558,346,526,35,3549,102,302,279,353,484,288,167,294,23,2284,40,250,169,148,169,110,59,88,11,1043,19,122,51,29,29,16,13,20,0,292,4,53,12,8,4,3,3,3,0,102,1893,9174,5735,5786,9187,7995,4645,5953,727,51105,0,6,4,0,0,0,0,0,0,12,0,7,3,4,3,10,3,5,0,46,0,6,9,12,14,31,19,36,0,134,4,13,28,25,27,74,29,104,3,310,3,31,26,48,27,97,35,147,4,420,11,57,41,61,39,120,53,204,10,595
305,313,4712,1655,886,903,637,242,201,290,9843,754,5091,4871,3729,6561,5089,2483,2165,592,31338,1252,2007,3422,3132,10287,9135,4534,5012,564,39334,2412,1575,3115,3174,10093,9872,4655,5769,465,41131,1551,1361,2745,3149,8300,8790,4061,5511,339,35809,830,1146,2471,3232,7489,8650,4051,5802,319,33996,633,1017,1817,2714,7003,7306,3874,5513,288,30173,693,777,1473,2169,6090,5764,3092,4510,241,24807,717,815,1276,1789,5027,4056,2229,3009,182,19100,505,758,933,1231,3010,2148,1033,1449,121,11196,223,647,533,550,867,606,291,425,51,4191,62,269,192,144,116,104,58,77,8,1036,16,132,60,30,44,33,16,26,15,374,9963,20308,24574,25937,65789,62205,30617,39477,3463,282339,0,13,9,3,0,0,0,3,0,24,4,19,21,20,20,26,21,40,3,167,9,16,33,51,74,159,63,249,12,676,26,49,77,88,134,280,115,592,24,1385,25,87,93,124,129,385,162,766,27,1809,21,97,106,171,129,484,224,998,31,2265
306,170,2835,677,651,655,351,189,117,141,5775,216,671,756,1262,2050,1269,678,602,174,7688,323,521,671,1170,2259,1541,909,984,188,8570,449,511,799,1059,2166,1510,933,1085,164,8680,300,564,882,1203,1963,1507,819,1071,149,8452,254,538,810,1376,2176,1677,976,1127,160,9105,236,475,781,1448,2256,1750,1016,1192,133,9289,290,460,746,1279,2186,1532,918,1145,133,8683,295,467,719,1194,1841,1218,743,938,85,7494,244,487,577,877,1124,752,414,544,67,5095,92,379,256,288,351,222,129,189,24,1926,29,173,78,93,62,48,21,35,14,545,17,73,27,21,19,16,6,11,3,197,2912,8149,7776,11911,19098,13406,7753,9045,1445,81498,0,5,0,0,0,0,0,0,0,11,0,6,4,3,5,11,4,8,0,44,7,8,11,13,15,22,9,56,5,148,9,23,27,38,33,84,32,162,4,413,11,26,27,43,45,132,47,261,8,608,7,30,38,79,72,173,72,342,15,832
307,119,1313,308,294,429,244,156,176,93,3137,148,281,310,538,923,714,486,698,88,4173,195,276,280,394,908,743,539,1110,78,4517,241,338,335,391,762,638,443,1162,69,4386,185,317,376,444,712,596,381,1032,58,4101,165,331,365,500,817,710,462,1089,73,4521,165,299,375,534,928,741,488,1122,92,4750,177,253,375,529,963,735,483,978,58,4555,199,277,331,442,801,559,395,795,59,3849,125,255,276,358,486,336,231,443,46,2558,55,177,125,122,156,117,74,129,15,970,14,105,35,27,29,20,12,28,5,270,0,39,16,16,16,12,5,14,3,121,1800,4256,3508,4587,7929,6163,4157,8772,729,41910,0,0,0,0,0,0,0,3,0,3,4,3,3,6,3,10,0,22,0,49,3,17,3,3,14,17,10,56,3,129,9,23,16,27,12,44,17,156,3,308,3,23,22,26,23,57,28,203,4,382,10,14,25,25,39,59,52,287,7,517
308,180,2843,699,565,644,372,178,159,117,5766,263,850,697,1045,1990,1360,847,996,148,8204,449,510,598,866,1909,1504,1138,1698,165,8832,510,704,737,877,1734,1413,1099,2037,127,9232,338,604,742,872,1622,1297,983,1831,137,8429,278,515,700,997,1633,1416,1025,1993,142,8703,257,455,672,1074,1823,1445,1005,1991,115,8843,337,422,681,975,1798,1375,968,1862,125,8534,377,422,562,851,1580,1131,741,1370,97,7125,251,346,422,542,895,551,369,669,36,4084,70,254,179,160,232,147,89,178,19,1332,16,101,57,43,45,24,25,32,12,348,12,58,19,13,19,8,3,13,8,149,3339,8084,6769,8880,15920,12046,8471,14835,1244,79583,0,6,3,0,3,0,0,0,3,12,0,0,4,0,4,4,3,17,3,37,3,7,14,9,18,26,16,71,0,160,11,24,21,15,31,64,23,172,9,356,7,24,23,48,36,85,36,204,9,479,9,31,42,40,53,103,54,295,13,630
