SA4_CODE_2016,OM_UIE_75ov_HW_0,OM_UIE_75ov_HW_1_15,OM_UIE_75ov_HW_16_24,OM_UIE_75ov_HW_25_34,OM_UIE_75ov_HW_35_39,OM_UIE_75ov_HW_40,OM_UIE_75ov_HW_41_48,OM_UIE_75ov_HW_49mor,OM_UIE_75ov_HW_NS,OM_UIE_75ov_Tot,OM_UIE_Tot_HW_0,OM_UIE_Tot_HW_1_15,OM_UIE_Tot_HW_16_24,OM_UIE_Tot_HW_25_34,OM_UIE_Tot_HW_35_39,OM_UIE_Tot_HW_40,OM_UIE_Tot_HW_41_48,OM_UIE_Tot_HW_49mor,OM_UIE_Tot_HW_NS,OM_UIE_Tot_Tot,CFW_15_19_HW_0,CFW_15_19_HW_1_15,CFW_15_19_HW_16_24,CFW_15_19_HW_25_34,CFW_15_19_HW_35_39,CFW_15_19_HW_40,CFW_15_19_HW_41_48,CFW_15_19_HW_49mor,CFW_15_19_HW_NS,CFW_15_19_Tot,CFW_20_24_HW_0,CFW_20_24_HW_1_15,CFW_20_24_HW_16_24,CFW_20_24_HW_25_34,CFW_20_24_HW_35_39,CFW_20_24_HW_40,CFW_20_24_HW_41_48,CFW_20_24_HW_49mor,CFW_20_24_HW_NS,CFW_20_24_Tot,CFW_25_29_HW_0,CFW_25_29_HW_1_15,CFW_25_29_HW_16_24,CFW_25_29_HW_25_34,CFW_25_29_HW_35_39,CFW_25_29_HW_40,CFW_25_29_HW_41_48,CFW_25_29_HW_49mor,CFW_25_29_HW_NS,CFW_25_29_Tot,CFW_30_34_HW_0,CFW_30_34_HW_1_15,CFW_30_34_HW_16_24,CFW_30_34_HW_25_34,CFW_30_34_HW_35_39,CFW_30_34_HW_40,CFW_30_34_HW_41_48,CFW_30_34_HW_49mor,CFW_30_34_HW_NS,CFW_30_34_Tot,CFW_35_39_HW_0,CFW_35_39_HW_1_15,CFW_35_39_HW_16_24,CFW_35_39_HW_25_34,CFW_35_39_HW_35_39,CFW_35_39_HW_40,CFW_35_39_HW_41_48,CFW_35_39_HW_49mor,CFW_35_39_HW_NS,CFW_35_39_Tot,CFW_40_44_HW_0,CFW_40_44_HW_1_15,CFW_40_44_HW_16_24,CFW_40_44_HW_25_34,CFW_40_44_HW_35_39,CFW_40_44_HW_40,CFW_40_44_HW_41_48,CFW_40_44_HW_49mor,CFW_40_44_HW_NS,CFW_40_44_Tot,CFW_45_49_HW_0,CFW_45_49_HW_1_15,CFW_45_49_HW_16_24,CFW_45_49_HW_25_34,CFW_45_49_HW_35_39,CFW_45_49_HW_40,CFW_45_49_HW_41_48,CFW_45_49_HW_49mor,CFW_45_49_HW_NS,CFW_45_49_Tot,CFW_50_54_HW_0,CFW_50_54_HW_1_15,CFW_50_54_HW_16_24,CFW_50_54_HW_25_34,CFW_50_54_HW_35_39,CFW_50_54_HW_40,CFW_50_54_HW_41_48,CFW_50_54_HW_49mor,CFW_50_54_HW_NS,CFW_50_54_Tot,CFW_55_59_HW_0,CFW_55_59_HW_1_15,CFW_55_59_HW_16_24,CFW_55_59_HW_25_34,CFW_55_59_HW_35_39,CFW_55_59_HW_40,CFW_55_59_HW_41_48,CFW_55_59_HW_49mor,CFW_55_59_HW_NS,CFW_55_59_Tot,CFW_60_64_HW_0,CFW_60_64_HW_1_15,CFW_60_64_HW_16_24,CFW_60_64_HW_25_34,CFW_60_64_HW_35_39,CFW_60_64_HW_40,CFW_60_64_HW_41_48,CFW_60_64_HW_49mor,CFW_60_64_HW_NS,CFW_60_64_Tot,CFW_65_69_HW_0,CFW_65_69_HW_1_15,CFW_65_69_HW_16_24,CFW_65_69_HW_25_34,CFW_65_69_HW_35_39,CFW_65_69_HW_40,CFW_65_69_HW_41_48,CFW_65_69_HW_49mor,CFW_65_69_HW_NS,CFW_65_69_Tot,CFW_70_74_HW_0,CFW_70_74_HW_1_15,CFW_70_74_HW_16_24,CFW_70_74_HW_25_34,CFW_70_74_HW_35_39,CFW_70_74_HW_40,CFW_70_74_HW_41_48,CFW_70_74_HW_49mor,CFW_70_74_HW_NS,CFW_70_74_Tot,CFW_75ov_HW_0,CFW_75ov_HW_1_15,CFW_75ov_HW_16_24,CFW_75ov_HW_25_34,CFW_75ov_HW_35_39,CFW_75ov_HW_40,CFW_75ov_HW_41_48,CFW_75ov_HW_49mor,CFW_75ov_HW_NS,CFW_75ov_Tot,CFW_Tot_HW_0,CFW_Tot_HW_1_15,CFW_Tot_HW_16_24,CFW_Tot_HW_25_34,CFW_Tot_HW_35_39,CFW_Tot_HW_40,CFW_Tot_HW_41_48,CFW_Tot_HW_49mor,CFW_Tot_HW_NS,CFW_Tot_Tot,ET_NS_15_19_HW_0,ET_NS_15_19_HW_1_15,ET_NS_15_19_HW_16_24,ET_NS_15_19_HW_25_34,ET_NS_15_19_HW_35_39,ET_NS_15_19_HW_40,ET_NS_15_19_HW_41_48,ET_NS_15_19_HW_49mor,ET_NS_15_19_HW_NS,ET_NS_15_19_Tot,ET_NS_20_24_HW_0,ET_NS_20_24_HW_1_15,ET_NS_20_24_HW_16_24,ET_NS_20_24_HW_25_34,ET_NS_20_24_HW_35_39,ET_NS_20_24_HW_40,ET_NS_20_24_HW_41_48,ET_NS_20_24_HW_49mor,ET_NS_20_24_HW_NS,ET_NS_20_24_Tot,ET_NS_25_29_HW_0,ET_NS_25_29_HW_1_15,ET_NS_25_29_HW_16_24,ET_NS_25_29_HW_25_34,ET_NS_25_29_HW_35_39,ET_NS_25_29_HW_40,ET_NS_25_29_HW_41_48,ET_NS_25_29_HW_49mor,ET_NS_25_29_HW_NS,ET_NS_25_29_Tot,ET_NS_30_34_HW_0,ET_NS_30_34_HW_1_15,ET_NS_30_34_HW_16_24,ET_NS_30_34_HW_25_34,ET_NS_30_34_HW_35_39,ET_NS_30_34_HW_40,ET_NS_30_34_HW_41_48,ET_NS_30_34_HW_49mor,ET_NS_30_34_HW_NS,ET_NS_30_34_Tot
128,3,42,11,12,6,9,3,7,3,104,128,1018,663,816,428,932,370,1101,69,5522,3,9,0,0,0,0,0,0,6,20,0,7,3,4,0,0,0,0,3,19,0,6,3,8,0,7,0,7,0,35,0,28,20,9,3,9,4,4,3,71,0,33,7,11,0,7,0,13,3,81,0,26,12,4,5,12,3,12,10,82,5,21,15,6,10,16,3,26,0,100,4,27,13,13,4,10,3,21,0,108,7,25,9,7,8,8,0,16,0,90,4,37,25,5,0,3,0,15,3,95,4,36,21,4,4,0,0,11,4,90,4,21,12,6,0,5,3,5,0,58,5,24,7,3,3,3,0,3,6,52,43,304,149,81,42,83,20,134,37,896,3,18,3,0,0,3,0,0,12,36,3,7,3,13,3,12,0,0,17,57,4,11,8,3,3,13,0,10,12,56,4,0,6,4,6,7,4,3,16,48
197,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,19,89,41,23,8,9,7,18,5,226,1487,7175,5343,6133,3754,7988,2937,6507,637,41955,9,43,6,11,0,3,0,3,13,85,11,33,19,8,3,5,3,4,14,104,20,34,10,3,10,6,0,6,8,95,14,49,17,11,7,10,0,17,10,140,16,49,28,26,11,27,3,34,8,193,14,60,25,25,17,23,7,27,11,207,24,46,24,22,10,32,14,41,15,232,33,51,24,27,13,17,5,34,12,217,28,44,31,21,8,26,3,32,11,206,26,48,28,15,8,15,6,27,11,184,28,60,14,11,3,8,0,6,10,152,26,25,5,6,3,4,0,12,8,95,15,20,11,6,4,4,0,12,21,89,254,565,260,189,85,184,45,247,156,1991,4,19,10,8,16,17,3,3,21,103,22,21,15,30,31,30,8,19,43,209,15,18,16,20,37,43,9,24,46,238,15,17,19,29,19,43,11,34,40,226
201,10,22,16,17,6,16,5,11,0,100,128,706,492,612,328,660,331,1119,86,4463,0,21,0,3,0,0,0,0,7,36,7,9,5,3,3,0,0,7,4,32,3,19,3,0,0,4,0,8,6,36,3,25,11,3,0,4,3,18,0,76,3,41,7,10,6,15,3,36,3,115,0,20,14,9,8,19,6,33,3,117,0,20,13,10,8,21,8,47,3,130,7,22,15,21,3,22,7,47,8,144,3,25,22,12,12,17,5,52,9,152,9,47,25,21,9,13,8,44,5,188,9,50,30,17,11,12,8,33,5,181,3,23,15,16,4,7,4,17,12,109,13,19,19,14,5,9,6,15,13,102,64,343,180,143,65,139,67,355,71,1422,3,34,8,3,3,0,0,0,13,61,5,11,0,5,3,6,7,0,15,59,4,5,3,4,3,4,3,10,12,60,11,0,0,0,11,10,4,3,17,49
202,9,28,23,22,3,16,10,23,4,130,134,803,497,668,388,702,348,1246,86,4865,3,20,0,4,0,0,0,0,8,38,0,15,3,0,5,0,3,0,0,29,0,11,8,3,3,3,4,12,4,47,3,21,7,11,7,3,3,7,4,61,4,29,10,9,4,8,0,24,3,90,6,17,8,10,3,12,3,32,11,100,0,29,13,13,4,10,3,34,3,121,7,18,16,6,4,18,13,33,8,118,5,32,15,11,5,29,0,53,5,162,10,34,15,14,4,17,8,50,9,168,10,48,21,23,9,16,8,30,13,180,4,33,13,19,6,13,3,20,5,121,7,27,7,17,4,8,3,14,6,101,66,333,140,131,65,149,51,313,89,1329,6,39,4,3,3,3,0,0,9,67,6,9,10,3,3,15,0,3,15,64,7,4,10,7,10,4,0,4,8,71,4,3,8,3,10,3,0,4,9,41
203,5,32,20,19,3,11,5,8,4,113,206,1365,932,1120,645,1238,506,1503,124,7651,9,22,8,0,0,0,0,0,10,41,3,18,6,4,0,0,0,3,0,44,5,20,0,3,3,5,0,11,3,53,4,46,13,13,6,18,3,17,3,134,8,58,18,22,4,12,3,20,11,155,9,60,14,20,9,29,4,43,10,189,5,39,11,25,11,25,17,34,10,184,11,46,21,13,12,23,14,50,3,186,6,45,35,22,14,23,4,38,9,193,9,62,22,19,12,16,12,35,9,195,12,43,24,22,6,15,8,29,5,166,5,43,11,20,3,11,3,17,10,118,15,24,15,12,9,7,0,8,16,111,88,528,215,207,83,178,71,312,91,1778,5,33,4,0,8,0,0,0,22,70,12,13,6,9,11,14,5,4,21,88,7,7,3,3,20,30,3,14,23,115,4,3,15,4,7,5,3,10,11,72
204,16,34,35,31,14,29,19,63,11,261,270,854,607,810,431,1055,506,1938,129,6599,8,31,3,0,0,0,0,0,6,52,3,14,3,5,0,0,0,0,7,30,3,8,8,0,0,3,0,8,3,44,6,27,8,13,0,7,3,18,3,87,4,35,12,15,9,12,6,21,15,130,9,35,24,14,3,18,12,49,5,172,0,31,16,19,4,18,0,56,9,156,3,20,26,16,0,28,7,80,12,189,10,41,33,25,13,36,11,85,16,266,26,64,42,33,9,34,16,95,11,326,19,64,44,60,19,36,11,86,13,366,19,50,25,24,15,23,13,68,16,249,21,57,31,39,14,28,10,36,25,270,115,468,272,272,90,258,97,618,143,2337,3,36,5,5,7,0,0,4,25,82,3,4,3,6,8,9,7,6,12,61,9,4,7,8,4,9,0,14,14,65,3,5,4,3,10,15,4,14,9,71
205,22,80,43,61,21,43,18,83,15,390,340,1462,907,1171,701,1452,641,3084,170,9931,8,32,4,9,3,0,0,0,12,67,3,20,6,7,4,6,0,3,0,58,0,21,7,12,0,3,0,22,6,77,5,43,14,14,7,11,4,43,6,139,6,43,27,16,9,11,7,38,8,163,3,51,20,14,8,21,9,69,3,197,6,52,19,19,11,21,17,91,12,248,9,50,21,35,11,31,12,106,12,284,15,67,31,35,20,27,9,120,14,342,20,90,49,44,13,50,13,117,15,407,30,92,43,48,11,36,8,102,20,398,16,67,33,27,8,31,5,50,17,258,13,58,28,25,13,24,17,36,36,251,132,679,311,312,123,271,98,789,163,2882,10,45,9,4,8,0,3,0,21,106,7,19,5,16,13,14,3,10,17,107,7,3,3,3,13,18,11,13,25,89,10,4,9,6,7,9,9,13,19,84
206,20,117,57,71,38,37,17,56,10,418,634,4347,3097,3927,2413,4930,2216,6717,584,28858,3,71,9,6,0,0,0,3,25,119,11,83,41,10,9,4,4,9,30,200,11,79,51,40,25,37,14,42,27,317,14,77,67,46,20,61,14,92,33,427,17,111,60,53,36,70,24,72,34,467,15,90,66,79,29,54,27,109,38,502,11,105,71,57,41,76,33,121,28,538,10,90,59,49,21,59,21,108,40,446,18,97,49,50,37,49,17,104,39,456,5,92,60,44,15,34,10,66,38,372,6,105,51,33,11,32,10,36,21,306,10,74,33,23,8,16,10,19,28,222,17,64,35,21,6,10,8,17,39,207,135,1148,646,512,249,501,185,791,399,4573,7,74,17,9,11,8,0,5,53,181,15,72,68,46,63,65,19,21,119,493,34,37,78,51,82,132,38,49,167,665,39,32,61,39,93,112,34,46,128,588
207,12,115,29,27,11,8,3,6,8,221,200,2093,1213,1446,786,1494,607,1536,190,9567,4,34,0,0,0,0,0,0,0,48,0,30,17,6,0,4,4,0,5,68,3,37,11,15,12,14,0,13,6,107,3,43,27,23,14,21,6,25,6,175,7,64,27,28,13,34,3,18,11,203,3,79,40,34,20,33,16,36,13,278,12,77,50,41,17,42,14,48,14,307,4,59,35,47,19,34,3,36,10,250,9,58,24,31,14,24,5,31,3,199,5,47,30,19,17,23,10,16,8,176,3,61,26,21,5,12,3,14,8,161,9,51,16,8,4,3,0,15,8,110,10,38,14,6,0,6,0,6,5,90,71,683,319,278,128,253,65,272,112,2179,0,28,0,3,0,0,0,0,20,49,0,23,18,10,17,9,0,0,21,92,7,8,10,7,19,17,7,4,26,100,4,7,10,5,11,21,4,8,27,89
208,13,66,43,28,13,9,5,11,4,194,273,2486,1540,1985,1073,1899,869,2084,204,12411,8,46,3,0,0,0,0,0,3,64,4,34,7,10,0,3,0,3,4,69,3,26,19,9,5,12,5,15,4,91,3,48,18,18,3,20,3,29,7,146,3,82,42,23,10,26,8,39,0,234,6,86,37,32,18,32,13,46,11,283,0,81,38,49,13,43,7,63,6,309,7,58,41,42,8,39,8,65,10,279,9,56,42,31,12,37,12,40,14,251,9,66,38,32,8,23,4,36,11,222,11,86,27,36,3,15,3,16,4,191,7,56,25,13,3,3,3,7,7,130,6,57,25,14,4,4,0,0,11,122,73,777,357,302,108,262,64,367,95,2396,3,29,4,0,0,0,0,0,16,61,3,23,16,15,14,7,7,7,40,121,3,12,10,9,9,21,4,5,32,109,9,8,8,14,26,10,3,4,28,120
209,7,41,19,23,14,8,0,8,3,129,258,1912,1231,1632,956,1653,691,1784,193,10319,3,28,8,3,5,0,0,3,3,55,0,24,15,3,5,3,3,6,3,67,4,42,22,20,9,12,0,7,5,124,7,48,21,23,11,15,3,21,11,159,3,83,21,29,17,26,4,33,8,224,13,60,34,33,10,24,6,30,14,215,0,54,18,33,18,26,7,51,13,226,10,56,19,24,16,25,16,62,16,248,10,57,22,27,9,22,4,38,3,196,10,64,28,15,6,14,3,23,10,177,4,49,20,23,0,17,10,20,14,164,8,51,19,15,5,3,4,10,10,123,7,22,17,4,4,3,0,12,12,80,88,646,260,249,115,198,65,314,124,2059,3,52,7,0,9,3,0,0,25,99,9,27,26,12,24,10,4,3,32,141,6,13,11,17,22,22,12,12,39,162,13,13,10,13,22,28,4,14,27,144
210,3,20,15,14,3,3,0,9,0,75,157,1289,917,1093,728,1371,596,1576,205,7926,4,39,6,0,0,3,3,0,4,52,0,26,9,5,6,6,0,0,3,55,4,19,8,10,6,18,0,18,3,94,8,53,12,20,7,9,4,11,10,137,0,50,17,26,9,17,0,32,16,170,6,60,24,26,8,27,12,39,10,219,3,48,19,31,13,23,9,38,19,205,5,53,26,23,10,12,11,53,8,210,11,45,15,26,8,18,5,34,4,167,10,32,16,13,12,17,4,29,6,145,12,34,16,18,8,13,7,11,7,127,9,27,8,6,0,3,5,11,5,70,7,18,11,10,0,5,0,7,5,53,80,492,196,216,93,168,57,285,102,1695,3,35,3,3,3,6,3,0,25,86,16,27,14,20,26,18,9,4,42,177,4,14,9,5,31,29,10,11,37,155,7,12,14,10,33,23,20,22,39,187
211,4,94,33,24,9,6,4,19,3,195,355,2660,1500,1921,1142,2153,920,2328,200,13182,5,43,6,0,0,3,0,0,9,75,0,33,6,3,3,4,0,3,8,72,7,33,15,14,11,15,0,20,15,118,5,56,29,22,20,19,10,14,6,180,4,84,49,37,12,29,6,40,14,275,8,86,35,32,24,22,9,52,19,282,13,73,44,50,20,48,11,73,17,343,7,75,42,37,18,41,11,81,14,329,19,89,39,32,19,37,11,74,20,338,12,72,39,44,8,30,11,49,16,279,13,93,45,26,4,9,7,30,10,243,13,53,24,12,5,12,3,26,10,159,19,54,20,18,5,4,3,10,21,156,122,850,409,327,147,267,81,464,174,2841,6,50,11,3,17,4,3,3,20,116,7,22,18,16,29,10,7,8,42,149,6,7,9,8,17,20,11,12,37,131,11,6,8,11,25,17,5,13,25,132
212,11,94,37,29,8,18,0,36,11,237,363,2800,1945,2454,1620,2923,1247,3113,314,16775,3,64,15,3,4,0,0,0,14,105,8,69,29,17,9,13,6,6,15,167,12,65,31,21,17,27,11,35,17,227,16,94,38,33,28,46,9,36,25,327,16,123,54,30,27,45,10,53,22,384,9,137,58,59,21,52,11,79,19,448,11,116,63,54,27,52,20,88,26,447,13,91,49,44,40,54,15,89,21,414,16,86,52,43,22,35,12,82,18,380,10,91,38,39,14,24,12,60,15,312,9,77,44,29,6,20,11,29,9,228,8,62,20,20,3,4,6,19,13,155,3,38,35,23,7,17,3,30,28,175,136,1117,529,411,218,396,126,602,238,3763,8,60,14,7,12,6,6,0,36,147,3,27,32,20,32,43,3,10,74,237,10,21,20,17,42,42,8,21,55,239,23,27,22,25,56,58,11,26,56,303
213,3,19,11,12,3,12,3,14,3,77,303,2200,1614,1947,1234,2373,954,2600,296,13524,5,57,5,7,3,0,0,0,14,98,5,59,20,19,3,7,0,7,10,125,0,47,23,14,14,15,3,15,15,145,5,98,40,33,21,39,17,27,23,309,5,107,51,51,28,42,17,55,6,360,12,101,41,41,28,45,13,55,20,339,13,91,35,34,25,38,17,72,21,346,10,67,32,45,18,48,16,78,20,331,7,58,32,36,17,33,16,54,14,277,9,41,35,27,14,21,12,41,15,215,4,49,17,19,4,6,5,9,9,132,6,32,17,14,3,9,0,13,3,96,7,17,9,4,0,3,0,9,5,61,88,820,358,347,181,309,110,439,178,2829,6,70,10,5,9,9,4,0,34,146,18,36,31,19,36,27,14,7,64,248,15,14,20,23,35,40,15,21,51,235,16,22,25,25,38,47,16,26,57,272
214,6,43,17,18,9,6,7,13,0,117,253,1583,1006,1235,690,1450,576,1512,135,8447,0,19,3,3,0,0,0,0,4,30,0,21,5,4,4,0,0,0,11,42,4,23,9,3,0,6,0,10,7,59,3,36,23,18,0,5,0,18,3,117,4,58,18,24,3,12,3,19,7,146,7,72,32,24,12,23,4,36,3,218,7,57,29,25,12,25,14,32,3,204,8,48,14,21,5,30,12,49,4,189,9,52,28,26,6,23,10,34,6,191,14,57,31,14,12,16,9,25,9,180,13,68,22,23,7,10,0,14,5,167,6,44,17,16,0,10,0,12,9,114,9,22,15,12,3,3,0,10,6,81,73,569,233,224,72,156,52,268,79,1736,0,29,8,3,7,3,0,0,8,60,0,14,3,6,21,12,3,4,16,77,6,14,3,5,12,13,3,3,15,78,3,3,7,9,3,12,6,9,19,75
215,9,46,26,29,13,27,15,51,14,232,193,608,421,656,377,902,465,1998,107,5735,5,45,7,3,3,0,0,3,6,72,9,23,3,0,10,9,3,15,0,68,0,17,8,9,3,10,4,32,5,90,4,33,12,15,8,12,4,36,10,130,3,28,14,14,3,24,7,68,8,171,3,31,10,18,0,28,5,86,9,193,3,32,15,15,8,43,20,111,13,261,8,23,16,30,18,49,21,149,12,330,14,32,27,32,17,62,25,211,24,445,14,45,30,42,11,58,17,158,15,393,16,62,41,36,11,46,25,108,14,355,14,40,23,29,13,28,13,44,23,218,13,51,26,39,11,20,6,43,34,253,109,471,225,286,104,385,147,1074,174,2973,10,23,0,0,5,0,4,0,11,51,4,10,3,3,14,8,3,4,13,70,3,3,3,0,7,13,4,4,11,53,6,4,4,0,4,6,4,12,3,51
216,3,29,14,31,10,17,6,22,6,141,148,522,354,471,308,691,371,1621,94,4575,5,35,9,6,0,0,0,0,15,72,0,12,0,7,0,0,0,10,0,33,0,13,7,5,3,3,0,11,3,50,0,22,9,10,0,3,3,23,5,75,3,20,4,4,5,11,3,38,7,109,5,21,9,9,11,10,9,57,7,148,5,13,22,10,5,15,13,69,12,161,3,17,21,17,12,24,12,71,13,179,8,24,25,29,5,27,8,88,11,219,8,37,10,26,13,21,10,67,13,204,7,34,21,18,10,21,10,51,7,185,8,12,17,17,8,12,6,29,15,126,14,33,14,17,7,15,3,20,20,139,74,300,177,173,85,172,78,530,123,1715,4,32,4,0,0,3,0,0,11,58,6,4,9,4,4,4,0,3,13,46,3,4,6,3,11,10,0,4,9,52,3,0,3,10,9,7,3,13,12,57
217,12,28,28,33,17,33,18,46,4,218,202,741,409,637,362,763,411,2232,87,5844,4,28,0,4,0,0,0,4,4,46,0,15,0,0,4,3,0,7,6,41,0,9,3,7,4,4,3,14,3,54,3,27,6,4,7,3,0,18,5,68,6,19,8,8,4,8,3,45,5,106,7,25,13,14,0,15,6,55,4,141,3,30,10,6,7,15,8,75,3,154,10,28,17,11,11,27,5,115,7,227,3,25,15,16,6,34,7,106,8,221,6,30,11,24,4,21,20,93,9,230,20,36,18,19,15,23,13,70,11,228,12,30,15,13,0,22,3,45,11,156,12,36,22,14,7,20,3,37,22,179,79,343,150,147,69,194,74,682,99,1854,3,28,9,0,3,0,0,3,6,50,3,5,7,11,7,3,4,3,16,64,4,7,3,5,7,8,3,3,5,42,3,6,3,4,7,9,0,6,8,48
297,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,14,83,32,23,7,18,3,15,3,195,1095,5429,4088,5183,3320,6930,2601,4815,523,33979,14,34,7,3,0,0,0,0,8,68,9,28,17,8,3,4,3,0,7,80,3,32,12,13,6,10,3,9,6,97,17,42,15,14,8,6,5,22,5,141,20,60,18,17,6,11,10,11,10,156,10,33,15,14,5,11,3,25,11,136,9,50,15,20,19,30,8,29,18,202,17,38,35,27,12,15,0,30,3,184,29,47,9,23,7,16,3,15,6,164,23,41,14,10,3,14,0,19,10,147,12,35,10,8,4,4,0,9,13,98,14,24,5,9,3,6,0,6,14,78,11,12,7,7,0,6,0,4,20,65,194,476,180,176,80,147,49,189,130,1616,13,16,3,7,11,6,8,0,13,71,12,20,17,15,19,46,11,17,34,189,19,25,19,23,36,47,13,21,35,236,14,21,20,16,19,46,12,32,37,219
301,0,11,13,10,4,3,0,6,0,61,132,972,650,842,423,868,380,1234,76,5561,0,24,4,6,0,0,0,0,3,35,0,18,5,8,0,3,0,0,3,43,0,20,10,7,0,4,0,4,6,49,0,22,6,12,6,14,4,18,0,81,3,32,9,12,5,12,4,28,3,103,0,31,11,13,4,10,4,33,5,122,5,32,16,16,9,22,4,30,9,133,6,33,20,18,8,22,6,21,6,140,3,37,14,17,8,12,0,22,3,119,8,42,23,19,6,8,0,27,4,133,3,29,17,11,4,10,0,14,7,93,0,18,13,4,3,5,0,4,0,53,3,10,8,6,0,9,0,4,4,44,35,353,158,144,47,127,34,199,45,1145,0,13,6,3,6,3,0,0,4,41,0,5,3,0,6,3,0,0,10,37,0,0,3,5,3,6,6,4,9,41,0,3,8,8,8,5,3,9,15,54
302,9,28,13,13,9,3,3,17,3,85,123,962,626,708,464,900,405,1236,111,5549,3,14,0,0,0,0,0,0,6,29,3,3,3,0,0,0,0,0,0,15,0,8,5,3,5,0,0,3,3,29,0,30,5,5,0,4,0,13,9,69,4,24,7,11,0,9,3,21,9,75,0,24,9,7,6,10,7,29,3,97,3,22,18,8,8,12,5,34,3,109,3,17,7,15,6,7,3,26,4,100,0,24,11,7,3,13,3,39,8,109,5,29,6,14,3,10,5,21,8,93,3,26,11,12,3,4,0,19,5,92,5,14,4,5,3,9,0,3,8,54,3,12,5,3,4,0,3,0,10,43,35,246,102,97,46,83,25,213,70,918,3,26,0,3,7,0,0,3,11,55,4,11,6,11,10,8,0,5,10,66,6,3,3,9,17,5,3,3,15,60,4,3,6,9,11,14,8,16,21,82
303,0,45,22,14,0,18,3,7,3,111,166,1534,1069,1289,729,1433,613,1733,144,8706,0,34,0,3,0,0,0,0,0,46,3,24,11,4,0,3,3,4,11,67,6,36,26,9,3,12,7,11,5,121,6,51,32,20,10,17,6,16,6,162,11,41,32,23,14,28,9,26,6,179,4,47,23,34,13,32,9,30,12,193,5,42,25,20,11,26,15,64,3,208,10,40,31,18,13,42,12,38,3,195,10,32,23,22,3,23,10,35,3,167,5,47,26,31,8,14,6,22,8,166,6,42,27,11,3,12,3,18,3,126,3,31,8,3,3,7,4,3,5,73,5,22,6,7,3,3,0,0,6,56,72,489,274,207,79,217,70,269,88,1757,0,23,3,8,3,10,0,0,17,65,4,14,12,3,10,5,0,5,18,70,4,10,13,14,21,13,3,18,23,120,3,3,8,8,14,21,6,12,19,93
304,3,50,11,8,5,0,3,3,4,74,86,927,559,651,309,611,229,791,58,4222,0,9,0,0,0,0,0,0,0,14,0,11,3,0,0,0,0,0,0,14,0,4,4,7,0,3,0,7,0,28,3,23,9,3,0,8,0,9,3,53,0,27,10,9,3,3,0,6,3,68,0,25,6,16,4,8,3,21,5,92,7,22,20,11,3,16,4,21,3,102,0,26,3,12,0,17,3,13,0,79,3,23,15,7,0,7,0,17,0,69,3,26,7,9,3,3,3,12,4,69,5,31,14,9,3,5,0,8,5,79,4,29,9,4,3,5,0,3,0,58,3,15,11,3,0,3,0,3,3,45,28,270,107,106,26,75,11,114,37,771,0,18,0,0,4,0,0,0,7,33,0,8,6,6,5,3,3,0,11,39,3,3,0,0,0,4,0,3,8,27,3,3,3,3,3,8,0,5,6,36
305,4,49,19,24,3,10,4,19,6,136,219,1735,1238,1394,851,1779,825,2992,186,11220,0,42,0,0,0,0,0,0,9,63,3,21,11,5,3,0,0,4,5,51,4,25,12,17,7,8,3,8,10,87,5,38,20,13,14,20,12,22,12,146,6,45,20,18,19,23,12,39,11,193,3,52,31,25,13,29,11,29,11,205,5,44,20,37,7,23,9,40,12,196,4,35,24,14,3,20,12,54,10,178,5,47,19,14,6,21,6,47,9,176,4,49,24,24,6,14,3,22,19,162,0,48,28,16,6,7,4,19,9,129,3,45,14,14,4,4,3,14,4,100,3,41,5,15,3,4,0,4,12,80,49,513,225,216,86,184,70,307,127,1778,8,22,8,7,9,5,5,0,19,66,5,14,26,15,19,14,5,10,52,159,0,8,20,12,24,16,15,12,47,150,16,16,20,17,31,24,10,22,36,188
