SA4_CODE_2016,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
310,898,3,6,7,11,926,3320,39,74,14,31,3471,4679,128,181,10,28,5029,4955,257,238,30,32,5509,4593,391,243,29,25,5286,4794,436,282,48,44,5601,4607,464,359,39,36,5506,4331,470,372,58,28,5261,3383,374,342,56,36,4189,2000,242,248,57,19,2561,598,154,132,57,10,957,109,57,58,21,7,263,31,15,35,33,3,118,38305,3028,2567,453,309,44665,1955,11,15,32,9,2029,1616,13,49,22,6,1701,937,17,63,8,8,1034,699,23,77,12,18,829,554,38,90,12,10,706,543,55,92,14,9,713,570,48,106,19,3,751,457,56,123,21,4,665,512,55,150,33,11,759,489,69,135,33,6,724,329,62,105,47,4,545,153,33,53,32,5,271,63,17,35,20,3,138,8868,497,1093,305,100,10868,1253,56,77,19,18,1432,901,56,65,46,154,1227,49329,3636,3810,832,584,58192,425,5,6,0,3,439,2226,7,32,4,14,2281,2919,38
311,879,0,15,4,4,903,2926,57,94,10,18,3099,3377,163,201,11,24,3776,3528,369,275,17,25,4218,3360,474,291,32,41,4195,3269,564,356,36,33,4263,3054,581,361,50,24,4066,2713,583,339,53,34,3722,2133,535,318,37,22,3042,1372,369,286,27,11,2067,420,186,155,31,3,803,82,60,30,13,6,199,17,17,12,7,0,62,27134,3962,2734,333,250,34421,1935,4,25,25,14,2002,1464,7,55,18,10,1564,876,22,82,14,13,1006,584,44,106,20,11,757,480,54,108,20,11,665,410,69,136,35,4,647,377,78,150,16,5,626,360,81,138,30,7,613,398,86,159,31,9,687,373,81,149,41,3,641,293,64,118,43,6,528,136,30,38,25,3,231,52,19,19,22,3,118,7737,634,1284,325,102,10076,850,69,82,34,25,1060,770,72,74,34,131,1076,36490,4741,4174,730,500,46636,521,0,9,3,3,530,2122,19,21,3,15,2183,2601,45
312,818,0,5,9,13,843,2470,22,30,5,28,2549,3391,73,87,10,16,3576,3473,219,157,18,23,3892,3101,277,141,27,32,3575,3278,337,197,41,31,3878,3228,377,217,57,34,3919,2960,367,247,68,34,3676,2510,320,249,84,28,3205,1426,225,205,84,20,1971,372,100,118,59,5,654,75,47,73,42,0,234,30,20,45,31,9,142,27132,2394,1769,545,272,32111,1108,3,3,14,14,1138,598,3,16,3,6,626,389,6,20,6,3,433,352,15,22,3,3,390,268,26,41,6,3,350,288,27,46,3,7,368,295,43,60,11,0,410,309,43,64,10,6,441,315,34,73,13,7,448,325,35,88,25,3,481,200,30,74,23,8,332,74,14,36,21,0,150,31,15,25,20,4,98,4555,297,569,171,70,5660,1264,45,48,39,34,1427,673,29,35,39,96,880,33622,2769,2423,793,471,40082,469,0,3,0,6,478,1960,13,29,3,14,2013,2171,20
313,561,3,3,0,3,570,1765,35,50,11,8,1866,2026,98,117,6,16,2264,2030,200,183,8,11,2433,1895,230,183,16,16,2340,1937,359,238,22,24,2577,1914,388,271,36,13,2620,1777,394,292,37,18,2513,1471,339,276,29,17,2131,870,194,219,28,15,1322,284,114,92,22,11,528,45,32,43,20,3,148,15,13,19,16,3,63,16587,2398,1991,237,161,21370,1678,0,8,9,7,1708,992,9,21,13,12,1047,510,14,49,9,9,598,367,21,63,10,7,468,341,31,55,8,3,439,326,41,85,20,3,468,295,38,108,14,3,465,294,46,117,15,3,476,316,42,111,21,9,495,337,54,148,20,7,569,193,63,105,34,12,406,96,27,53,24,3,198,44,8,33,18,8,109,5781,398,966,223,74,7444,626,53,90,16,19,797,480,22,52,30,91,672,23478,2874,3091,504,343,30280,300,0,0,0,5,307,1326,9,15,3,5,1361,1532,27
314,482,0,0,0,3,488,1503,25,47,4,4,1578,1701,110,116,5,10,1938,1780,211,158,15,6,2171,1586,299,202,19,12,2114,1626,387,186,26,14,2239,1471,439,199,22,10,2147,1232,360,201,29,15,1842,1025,311,173,31,3,1538,604,210,125,19,5,966,171,90,68,13,6,359,30,31,35,7,0,102,12,9,5,0,0,30,13231,2476,1528,185,96,17511,1462,3,11,10,5,1496,901,9,37,3,6,956,409,16,33,9,0,468,277,30,49,14,5,372,205,19,78,7,3,305,214,53,76,8,3,355,206,53,67,18,0,349,185,41,100,4,4,338,196,43,107,22,0,371,191,50,83,21,3,353,124,60,80,22,6,288,74,34,45,11,0,161,24,10,12,7,0,56,4460,418,782,158,40,5859,434,38,49,15,7,538,347,33,26,9,49,460,18476,2968,2381,369,182,24368,249,0,0,0,0,247,1067,7,19,3,3,1102,1191,20
315,460,0,7,10,3,483,1242,15,33,7,16,1312,1854,31,92,10,15,2006,1799,87,92,19,12,2015,1637,85,94,34,17,1854,1588,136,119,43,18,1907,1514,116,143,57,14,1849,1595,140,146,85,26,1985,1336,134,176,86,14,1743,747,88,139,93,13,1093,264,52,91,49,9,460,64,25,47,36,7,178,19,12,33,52,6,126,14118,929,1213,571,163,16998,319,0,0,9,3,340,231,0,7,6,5,255,193,0,20,0,3,225,178,0,12,4,3,201,165,4,14,4,0,184,167,3,14,4,4,191,172,9,26,9,4,219,164,16,21,6,4,208,138,15,42,7,3,203,139,13,39,11,4,200,70,12,22,16,0,116,44,6,20,15,7,83,24,3,17,11,0,45,1995,86,249,113,39,2477,757,26,49,22,28,878,425,23,36,46,55,583,17295,1064,1547,749,279,20940,280,4,7,3,3,288,937,4,13,6,3,972,1212,10
316,1003,4,9,0,12,1018,3008,36,89,5,27,3166,3533,174,238,12,15,3974,3779,458,361,25,37,4656,3674,662,477,50,37,4894,4038,979,588,75,37,5718,3942,1064,608,71,39,5725,3325,1018,656,88,46,5132,2824,875,629,83,42,4456,1749,604,430,62,28,2875,485,283,190,63,10,1031,78,101,89,40,8,317,28,25,30,28,3,111,31473,6275,4382,603,338,43073,2863,7,13,29,23,2936,1695,12,66,12,12,1792,986,21,84,5,8,1105,669,52,128,21,10,879,617,81,141,20,12,875,630,99,241,28,11,1008,641,153,302,40,12,1144,688,146,299,52,16,1193,750,184,356,53,16,1363,768,207,409,64,14,1463,504,168,274,86,10,1042,232,94,126,67,5,523,65,48,70,49,4,236,11104,1268,2506,527,145,15555,1229,131,141,53,34,1593,770,90,120,50,144,1186,44577,7770,7154,1233,666,61402,545,3,3,0,5,555,2306,10,50,9,5,2384,2679,53
317,635,0,6,3,4,651,2081,24,49,3,10,2161,2477,102,95,12,15,2701,2443,185,114,16,17,2767,2111,229,133,11,18,2501,2167,313,188,20,14,2700,2121,362,206,33,23,2745,2105,302,176,34,11,2634,1841,295,244,36,16,2426,1081,207,164,27,12,1494,340,94,82,35,3,557,58,32,45,16,0,155,24,17,20,18,0,80,19479,2148,1523,262,148,23566,1333,3,9,13,13,1361,814,7,17,3,8,851,496,9,28,4,3,533,376,11,34,11,3,441,298,19,29,9,7,354,257,17,30,18,0,324,245,15,39,4,3,307,255,32,66,23,3,376,267,41,77,16,4,406,285,50,89,24,3,453,245,42,82,20,0,394,129,23,38,13,4,204,45,6,17,15,3,92,5047,277,559,166,50,6099,772,36,29,21,12,871,430,25,33,26,68,583,25730,2486,2145,479,280,31115,386,4,4,0,9,400,1735,4,17,0,3,1762,1782,24
318,972,3,7,0,8,982,3995,27,58,3,21,4100,4303,85,136,11,28,4558,3855,213,188,19,18,4302,3358,295,221,28,23,3922,3560,389,272,47,34,4304,3419,473,310,48,23,4277,3193,408,317,71,29,4014,2641,427,348,76,35,3532,1528,265,248,73,24,2139,503,130,139,60,12,844,90,53,65,31,3,244,23,33,45,29,7,130,31447,2805,2343,498,263,37348,1917,0,12,20,14,1961,1443,12,34,3,10,1499,712,9,59,3,3,785,537,14,48,10,0,605,411,28,82,13,0,529,414,29,82,10,0,534,418,36,100,13,4,574,404,39,101,20,7,582,408,46,111,26,11,596,394,46,132,30,13,610,268,36,104,35,3,446,107,26,47,24,10,209,52,19,36,24,3,133,7482,336,946,227,84,9065,1258,45,78,36,25,1443,782,32,49,44,100,1006,40959,3217,3416,802,471,48860,526,0,4,4,3,531,2578,5,35,3,3,2630,3035,33
319,860,0,12,8,11,882,2350,25,57,7,22,2469,2495,94,130,15,27,2757,2634,187,215,35,22,3100,2510,261,271,57,19,3125,2856,347,362,77,40,3680,2947,431,452,106,24,3958,2903,449,531,120,33,4045,2557,408,520,139,35,3657,1563,298,473,141,27,2504,409,134,238,121,21,925,75,57,121,95,8,354,30,37,109,73,18,260,24190,2736,3495,996,299,31710,1807,0,9,41,24,1877,1015,3,25,9,10,1059,728,10,46,11,6,805,530,17,61,8,8,627,504,17,69,24,8,615,538,26,127,17,11,713,599,56,133,21,11,811,598,39,173,32,17,861,651,58,214,52,10,985,670,55,231,54,17,1024,359,68,168,77,7,680,158,23,91,71,4,345,53,20,72,68,3,212,8213,398,1406,473,128,10621,1008,52,136,65,29,1292,694,45,91,94,167,1084,34099,3227,5129,1635,617,44706,514,0,8,3,0,530,1625,7,48,9,4,1691,1717,29
397,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,12,17,0,0,0,0,14,13,0,0,0,0,12,21,0,0,0,0,21,14,0,3,0,0,11,8,0,0,0,0,11,12,0,0,0,0,22,11,0,0,0,0,11,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,119,5,3,4,0,137,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,15,21,0,4,0,0,25,4,0,0,0,0,11,152,12,12,4,0,175,0,0,0,0,0,0,6,0,0,0,0,6,3,0
399,1570,8,56,9,18,1656,4317,116,458,9,51,4956,4636,463,1154,15,43,6321,4114,850,1359,26,56,6402,3344,959,1411,34,69,5815,3273,1283,1707,46,86,6400,3001,1160,1784,46,76,6070,2463,960,1744,51,68,5288,1954,740,1464,43,70,4264,1204,456,887,45,40,2623,345,152,351,20,10,876,66,38,65,17,3,189,24,14,25,16,4,76,30308,7191,12468,371,582,50925,1123,9,95,25,11,1270,1519,23,262,27,26,1852,1099,61,444,16,23,1646,838,103,524,22,16,1503,670,144,604,25,33,1477,746,195,831,35,21,1827,681,220,911,36,20,1870,666,227,1034,36,41,2003,639,255,1112,50,38,2098,634,216,1001,43,52,1948,356,119,553,38,25,1091,162,28,189,21,6,409,67,18,58,19,3,168,9196,1626,7635,387,314,19161,1970,269,704,107,79,3136,950,139,314,68,167,1642,42430,9223,21120,938,1151,74867,127,0,0,3,0,132,537,3,52,5,4,609,681,22
401,551,4,7,3,4,572,3764,53,82,7,27,3940,7216,280,280,22,47,7842,8619,560,377,26,42,9628,8173,773,455,39,44,9479,7527,928,561,46,47,9112,7089,1056,674,67,47,8922,6073,1008,693,60,45,7881,5210,877,691,56,46,6885,3142,583,503,45,28,4303,922,347,318,39,16,1644,157,121,107,29,9,429,65,64,55,18,4,210,58499,6658,4796,474,406,70837,2536,7,35,19,26,2618,4227,29,91,25,30,4400,2253,37,147,26,23,2483,1559,72,161,26,25,1830,1158,76,178,20,14,1449,1028,105,192,37,21,1384,921,123,229,31,10,1319,901,125,253,36,11,1329,904,116,285,41,12,1369,965,198,326,44,20,1559,723,206,315,71,7,1326,311,120,207,64,17,711,128,66,115,60,3,379,17624,1279,2534,499,211,22158,2055,155,166,43,49,2464,1091,76,124,50,176,1512,79271,8169,7624,1068,839,96971,466,3,4,3,5,474,4262,15,40,7,14,4335,7982,74
402,659,0,3,3,3,664,3399,46,108,18,14,3579,4866,154,242,15,24,5306,5520,296,387,28,36,6266,4962,389,374,24,33,5780,5139,446,397,46,43,6077,5103,522,470,59,55,6199,4793,510,496,52,48,5902,3996,414,461,33,45,4953,2327,288,321,30,36,3003,597,160,143,22,11,935,96,47,58,10,3,216,33,37,20,8,0,101,41486,3300,3477,353,355,48979,2476,12,16,29,14,2543,2373,18,58,20,21,2490,1288,23,92,12,3,1427,1048,48,138,29,12,1279,816,67,149,37,15,1084,699,73,164,29,13,984,706,77,199,29,21,1027,719,82,212,27,17,1057,672,74,242,27,13,1023,613,77,236,33,12,966,394,73,163,32,10,671,146,30,85,24,11,296,62,26,40,13,4,140,12006,679,1795,347,167,14986,1505,62,108,43,29,1752,877,54,96,47,137,1213,55882,4093,5475,790,698,66932,297,0,3,0,0,299,2041,11,23,10,13,2095,3017,35
403,431,0,9,0,3,444,1998,28,90,3,17,2134,2734,121,225,12,17,3114,3024,249,308,13,26,3619,2740,345,330,18,15,3454,2834,435,370,31,17,3685,2778,528,445,46,26,3823,2569,449,474,38,26,3553,2274,410,392,42,26,3146,1383,307,318,26,25,2057,410,160,161,38,12,774,71,53,49,14,0,186,23,12,24,11,7,66,23256,3105,3184,286,219,30051,2308,9,22,20,14,2373,2232,11,91,16,11,2366,1091,26,96,19,7,1235,765,40,133,14,8,953,591,42,130,16,10,793,533,50,154,13,5,763,472,68,207,15,8,771,550,70,245,25,7,905,576,73,286,27,9,974,599,109,275,41,16,1041,371,98,269,46,13,794,175,52,122,41,8,398,80,34,59,45,3,217,10351,690,2078,335,125,13571,996,86,136,35,24,1273,484,37,75,31,87,711,35085,3918,5474,681,452,45608,225,0,3,0,0,228,1540,10,29,4,9,1584,2355,30
404,632,0,6,0,10,654,3333,39,63,3,27,3461,5243,163,220,12,37,5672,6155,282,274,11,36,6763,5733,411,280,28,20,6471,6186,484,300,25,46,7043,6305,561,384,32,59,7335,5994,609,392,30,32,7047,5017,539,413,23,33,6020,2971,378,299,20,37,3704,789,190,140,21,14,1156,118,84,63,12,5,276,42,33,25,4,3,105,48506,3771,2854,210,362,55703,1621,3,6,12,15,1655,2187,11,55,19,14,2288,1369,26,93,9,16,1519,1090,50,94,13,10,1257,853,49,117,10,5,1041,811,57,111,14,13,1002,789,69,143,15,13,1020,769,71,135,20,20,1012,729,78,183,22,12,1035,696,76,167,17,16,967,443,105,151,38,9,742,195,34,78,28,3,339,79,34,56,33,3,200,11626,664,1390,248,143,14074,1678,83,112,24,33,1936,865,49,68,17,154,1160,62687,4568,4423,500,694,72869,202,0,0,0,3,209,1825,11,25,3,12,1877,2925,32
405,346,3,9,5,4,361,1083,17,39,16,16,1169,1196,52,106,19,13,1387,1222,106,155,26,18,1527,1089,167,186,43,22,1504,1158,230,223,76,23,1701,1308,230,297,54,21,1905,1280,223,350,100,21,1975,1201,223,376,91,30,1924,720,165,344,112,11,1353,186,108,179,81,7,558,36,43,76,47,3,202,18,22,47,45,5,143,10848,1582,2388,717,191,15720,637,0,5,24,8,676,390,0,21,5,9,422,239,7,18,3,4,270,187,11,38,4,3,245,156,12,39,9,6,220,177,10,38,16,4,244,199,17,66,8,3,290,267,23,74,18,6,388,282,27,90,17,3,417,323,32,135,48,3,537,196,34,114,46,3,397,100,18,52,51,6,231,38,10,43,52,8,152,3190,199,720,304,75,4493,488,47,112,39,28,709,252,20,43,64,69,450,14774,1849,3261,1120,358,21368,109,0,0,0,3,118,563,3,7,10,8,588,691,11
406,264,0,0,5,3,277,1116,16,28,9,5,1180,1517,36,66,7,17,1644,1649,71,109,26,20,1879,1454,103,141,25,9,1728,1447,119,140,36,21,1762,1515,159,183,52,29,1932,1480,161,212,54,11,1918,1186,151,206,75,22,1645,688,95,165,59,19,1030,165,62,80,30,5,343,30,24,41,14,4,120,18,16,18,9,0,70,12542,1015,1402,410,150,15519,526,0,3,6,11,540,338,0,10,4,3,350,263,0,14,8,4,291,190,9,17,3,0,219,180,9,21,3,6,213,199,3,27,8,3,244,192,18,35,4,9,258,215,12,45,5,0,272,229,15,61,11,3,324,197,18,63,15,3,296,122,14,46,29,4,210,40,9,31,17,4,104,24,8,12,23,4,68,2719,112,384,132,49,3396,770,39,73,23,26,926,320,19,37,16,69,459,16352,1180,1897,577,293,20297,111,0,0,0,3,117,624,4,6,3,0,641,809,9
407,665,0,10,6,6,685,1933,28,65,12,23,2060,2193,64,153,16,27,2455,1976,162,233,29,24,2430,1827,247,307,60,28,2470,2059,305,374,93,37,2868,2192,379,491,120,47,3225,2013,347,577,147,48,3127,1915,369,568,148,38,3045,1262,284,486,156,36,2218,288,154,298,147,18,899,72,45,121,82,8,328,31,32,80,56,10,205,18417,2427,3756,1075,345,26026,1086,3,8,30,15,1147,685,3,16,13,10,728,448,7,30,5,6,496,359,14,48,4,3,436,341,12,65,15,16,458,337,22,74,26,5,459,405,32,121,32,5,596,403,30,139,44,4,620,446,39,168,26,9,691,472,54,201,73,15,821,337,53,188,79,8,671,127,28,130,76,3,367,73,28,86,104,5,296,5529,336,1281,528,112,7782,906,88,173,70,37,1277,438,34,67,72,107,717,25288,2888,5282,1750,597,35800,271,6,7,0,0,283,1111,5,17,3,10,1148,1189,27
497,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,6,5,0,0,0,0,8,9,0,0,0,0,9,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,14,0,0,0,0,14,0,0,0,0,0,0,54,0,4,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,425,3,16,3,7,449,1282,31,215,0,27,1555,1225,149,550,12,16,1943,1013,238,592,13,23,1874,766,234,603,0,20,1621,818,260,731,0,18,1835,799,306,775,13,35,1932,735,311,775,18,29,1860,597,198,650,9,21,1478,336,113,400,14,23,888,103,43,141,12,7,307,21,9,25,4,0,64,10,3,9,3,3,33,8134,1899,5482,103,231,15836,274,3,37,9,3,323,554,8,145,19,11,728,416,24,236,6,8,689,323,51,262,10,7,646,220,50,286,9,8,582,247,63,377,7,11,708,250,78,423,11,25,779,270,73,466,12,13,841,276,70,546,19,16,924,242,69,426,15,12,764,147,33,245,16,13,454,63,13,76,8,0,169,25,7,27,14,3,73,3302,549,3557,143,132,7690,675,86,294,40,32,1123,250,40,134,24,46,498,12353,2567,9475,301,440,25145,17,0,3,0,0,18,159,0,8,0,0,171,216,5
501,715,3,3,3,3,724,1838,17,46,10,22,1928,2322,70,116,10,12,2540,2504,144,206,17,18,2890,2571,230,268,37,30,3127,2719,277,311,60,35,3399,2653,381,374,68,32,3515,2567,339,400,67,22,3398,2172,327,349,77,28,2955,1308,168,257,78,21,1839,354,109,168,73,32,723,61,47,76,48,5,228,20,21,43,35,3,126,21807,2129,2612,581,257,27385,1152,5,8,18,11,1190,508,0,11,11,4,539,435,6,32,11,7,488,350,20,62,10,8,445,289,13,78,7,9,395,344,31,114,18,4,514,309,37,118,14,5,491,309,34,140,29,5,518,359,54,165,40,9,630,389,66,205,39,6,707,307,70,143,64,8,589,128,32,65,53,0,286,57,18,55,51,6,181,4944,394,1197,361,87,6985,1290,90,178,50,37,1643,560,34,71,39,88,786,28596,2649,4057,1031,473,36806,389,0,0,3,5,398,1218,8,14,5,12,1255,1433,16
502,241,0,5,0,5,256,608,5,27,0,10,655,688,28,60,3,3,777,676,66,65,5,3,818,640,81,76,3,4,805,719,109,97,3,9,933,707,121,103,5,8,945,696,131,116,11,4,956,566,105,93,11,0,775,347,64,75,8,5,504,103,33,44,8,0,189,15,12,13,4,4,54,3,4,7,3,0,16,6020,752,786,75,56,7687,659,3,4,3,11,675,421,3,17,6,6,451,166,9,17,4,3,198,124,5,32,3,0,168,108,7,28,5,0,151,101,11,40,11,3,163,87,20,44,3,3,161,94,7,66,16,0,183,118,28,58,7,3,217,138,40,93,11,9,282,121,26,49,11,5,207,50,15,17,8,0,96,34,9,23,11,0,82,2218,172,497,104,42,3037,306,24,30,11,12,387,179,22,23,12,24,257,8731,967,1341,192,137,11372,140,0,3,0,0,145,527,0,11,0,3,544,576,12
503,486,0,7,3,3,495,3884,43,74,5,24,4029,9427,206,204,21,24,9878,12393,500,295,25,41,13257,11306,799,369,32,36,12542,10091,965,445,34,35,11575,9385,1077,520,48,47,11077,7520,966,507,43,27,9064,5885,783,460,36,38,7204,3457,581,324,27,23,4411,1187,271,161,18,10,1644,231,108,66,12,4,420,67,54,30,9,0,158,75321,6336,3461,306,322,85753,1869,9,36,18,15,1943,3831,18,86,21,27,3992,2267,34,126,16,18,2465,1532,61,130,18,10,1754,1101,84,109,19,16,1329,836,88,118,20,8,1068,727,140,156,24,10,1053,661,146,157,18,6,992,698,143,175,21,11,1049,784,202,232,40,9,1260,638,196,215,58,7,1108,318,118,115,29,5,582,182,70,84,36,7,377,15454,1302,1735,342,138,18961,2775,98,110,23,38,3042,1310,76,112,40,159,1689,94856,7813,5409,705,662,109446,510,3,3,0,10,520,5639,28,34,3,16,5720,11643,96
