SA3_CODE_2016,MaOpD_400_499_H_0,MaOpD_400_499_H_1_15,MaOpD_400_499_H_16_24,MaOpD_400_499_H_25_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40,MaOpD_400_499_H_41_48,MaOpD_400_499_H_49mo,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_15,MaOpD_500_649_H_16_24,MaOpD_500_649_H_25_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40,MaOpD_500_649_H_41_48,MaOpD_500_649_H_49mo,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_15,MaOpD_650_799_H_16_24,MaOpD_650_799_H_25_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40,MaOpD_650_799_H_41_48,MaOpD_650_799_H_49mo,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_15,MaOpD_800_999_H_16_24,MaOpD_800_999_H_25_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40,MaOpD_800_999_H_41_48,MaOpD_800_999_H_49mo,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_15,MaOpD_1000_1249_H_16_24,MaOpD_1000_1249_H_25_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40,MaOpD_1000_1249_H_41_48,MaOpD_1000_1249_H_49mo,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_15,MaOpD_1250_1499_H_16_24,MaOpD_1250_1499_H_25_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40,MaOpD_1250_1499_H_41_48,MaOpD_1250_1499_H_49mo,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_15,MaOpD_1500_1749_H_16_24,MaOpD_1500_1749_H_25_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40,MaOpD_1500_1749_H_41_48,MaOpD_1500_1749_H_49mo,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_15,MaOpD_1750_1999_H_16_24,MaOpD_1750_1999_H_25_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40,MaOpD_1750_1999_H_41_48,MaOpD_1750_1999_H_49mo,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_15,MaOpD_2000_2999_H_16_24,MaOpD_2000_2999_H_25_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40,MaOpD_2000_2999_H_41_48,MaOpD_2000_2999_H_49mo,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000mo_H_0,MaOpD_3000mo_H_1_15,MaOpD_3000mo_H_16_24,MaOpD_3000mo_H_25_34,MaOpD_3000mo_H_35_39,MaOpD_3000mo_H_40,MaOpD_3000mo_H_41_48,MaOpD_3000mo_H_49mo,MaOpD_3000mo_H_NS,MaOpD_3000mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_15,MaOpD_PINS_H_16_24,MaOpD_PINS_H_25_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40,MaOpD_PINS_H_41_48,MaOpD_PINS_H_49mo,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_15,MaOpD_Tot_H_16_24,MaOpD_Tot_H_25_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40,MaOpD_Tot_H_41_48,MaOpD_Tot_H_49mo,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_15,Lab_NNI_H_16_24,Lab_NNI_H_25_34,Lab_NNI_H_35_39,Lab_NNI_H_40,Lab_NNI_H_41_48,Lab_NNI_H_49mo,Lab_NNI_H_NS,Lab_NNI_H_Tot,Lab_1_149_H_0,Lab_1_149_H_1_15,Lab_1_149_H_16_24,Lab_1_149_H_25_34,Lab_1_149_H_35_39,Lab_1_149_H_40,Lab_1_149_H_41_48,Lab_1_149_H_49mo,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_15,Lab_150_299_H_16_24,Lab_150_299_H_25_34,Lab_150_299_H_35_39,Lab_150_299_H_40,Lab_150_299_H_41_48,Lab_150_299_H_49mo,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_15,Lab_300_399_H_16_24,Lab_300_399_H_25_34,Lab_300_399_H_35_39,Lab_300_399_H_40,Lab_300_399_H_41_48,Lab_300_399_H_49mo,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_15,Lab_400_499_H_16_24,Lab_400_499_H_25_34,Lab_400_499_H_35_39,Lab_400_499_H_40,Lab_400_499_H_41_48,Lab_400_499_H_49mo,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_15,Lab_500_649_H_16_24,Lab_500_649_H_25_34,Lab_500_649_H_35_39,Lab_500_649_H_40,Lab_500_649_H_41_48,Lab_500_649_H_49mo,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_15,Lab_650_799_H_16_24,Lab_650_799_H_25_34,Lab_650_799_H_35_39,Lab_650_799_H_40,Lab_650_799_H_41_48,Lab_650_799_H_49mo,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_15,Lab_800_999_H_16_24,Lab_800_999_H_25_34,Lab_800_999_H_35_39,Lab_800_999_H_40,Lab_800_999_H_41_48,Lab_800_999_H_49mo,Lab_800_999_H_NS,Lab_800_999_H_Tot
12503,3,39,101,49,38,33,8,15,15,291,19,49,92,118,185,103,24,35,25,641,25,50,75,146,703,295,66,70,22,1444,36,41,41,137,818,491,189,155,18,1930,33,33,19,66,528,375,225,238,29,1541,14,12,9,21,214,180,124,210,8,790,4,4,3,9,79,84,87,180,5,461,9,0,3,6,21,34,36,112,3,215,8,3,3,3,15,23,37,100,0,196,0,0,0,0,3,6,4,20,0,39,7,11,6,3,31,19,6,18,19,119,166,399,505,602,2654,1665,816,1165,147,8115,10,17,5,10,3,0,0,0,3,55,9,146,17,9,4,0,0,3,3,184,3,191,64,5,5,5,3,0,3,285,8,131,170,44,8,13,5,6,9,398,4,76,161,72,30,25,9,3,12,396,14,69,103,158,255,76,17,19,17,730,18,62,71,141,537,206,51,31,24,1140,8,20,26,58,391,219,90,63,19,904
12504,0,20,48,33,30,12,4,11,3,154,3,29,39,64,76,50,10,13,16,318,12,14,39,72,234,112,39,34,10,555,16,27,28,57,327,198,81,65,13,812,22,12,10,20,187,191,110,124,8,684,7,5,4,9,64,93,65,95,12,359,4,0,3,3,40,63,48,77,4,243,5,0,0,0,10,35,22,71,7,142,8,0,0,5,18,20,14,76,5,150,0,0,0,0,3,3,0,22,0,31,0,7,4,4,13,13,6,3,17,62,97,220,239,285,1010,790,407,596,107,3748,0,22,6,0,8,4,0,3,3,41,24,219,23,7,0,3,0,0,6,286,12,230,88,17,13,10,0,0,7,381,11,139,173,39,18,9,0,3,7,409,12,97,198,83,42,17,7,11,10,467,22,78,168,188,191,72,8,15,11,750,25,43,60,165,425,203,49,39,42,1048,35,29,50,101,417,288,96,63,35,1114
12601,0,4,7,3,3,0,0,3,0,20,0,3,8,0,0,0,0,0,0,14,0,0,6,3,5,3,0,0,0,15,0,0,3,0,4,6,0,0,0,11,0,0,0,0,3,3,0,5,0,16,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,3,34,37,8,15,16,3,44,7,172,0,0,0,0,0,0,0,0,0,0,3,56,7,0,0,0,0,0,0,73,4,37,9,0,0,0,0,0,0,53,3,21,9,10,0,0,3,3,0,46,0,12,25,9,3,0,0,0,0,45,0,8,21,16,3,10,0,0,3,71,0,3,6,13,16,22,3,0,0,63,0,8,8,16,17,28,5,3,0,83
12602,3,26,33,24,3,16,4,10,3,111,3,17,30,29,47,16,9,8,12,169,3,11,17,31,102,52,10,13,6,251,11,3,8,15,145,90,34,30,4,345,12,12,7,8,98,81,33,51,8,310,9,7,0,3,51,65,48,34,7,218,5,3,3,3,30,23,18,42,6,133,3,0,0,0,8,13,10,34,0,67,0,0,0,0,9,5,12,42,3,72,0,0,0,0,0,5,0,9,0,8,0,4,3,0,7,7,3,0,9,26,59,161,161,146,499,379,184,266,77,1919,6,24,3,0,0,0,0,3,6,46,15,264,28,13,9,0,0,0,11,331,13,214,91,16,7,6,0,3,19,362,8,138,164,39,5,15,3,3,16,385,12,100,236,81,18,20,5,11,15,499,12,69,178,148,100,52,13,14,18,615,16,34,81,115,209,123,25,33,21,656,12,21,47,56,200,142,40,41,6,565
12701,3,8,13,5,3,8,3,3,0,54,0,9,12,24,11,20,4,13,5,97,0,6,3,24,37,27,6,18,3,130,7,9,12,12,65,82,24,37,4,257,3,0,7,16,44,68,22,82,9,241,3,4,6,3,27,28,16,65,5,149,0,3,0,3,11,13,14,59,0,114,0,0,0,0,13,8,12,30,0,65,4,0,4,0,10,9,5,35,0,70,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,4,0,7,4,24,35,87,94,106,231,261,122,371,36,1342,0,7,0,0,3,0,0,0,3,17,9,69,9,0,0,0,0,0,3,86,11,77,28,10,0,0,0,0,3,129,6,42,44,24,3,4,0,0,3,126,6,38,52,34,10,7,3,0,10,162,7,23,42,74,51,25,5,5,3,227,0,16,21,57,72,52,7,9,4,240,9,11,13,26,77,60,23,20,0,234
12702,3,38,76,33,23,16,8,5,3,216,7,34,52,92,127,90,23,23,10,456,13,37,45,92,454,237,59,46,26,1019,25,34,38,59,570,382,170,135,18,1446,18,24,16,34,322,273,184,250,12,1130,14,12,7,10,106,92,115,248,10,615,7,4,3,3,30,43,55,194,3,359,3,5,3,3,14,27,31,106,5,199,3,5,5,3,13,12,27,81,0,152,0,3,4,0,4,3,3,14,0,38,0,6,0,8,14,23,3,10,11,77,118,375,351,387,1717,1223,694,1132,111,6116,6,18,4,3,3,4,0,3,3,43,24,206,35,7,0,4,0,4,3,282,16,305,95,29,5,8,0,3,8,475,11,199,184,47,14,16,6,4,18,502,13,114,165,92,46,26,10,7,24,491,12,79,123,208,194,85,10,19,28,767,21,47,83,135,436,187,49,38,22,1019,13,24,35,74,357,230,74,69,25,901
12703,10,29,72,33,25,20,4,12,7,215,8,38,61,111,136,43,15,16,8,430,18,30,53,106,455,202,53,50,9,976,23,35,34,97,522,331,126,113,13,1295,17,23,20,41,258,271,166,214,7,1015,10,9,7,18,88,142,93,209,4,587,6,5,3,6,35,86,52,160,4,357,4,0,0,3,20,35,28,95,4,190,3,0,0,7,8,22,21,64,3,129,0,0,3,0,6,4,0,18,0,34,0,0,3,3,24,6,3,10,13,63,108,296,362,455,1596,1167,568,966,92,5606,7,20,8,3,0,9,0,3,3,52,18,229,20,8,7,4,0,0,5,287,8,214,68,18,8,6,0,9,3,338,14,118,127,39,19,4,7,4,12,337,4,86,153,70,30,18,4,0,11,389,12,65,119,160,156,71,7,20,19,646,21,41,67,125,384,189,39,39,15,933,20,20,35,59,355,208,70,60,18,846
12801,4,14,21,8,5,9,4,3,0,73,0,14,38,38,34,19,9,6,3,159,10,12,20,28,126,59,16,11,9,286,9,9,12,25,129,105,43,46,11,386,8,5,3,4,89,73,57,73,8,323,3,4,0,5,31,40,27,59,7,185,0,4,7,0,12,13,14,57,0,115,0,0,0,0,6,17,17,24,0,73,3,0,0,4,13,12,20,32,0,81,0,0,0,0,0,5,3,6,0,18,3,0,0,3,9,7,0,7,12,36,45,173,144,135,469,359,214,334,51,1929,0,12,3,0,0,3,0,0,0,26,21,291,20,5,3,0,0,0,3,349,16,196,59,15,8,5,0,0,7,311,5,98,126,30,9,3,3,0,8,277,9,59,148,66,26,10,3,3,6,339,13,56,112,97,91,42,9,18,7,443,14,27,38,83,179,102,22,23,10,499,9,21,31,34,147,124,43,48,6,466
12802,0,6,6,4,4,8,4,3,0,45,0,10,9,15,10,6,3,4,0,61,3,4,14,25,47,30,11,9,0,142,0,7,5,13,56,44,18,15,3,167,6,8,9,7,60,49,31,33,7,195,3,0,4,3,25,20,18,32,0,108,7,0,0,4,16,14,13,24,3,90,3,3,0,9,13,8,12,24,0,67,3,0,0,3,10,9,12,28,0,57,0,0,0,0,0,3,3,3,0,7,0,0,0,3,0,0,0,3,5,11,23,101,68,88,236,202,126,177,22,1045,3,14,5,0,0,0,0,0,0,19,24,274,6,3,0,0,0,0,9,314,12,137,29,19,0,0,0,0,4,195,4,59,69,19,9,3,0,0,3,167,3,47,66,34,3,4,5,7,7,169,4,27,49,68,63,23,0,7,7,248,14,20,28,55,94,43,18,15,3,293,7,13,22,32,64,71,23,16,3,248
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,3
19999,35,192,250,174,104,162,77,129,21,1142,59,169,236,273,154,232,98,267,39,1526,54,97,190,235,254,313,136,314,35,1626,74,80,142,215,282,446,185,425,49,1893,76,70,81,141,256,491,255,634,41,2043,31,34,38,65,94,251,178,478,30,1201,41,21,30,37,58,125,104,434,15,866,11,13,17,24,28,79,56,237,15,481,24,13,7,26,41,75,64,292,7,548,15,4,3,0,6,20,6,84,3,144,20,16,10,19,22,39,14,67,51,263,525,1220,1362,1406,1399,2374,1233,3500,354,13366,43,92,45,28,19,17,9,21,17,272,71,692,67,22,8,17,5,10,24,928,93,1245,355,128,46,32,10,27,42,1986,131,936,744,279,87,74,17,44,52,2364,106,752,876,479,142,176,55,76,55,2726,151,692,817,868,436,422,106,178,72,3739,138,412,571,880,662,708,182,231,61,3847,121,253,420,618,784,1074,334,399,67,4067
20101,0,27,43,23,7,3,3,3,0,115,10,14,39,45,42,26,6,15,4,199,13,14,22,49,136,58,35,23,9,362,3,10,8,41,143,110,73,72,9,468,17,7,6,15,101,104,105,99,5,459,10,3,0,9,39,51,57,78,5,249,7,0,0,3,19,23,27,71,3,154,4,0,4,3,5,12,15,33,3,83,4,3,0,3,7,15,10,36,0,78,3,0,0,0,0,3,3,5,0,18,0,0,0,3,11,6,3,9,8,37,84,157,172,198,503,410,343,453,50,2391,0,18,8,0,0,7,0,3,0,41,26,348,21,6,0,0,0,0,5,413,16,247,71,16,5,0,5,3,10,373,17,143,114,41,13,6,0,8,6,350,19,116,153,90,20,7,7,3,11,432,19,110,119,192,90,40,13,21,12,621,21,44,55,136,258,93,36,31,15,679,16,18,29,51,222,119,59,41,6,565
20102,0,0,5,0,0,3,0,4,0,13,3,3,12,3,3,3,8,3,0,38,3,0,0,3,8,8,3,6,0,37,7,3,0,11,17,26,15,20,0,88,0,0,0,3,14,15,9,27,0,74,0,0,0,0,3,14,3,16,0,40,0,0,0,0,3,3,4,16,0,30,0,0,0,0,0,0,5,6,0,18,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,20,20,21,24,46,73,44,116,8,384,0,3,0,3,0,0,0,3,0,10,5,79,6,0,0,3,0,3,0,98,8,77,19,5,3,0,0,3,4,117,0,44,30,14,4,3,0,4,4,113,3,28,28,22,5,6,0,0,0,98,9,16,20,51,11,17,6,9,4,145,5,7,10,29,39,29,10,15,0,142,4,3,13,16,35,28,17,11,0,125
20103,0,0,3,4,0,4,0,0,0,12,5,3,6,8,12,5,0,5,0,40,3,0,7,7,27,13,3,3,3,62,3,3,4,4,25,24,9,10,3,95,3,0,3,3,18,10,14,27,6,91,0,3,0,0,7,3,7,22,0,43,0,0,0,0,3,0,3,15,0,19,0,0,0,0,0,6,0,13,0,17,0,0,0,0,3,7,0,9,0,24,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,9,19,24,30,36,94,77,42,115,12,443,0,5,0,3,0,3,0,0,0,9,3,64,3,0,0,0,0,0,0,78,0,55,13,9,7,0,0,5,0,96,3,47,19,15,8,0,0,3,0,94,11,35,33,13,5,0,3,0,3,104,3,25,17,38,29,16,5,7,4,153,7,20,19,40,57,26,13,8,0,189,6,9,9,12,32,37,13,4,0,124
20201,8,24,21,19,7,9,0,0,4,95,6,20,31,38,49,32,6,3,6,202,10,10,14,55,168,67,26,23,7,374,11,12,17,34,133,126,79,41,5,454,5,3,6,13,51,82,82,85,3,327,11,3,3,8,29,32,47,57,0,189,3,0,0,0,7,11,11,38,0,82,3,3,0,0,3,18,3,27,0,53,3,0,0,0,4,16,6,21,3,48,0,0,0,3,0,0,0,0,0,8,4,3,0,0,11,11,3,3,8,39,74,154,133,185,472,414,277,302,45,2050,0,21,0,3,6,4,0,0,3,42,25,398,23,3,3,0,4,0,7,468,14,233,60,17,3,0,0,3,10,345,20,150,115,47,9,10,0,8,8,364,18,120,127,76,29,9,4,11,12,401,25,103,108,154,101,44,21,15,10,585,16,42,50,100,222,102,47,27,8,622,13,15,24,60,144,102,62,25,6,449
20202,0,12,19,4,0,3,3,0,0,44,3,8,17,11,4,6,0,3,3,66,7,3,5,12,39,27,14,12,3,126,4,3,4,10,37,60,32,30,3,191,8,0,3,6,21,48,38,60,4,190,3,3,0,0,6,14,15,39,0,87,4,0,0,4,0,3,10,44,0,68,0,0,0,0,3,5,3,23,0,37,0,0,0,3,3,3,10,15,0,30,0,0,0,0,0,0,0,6,0,13,0,0,3,0,3,3,0,6,3,18,38,53,62,67,133,179,122,247,12,909,0,5,0,3,0,0,0,3,0,18,6,168,7,5,3,0,0,0,0,194,6,95,16,3,3,0,0,4,3,133,8,60,61,20,9,8,0,0,4,174,12,55,85,44,13,13,0,9,0,229,11,36,96,118,68,50,10,7,4,408,18,32,50,124,263,209,53,22,13,775,16,10,9,52,186,197,79,32,4,596
20203,3,6,0,0,0,0,0,0,0,6,0,12,3,4,3,4,0,3,0,33,0,0,3,5,11,9,6,3,0,31,4,0,3,3,3,24,9,12,3,63,0,3,0,3,8,7,12,28,0,74,7,0,0,0,5,7,11,22,0,59,0,3,0,3,6,4,16,34,0,68,0,0,0,0,0,0,4,22,0,29,0,0,0,0,0,3,11,39,0,60,0,0,0,0,0,0,3,7,3,16,0,0,0,0,4,0,0,4,0,12,16,32,14,23,38,66,76,187,10,473,0,4,0,0,0,0,0,3,0,5,4,34,3,0,0,0,0,0,0,40,0,10,5,3,0,0,0,0,0,23,0,15,10,3,3,0,0,0,0,37,0,11,6,3,0,7,0,0,3,39,7,9,7,25,15,8,0,3,0,76,7,3,7,11,42,33,12,7,3,124,3,6,3,3,30,28,15,12,3,107
20301,0,3,0,3,0,0,0,4,0,8,0,0,0,0,0,3,0,0,0,9,0,0,0,3,4,8,5,0,0,26,0,0,0,7,7,4,4,3,0,28,3,0,0,4,9,15,8,8,0,46,0,0,0,0,3,11,8,19,0,34,0,0,0,0,3,3,3,11,0,20,0,0,0,0,0,0,0,9,0,7,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,15,11,18,24,37,27,60,6,213,0,6,0,0,0,0,0,0,0,5,3,39,3,3,0,0,0,0,5,51,3,42,7,0,0,0,0,4,0,54,0,24,13,13,4,5,0,3,0,62,3,12,27,20,6,0,0,0,3,64,4,9,13,22,19,9,0,0,0,75,3,3,9,21,28,20,7,4,0,90,6,3,0,7,25,21,18,10,4,91
20302,7,48,47,49,30,21,6,9,3,225,9,50,76,85,71,59,17,24,4,394,24,22,56,103,293,196,70,46,9,828,25,11,40,69,317,338,142,119,24,1080,20,14,13,34,188,236,175,211,13,906,10,3,3,6,75,108,113,181,6,505,7,4,6,9,21,38,31,152,6,275,5,0,3,4,18,20,29,67,3,156,9,0,0,3,14,30,29,50,0,143,3,0,0,0,4,4,5,21,0,38,4,8,7,9,21,26,8,12,6,102,155,351,353,400,1066,1104,646,906,92,5078,4,42,3,0,0,3,0,3,10,67,42,749,49,12,8,4,3,4,15,880,40,459,115,45,7,4,3,7,13,689,20,274,232,83,22,16,5,10,18,673,26,225,261,155,32,28,5,11,14,754,27,156,213,314,167,87,25,25,19,1036,41,75,105,235,456,245,54,32,30,1275,29,35,47,116,373,319,92,87,15,1115
20303,3,4,8,3,0,0,0,4,0,20,3,8,15,12,10,3,0,0,0,45,6,4,8,15,25,12,8,3,4,82,4,3,0,9,21,21,4,16,0,84,3,0,0,4,12,29,10,20,3,90,3,0,3,0,10,6,8,14,0,41,0,0,0,0,4,3,6,9,0,23,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,5,4,7,0,19,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,3,3,3,3,11,24,64,55,54,90,91,53,84,13,517,5,12,3,3,0,0,0,3,0,30,18,232,7,3,0,0,0,0,3,266,8,151,42,3,3,0,4,0,3,219,12,86,63,23,3,0,0,6,10,195,4,58,73,40,14,7,0,3,5,206,12,45,59,68,25,19,3,11,3,239,8,22,25,48,50,39,14,16,3,222,3,14,11,24,40,36,15,22,4,173
20401,3,5,11,9,0,3,3,9,3,46,3,3,17,17,14,10,8,8,6,96,3,9,13,17,48,51,30,36,0,206,7,3,3,16,53,50,28,50,10,215,11,0,5,4,46,53,22,64,3,209,11,4,0,5,21,30,23,50,0,147,0,0,3,0,6,14,15,28,0,65,0,0,0,3,0,3,3,16,3,26,4,0,0,0,0,7,6,12,0,38,0,0,0,0,0,0,0,3,0,11,0,0,0,0,5,7,3,3,4,28,47,58,73,81,197,231,150,293,37,1171,0,17,5,0,0,3,0,8,3,43,12,184,20,8,0,3,0,3,3,228,12,144,37,10,4,5,3,4,6,236,15,98,55,23,12,12,3,7,8,227,8,54,66,38,12,16,15,13,9,234,19,60,62,95,62,52,14,24,7,394,17,20,41,65,140,65,34,21,6,403,17,18,32,51,132,102,42,31,10,427
20402,3,11,10,15,3,0,3,3,0,54,6,12,11,14,17,9,4,13,5,88,3,3,11,23,75,36,22,17,3,192,4,11,13,30,74,81,29,29,3,270,12,3,3,5,42,54,31,47,0,191,3,0,0,3,18,35,29,21,3,108,6,0,0,0,6,21,13,28,0,71,3,0,0,0,5,5,11,11,0,30,0,0,0,0,0,6,3,10,0,27,0,0,0,0,3,0,0,3,0,10,0,3,3,0,3,4,0,7,5,22,52,55,76,89,250,256,137,193,24,1125,0,8,0,6,0,0,0,0,3,23,12,168,7,6,0,5,0,4,3,202,12,103,36,13,7,0,3,0,4,168,12,74,46,20,11,7,0,3,0,169,10,51,78,43,11,12,3,10,3,214,11,47,48,83,44,26,5,14,3,281,14,19,19,60,140,66,20,16,3,367,10,9,8,34,84,101,39,15,4,301
20403,3,12,11,15,12,10,6,5,0,76,8,19,28,40,37,19,11,12,4,176,16,13,20,51,87,55,24,29,0,288,15,8,22,53,174,128,49,51,4,504,14,4,12,32,166,114,71,97,7,522,5,3,7,6,62,55,44,108,3,299,9,3,3,6,16,31,36,82,5,187,7,3,0,3,7,12,8,58,0,93,0,0,0,0,6,10,0,29,0,44,0,0,0,3,0,0,0,3,0,9,0,3,4,0,7,10,4,10,4,41,81,96,139,226,577,443,268,488,36,2347,4,11,4,3,0,4,0,0,4,29,19,244,18,9,0,3,0,3,9,298,14,148,69,22,6,8,3,10,7,285,6,113,66,30,5,11,3,4,13,249,11,89,102,59,19,17,8,16,11,330,27,54,85,131,87,39,16,18,15,473,22,31,45,119,149,101,29,19,12,528,16,26,22,58,138,115,66,39,11,488
20501,0,5,18,4,3,3,4,0,0,34,0,8,19,17,14,11,3,5,4,80,4,0,15,13,28,26,16,12,3,125,3,3,6,16,43,47,29,22,4,176,3,4,5,8,20,37,28,32,3,148,3,0,0,5,6,14,14,35,3,78,3,0,0,0,3,11,11,31,3,61,0,0,0,0,4,5,8,20,0,35,3,0,4,0,5,3,6,4,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,5,3,0,21,32,46,86,74,128,160,121,171,26,837,0,14,4,0,0,0,3,0,0,21,10,202,15,0,0,0,0,0,3,228,10,108,38,9,0,0,0,4,4,174,8,61,42,15,5,9,0,3,4,143,4,53,67,34,9,5,0,9,3,191,10,52,55,65,58,26,4,14,4,284,21,22,27,62,108,52,18,27,8,351,4,15,17,25,82,66,30,25,10,275
20502,0,5,11,6,0,3,0,3,0,38,7,5,14,21,12,9,3,4,3,79,7,11,12,12,43,17,19,8,0,126,9,4,5,10,46,39,38,28,6,184,10,3,6,12,39,39,27,65,0,196,5,3,3,0,13,6,14,39,0,80,3,0,0,3,3,7,13,27,0,57,0,0,0,0,0,5,0,15,0,24,3,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,11,0,4,3,18,46,60,71,68,160,135,113,205,19,884,4,15,8,3,3,0,0,3,0,42,13,133,8,9,0,0,0,4,3,170,13,89,25,9,0,0,0,0,6,147,14,81,52,17,4,11,3,6,9,194,10,58,64,40,14,12,3,4,7,213,15,63,64,87,59,29,5,4,8,328,18,14,32,96,104,38,20,11,4,340,19,17,20,50,84,48,31,21,3,303
20503,3,9,12,8,0,3,3,0,0,46,4,15,17,16,13,12,3,10,0,90,6,5,11,23,50,31,9,7,0,145,6,7,7,29,52,47,23,21,5,198,3,4,4,7,28,46,41,43,5,188,6,0,3,4,17,29,22,44,0,129,5,3,0,6,4,15,10,28,0,82,3,0,0,3,8,6,20,31,0,61,4,0,0,0,3,7,10,26,0,59,0,0,0,0,4,3,0,5,0,13,0,0,3,0,4,4,5,4,0,30,60,64,76,99,189,205,161,238,24,1111,3,4,3,3,0,5,0,5,0,30,24,159,12,4,0,0,3,9,3,210,13,160,28,11,3,7,0,0,0,216,11,124,73,25,13,4,3,5,3,275,9,87,84,57,18,10,9,7,9,289,17,80,77,94,29,29,9,19,11,352,14,21,41,80,77,63,20,22,8,349,11,15,22,42,66,68,26,28,3,283
