SA3_CODE_2016,SWs_NNI_H_0,SWs_NNI_H_1_15,SWs_NNI_H_16_24,SWs_NNI_H_25_34,SWs_NNI_H_35_39,SWs_NNI_H_40,SWs_NNI_H_41_48,SWs_NNI_H_49mo,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_15,SWs_1_149_H_16_24,SWs_1_149_H_25_34,SWs_1_149_H_35_39,SWs_1_149_H_40,SWs_1_149_H_41_48,SWs_1_149_H_49mo,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_15,SWs_150_299_H_16_24,SWs_150_299_H_25_34,SWs_150_299_H_35_39,SWs_150_299_H_40,SWs_150_299_H_41_48,SWs_150_299_H_49mo,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_15,SWs_300_399_H_16_24,SWs_300_399_H_25_34,SWs_300_399_H_35_39,SWs_300_399_H_40,SWs_300_399_H_41_48,SWs_300_399_H_49mo,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_15,SWs_400_499_H_16_24,SWs_400_499_H_25_34,SWs_400_499_H_35_39,SWs_400_499_H_40,SWs_400_499_H_41_48,SWs_400_499_H_49mo,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_15,SWs_500_649_H_16_24,SWs_500_649_H_25_34,SWs_500_649_H_35_39,SWs_500_649_H_40,SWs_500_649_H_41_48,SWs_500_649_H_49mo,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_15,SWs_650_799_H_16_24,SWs_650_799_H_25_34,SWs_650_799_H_35_39,SWs_650_799_H_40,SWs_650_799_H_41_48,SWs_650_799_H_49mo,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_15,SWs_800_999_H_16_24,SWs_800_999_H_25_34,SWs_800_999_H_35_39,SWs_800_999_H_40,SWs_800_999_H_41_48,SWs_800_999_H_49mo,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_15,SWs_1000_1249_H_16_24,SWs_1000_1249_H_25_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40,SWs_1000_1249_H_41_48,SWs_1000_1249_H_49mo,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_15,SWs_1250_1499_H_16_24,SWs_1250_1499_H_25_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40,SWs_1250_1499_H_41_48,SWs_1250_1499_H_49mo,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_15,SWs_1500_1749_H_16_24,SWs_1500_1749_H_25_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40,SWs_1500_1749_H_41_48,SWs_1500_1749_H_49mo,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_15,SWs_1750_1999_H_16_24,SWs_1750_1999_H_25_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40,SWs_1750_1999_H_41_48,SWs_1750_1999_H_49mo,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_15,SWs_2000_2999_H_16_24,SWs_2000_2999_H_25_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40,SWs_2000_2999_H_41_48,SWs_2000_2999_H_49mo,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000mo_H_0,SWs_3000mo_H_1_15,SWs_3000mo_H_16_24,SWs_3000mo_H_25_34,SWs_3000mo_H_35_39,SWs_3000mo_H_40,SWs_3000mo_H_41_48,SWs_3000mo_H_49mo,SWs_3000mo_H_NS,SWs_3000mo_H_Tot,SWs_PINS_H_0,SWs_PINS_H_1_15,SWs_PINS_H_16_24,SWs_PINS_H_25_34,SWs_PINS_H_35_39,SWs_PINS_H_40,SWs_PINS_H_41_48,SWs_PINS_H_49mo,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_15,SWs_Tot_H_16_24,SWs_Tot_H_25_34,SWs_Tot_H_35_39,SWs_Tot_H_40,SWs_Tot_H_41_48,SWs_Tot_H_49mo,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_15,MaOpD_NNI_H_16_24,MaOpD_NNI_H_25_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40,MaOpD_NNI_H_41_48,MaOpD_NNI_H_49mo,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_15,MaOpD_1_149_H_16_24,MaOpD_1_149_H_25_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40,MaOpD_1_149_H_41_48,MaOpD_1_149_H_49mo,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_15,MaOpD_150_299_H_16_24,MaOpD_150_299_H_25_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40,MaOpD_150_299_H_41_48,MaOpD_150_299_H_49mo,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_15,MaOpD_300_399_H_16_24,MaOpD_300_399_H_25_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40,MaOpD_300_399_H_41_48,MaOpD_300_399_H_49mo,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot
12504,5,23,3,7,3,6,0,3,4,57,51,631,48,18,3,0,0,0,13,774,33,445,162,35,9,0,4,7,23,710,18,209,240,80,9,11,0,3,5,570,15,124,279,109,26,21,3,7,9,603,22,82,188,252,103,49,12,22,11,734,16,27,75,184,263,118,41,19,13,760,19,7,36,62,294,170,71,53,7,709,19,8,23,40,196,187,72,84,11,637,7,7,3,20,99,119,45,61,4,364,10,0,7,7,64,86,31,60,3,265,4,0,3,5,37,48,22,40,0,161,14,0,0,0,38,77,45,72,0,245,0,3,0,6,8,16,16,61,0,120,0,22,10,4,9,10,8,3,26,94,229,1584,1080,844,1161,924,370,485,123,6799,0,3,0,0,3,0,0,0,3,21,0,21,5,0,0,6,0,0,3,32,3,40,18,5,0,0,0,0,4,75,3,33,33,17,7,4,4,4,3,101
12601,3,8,0,0,0,3,0,0,0,18,7,76,0,3,0,0,0,0,3,90,0,65,16,7,0,0,0,0,0,95,0,18,29,6,3,0,0,0,0,67,0,11,36,6,5,0,0,0,0,58,4,6,26,19,9,4,0,0,0,76,0,4,7,23,20,12,6,5,0,84,0,11,5,9,31,29,6,5,0,105,3,10,6,5,31,19,6,6,0,82,0,3,3,0,9,10,11,8,0,47,4,0,0,0,8,17,3,12,0,50,0,0,3,0,0,13,0,15,0,34,0,0,0,0,7,10,6,23,0,48,0,3,0,3,0,3,3,21,0,30,0,4,7,0,0,0,0,0,0,10,26,215,132,91,120,134,52,101,14,891,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,0,0,0,0,14,0,8,7,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,8
12602,6,28,9,3,7,10,0,4,7,67,59,570,73,8,3,3,0,0,11,731,31,490,192,36,7,9,0,0,10,777,15,253,219,54,15,13,0,6,17,584,17,100,283,107,23,17,3,3,9,569,18,82,176,198,100,42,13,16,13,659,16,32,87,145,251,97,26,30,12,686,8,14,37,61,210,150,38,39,3,566,13,11,17,39,161,164,49,67,8,524,11,7,7,14,84,116,49,57,6,339,7,9,4,9,61,93,38,71,0,292,4,0,6,5,28,81,25,54,0,205,19,0,5,11,60,134,64,152,5,446,5,3,3,0,36,109,57,147,3,371,0,22,12,5,4,7,4,9,12,81,210,1622,1137,697,1050,1050,370,649,112,6897,0,3,0,0,0,0,0,0,3,10,0,24,0,0,0,0,0,0,3,32,0,31,18,6,3,0,0,0,0,63,3,20,36,16,8,8,0,6,6,95
12701,0,5,3,0,0,0,0,0,3,22,15,171,14,3,0,0,0,0,0,199,14,98,46,5,0,0,0,0,3,167,0,47,56,19,6,0,0,3,0,136,0,22,45,29,4,3,0,3,0,115,3,17,43,43,10,7,9,7,3,145,0,10,8,41,64,30,10,5,4,178,0,3,4,23,50,32,12,5,0,132,3,8,3,9,23,23,10,19,0,94,0,3,0,0,11,21,12,5,0,54,3,0,0,3,3,10,0,11,0,33,0,0,0,3,3,4,4,5,0,19,0,0,0,3,0,5,0,7,0,18,0,0,0,0,4,0,4,8,0,24,0,3,3,0,3,5,0,0,3,19,41,387,226,184,192,141,65,85,26,1355,5,0,0,0,0,0,0,3,0,10,0,7,7,0,0,0,0,0,0,14,3,17,4,7,0,3,0,0,0,34,0,13,27,8,3,0,0,7,3,67
12702,6,42,8,9,0,4,0,6,0,80,33,442,42,6,0,3,0,3,8,539,11,426,141,24,8,3,3,5,13,634,7,191,237,63,17,14,3,9,17,556,14,103,191,94,33,25,5,20,11,490,6,57,145,200,96,70,17,27,16,637,15,31,49,123,235,109,47,35,7,658,10,23,31,55,214,132,55,50,3,571,14,6,14,17,113,141,56,77,3,439,7,9,3,13,70,93,41,61,0,294,0,3,7,10,37,56,22,46,6,184,0,0,3,3,23,42,14,29,0,119,4,3,3,3,8,42,24,39,0,132,0,0,0,0,8,8,0,16,0,41,3,22,9,7,11,7,3,11,13,88,139,1372,875,618,869,749,293,428,101,5450,0,9,4,3,4,4,0,4,0,27,4,24,6,0,6,6,0,0,0,44,5,83,28,8,5,4,0,0,3,141,6,58,63,21,15,13,3,0,6,185
12703,7,28,5,0,3,3,0,4,0,56,31,458,32,8,5,3,0,0,11,543,18,405,133,35,6,3,3,0,8,610,8,160,172,54,16,13,0,3,6,426,10,81,166,84,20,24,10,4,14,403,10,47,139,187,90,31,11,12,10,546,14,21,56,130,207,103,24,22,10,591,19,17,32,54,243,146,63,52,12,634,6,3,5,14,120,145,50,57,9,408,0,4,0,5,69,90,53,44,0,275,0,4,3,3,36,66,33,43,0,188,0,0,0,0,25,38,18,39,0,125,3,0,3,6,19,31,21,49,0,128,3,0,3,0,0,11,15,34,0,68,0,17,14,4,10,14,3,5,9,74,122,1243,781,590,864,724,301,379,83,5079,0,10,4,0,4,0,0,0,7,23,0,26,6,0,0,0,0,0,3,36,0,51,33,3,9,0,0,0,0,105,3,45,53,22,7,8,3,3,5,149
12801,13,32,4,4,4,0,0,0,4,63,50,769,61,17,3,0,0,0,4,900,25,547,162,27,3,0,0,0,16,782,14,233,229,63,10,9,0,9,4,576,18,148,280,134,23,20,3,9,6,630,14,87,185,254,87,38,10,14,14,704,13,48,77,162,235,98,28,20,9,695,13,21,41,71,197,136,51,35,7,572,13,6,31,34,100,107,53,66,3,409,8,4,12,20,44,67,45,40,0,239,0,3,7,11,28,44,26,40,0,155,5,0,6,3,13,22,16,34,0,101,0,11,3,0,13,40,20,61,0,149,0,0,3,5,3,14,3,37,0,71,0,29,14,9,7,4,0,7,13,89,183,1952,1103,795,768,612,260,378,84,6130,0,4,0,0,0,0,0,5,0,11,0,47,6,0,0,0,0,0,0,52,4,43,11,0,0,3,0,0,3,59,0,33,24,6,3,0,0,0,0,66
12802,0,13,3,0,0,0,0,0,0,23,28,443,20,3,0,0,0,0,3,500,9,193,71,14,3,0,0,4,3,303,10,74,107,22,10,6,3,4,3,225,8,41,110,35,11,4,3,0,4,217,4,21,80,98,39,17,8,15,0,275,9,11,25,65,77,38,10,6,3,256,10,8,13,22,74,56,26,35,4,250,0,8,10,14,34,44,16,34,0,155,0,3,3,3,21,30,16,30,0,101,4,0,3,3,8,26,12,32,0,88,0,3,0,3,4,14,8,18,0,60,0,0,3,3,7,20,5,26,0,63,0,3,4,0,3,14,0,19,0,45,3,10,3,3,3,3,0,3,6,36,83,823,455,301,288,264,112,230,35,2594,0,4,0,0,0,0,0,0,0,5,0,24,3,0,0,0,0,0,0,30,0,21,4,3,0,0,0,0,0,31,0,3,14,6,0,0,3,0,0,24
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,19,21,10,6,0,4,4,6,4,77,29,233,23,6,4,3,4,3,27,333,34,317,85,23,4,3,3,5,15,483,25,232,141,38,13,11,3,13,6,480,21,141,199,65,29,12,8,12,12,494,38,140,223,154,48,25,11,35,19,683,29,54,109,139,115,75,21,37,16,592,27,33,81,94,147,144,61,60,9,651,22,24,27,65,147,224,85,99,5,687,13,8,9,22,123,188,88,110,4,569,17,13,10,14,57,132,53,102,0,396,3,4,3,11,24,63,32,53,3,191,4,4,3,9,20,77,21,63,3,199,3,9,3,3,9,20,10,33,0,87,9,14,4,11,13,16,7,12,8,88,279,1244,932,661,741,1003,392,631,132,6004,17,19,19,7,3,3,3,17,9,94,12,74,15,3,4,6,3,7,0,129,35,203,121,57,27,35,4,31,19,534,26,221,206,135,51,92,42,74,17,862
20101,3,35,0,4,0,7,0,0,0,51,43,723,18,6,3,0,0,4,16,816,28,389,123,36,3,3,3,8,12,598,15,223,164,58,7,5,7,4,6,499,21,126,186,102,31,7,6,7,4,488,28,68,141,220,89,37,11,20,6,610,13,42,57,153,237,83,36,28,4,648,19,12,15,62,184,120,80,47,4,546,17,3,6,26,85,88,55,52,0,322,10,3,3,7,28,45,22,37,0,151,0,0,0,3,21,28,20,38,3,112,3,0,0,3,5,10,10,26,0,60,3,0,3,4,5,16,19,30,0,66,3,3,6,0,5,10,0,15,0,45,6,31,14,5,8,4,7,0,12,95,211,1661,738,678,702,459,280,306,75,5105,3,0,0,0,0,0,0,0,0,6,0,14,4,0,0,0,0,0,0,23,0,25,6,3,3,0,0,0,0,44,4,28,27,10,3,3,0,0,3,85
20102,0,0,0,0,0,0,0,0,0,3,3,75,9,0,0,0,0,0,0,86,3,41,10,3,0,0,0,3,0,64,0,21,23,12,0,0,0,3,3,64,0,17,21,12,3,3,3,6,3,70,0,4,19,22,11,4,0,0,3,70,0,10,14,23,29,6,8,3,0,94,3,3,5,3,11,10,7,3,0,49,0,0,3,9,4,5,3,0,0,27,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,3,4,0,13,0,0,0,0,0,0,0,3,0,3,0,3,3,6,0,0,0,0,0,8,16,179,112,92,62,41,20,34,10,566,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,7,4,3,0,0,0,4,0,19
20103,3,10,0,0,0,0,0,0,0,12,3,99,3,0,0,0,0,3,6,117,3,42,20,0,0,0,0,0,0,80,0,17,30,4,3,0,0,0,3,62,3,9,30,12,3,5,0,0,0,63,0,12,24,39,13,7,0,6,5,104,4,13,12,27,24,17,0,9,0,101,0,3,0,8,11,15,11,3,3,52,0,4,0,7,0,7,4,3,0,26,0,0,0,0,0,3,0,8,0,13,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,3,4,0,0,0,0,16,24,215,122,105,66,57,21,43,18,662,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,0,6,3,3,0,0,0,0,0,16
20201,4,14,5,0,3,5,3,0,3,37,44,717,41,3,0,0,0,3,14,828,32,361,112,26,8,3,0,0,8,552,14,223,138,56,13,3,3,8,8,457,23,135,215,86,13,15,0,14,6,501,18,90,120,232,88,15,19,16,8,608,14,27,62,120,233,62,49,28,5,598,10,14,12,35,172,108,64,35,4,452,11,11,5,10,73,71,43,48,3,271,0,3,4,8,39,29,43,35,0,159,0,3,0,3,16,19,17,23,0,86,4,4,0,3,11,17,11,22,0,65,0,0,0,0,10,5,10,30,0,56,0,3,0,5,10,8,3,10,4,45,4,29,6,3,6,6,3,8,6,70,171,1629,724,591,688,360,268,268,73,4771,0,0,0,0,0,0,0,0,0,5,3,21,5,0,0,0,3,0,0,37,3,27,10,6,3,3,4,0,0,57,3,25,24,8,6,3,0,3,0,82
20202,3,15,0,3,0,0,0,0,0,18,16,169,11,0,0,0,0,0,7,203,7,87,30,7,0,0,0,5,3,141,3,53,56,25,0,9,0,0,0,151,3,29,43,24,3,4,3,3,0,120,9,18,46,54,29,7,3,5,5,175,3,17,16,41,51,15,10,8,0,156,4,7,4,18,29,14,11,8,3,89,3,10,8,8,14,21,9,13,0,82,0,0,0,3,3,8,7,14,3,39,0,5,0,0,6,5,12,10,0,33,0,0,0,0,0,4,3,3,0,17,0,0,0,0,0,4,0,5,0,11,0,0,0,0,0,3,0,9,0,14,0,4,6,4,3,3,5,0,3,24,51,415,218,189,138,105,64,81,24,1282,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,3,3,0,0,0,3,0,15,4,9,8,4,0,3,0,0,0,26
20203,0,3,0,0,0,0,0,0,0,5,3,35,0,0,0,0,0,0,3,40,0,16,3,0,0,0,0,0,0,22,0,4,8,3,0,0,0,0,0,14,0,0,14,6,0,3,0,0,0,22,0,3,6,15,0,0,0,0,0,28,0,3,0,8,7,4,0,0,0,18,0,0,0,0,3,3,4,0,0,12,0,0,3,0,0,3,0,3,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,65,36,32,8,11,13,17,6,184,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,10
20301,0,3,0,0,0,0,0,0,0,3,0,18,3,0,0,0,0,0,3,31,0,24,4,0,0,0,0,0,4,33,0,5,7,3,0,0,0,0,0,17,4,11,6,8,0,0,0,0,0,32,0,4,6,14,6,5,4,0,0,37,0,0,0,0,6,6,0,0,0,18,0,0,0,3,5,9,3,0,0,27,0,0,0,3,3,9,0,4,0,16,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,4,4,0,14,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,5,10,81,29,29,27,33,15,19,8,252,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,9
20302,18,53,3,6,3,0,3,5,5,95,81,1339,70,11,0,4,3,5,22,1538,56,663,218,49,10,8,7,10,20,1027,33,435,340,99,18,11,4,6,12,953,33,209,368,206,39,18,14,15,12,918,35,143,270,443,148,54,22,27,11,1151,20,57,102,268,378,140,53,38,6,1075,29,42,44,114,325,202,107,90,6,963,17,13,21,40,162,187,106,94,7,641,12,3,5,17,67,102,69,71,0,348,4,5,4,7,43,60,42,55,3,231,3,5,4,3,18,39,23,49,0,146,3,4,7,8,18,49,40,96,3,226,3,5,7,6,0,10,5,57,0,102,3,47,24,19,10,13,3,7,18,147,341,3034,1487,1288,1244,898,506,636,132,9558,5,3,0,0,5,6,0,7,0,24,8,37,7,4,0,3,3,0,0,55,10,81,36,11,0,3,3,5,3,154,5,70,62,17,12,11,3,12,7,199
20303,0,12,0,4,3,0,0,4,0,27,34,373,14,0,0,3,0,0,3,427,13,192,46,9,0,3,0,0,3,265,14,95,97,21,6,4,0,3,0,241,7,60,102,36,3,5,0,5,0,218,14,38,83,79,26,9,3,5,3,258,9,19,28,64,55,32,13,6,5,232,4,9,22,29,60,32,17,18,0,195,5,10,15,10,35,28,16,26,0,137,0,6,3,6,12,20,9,21,0,82,0,3,0,0,4,12,3,12,0,43,3,0,0,3,7,6,9,10,0,43,0,0,0,0,5,14,3,19,0,39,0,3,0,3,3,3,4,15,0,31,3,17,4,6,7,0,0,4,4,45,103,841,413,276,221,175,77,144,31,2288,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,3,0,19,0,10,12,3,0,0,0,0,0,28,0,10,8,4,3,0,0,0,0,30
20401,0,11,3,0,0,6,0,9,0,27,12,232,19,3,0,0,0,3,3,278,7,93,31,10,0,3,5,0,0,149,7,50,59,15,8,5,8,3,3,148,5,33,60,41,13,5,9,11,0,176,11,28,51,82,25,23,10,14,7,256,3,7,25,70,80,35,30,22,4,270,3,6,9,23,41,35,35,12,3,164,0,3,8,11,27,29,13,27,0,115,0,3,0,0,4,12,10,15,0,47,0,0,0,0,11,12,9,12,0,43,0,0,0,0,3,7,4,6,0,17,0,0,0,0,0,15,4,8,0,28,0,4,0,0,0,0,0,3,0,18,0,15,0,4,7,3,0,0,8,37,53,484,271,267,214,174,132,138,31,1767,0,0,0,0,0,0,0,5,0,11,0,9,0,0,0,0,0,0,0,15,4,13,3,4,0,0,0,0,0,21,0,8,9,3,0,3,3,4,0,35
20402,7,4,0,0,0,0,0,4,0,15,24,261,6,3,0,0,0,0,4,305,17,104,37,10,3,0,0,0,5,181,14,48,61,16,5,0,3,5,7,155,6,33,72,54,12,0,3,5,0,184,7,18,50,99,29,16,6,4,3,243,6,13,28,66,82,21,18,15,3,252,4,7,10,17,65,42,27,18,5,186,8,3,8,5,21,35,19,16,0,109,0,0,4,3,12,19,5,15,0,64,0,3,4,0,3,17,7,6,0,34,0,0,0,0,8,3,3,13,0,26,0,0,0,3,0,4,3,13,0,22,0,0,0,0,0,0,4,4,0,14,0,8,8,3,3,3,0,0,4,33,90,509,277,288,238,159,100,121,33,1825,0,0,0,0,0,0,3,3,0,9,0,3,0,0,0,0,0,0,0,6,3,6,8,0,0,0,0,3,0,23,5,3,17,3,0,0,0,0,0,28
20403,3,19,3,0,0,0,0,3,0,31,25,363,13,8,0,0,0,3,3,418,19,140,54,16,4,4,3,3,0,244,10,74,69,38,6,4,0,4,4,209,5,39,93,64,18,4,13,5,6,250,16,29,73,146,65,23,15,9,0,382,3,18,33,103,122,53,35,23,7,393,11,9,14,24,101,51,31,25,0,262,4,3,6,15,37,48,42,40,0,205,0,0,3,4,14,25,27,20,0,103,0,0,0,0,10,9,9,28,0,50,4,3,3,0,0,6,4,14,0,40,0,0,0,4,3,4,8,24,3,42,0,0,4,0,0,0,0,3,0,16,3,15,7,6,0,3,3,0,5,38,105,712,374,426,385,247,189,217,36,2689,3,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,12,3,8,6,0,3,0,3,0,0,26,4,9,20,8,5,0,0,0,0,55
20501,0,3,4,0,4,3,0,3,3,14,13,257,18,6,0,0,0,0,8,300,5,144,43,9,0,0,0,0,6,208,4,76,59,22,3,0,3,7,0,172,3,28,60,36,11,3,3,3,0,145,9,35,42,63,37,13,6,3,3,216,4,14,19,38,51,38,12,10,3,198,9,3,4,18,73,48,26,14,0,193,4,3,7,6,18,33,20,20,0,113,3,0,3,3,12,19,4,13,0,63,0,0,0,0,3,5,5,7,0,26,0,0,0,0,3,6,0,4,0,20,0,0,0,0,0,3,0,8,0,13,0,3,0,0,0,0,4,12,0,19,0,9,0,0,3,0,0,3,0,26,58,565,262,206,220,190,84,114,26,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,9,0,0,0,0,0,0,26,3,10,11,5,0,0,0,3,0,28
20502,3,7,0,0,3,0,0,0,0,16,27,222,11,0,0,0,0,3,9,266,12,65,27,13,0,0,4,4,3,132,11,43,45,15,4,9,0,4,0,130,7,26,65,43,8,5,3,12,0,167,8,23,64,89,33,9,3,11,3,250,5,10,31,49,72,29,19,15,0,232,7,3,7,17,73,32,32,22,3,195,4,5,5,10,34,26,16,12,0,105,0,3,0,3,10,12,13,10,0,48,0,0,0,5,3,11,3,8,0,34,0,3,0,0,0,0,3,7,0,17,0,0,0,0,0,0,3,6,0,13,0,4,0,0,0,4,0,10,0,21,3,11,0,4,5,0,3,0,0,29,89,427,246,250,249,145,102,120,23,1654,0,0,5,0,0,0,0,3,0,6,0,6,3,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,10,3,16,14,4,0,0,0,0,0,35
20503,5,14,0,3,0,3,0,0,3,28,24,313,7,3,0,0,0,0,5,364,16,154,41,11,0,0,4,4,13,232,14,87,65,34,3,3,5,0,3,219,10,70,120,51,9,7,3,0,3,273,13,39,77,118,48,20,9,12,8,334,19,23,26,72,97,48,13,7,3,307,7,8,5,30,78,54,18,19,0,234,8,3,4,12,28,31,17,15,0,118,0,0,3,0,13,13,10,14,0,57,3,0,0,0,11,15,3,11,0,47,3,0,0,3,4,6,5,12,0,29,5,0,3,0,0,10,3,16,0,28,0,0,3,0,0,0,3,14,0,22,3,17,7,10,8,0,3,6,8,53,123,727,358,361,302,214,102,122,41,2344,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,14,4,6,0,0,0,3,0,24,3,5,9,5,0,0,0,0,3,26
20504,5,19,3,0,0,0,3,0,0,35,28,472,27,4,4,0,0,0,5,546,13,210,63,11,4,3,0,3,11,317,16,114,100,28,4,3,0,0,4,268,16,67,112,55,16,3,3,10,9,293,11,49,75,153,61,10,8,7,4,391,11,22,35,93,132,38,15,16,3,358,3,18,12,22,109,58,49,21,0,292,3,3,7,14,35,36,27,39,0,165,0,0,3,0,19,21,16,24,0,83,3,0,0,0,6,17,7,20,0,52,0,0,0,0,6,5,8,16,0,36,0,0,0,0,3,3,3,18,0,25,0,0,3,0,0,0,0,7,0,9,0,15,8,3,8,5,4,3,3,56,112,1006,450,388,407,209,140,172,43,2931,3,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,19,3,28,6,0,0,0,0,0,3,41,0,17,12,4,0,0,3,0,0,35
20505,0,9,0,0,0,3,0,0,0,16,15,235,18,0,3,3,0,0,8,281,8,116,32,5,0,0,0,0,0,163,3,52,56,20,8,0,3,0,0,144,7,40,56,38,3,3,3,0,4,162,12,29,41,70,30,12,5,7,0,196,11,16,9,24,72,27,13,9,3,193,4,4,11,15,48,23,18,13,0,148,0,3,3,0,19,20,13,9,0,76,3,0,0,0,4,6,8,5,0,35,0,0,0,3,0,5,5,9,0,27,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,6,0,6,0,3,0,0,0,0,0,4,0,5,0,7,5,4,3,3,0,0,3,30,61,523,231,180,196,119,74,75,23,1476,0,0,0,0,0,3,0,0,0,6,0,15,0,0,0,0,0,0,0,18,3,10,0,0,0,0,0,3,0,18,0,14,6,3,0,0,0,0,0,24
