SA3_CODE_2016,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
30202,0,11,0,0,15,10,14,3,0,30,11,22,3,0,28,18,14,0,0,35,10,16,3,0,32,17,10,5,4,36,14,30,3,0,44,22,15,3,0,44,14,19,0,0,35,8,6,4,0,20,3,7,0,0,12,0,3,0,0,3,3,4,0,4,8,132,174,26,9,340,341,1951,53,53,2396,1947,1925,90,65,4030,2648,1120,148,58,3973,2548,1044,186,56,3830,2427,1007,119,38,3600,2649,1183,82,55,3962,2632,1162,76,49,3919,2465,979,89,52,3585,1924,964,124,32,3039,1170,722,74,23,1995,370,355,35,5,764,75,148,7,5,237,41,63,3,12,120,21233,12610,1089,517,35451,3,21,0,0,31,17,16,0,0,31,21,3,0,0,28,21,15,3,0,39,16,15,0,3,38,25,11,0,5,44,23,18,3,0,50,35,20,0,0,54,26,12,0,3,43,30,13,3,0,38,6,6,0,0,11,0,0,0,0,0
30203,5,32,4,0,42,12,32,4,0,52,8,16,0,0,24,17,20,0,0,43,19,13,8,0,39,29,14,7,4,55,24,22,3,0,50,33,24,3,0,60,30,15,7,5,53,30,15,5,0,45,9,12,3,3,24,3,3,0,0,13,0,4,7,0,14,218,224,50,18,512,613,1706,73,61,2452,3275,2054,129,116,5571,5012,1475,240,114,6848,5701,1414,288,130,7532,5505,1350,250,132,7237,5810,1368,170,105,7452,5694,1318,215,97,7323,5568,1219,212,80,7080,4290,1003,200,79,5570,2470,828,161,36,3501,786,465,79,13,1340,174,152,12,5,342,64,68,12,15,157,44956,14419,2037,993,62407,12,15,0,3,29,26,13,0,3,43,37,15,3,3,51,46,10,0,3,64,50,12,4,0,69,77,15,0,7,96,57,18,0,10,83,60,18,3,0,87,50,19,0,8,72,36,11,0,3,51,13,5,0,0,22,3,5,0,0,11
30204,3,9,0,0,12,0,9,0,0,7,3,3,0,0,8,9,8,0,0,13,0,3,3,0,8,8,4,0,0,10,4,6,0,0,12,5,10,0,0,15,3,4,0,0,8,4,3,0,0,6,3,4,0,0,10,0,3,0,0,6,0,8,0,0,8,41,73,11,0,130,102,722,37,17,872,456,499,33,23,1010,601,379,39,13,1029,611,418,60,18,1109,640,395,42,19,1100,710,464,19,21,1207,804,449,31,18,1307,751,413,45,18,1221,596,391,47,17,1050,334,305,34,3,681,104,174,20,4,302,29,71,4,4,111,12,26,0,5,45,5753,4715,394,176,11041,0,8,0,0,7,3,7,0,0,13,6,0,0,0,7,4,8,0,0,14,8,7,0,0,19,9,9,0,3,24,10,6,3,0,17,11,3,0,0,15,10,4,0,0,13,6,6,0,0,12,5,3,0,0,9,0,0,0,0,0
30301,4,9,0,0,13,0,13,0,0,12,3,7,0,0,16,3,10,0,0,13,7,3,3,0,7,7,3,0,0,11,3,11,0,0,13,3,5,0,0,13,7,3,0,0,12,0,6,0,0,8,0,3,0,0,3,0,5,0,0,5,0,3,0,0,3,33,78,6,7,124,152,1021,24,17,1215,672,1081,33,27,1816,947,454,52,25,1478,922,407,61,27,1415,902,416,55,17,1387,907,489,37,27,1462,976,458,31,12,1476,869,431,37,14,1345,710,358,35,13,1118,480,325,32,7,846,155,186,15,3,361,42,67,4,0,113,9,33,0,3,42,7737,5718,417,191,14064,0,4,0,3,8,5,10,0,3,15,14,3,0,3,17,11,3,0,0,17,9,4,0,0,12,8,0,0,3,11,11,8,0,0,18,9,3,0,0,11,10,3,0,0,10,3,0,0,0,8,6,0,0,0,3,0,0,0,0,0
30302,0,12,0,0,17,5,13,0,4,26,7,7,0,0,16,12,14,8,0,27,11,11,4,0,28,16,12,3,0,27,11,23,7,0,39,19,13,3,0,39,4,19,7,0,36,8,9,7,3,22,0,9,0,0,11,3,3,0,0,13,0,3,0,3,11,104,158,36,12,314,234,1192,51,30,1511,1848,1935,116,83,3977,3220,1375,193,81,4866,3242,1316,317,57,4931,2759,1299,182,59,4294,2882,1431,96,55,4474,2929,1246,108,55,4332,2612,1005,107,49,3769,2186,881,127,34,3224,1265,687,100,15,2069,427,401,42,5,879,108,146,14,0,271,25,75,6,11,120,23729,12990,1460,534,38716,3,6,0,0,16,18,16,0,3,37,21,14,0,3,38,25,16,0,3,46,26,15,0,4,46,28,16,3,3,48,32,11,0,5,53,25,8,0,5,39,31,3,0,0,35,14,9,0,3,19,8,5,0,3,16,0,0,0,0,6
30303,0,9,0,0,9,9,26,0,0,35,8,19,3,0,24,12,12,3,0,24,9,15,0,0,22,10,11,3,0,28,8,9,7,0,32,11,9,0,0,19,11,9,3,3,26,7,12,6,0,25,4,6,0,0,9,0,5,0,0,6,3,3,0,5,9,89,148,24,6,264,293,1693,57,43,2083,1649,1896,107,85,3741,2565,1156,125,70,3915,2673,1037,169,57,3942,2332,1019,132,46,3537,2493,1008,57,52,3618,2533,947,60,54,3592,2204,805,89,35,3123,1743,765,92,42,2638,1004,623,78,23,1725,320,394,27,5,741,83,118,9,3,212,19,75,0,8,102,19917,11527,992,524,32958,0,12,0,0,12,5,18,0,0,27,18,11,0,6,33,18,5,0,3,28,26,17,0,0,41,31,4,0,0,35,24,16,3,0,38,22,6,0,3,29,20,8,0,3,29,14,3,0,0,16,9,3,0,0,17,3,0,0,0,6
30304,0,5,0,0,9,4,10,0,0,11,6,6,0,0,6,0,8,0,0,12,0,3,0,0,4,4,4,0,0,15,12,9,0,0,23,11,10,0,0,20,5,15,4,0,23,6,8,3,0,19,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,55,85,17,5,158,198,562,22,29,802,1031,803,36,49,1919,1674,595,66,43,2372,1831,653,91,35,2616,1708,630,63,41,2441,1721,587,43,32,2383,1705,553,51,30,2340,1557,460,51,37,2105,1304,408,55,11,1783,763,333,34,12,1141,239,215,16,7,482,67,98,7,3,174,18,36,9,3,65,13829,5928,535,334,20625,4,0,4,0,3,9,0,0,3,8,14,6,0,0,23,10,9,0,3,16,5,4,0,3,18,20,8,0,0,36,19,4,0,6,31,15,11,0,0,22,18,4,0,0,24,12,3,0,0,16,3,0,0,0,7,0,0,0,0,0
30305,3,11,0,0,17,12,32,0,0,39,9,15,3,0,32,8,17,3,0,31,11,24,4,0,38,19,11,0,0,35,22,18,5,3,44,21,15,9,0,48,16,12,4,0,33,7,14,9,0,24,0,0,0,0,10,0,7,0,0,9,0,3,0,0,5,128,186,36,12,359,449,896,49,42,1443,2226,1004,73,99,3401,3172,955,124,86,4328,3365,945,163,79,4552,3431,873,119,72,4489,3702,846,93,80,4717,3724,800,87,79,4696,3438,730,110,61,4338,2719,618,111,42,3489,1599,488,75,29,2195,505,312,26,20,854,112,124,4,8,242,40,57,3,3,108,28483,8638,1032,702,38861,7,12,0,0,13,15,9,0,9,41,27,4,0,3,35,35,14,0,3,56,28,8,3,3,47,40,5,0,0,47,47,18,0,3,67,49,3,5,4,60,43,8,0,4,54,16,5,0,0,24,8,5,0,0,15,3,3,0,3,10
30306,3,3,0,0,8,0,15,0,0,13,3,3,0,0,4,0,8,0,0,10,5,0,0,0,10,3,8,3,0,10,0,3,0,0,5,4,3,0,0,5,0,10,0,0,12,0,3,0,0,3,0,4,0,0,8,3,0,0,0,3,0,3,0,0,3,22,63,7,4,94,48,227,9,3,288,239,421,13,24,702,452,392,33,18,899,472,372,24,27,890,417,354,24,8,800,451,333,13,11,809,475,321,14,14,825,407,312,25,19,752,400,294,18,6,723,235,237,17,10,497,99,145,19,0,263,21,59,0,4,85,7,25,0,3,42,3708,3494,203,160,7571,0,7,0,0,5,3,6,0,0,7,3,3,0,0,9,6,3,0,0,8,0,3,0,0,5,7,3,0,0,15,3,3,0,0,10,3,3,0,0,8,0,4,0,0,6,0,3,0,0,4,6,0,0,0,6,0,0,0,0,0
30401,0,13,0,0,10,0,7,0,0,12,0,3,0,0,8,0,3,0,0,5,0,3,0,0,10,5,3,0,0,9,4,5,0,0,11,6,0,0,0,3,4,3,0,0,4,5,0,0,0,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,20,51,6,0,80,101,749,21,12,879,466,651,37,27,1176,604,311,50,11,978,548,279,39,17,887,536,305,34,14,892,635,347,23,14,1022,623,366,21,11,1025,573,311,18,6,913,464,318,20,4,807,239,240,29,0,508,114,155,14,4,296,22,84,3,0,112,9,9,0,4,25,4937,4131,318,134,9522,0,3,0,0,3,6,0,0,0,4,4,4,0,0,10,7,3,0,0,11,7,4,0,0,7,14,8,0,3,20,7,3,0,0,9,4,4,0,0,9,0,7,0,0,6,3,0,0,0,5,0,3,0,0,6,0,0,0,0,0
30402,0,4,0,0,4,4,6,0,0,8,0,0,0,0,3,0,6,0,0,4,0,0,0,0,3,0,7,0,0,7,0,3,0,0,6,3,9,0,0,12,0,4,0,0,4,0,4,0,0,4,0,0,0,0,3,3,0,0,0,4,0,9,3,0,12,13,47,9,3,71,71,511,18,5,600,310,498,24,4,842,358,247,22,13,638,386,231,32,12,665,378,301,23,3,702,468,394,23,4,901,586,406,30,10,1035,539,352,32,11,929,424,287,25,8,744,257,277,22,11,569,124,229,5,6,365,41,110,13,4,164,28,56,0,0,78,3976,3896,273,93,8235,0,3,0,0,3,0,5,0,0,3,4,3,0,0,12,4,5,0,0,5,4,6,0,0,11,7,5,0,0,9,11,7,0,0,12,9,3,0,0,8,3,0,0,0,8,4,0,0,0,4,3,0,0,0,3,3,3,0,0,8
30403,0,5,0,0,5,0,13,0,0,11,6,11,0,0,18,3,3,3,0,8,8,6,3,0,16,3,4,0,0,10,10,6,0,0,23,0,3,0,0,10,4,6,0,0,11,5,3,0,0,12,4,4,0,0,10,0,10,0,0,10,0,3,0,0,8,51,86,11,3,149,130,1593,65,74,1858,1043,2514,135,70,3756,1638,1057,85,48,2835,1948,863,136,42,2996,1628,789,112,32,2561,1436,768,39,41,2281,1535,695,42,32,2306,1419,619,50,13,2100,1162,586,60,22,1822,724,466,43,14,1243,266,344,28,7,648,65,140,9,3,219,20,85,8,4,117,13022,10509,807,398,24741,4,3,0,4,8,8,10,0,0,16,12,14,0,0,28,17,5,0,0,18,21,8,0,0,25,6,8,0,0,18,13,5,0,0,27,15,7,0,0,22,8,7,0,0,16,11,3,0,0,16,6,4,0,0,10,0,0,0,3,5
30404,0,10,0,0,10,3,18,0,0,22,3,7,3,0,20,11,6,5,0,19,3,5,0,0,9,12,5,4,0,21,3,6,0,0,11,8,8,4,0,22,5,7,0,0,16,4,5,0,0,11,0,0,0,0,6,0,0,0,0,3,0,3,0,0,3,63,87,20,0,164,254,978,32,25,1287,1640,856,107,48,2653,1714,430,132,41,2316,1416,367,118,29,1922,1034,482,55,26,1596,1094,503,56,24,1674,1129,563,27,29,1740,914,430,26,17,1384,731,385,44,10,1176,450,352,30,7,841,151,199,15,6,371,35,79,3,0,121,6,38,3,3,49,10561,5654,652,268,17137,3,4,0,0,9,16,4,0,0,18,13,3,0,0,20,16,4,0,0,20,14,7,0,3,20,11,13,0,0,22,4,4,0,0,15,12,7,0,0,23,3,0,0,0,7,4,7,0,0,14,0,3,0,0,4,0,0,0,0,0
30501,7,24,4,0,33,25,35,6,4,72,45,41,5,0,88,58,39,17,0,111,65,35,15,0,108,78,51,18,5,148,85,42,22,3,157,77,31,12,9,128,67,33,9,3,112,35,26,15,4,78,18,18,4,0,36,6,6,0,0,18,3,14,3,3,26,577,377,129,41,1123,1162,3618,137,184,5102,10592,8487,451,414,19946,19919,5614,809,418,26763,21574,5352,1665,341,28942,19327,4991,1104,243,25667,19161,4543,603,211,24519,17532,3588,440,227,21796,14217,2734,459,159,17568,10478,2434,493,126,13531,5540,1873,349,107,7875,1658,1205,119,53,3029,341,463,26,23,852,121,189,9,36,363,141628,45092,6678,2547,195952,11,27,3,3,41,72,64,3,16,155,146,43,4,17,213,172,50,16,23,257,182,44,9,14,253,174,43,5,8,227,200,30,10,11,248,152,39,5,9,209,111,23,3,10,147,64,26,5,4,101,27,13,0,10,45,5,7,0,5,12
30502,0,3,0,0,3,3,6,0,0,10,0,5,3,0,8,0,4,0,0,4,0,3,0,0,4,3,5,0,0,5,6,6,0,0,16,6,4,0,0,7,0,7,0,0,6,3,3,0,0,3,3,8,0,0,4,0,0,0,0,5,0,3,0,0,3,29,48,4,0,82,147,582,23,18,764,861,672,34,35,1601,1195,428,41,26,1696,1216,407,64,28,1724,1141,427,46,20,1631,1178,431,21,24,1649,1129,365,17,21,1536,984,331,22,13,1353,700,258,19,6,989,427,207,13,3,652,160,142,11,4,323,35,59,3,0,101,18,42,3,3,65,9209,4350,319,208,14083,0,3,0,0,3,3,3,0,0,9,3,0,0,3,14,11,3,0,0,17,10,4,0,0,20,11,4,0,0,20,8,0,0,0,11,4,3,0,0,7,8,4,0,3,15,8,0,0,0,8,0,3,0,0,3,0,0,0,0,0
30503,4,9,0,0,13,12,23,3,0,34,6,29,3,0,38,21,27,0,0,46,14,25,3,0,43,29,19,3,0,57,20,19,6,0,46,17,13,0,6,38,17,14,10,0,40,8,14,0,0,31,3,6,0,0,15,0,3,0,0,8,3,8,3,4,20,164,215,33,15,424,457,1719,71,65,2310,3187,2715,142,104,6149,5572,1895,280,114,7868,5980,1747,498,108,8326,5330,1713,322,100,7467,5269,1735,161,108,7275,5066,1516,148,67,6806,4371,1253,163,67,5854,3288,1096,167,58,4606,1904,899,137,37,2979,620,570,66,16,1270,141,263,29,8,441,52,131,0,9,191,41235,17251,2182,863,61534,4,13,0,5,19,24,21,3,3,54,38,16,0,7,60,36,16,3,0,54,44,11,0,3,56,63,26,0,0,90,61,12,3,8,79,48,20,3,5,82,45,18,0,4,68,16,13,0,0,41,12,5,0,0,15,0,5,0,0,5
30504,0,6,0,0,10,4,7,0,0,11,3,10,0,0,19,10,5,0,0,17,17,14,0,0,32,10,22,3,0,33,12,6,0,0,25,12,14,0,0,18,12,0,0,0,13,5,0,0,0,11,0,3,0,0,8,3,3,0,0,3,0,7,0,0,7,97,97,13,4,213,244,1435,88,49,1807,1850,2065,130,83,4122,3148,1053,124,56,4383,3236,969,218,54,4478,2854,983,120,38,3990,2873,1026,70,43,4016,2685,972,55,43,3759,2370,787,77,32,3261,1741,752,75,30,2597,1035,635,50,28,1747,391,378,50,8,825,96,164,18,7,286,31,66,6,9,117,22553,11283,1082,477,35397,4,13,0,0,12,8,9,0,0,21,12,4,0,0,25,19,8,4,3,37,31,10,5,0,51,32,7,0,3,47,36,8,0,0,45,26,8,0,0,34,22,14,0,0,31,9,5,0,0,17,8,3,0,0,14,0,3,0,0,5
30601,0,6,0,0,6,0,4,0,0,3,0,4,0,0,10,3,5,0,0,14,3,8,4,0,10,9,4,0,0,12,0,6,0,0,11,3,9,0,0,16,4,3,0,0,12,7,3,0,0,12,0,4,0,0,12,0,0,0,0,3,0,0,0,0,3,35,70,9,0,118,144,846,37,16,1045,535,443,33,32,1046,720,332,37,19,1107,827,410,66,26,1329,896,496,40,15,1450,1039,532,41,25,1644,1033,516,34,26,1616,1042,456,47,23,1569,794,387,40,14,1237,468,351,34,20,874,173,216,25,11,419,43,101,16,0,160,9,27,6,0,47,7739,5113,465,219,13529,0,17,0,3,20,12,6,0,0,11,5,3,0,3,13,13,5,0,0,16,14,0,0,0,13,12,12,0,3,26,5,9,0,0,16,21,0,0,0,22,14,5,0,0,19,7,6,0,0,9,4,5,0,0,4,0,0,0,0,3
30602,3,24,3,0,28,8,19,0,0,30,4,18,3,0,32,10,19,3,0,39,20,13,5,0,39,26,22,6,0,57,27,22,3,0,58,18,27,3,0,50,25,19,3,0,50,13,24,0,0,45,10,20,6,0,37,0,7,0,0,15,4,3,3,8,15,172,262,41,17,494,654,2009,83,67,2818,2605,1542,117,93,4365,3573,1378,204,112,5272,3781,1421,286,108,5603,3695,1671,197,93,5655,4200,1710,148,116,6165,4351,1555,146,97,6153,3884,1404,145,83,5515,3279,1330,140,57,4807,1921,1073,132,42,3172,705,589,45,28,1373,187,246,16,20,465,78,104,9,15,207,32914,16040,1674,939,51561,3,25,0,3,34,20,16,3,3,44,32,13,5,0,53,47,18,3,3,68,54,22,3,7,83,53,20,3,3,77,52,19,0,0,79,48,16,4,0,68,49,21,0,5,71,35,15,0,0,50,3,5,0,0,15,0,0,0,0,4
30603,0,3,0,0,3,5,8,0,0,14,0,3,0,0,3,0,3,0,0,8,3,3,0,0,7,3,5,3,0,8,3,11,0,0,15,9,6,0,0,20,3,8,4,0,17,8,7,0,0,15,0,3,0,0,7,0,3,0,0,3,0,8,0,0,12,38,70,17,3,129,213,474,25,28,735,667,329,21,35,1050,708,347,33,36,1125,696,332,44,35,1107,655,330,33,22,1033,763,355,34,30,1188,939,413,28,33,1420,982,412,52,36,1474,904,480,63,14,1462,660,385,49,21,1110,285,196,22,9,509,107,82,11,13,210,69,64,10,10,151,7644,4188,419,323,12575,0,9,0,6,12,10,3,0,3,13,4,3,0,0,10,12,9,0,0,18,17,3,0,3,25,11,12,0,3,28,16,6,0,0,26,12,6,0,0,23,8,17,0,3,26,12,11,0,0,20,8,0,0,0,5,3,0,0,0,3
30604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,8,3,7,0,0,7,3,3,0,0,3,3,0,0,0,3,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,10,29,3,4,47,76,166,9,12,261,270,98,13,6,380,376,126,21,17,536,377,140,24,11,549,322,157,12,19,514,375,173,12,13,575,409,181,20,15,622,399,224,29,15,663,363,204,20,6,593,236,163,10,5,422,108,97,3,0,209,31,49,5,4,83,25,33,5,0,58,3365,1811,165,129,5476,0,3,0,0,3,3,0,0,0,3,3,3,0,0,10,8,3,0,0,7,4,0,0,0,4,8,3,0,3,11,3,3,0,0,8,9,8,0,0,12,8,8,0,0,14,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0
30605,0,5,0,0,7,3,4,0,0,10,0,3,3,0,4,9,0,0,0,14,8,12,0,0,14,4,7,0,0,13,4,4,0,0,12,10,5,8,0,20,15,7,0,0,17,4,8,3,0,13,0,3,0,0,9,3,5,0,3,7,0,8,0,3,10,59,70,19,11,153,225,668,30,32,956,620,295,27,31,976,678,336,34,26,1070,644,367,50,19,1088,700,399,30,24,1161,861,490,43,26,1418,1036,539,41,24,1643,1047,533,61,31,1672,940,531,76,26,1574,645,535,66,24,1271,279,266,29,18,590,122,138,14,9,282,59,85,8,10,160,7860,5186,520,306,13872,8,5,0,0,15,12,12,0,3,19,8,6,0,6,18,7,11,0,0,19,12,11,0,0,21,17,13,0,0,27,24,12,0,3,36,19,14,3,0,33,11,4,0,4,23,8,9,0,0,15,5,3,0,0,13,3,5,0,0,9
30701,0,6,0,0,6,4,11,0,0,8,0,6,0,0,3,0,4,0,0,10,7,7,0,0,15,3,5,5,0,14,6,5,4,0,17,14,8,0,0,23,3,7,0,0,15,7,10,0,0,17,6,11,0,0,13,0,6,3,0,14,13,10,0,3,26,74,93,10,10,187,387,600,49,38,1077,1166,395,72,32,1666,1701,435,108,33,2279,1701,520,129,38,2390,1477,551,92,26,2151,1728,467,89,37,2322,1856,476,105,51,2483,1758,489,103,38,2384,1557,435,100,35,2134,1030,352,78,35,1492,465,242,33,26,766,232,156,11,12,415,181,115,11,27,341,15240,5249,976,433,21896,3,8,0,0,13,24,3,3,3,31,18,7,4,0,27,16,8,5,0,28,30,8,0,3,34,30,18,0,3,49,28,8,0,5,39,27,12,3,0,44,12,8,3,4,26,16,5,0,0,23,8,3,0,0,16,0,4,0,0,8
30702,0,9,0,0,16,3,15,0,0,13,0,3,0,0,3,3,0,0,0,6,0,3,3,0,4,5,5,3,0,9,10,5,0,0,15,8,9,3,0,17,3,11,0,3,19,10,9,0,3,16,3,9,0,0,14,6,3,0,0,9,7,12,0,0,16,64,82,12,10,159,361,664,44,46,1114,1074,389,42,40,1544,1192,307,53,34,1588,1183,399,73,24,1686,1158,435,53,26,1672,1397,452,53,36,1932,1522,512,42,49,2125,1492,441,64,33,2025,1279,438,72,22,1817,909,406,58,33,1399,435,247,41,27,744,192,162,19,15,389,131,108,9,12,259,12314,4954,615,399,18287,6,11,0,0,15,10,6,0,3,20,14,3,0,0,15,14,8,0,0,25,12,9,0,0,27,21,3,0,0,33,37,7,0,0,49,30,7,3,0,34,23,8,4,0,33,12,12,4,0,25,3,3,0,0,4,4,8,0,0,10
30703,0,17,0,3,21,7,6,0,0,14,4,7,0,0,11,3,3,0,0,5,9,0,4,0,11,6,8,0,0,13,3,17,0,0,19,3,9,5,3,17,5,12,0,0,23,3,9,3,0,15,3,8,0,0,12,0,3,0,0,6,3,13,3,4,23,50,107,14,11,188,280,690,36,27,1043,680,366,36,32,1115,708,312,42,22,1082,654,349,60,23,1077,732,390,50,24,1193,905,487,37,23,1458,1066,503,34,24,1627,1100,495,46,30,1670,1007,471,69,29,1584,664,494,51,31,1236,360,273,37,23,692,154,119,14,17,307,87,95,11,18,214,8399,5051,525,328,14296,4,4,0,0,5,12,7,0,0,20,9,3,0,4,20,9,9,0,0,20,18,5,0,0,21,15,8,0,3,28,12,7,0,0,22,23,13,0,0,47,18,14,3,0,34,11,13,0,0,26,8,5,0,0,10,3,3,0,0,4
30801,3,7,0,0,12,3,3,0,0,3,0,8,4,0,10,4,3,0,0,11,7,3,0,0,14,5,10,0,0,22,6,3,0,3,8,4,5,4,0,8,4,3,0,0,14,0,5,0,0,8,4,0,0,0,5,0,4,0,0,4,0,0,0,0,5,40,64,10,3,119,242,471,32,20,762,883,326,49,28,1281,1212,291,83,38,1618,1432,452,127,30,2039,1306,402,90,42,1841,1377,382,73,44,1874,1394,340,65,24,1818,1317,348,83,30,1770,986,294,64,37,1383,518,199,52,13,788,205,86,16,9,322,77,56,9,5,144,37,29,5,9,73,10975,3676,743,327,15721,0,5,0,5,12,8,3,0,0,14,10,3,0,3,17,19,11,3,0,38,25,7,0,3,37,19,5,0,0,23,10,6,3,0,23,15,5,0,3,19,18,5,0,0,26,3,0,0,0,5,0,3,0,4,3,0,0,0,0,0
