SA3_CODE_2016,P_M1_Tram_Inc_LR_15_24,P_M1_Tram_Inc_LR_25_34,P_M1_Tram_Inc_LR_35_44,P_M1_Tram_Inc_LR_45_54,P_M1_Tram_Inc_LR_55_64,P_M1_Tram_Inc_LR_65_74,P_M1_Tram_Inc_LR_75ov,P_M1_Tram_Inc_LR_Tot,P_M1_Taxi_15_24,P_M1_Taxi_25_34,P_M1_Taxi_35_44,P_M1_Taxi_45_54,P_M1_Taxi_55_64,P_M1_Taxi_65_74,P_M1_Taxi_75ov,P_M1_Taxi_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_Inc_LR_15_24,P_M2_TrnTrm_Inc_LR_25_34,P_M2_TrnTrm_Inc_LR_35_44,P_M2_TrnTrm_Inc_LR_45_54,P_M2_TrnTrm_Inc_LR_55_64,P_M2_TrnTrm_Inc_LR_65_74,P_M2_TrnTrm_Inc_LR_75ov,P_M2_TrnTrm_Inc_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_Inc_LR_15_24,P_M2_BusTrm_Inc_LR_25_34,P_M2_BusTrm_Inc_LR_35_44,P_M2_BusTrm_Inc_LR_45_54,P_M2_BusTrm_Inc_LR_55_64,P_M2_BusTrm_Inc_LR_65_74,P_M2_BusTrm_Inc_LR_75ov,P_M2_BusTrm_Inc_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
30305,0,0,0,0,0,0,0,0,9,18,8,12,4,3,0,51,3165,6992,7562,7473,4534,797,57,30581,728,444,284,242,167,39,5,1917,29,111,99,165,121,27,0,562,43,116,111,144,68,6,0,495,20,29,50,42,22,3,0,164,11,46,40,45,35,10,8,195,88,76,71,75,49,17,3,381,4230,7977,8315,8272,5048,906,78,34824,16,15,23,9,3,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,7,6,0,0,28,3,3,0,0,0,0,0,10,4,7,4,4,0,0,0,24,28,28,33,21,16,0,0,125,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,11,6,0,4,0,0,25,17,4,3,3,3,0,0,28,0,6,0,0,0,0,0,8,27,17,7,4,3,0,0,60,54,77,53,61,35,5,0,287,109,121,95,83,55,9,0,464
30306,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,12,514,1135,1135,1128,823,170,15,4926,126,106,52,55,46,8,0,389,0,15,4,11,12,0,0,42,3,7,7,6,3,0,0,29,3,7,3,8,3,0,0,27,3,7,10,12,8,0,0,44,72,106,40,40,32,6,0,291,810,1463,1284,1280,940,197,14,5991,0,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,14,4,3,0,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,8,3,9,3,0,0,0,24,5,3,0,0,0,0,0,8,13,11,7,3,0,0,0,35,5,20,8,8,6,0,0,47,26,41,26,9,11,3,0,116
30401,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,15,1131,1335,1357,1426,861,212,4,6336,278,84,66,55,41,8,0,536,0,7,9,14,18,8,0,48,13,13,15,5,10,0,0,59,15,10,17,8,5,0,0,48,0,15,17,15,10,5,0,61,71,35,32,40,30,9,0,219,1595,1556,1537,1600,993,244,4,7526,10,10,0,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,5,18,13,9,4,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,9,5,0,3,5,0,0,0,20,3,0,0,0,0,0,0,4,15,9,4,3,0,0,0,36,15,6,12,6,8,4,0,52,47,28,22,13,10,5,0,127
30402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,777,882,1007,1192,736,196,15,4807,143,39,29,38,34,14,0,293,7,9,4,16,16,4,0,52,11,13,9,15,9,0,0,48,4,5,11,6,10,0,0,37,3,8,11,29,9,0,0,60,67,20,28,46,26,22,5,218,1098,1024,1118,1357,846,242,31,5710,3,10,4,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,4,4,6,0,0,26,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,10,14,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,20,6,8,3,0,3,0,31,7,12,13,24,6,4,0,68,29,24,23,28,14,10,0,126
30403,0,0,0,0,0,0,0,0,7,11,4,3,3,0,0,26,2210,2909,2760,2730,1829,450,48,12941,377,225,176,134,125,16,4,1053,4,11,13,16,15,3,0,55,40,65,67,37,22,3,0,230,102,256,187,173,68,4,0,796,16,29,11,26,13,7,3,99,485,364,209,142,101,32,5,1321,4127,4701,3844,3577,2366,560,64,19240,114,151,105,71,34,10,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,12,13,11,4,0,98,22,3,5,7,3,0,0,41,0,3,3,3,3,0,0,15,155,189,130,94,54,13,0,635,3,16,14,3,0,0,0,41,0,0,0,0,0,0,0,0,44,56,41,40,16,7,0,208,34,34,11,8,8,3,0,98,7,15,7,4,0,0,0,33,94,123,72,53,33,10,0,385,39,56,40,40,21,0,0,202,297,368,242,184,106,31,0,1223
30404,0,0,0,0,0,0,0,4,11,5,3,9,0,0,0,21,2079,2971,2329,2279,1421,272,22,11374,389,140,76,84,52,15,3,758,3,7,15,20,13,5,0,64,71,108,63,45,19,0,0,313,79,132,62,53,11,0,0,331,23,26,14,13,10,9,0,105,498,207,89,77,54,17,5,943,3290,3706,2679,2625,1626,329,22,14283,16,16,5,9,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,11,0,0,26,6,0,0,0,0,0,0,14,0,0,4,0,0,0,0,4,25,25,13,14,14,0,0,92,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,12,7,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3,8,7,11,4,4,0,0,31,51,40,28,17,13,0,0,155,88,69,50,31,30,3,0,274
30501,4,7,12,6,7,0,0,36,73,164,133,110,45,23,3,546,5207,14116,16652,14677,7539,1462,132,59782,1541,2870,1906,1542,923,160,16,8953,9,31,34,54,40,6,3,177,244,785,842,673,262,16,0,2836,383,1613,1738,1216,385,24,0,5363,80,248,264,204,102,28,3,939,1721,4392,1897,1239,719,139,13,10118,19104,44205,39030,31292,16482,2821,228,153168,477,760,609,466,304,50,3,2672,7,13,5,5,4,0,0,39,0,3,0,0,0,0,0,6,853,2140,2740,2267,1114,148,13,9284,230,423,335,306,169,22,0,1480,49,118,150,120,65,6,0,511,1620,3459,3848,3172,1660,227,19,13999,40,98,96,80,40,3,0,366,0,0,0,3,0,0,0,3,336,658,796,556,284,40,3,2672,207,269,192,159,93,15,0,946,46,158,111,59,27,3,0,400,628,1187,1202,855,442,62,4,4388,138,376,372,312,150,17,3,1375,2385,5026,5421,4341,2253,311,22,19757
30502,0,3,0,0,0,0,0,3,5,3,7,8,0,0,0,20,1327,2353,2367,2120,1160,279,32,9641,242,143,78,68,44,22,3,603,7,11,22,27,25,5,0,104,28,34,29,25,13,0,0,130,22,43,30,20,10,0,0,127,10,12,17,24,10,6,0,72,131,121,77,76,48,3,0,458,1930,2881,2693,2401,1347,325,38,11613,15,26,14,5,0,0,0,57,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,10,0,0,0,0,4,0,0,9,3,3,0,3,0,0,0,9,23,27,17,15,3,0,0,87,10,5,0,3,3,0,0,24,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,6,3,0,0,0,0,0,15,3,3,0,0,0,0,0,8,22,19,5,9,3,0,0,50,15,26,24,15,18,4,0,105,59,77,43,43,21,4,0,243
30503,0,5,0,0,4,0,0,6,24,47,24,39,26,3,3,165,4216,9222,9356,8233,4600,943,93,36663,767,720,421,403,287,56,11,2656,8,41,56,55,36,18,0,215,100,267,238,178,103,10,0,894,92,299,297,223,89,3,0,1004,20,74,70,86,41,12,0,310,498,910,421,338,212,55,5,2447,6737,13341,12095,10532,6036,1194,123,50059,168,227,178,136,100,13,3,826,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,84,146,172,140,92,11,0,650,41,49,25,26,17,0,0,156,11,21,20,14,12,4,0,75,301,443,397,317,217,31,3,1710,10,14,10,4,7,0,0,44,0,0,0,0,0,0,0,3,29,67,61,43,34,3,0,248,41,34,23,16,9,5,0,133,10,23,14,10,3,0,0,55,90,142,113,80,50,10,0,479,75,143,171,117,60,11,0,581,467,727,676,512,330,47,0,2765
30504,0,5,3,0,0,0,0,4,6,17,11,17,14,7,0,68,2783,5110,5179,4720,2810,610,45,21260,454,340,200,167,134,41,0,1342,8,14,16,23,14,12,0,80,46,142,134,97,45,4,0,458,75,199,191,116,50,3,0,627,11,37,44,40,27,5,3,173,404,477,251,205,134,36,0,1492,4589,7341,6645,5858,3472,765,62,28727,113,147,83,50,45,6,0,444,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,60,107,114,83,49,15,0,430,29,39,27,15,6,0,0,118,3,12,3,4,3,0,0,29,210,297,232,158,112,21,0,1026,7,6,11,6,4,0,0,34,0,0,0,0,0,0,0,0,23,19,25,8,8,0,0,78,27,18,3,4,5,0,0,62,7,6,11,3,0,0,0,26,64,61,47,25,9,3,0,200,38,64,58,59,29,6,0,250,307,416,340,236,152,25,0,1477
30601,0,0,0,0,0,0,0,0,0,5,6,0,5,0,0,19,1045,1756,2250,2279,1453,329,16,9131,414,118,80,89,49,13,0,766,0,13,18,27,15,7,0,79,6,25,32,38,23,7,0,130,52,35,48,55,28,3,0,221,10,9,16,37,25,8,0,101,99,68,83,76,62,21,3,414,1718,2080,2556,2627,1675,385,27,11063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,0,3,0,0,0,20,4,0,4,0,0,0,0,10,11,6,4,5,0,0,0,30,13,16,22,20,8,4,0,93,29,27,31,31,5,4,0,120
30602,0,0,3,0,3,0,0,5,40,55,43,25,23,3,0,183,4065,7662,9073,9113,6010,1223,101,37246,1214,659,508,481,335,78,5,3275,15,40,59,80,67,20,3,276,36,125,133,133,79,14,0,514,134,299,266,217,127,18,3,1071,50,98,74,69,60,11,3,377,333,519,304,292,228,67,12,1757,6132,9604,10592,10541,7018,1451,134,45465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,15,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,3,4,0,4,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,3,3,4,0,0,19,46,12,15,7,3,3,0,84,9,9,4,3,5,0,0,35,60,24,29,14,13,3,0,143,62,108,84,82,44,14,0,395,133,142,115,99,54,17,0,558
30603,0,0,0,0,0,0,0,0,4,0,6,8,3,7,0,29,888,1392,1567,2058,1715,354,47,8030,416,241,128,148,103,21,6,1071,0,17,19,32,29,11,11,122,8,9,9,17,19,7,3,67,16,17,18,17,25,0,0,92,19,21,28,18,20,16,0,124,93,120,122,152,189,59,18,757,1566,1962,1943,2499,2139,476,89,10671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,4,0,0,24,7,4,0,3,0,0,0,16,0,0,0,0,0,0,0,0,15,8,4,8,4,0,0,39,13,14,11,14,16,0,0,65,27,20,11,26,15,3,0,103
30604,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,285,627,741,868,623,153,11,3313,99,72,43,58,39,7,6,320,0,9,8,9,15,0,0,35,3,13,13,13,18,0,0,64,47,87,35,25,14,5,0,212,3,16,10,13,16,5,5,59,84,129,64,90,76,17,5,463,542,957,926,1083,802,194,26,4530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,7,8,7,8,0,0,40,5,8,8,7,13,0,0,46
30605,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,11,1004,1491,1950,2346,1874,440,45,9154,419,150,89,113,89,29,7,892,0,17,19,40,53,11,0,149,9,17,8,31,25,4,0,100,16,11,13,33,11,0,0,89,4,19,16,33,29,12,8,116,120,96,98,155,176,65,17,729,1657,1859,2221,2762,2270,564,78,11421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,8,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,14,6,19,20,15,9,3,0,68,14,20,21,20,12,3,0,86
30701,0,0,0,0,0,0,0,3,8,4,7,0,3,0,0,25,1469,2911,2847,2929,1940,444,79,12620,440,276,177,171,131,31,8,1223,14,70,84,92,76,24,15,378,11,17,23,25,34,15,3,127,32,38,23,31,23,4,0,153,32,85,90,115,76,25,16,429,249,366,255,333,323,108,25,1664,2278,3841,3578,3782,2636,654,137,16914,3,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,3,3,7,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,3,0,0,0,16,0,0,3,3,0,0,0,3,0,3,4,3,3,0,0,12,4,9,13,5,5,0,0,33,19,41,30,44,27,14,4,172,23,49,47,61,29,16,4,225
30702,0,0,0,0,0,0,0,0,3,0,0,8,3,0,0,10,1594,2270,2628,2873,1960,416,53,11804,416,215,153,185,78,22,3,1070,16,42,59,74,47,28,11,270,14,28,20,32,28,4,4,133,32,22,21,19,26,3,0,129,10,19,19,33,33,26,13,162,160,137,142,209,205,96,19,976,2252,2749,3049,3450,2393,609,103,14610,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,7,19,29,28,14,22,9,3,126,24,38,28,22,21,9,3,137
30703,0,0,0,0,0,0,0,0,7,3,9,10,3,0,0,30,1195,1538,1938,2375,1807,396,49,9290,458,129,92,113,87,21,3,886,12,34,46,55,70,25,3,238,11,7,17,21,26,7,3,94,14,15,19,18,16,0,0,81,4,14,22,31,30,28,6,129,123,92,116,158,149,73,21,740,1818,1839,2248,2793,2191,544,85,11525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,14,22,17,19,20,6,0,89,14,22,20,19,20,6,0,95
30801,0,0,0,0,0,0,0,0,5,0,3,5,0,0,0,12,1140,2240,2333,2153,1272,230,29,9401,307,223,157,187,90,14,3,990,5,20,21,30,33,9,0,120,9,21,12,24,18,3,0,89,24,18,9,20,6,3,0,79,20,36,39,48,40,12,3,196,113,163,144,164,131,54,5,785,1670,2914,2939,2856,1677,337,43,12427,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,15,29,23,12,0,0,88,0,3,3,3,0,0,0,12,0,3,3,0,0,0,0,8,9,27,29,29,10,0,0,105,18,35,37,16,8,0,0,119,35,65,65,46,23,0,0,239
30803,0,0,0,0,0,0,0,3,17,21,18,33,13,4,0,107,4715,6784,6856,7529,5199,850,86,32015,1319,502,383,378,238,53,8,2885,19,66,81,145,103,20,9,442,46,75,73,117,68,13,3,393,62,59,74,81,50,12,0,326,21,38,38,59,36,18,4,215,292,269,226,265,265,59,14,1388,6579,7878,7803,8657,6026,1034,130,38102,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,15,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,6,7,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,9,15,3,0,0,45,19,7,0,3,0,0,0,26,0,0,4,0,0,0,0,6,21,13,16,21,6,0,0,79,59,58,46,69,39,4,0,275,86,85,68,91,49,7,0,380
30804,0,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,435,791,811,812,492,99,20,3450,126,60,42,41,27,6,0,295,3,3,11,16,13,0,0,49,3,6,12,14,7,0,0,52,10,14,3,12,5,0,0,46,6,17,17,14,17,8,0,81,69,58,52,74,69,24,9,345,678,994,971,1017,647,149,26,4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,0,3,0,0,0,0,8,0,0,0,0,3,0,0,3,3,3,3,4,3,0,0,23,3,17,16,15,7,0,0,54,10,18,19,17,9,0,0,77
30805,5,8,7,3,4,0,0,25,7,6,10,5,5,0,0,35,2154,3610,3910,4019,2425,391,34,16547,550,230,176,199,112,32,0,1295,6,25,28,44,29,17,0,154,31,69,73,70,55,3,0,298,25,26,30,34,16,0,0,131,6,34,47,40,33,26,4,188,152,146,123,141,121,33,7,724,3035,4349,4588,4747,2887,515,47,20168,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,9,0,3,3,0,0,21,6,33,40,29,11,3,0,125,0,0,0,3,0,0,0,8,3,15,3,3,0,0,0,21,11,3,3,7,0,0,0,16,0,3,3,3,3,0,0,9,20,57,48,45,16,6,0,187,28,109,127,115,55,3,3,450,59,170,179,166,79,11,3,659
30901,149,164,32,28,19,0,3,396,12,19,10,10,0,0,0,49,3578,5202,5128,4636,3054,802,62,22468,840,301,145,168,131,51,0,1634,6,28,32,36,37,19,0,155,36,91,63,60,33,4,0,288,94,140,109,93,48,11,0,491,26,40,34,34,31,11,4,179,241,274,172,172,119,40,0,1023,5233,6439,5801,5294,3508,954,79,27310,25,14,8,6,0,0,0,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,6,3,0,3,0,0,0,16,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,4,41,31,8,16,8,0,0,101,0,0,0,0,0,0,0,0,44,29,17,11,4,0,0,106,6,3,4,0,7,0,0,21,33,8,3,4,3,0,0,46,7,0,0,0,0,0,0,10,83,43,23,17,15,3,0,186,66,76,33,36,30,11,0,242,183,149,60,66,52,10,0,529
30902,4,0,0,0,0,0,0,3,7,7,0,3,3,0,0,17,1656,2316,2759,2988,2073,457,30,12273,425,120,73,89,79,17,0,814,3,6,14,29,19,10,4,83,19,24,18,33,13,3,0,108,54,47,62,70,32,3,0,269,8,8,23,24,22,15,0,106,147,94,91,113,107,33,0,583,2398,2687,3069,3384,2379,547,34,14496,4,3,5,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,7,5,0,0,23,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,13,3,6,0,0,0,3,0,12,12,0,3,3,3,0,0,19,0,0,0,3,0,0,0,3,27,5,3,3,4,7,0,48,11,16,22,22,5,0,0,86,42,30,27,32,15,7,0,158
30903,10,3,0,0,5,0,0,14,10,9,3,3,0,0,0,21,1861,2681,2730,2967,1999,589,58,12886,448,149,109,128,69,42,3,944,3,6,12,24,23,16,0,77,25,40,28,35,21,0,0,154,39,20,29,29,20,4,0,137,7,22,16,31,33,14,3,130,118,99,64,86,77,21,0,459,2646,3098,3021,3329,2254,687,72,15109,18,9,0,4,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,15,0,6,3,0,0,46,0,0,0,0,0,0,0,0,13,16,4,0,0,0,0,37,0,0,0,3,0,0,0,5,9,3,0,0,0,0,0,21,3,0,3,0,0,0,0,4,35,20,7,4,4,0,0,72,19,20,22,19,23,6,0,104,71,57,30,23,27,3,0,217
