SA3_CODE_2016,Tot_1750_1999_A_55_64,Tot_1750_1999_A_65_74,Tot_1750_1999_A_75ov,Tot_1750_1999_Tot,Tot_2000_2999_A_15_19,Tot_2000_2999_A_20_24,Tot_2000_2999_A_25_34,Tot_2000_2999_A_35_44,Tot_2000_2999_A_45_54,Tot_2000_2999_A_55_64,Tot_2000_2999_A_65_74,Tot_2000_2999_A_75ov,Tot_2000_2999_Tot,Tot_3000mo_A_15_19,Tot_3000mo_A_20_24,Tot_3000mo_A_25_34,Tot_3000mo_A_35_44,Tot_3000mo_A_45_54,Tot_3000mo_A_55_64,Tot_3000mo_A_65_74,Tot_3000mo_A_75ov,Tot_3000mo_Tot,Tot_PINS_A_15_19,Tot_PINS_A_20_24,Tot_PINS_A_25_34,Tot_PINS_A_35_44,Tot_PINS_A_45_54,Tot_PINS_A_55_64,Tot_PINS_A_65_74,Tot_PINS_A_75ov,Tot_PINS_Tot,Tot_Tot_A_15_19,Tot_Tot_A_20_24,Tot_Tot_A_25_34,Tot_Tot_A_35_44,Tot_Tot_A_45_54,Tot_Tot_A_55_64,Tot_Tot_A_65_74,Tot_Tot_A_75ov,Tot_Tot_Tot
21105,320,51,3,1463,3,7,188,433,512,307,60,8,1513,5,8,60,183,254,153,57,13,739,96,79,135,160,207,140,51,18,878,3135,3804,6964,7814,8848,6758,1921,280,39531
21201,176,30,8,931,0,5,173,283,291,181,33,9,980,3,13,49,140,163,104,39,10,521,46,55,78,75,90,60,30,10,445,1891,2484,4927,4855,4961,3402,895,177,23603
21202,281,26,0,1693,0,12,305,569,623,341,61,9,1918,3,10,96,276,376,205,50,11,1023,60,80,124,133,170,112,25,7,716,2453,3988,8218,8163,8358,5354,1111,136,37780
21203,188,23,3,939,0,13,140,257,223,164,32,0,823,8,6,46,117,103,87,23,3,396,32,61,83,99,108,88,16,8,493,1979,2516,5664,5372,5078,3329,754,94,24792
21204,961,150,15,5151,5,36,976,2033,2097,1171,210,26,6555,8,11,218,889,1127,707,169,20,3155,77,190,378,380,476,324,93,19,1939,3332,8605,24060,24996,25943,17212,3605,346,108092
21205,1074,172,22,6605,3,31,1651,3397,2950,1638,266,23,9966,9,20,399,1634,1932,1009,237,28,5262,68,183,328,309,373,232,68,11,1572,3133,8669,24947,24377,23289,15116,3457,421,103405
21301,447,66,3,2393,6,20,472,829,732,455,66,3,2586,3,10,130,317,431,239,44,7,1184,72,103,224,226,233,170,45,12,1080,2713,5076,12765,12408,11871,7842,1484,141,54288
21302,394,72,4,1970,0,21,439,818,859,600,79,3,2818,0,0,108,340,461,302,46,9,1269,30,55,131,120,156,92,19,7,605,1355,2586,7262,7659,8022,5438,1016,100,33435
21303,312,48,3,1700,3,13,342,664,608,413,60,8,2115,0,12,119,322,365,229,59,6,1114,40,75,137,119,135,82,19,3,613,1785,4209,9207,8296,7751,5250,1068,97,37665
21304,184,27,3,1189,0,7,254,394,364,208,30,0,1263,3,4,78,173,174,84,21,0,534,54,56,113,120,117,60,29,9,551,2088,2932,6656,6730,5941,3736,774,87,28946
21305,487,54,6,2917,0,24,538,1069,951,560,93,3,3242,4,9,164,438,521,283,62,6,1495,69,140,238,241,258,164,51,7,1172,3348,6154,15995,15469,13584,8251,1524,133,64450
21401,331,46,3,1799,3,14,323,588,571,363,69,4,1940,3,18,103,308,392,237,76,16,1154,56,101,139,158,187,143,38,6,813,2519,3872,8488,8535,9155,6429,1539,182,40714
21402,433,84,14,2069,0,4,267,617,692,426,130,14,2148,0,5,104,256,414,253,131,39,1211,90,116,141,186,212,186,82,11,1032,3898,4978,8412,9637,11183,8302,2666,377,49461
21501,264,37,11,952,0,12,120,240,320,196,49,18,969,4,7,45,98,119,125,47,15,451,38,38,74,87,110,112,35,12,502,1471,2005,4292,4403,5750,5212,1543,424,25097
21502,184,18,7,793,0,4,87,213,253,152,30,5,750,4,6,39,96,117,104,31,0,389,31,43,64,77,87,74,31,13,407,1128,1725,3819,3891,4284,3436,906,140,19322
21503,112,29,3,468,0,6,71,147,155,124,20,6,518,0,5,36,74,94,67,23,10,308,17,25,40,44,77,67,28,13,317,891,1263,2665,2735,3464,3161,919,205,15300
21601,130,32,0,597,0,7,85,170,174,134,15,13,603,3,3,26,63,84,83,27,8,286,30,17,42,53,87,65,26,5,317,1037,1201,2526,2874,3659,3110,802,179,15393
21602,103,16,4,445,0,3,57,99,113,59,18,0,352,0,3,18,43,61,54,18,14,213,27,29,37,43,68,70,14,13,293,760,820,1766,2005,2386,2061,607,129,10542
21603,246,31,9,1158,0,16,178,385,406,265,51,13,1305,0,11,60,158,206,164,43,10,658,49,45,80,101,113,106,38,14,551,1634,2387,5580,5687,6267,4836,1169,222,27776
21701,144,34,4,647,0,3,83,191,266,159,38,6,745,3,0,29,55,78,101,36,7,312,17,30,47,41,59,75,34,12,318,900,1068,2270,2643,3478,3032,959,219,14565
21703,125,31,10,614,3,0,111,171,240,163,25,7,724,0,7,45,110,142,93,34,16,445,28,32,54,57,78,58,30,5,352,992,1389,2950,2989,3639,2926,965,189,16027
21704,154,24,3,794,0,11,150,319,277,193,38,11,992,3,3,34,150,200,132,36,3,562,25,24,61,57,61,66,27,9,325,1170,1771,3699,3824,4190,3180,822,146,18799
29797,0,0,0,11,0,0,0,5,12,8,0,0,28,0,0,5,20,20,14,0,0,60,0,0,0,0,0,6,0,0,5,0,3,26,43,57,28,3,0,155
29999,635,104,20,4907,3,105,1291,1748,1372,696,126,22,5374,16,32,365,696,731,386,121,16,2357,120,306,559,582,680,477,158,34,2924,4420,12149,27240,25210,26105,18622,4673,612,119037
30101,152,21,3,718,0,3,125,240,238,147,25,0,784,0,4,40,123,145,89,23,0,435,39,37,45,51,55,39,10,3,269,1788,1983,3550,3660,4043,2982,716,75,18803
30102,221,36,3,1045,0,8,210,328,411,228,36,11,1222,7,4,59,151,230,164,45,9,667,45,40,58,71,87,63,16,4,384,2187,2076,4118,4593,5256,3992,967,121,23321
30103,368,69,3,2285,0,19,498,1077,1042,536,74,3,3256,0,0,140,488,604,291,57,7,1600,46,60,112,122,130,94,13,6,589,2035,3187,8310,9083,8845,5621,1124,94,38296
30201,81,19,3,395,0,4,70,113,139,87,13,0,428,0,0,17,53,74,60,20,3,223,13,13,11,13,25,15,9,0,89,658,775,1373,1518,1704,1234,313,42,7613
30202,316,49,0,1887,0,23,495,813,716,375,56,11,2486,5,4,111,355,380,172,47,16,1082,49,61,83,105,110,62,23,3,488,2439,4087,7938,7707,7698,5165,1025,128,36198
30203,660,83,5,4043,4,49,1143,2134,1982,1028,135,14,6484,0,12,326,1010,1202,649,91,19,3312,59,77,206,201,195,142,39,9,927,2527,5670,14561,14938,14682,9289,1751,175,63600
30204,97,4,0,501,0,6,98,170,161,84,21,0,529,0,0,24,62,68,44,14,8,216,13,18,18,29,39,24,15,0,166,895,1033,2169,2375,2593,1773,431,48,11319
30301,101,25,0,650,0,11,160,332,318,202,34,0,1054,3,5,58,157,187,104,16,0,525,24,27,42,39,45,23,3,0,204,1235,1844,2946,2895,2876,1993,486,46,14327
30302,383,65,3,2620,3,27,716,1023,939,560,95,11,3373,0,20,156,507,544,314,78,13,1640,18,41,121,116,77,65,15,3,462,1535,4037,9917,8929,8278,5405,1195,129,39417
30303,274,37,3,1707,0,14,400,829,771,425,75,10,2522,0,3,133,392,410,215,62,7,1223,26,60,100,99,89,53,11,4,442,2102,3802,7964,7277,6828,4464,985,108,33532
30304,180,29,4,1099,0,12,219,482,445,261,51,10,1478,0,0,63,177,214,141,52,6,662,12,32,52,44,57,41,16,0,249,817,1944,5049,4889,4545,3004,669,70,20987
30305,383,58,6,2156,0,22,402,885,810,498,72,11,2698,3,4,115,325,408,224,47,12,1133,33,62,108,147,127,97,31,4,621,1475,3477,9041,9369,9259,5815,1132,120,39692
30306,69,5,3,287,0,0,37,77,96,60,7,0,274,0,0,18,47,53,47,16,3,193,5,13,17,11,26,19,3,3,102,305,722,1820,1652,1609,1234,361,43,7739
30401,59,10,0,371,0,8,95,170,175,90,17,0,564,0,3,38,92,108,60,21,0,325,13,18,30,32,28,23,8,0,160,895,1190,1897,1957,1969,1343,414,25,9698
30402,84,27,4,384,0,3,69,134,200,133,43,9,589,0,0,12,94,141,104,30,15,412,9,15,14,14,23,29,8,7,114,609,853,1324,1630,2002,1335,549,97,8399
30403,220,33,4,1447,0,8,247,576,592,349,82,10,1858,0,9,50,211,414,314,99,17,1118,18,31,61,47,53,36,15,6,266,1875,3788,5902,4914,4486,3113,906,123,25104
30404,167,21,0,1020,0,18,212,369,390,205,28,3,1220,0,4,27,115,136,71,23,4,378,20,33,59,33,44,27,5,5,225,1309,2694,4319,3349,3190,2058,503,58,17477
30501,2132,248,29,16721,4,127,6351,10619,8385,3783,472,35,29782,8,49,1945,7469,7240,3270,552,63,20606,88,240,568,483,476,253,80,16,2189,5180,20169,56371,50925,40097,21852,3995,393,198985
30502,117,22,0,750,0,12,187,349,314,148,30,8,1047,0,6,58,205,227,112,32,12,651,13,10,51,42,34,26,7,3,184,772,1619,3455,3328,2930,1678,437,67,14292
30503,666,91,5,4754,0,65,1674,2720,2295,1105,154,12,8026,0,17,361,1336,1466,742,165,31,4125,45,92,162,172,179,82,26,0,745,2346,6238,16398,14992,12905,7756,1752,213,62596
30504,294,77,5,2164,0,18,824,1377,1046,515,98,5,3889,3,10,301,1149,1161,529,109,24,3287,31,56,87,97,83,64,12,3,428,1832,4152,8955,8167,7143,4416,1147,130,35942
30601,115,21,0,552,0,0,94,225,247,139,38,8,754,0,3,33,100,138,84,25,0,384,18,20,22,48,43,41,20,0,221,1069,1059,2480,3151,3252,2163,597,51,13827
30602,510,79,12,2700,5,16,518,813,994,597,78,12,3030,4,10,133,374,424,303,81,24,1355,65,80,156,167,187,132,41,10,847,2880,4444,11062,12077,11916,8201,1899,226,52699
30603,94,21,3,409,0,3,53,109,150,112,25,6,471,0,0,17,41,59,59,23,10,204,25,20,40,46,64,59,22,11,280,758,1076,2270,2286,2977,2652,740,165,12925
30604,40,0,0,166,0,0,21,40,53,40,4,0,160,0,0,10,17,38,30,6,3,97,9,5,17,18,35,23,15,3,121,266,394,1114,1107,1324,1039,305,59,5606
30605,116,31,3,457,0,0,73,115,158,115,19,0,479,4,4,34,46,67,60,22,9,235,25,18,31,48,73,61,41,14,311,977,1012,2214,2662,3413,2928,909,178,14288
30701,218,38,19,1254,5,49,593,600,531,299,63,10,2150,3,4,224,331,355,185,67,14,1185,34,21,69,87,101,100,64,26,509,1094,1714,4740,4580,4987,3711,1230,371,22425
30702,155,39,3,892,0,21,242,331,408,192,43,8,1242,3,10,48,135,147,107,44,4,501,29,27,41,38,92,64,40,14,338,1143,1583,3325,3677,4261,3305,1176,277,18747
30703,79,22,3,406,0,3,54,109,131,88,28,8,420,0,7,26,42,74,56,26,9,232,25,22,41,49,60,56,39,16,304,1063,1157,2208,2736,3400,2918,1032,232,14748
30801,159,30,3,1192,0,66,648,751,668,340,38,6,2522,0,6,300,488,379,206,41,8,1431,26,19,56,64,90,59,18,3,340,780,1301,3732,3803,3656,2223,479,78,16058
30803,449,65,5,2243,3,28,553,790,902,575,67,7,2932,5,12,100,268,384,280,79,28,1153,65,55,122,103,144,116,49,15,666,3415,4469,9264,9093,10054,7411,1521,260,45480
30804,52,6,0,341,0,24,164,193,202,85,20,0,684,0,3,45,85,100,65,22,3,332,5,7,22,18,25,26,9,3,114,327,499,1232,1246,1293,924,263,66,5843
30805,280,30,6,1681,0,70,795,1047,1010,529,51,6,3509,0,26,353,614,582,329,41,7,1944,35,29,76,86,115,66,23,8,435,1408,2238,5547,5779,5889,3746,761,99,25466
30901,173,46,0,1137,0,17,265,498,405,206,63,13,1458,5,14,120,270,281,170,54,9,922,62,71,120,108,110,72,38,10,586,2603,3893,7582,6865,6334,4370,1359,162,33177
30902,119,21,3,680,0,4,91,227,218,157,23,5,731,3,3,42,143,165,123,37,4,527,38,26,35,59,73,48,22,3,316,1341,1619,3301,3770,4046,3073,824,85,18047
30903,100,36,3,560,0,6,98,200,235,129,59,4,741,0,0,35,137,128,90,42,15,450,30,32,41,61,65,39,14,5,293,1347,1939,3620,3650,3987,2896,1023,123,18587
30904,41,9,0,208,0,0,32,74,75,44,18,3,243,0,0,3,19,32,18,11,4,83,10,0,12,16,21,25,9,3,85,340,296,637,888,1109,866,303,70,4513
30905,61,7,0,306,0,0,23,91,91,49,8,0,269,0,0,15,54,57,34,10,3,162,8,14,22,34,24,13,8,0,119,358,438,1105,1542,1629,1147,327,38,6588
30906,155,31,0,787,4,11,137,309,291,151,35,3,941,4,20,47,134,146,84,26,4,468,22,24,52,59,73,41,18,0,297,1189,1612,3664,4137,4152,2938,800,81,18582
30907,288,55,10,2147,0,33,500,818,777,354,72,3,2559,0,13,123,366,439,240,87,19,1285,76,99,152,157,176,92,37,10,803,3309,4847,10574,11190,9979,5805,1424,148,47269
30908,186,33,0,1146,0,9,254,474,440,228,42,0,1451,3,4,90,255,246,127,40,4,771,28,30,72,72,71,67,20,4,359,1309,2436,5245,5328,5063,3434,850,79,23756
30909,440,77,3,2850,0,48,954,1255,1168,655,102,13,4184,3,26,292,662,692,454,113,24,2257,31,75,119,175,170,141,39,9,754,2081,4117,10733,10716,10903,7513,1879,195,48142
30910,154,53,5,961,0,10,186,419,358,233,65,13,1286,0,10,100,292,321,211,72,22,1022,32,52,69,85,72,53,19,4,384,1446,2968,6185,5370,5051,3529,1112,152,25809
31001,275,54,5,1760,0,22,340,706,713,388,60,0,2233,3,0,87,243,318,174,53,0,881,29,42,90,119,117,68,13,10,483,1400,3009,7531,7786,7791,4743,951,76,33286
31002,148,23,0,919,0,7,194,360,352,165,27,0,1113,4,3,30,132,123,78,20,3,397,22,26,52,62,71,60,28,12,346,1097,1573,3719,3700,4155,3029,965,205,18437
31003,268,37,3,1649,0,8,283,549,536,311,39,4,1736,7,3,71,197,249,153,43,8,735,54,69,113,116,103,88,21,4,572,2460,3448,7461,7737,7766,5196,1015,103,35174
31004,154,20,0,972,0,8,190,384,354,186,29,4,1157,0,3,62,167,168,92,22,0,525,31,24,65,71,75,46,13,0,322,1770,2215,4927,4825,4376,2724,548,47,21429
31101,40,12,0,179,0,0,30,42,55,32,3,3,170,0,0,9,27,29,23,9,0,97,4,3,18,23,22,26,8,3,110,358,416,835,1054,1230,936,285,56,5164
31102,77,10,0,452,0,3,80,150,152,88,8,0,477,0,0,17,49,52,49,12,0,183,16,20,29,34,43,22,7,6,174,734,998,2156,2347,2169,1485,343,29,10260
31103,80,24,0,575,0,13,105,223,254,123,17,0,731,0,4,31,96,106,70,23,3,329,35,45,61,71,59,45,12,0,330,1638,2056,4195,3859,3805,2539,510,38,18653
31104,43,8,0,233,0,3,40,84,86,43,7,0,269,0,0,14,44,31,17,5,0,116,17,9,19,40,32,19,9,3,149,581,619,1191,1607,1562,985,261,32,6839
31105,192,38,3,1069,0,11,275,429,403,210,24,0,1345,0,3,78,189,230,106,26,3,640,27,38,69,79,60,63,15,0,349,1686,2465,5052,4983,4729,3228,704,53,22894
31106,197,30,0,1259,0,10,243,447,477,256,43,5,1479,0,3,71,185,186,146,52,0,642,40,50,91,101,92,70,27,3,474,1810,3027,6977,6767,6278,4389,1019,82,30353
31201,227,25,0,1600,3,101,1150,1210,983,430,47,7,3931,3,20,410,643,542,248,38,6,1907,30,21,72,85,87,85,20,12,415,861,1526,4777,4847,4611,2866,557,101,20144
31202,467,56,3,2487,3,70,858,1109,1057,636,60,15,3802,4,10,162,425,475,311,56,16,1469,65,88,160,162,240,163,58,17,955,2965,4072,9406,9506,10499,7397,1521,253,45605
31203,54,8,0,238,0,3,49,77,87,65,18,3,303,4,0,25,51,52,45,11,3,189,15,17,28,26,29,27,15,0,157,528,1024,2192,1888,1846,1394,365,60,9292
31301,33,16,0,180,0,0,17,48,53,29,15,3,163,0,0,8,40,21,38,6,6,118,14,6,27,22,14,15,10,3,102,437,445,881,964,1214,1015,313,47,5328
31302,153,12,0,849,0,13,190,264,310,152,19,3,954,4,3,37,129,140,78,22,3,422,34,40,72,64,83,61,13,3,365,2034,2456,4810,4773,5192,3423,666,66,23421
31303,28,3,0,127,0,0,25,30,42,27,10,0,131,0,0,3,14,14,16,8,0,60,12,11,7,10,20,13,4,4,76,211,276,696,808,948,714,234,53,3944
31304,78,6,0,535,0,8,70,163,192,87,15,0,542,3,3,24,66,93,54,13,0,259,27,21,37,50,37,36,7,3,219,1084,1305,2601,3039,3174,1951,404,36,13601
31305,126,26,0,747,0,5,170,265,263,138,41,4,892,0,3,47,117,145,86,32,0,435,33,31,46,78,69,39,18,6,313,1573,1776,3538,3940,4223,2900,771,80,18806
31401,78,20,0,489,0,0,91,206,239,135,40,4,717,3,3,33,112,144,70,23,3,383,30,17,33,46,46,30,7,4,213,1553,1409,2257,2995,3126,2045,639,69,14088
31402,81,11,0,542,0,6,154,233,213,101,6,0,721,3,3,56,100,105,63,7,4,336,32,26,44,39,41,28,3,0,209,1752,1794,3443,3428,2970,1678,366,28,15454
31403,153,22,0,840,0,5,179,352,310,174,33,0,1053,3,6,43,156,166,77,28,4,479,20,36,57,51,72,46,17,0,296,1256,2071,4361,4731,4429,2963,604,34,20443
31501,107,16,5,685,0,30,241,265,257,189,26,3,1018,0,0,45,104,92,77,13,4,338,28,36,65,64,70,59,17,4,344,430,880,2489,2450,2537,1859,415,84,11149
31502,201,45,5,1391,6,109,1027,908,785,403,42,4,3294,0,7,206,335,307,147,40,7,1046,27,31,59,65,88,73,27,6,376,797,1504,4298,3623,3531,2292,569,81,16689
31503,106,17,5,388,0,3,90,117,143,99,21,6,475,0,7,29,57,79,74,26,3,275,10,9,33,24,42,65,25,9,227,474,752,1643,1555,1959,1845,554,129,8920
31601,163,34,0,918,0,4,127,286,364,197,40,3,1020,0,4,38,142,195,137,20,4,535,20,14,50,31,61,42,14,10,241,934,1357,3125,4058,4722,3131,748,53,18124
31602,198,37,5,1072,0,7,228,410,451,223,44,5,1362,0,0,77,227,217,166,51,9,747,39,45,79,82,125,70,16,12,456,2315,2502,5179,5980,6532,4415,1001,132,28054
31603,193,22,3,1071,0,6,189,463,493,239,50,5,1445,4,0,65,226,246,169,41,0,757,50,53,77,87,97,64,19,3,440,2601,3018,5498,6010,6121,4532,984,95,28864
31605,142,23,3,630,0,3,79,203,267,163,53,3,772,0,3,27,136,192,92,49,4,511,28,26,37,59,61,45,15,0,267,1396,1333,2713,3792,4382,3164,848,101,17714
31606,90,17,3,368,0,4,40,96,153,107,23,9,438,3,4,22,66,83,55,31,6,264,19,25,28,47,39,40,10,6,217,988,1105,1965,2433,2987,2468,772,129,12846
31607,148,29,4,950,0,20,311,401,385,232,36,3,1385,0,4,121,235,227,160,26,0,775,22,20,53,60,60,62,12,4,292,829,1216,3245,3946,4295,3008,667,75,17280
31608,56,10,0,267,0,5,66,140,75,63,22,0,374,0,3,23,86,71,46,18,0,243,6,4,13,16,21,20,0,3,81,254,322,809,1223,1401,1073,305,35,5426
31701,604,89,5,3158,3,55,672,977,1186,746,115,5,3765,7,11,184,453,498,364,96,13,1633,83,92,151,166,210,143,60,13,921,4563,6500,13382,12857,13811,10246,2433,302,64098
31801,175,32,10,690,0,8,130,201,203,146,40,7,737,0,0,40,85,102,99,36,8,376,25,30,37,64,87,81,46,17,382,1145,1313,2599,3151,3873,3246,977,244,16534
31802,731,97,9,4449,0,64,970,1616,1666,857,121,11,5297,3,14,196,546,654,432,86,11,1943,97,138,221,211,251,195,52,15,1178,5493,9921,18663,17071,16800,11221,2265,244,81677
31901,241,32,8,1077,0,10,181,298,360,248,49,12,1160,3,0,36,124,190,116,36,12,520,41,49,86,79,129,85,33,16,518,2227,2604,5319,5908,7008,5470,1215,198,29956
31902,109,17,3,543,0,22,129,225,259,148,37,10,817,3,0,46,86,81,78,28,6,334,37,21,40,69,82,80,49,20,401,1094,1293,2759,3204,3941,3278,1160,295,17019
31903,130,15,7,554,0,19,54,160,189,109,23,0,550,0,3,19,56,91,57,18,3,250,27,29,46,51,80,54,25,11,322,1065,1143,2464,3068,3935,3091,804,150,15717
31904,111,7,0,556,0,9,92,152,173,124,11,0,559,5,3,35,80,85,71,12,6,302,18,17,30,33,47,49,12,3,221,1211,1224,2712,3442,3929,2984,553,70,16138
31905,117,20,4,551,0,3,61,119,166,103,19,0,476,0,7,21,43,41,29,14,8,175,19,16,27,31,51,52,15,4,210,828,949,2017,2673,3219,2621,580,107,12998
39797,8,0,0,17,0,0,11,10,14,12,3,0,47,0,0,5,6,5,4,0,0,28,0,0,0,0,0,0,0,0,3,3,16,42,53,44,37,7,0,202
39999,628,81,9,4683,3,120,1311,1633,1398,746,120,14,5346,7,41,393,734,704,376,91,14,2356,96,178,394,455,446,328,108,26,2040,4033,9110,21309,21763,22360,16113,3813,410,98920
40101,1440,211,26,8471,4,29,1866,4102,3958,2330,311,15,12618,3,9,440,2049,2453,1651,379,48,7031,52,150,321,263,264,201,64,18,1321,2837,10513,30181,28162,25342,17026,3268,318,117645
40102,180,52,3,831,0,0,100,221,274,169,40,5,813,0,5,32,94,155,108,54,11,461,27,28,41,47,63,52,19,4,287,1562,2030,3306,3789,4619,3581,1208,189,20274
40103,216,57,9,947,0,8,166,387,426,286,83,12,1370,0,10,67,230,344,235,102,14,1003,17,20,31,31,45,31,14,6,195,807,1454,3397,3480,3629,2847,945,142,16709
40104,116,13,0,425,0,7,43,80,116,108,20,3,382,0,0,14,44,50,28,14,4,156,9,11,22,25,29,33,3,0,128,570,866,1861,1903,2188,1642,449,58,9549
40105,214,53,3,1149,0,0,184,413,429,301,69,9,1414,3,3,57,215,310,242,66,7,909,19,33,54,53,55,45,18,0,279,1258,2511,5104,4705,4870,3555,917,134,23053
40106,88,14,0,388,0,3,33,134,136,82,26,3,422,0,0,20,39,63,59,20,8,209,6,7,24,15,30,31,8,0,119,487,867,1750,1546,1629,1343,367,52,8055
40107,183,43,0,932,0,3,233,479,444,271,67,11,1508,0,5,74,263,337,219,62,8,977,7,32,45,51,45,39,15,0,238,780,1820,4343,4179,4059,3171,909,110,19370
40201,75,11,3,416,0,3,48,116,108,100,15,0,392,0,0,32,37,61,46,9,6,190,20,16,25,33,29,27,8,3,163,728,955,1961,1968,2169,1542,331,51,9713
40202,211,28,0,1050,0,5,176,286,311,177,22,0,983,0,6,40,133,164,75,23,6,447,36,38,65,68,68,53,8,5,354,1535,2406,5583,5124,5571,3744,668,71,24698
40203,214,38,0,1069,0,11,127,312,348,209,25,3,1034,4,0,20,134,147,82,28,10,418,14,25,74,49,75,46,12,7,299,1160,2045,5145,5268,5264,3786,750,76,23484
40204,453,62,3,2586,0,23,416,1011,1158,639,87,12,3335,6,4,66,264,403,249,43,5,1042,44,57,136,114,151,98,24,11,636,2168,4176,10494,10376,10758,7024,1312,137,46444
40205,224,35,0,941,0,13,129,230,273,169,27,0,841,0,6,32,98,101,90,20,0,352,34,28,48,51,67,42,15,8,291,2082,2503,4193,3999,4456,3384,820,74,21518
40301,121,26,3,451,0,3,39,117,124,116,24,3,430,0,0,17,68,75,85,38,8,282,9,16,31,28,39,30,8,7,169,1035,1482,2384,2136,2388,2083,592,89,12191
40302,211,37,0,915,0,8,125,290,322,206,41,3,989,0,5,31,95,109,92,29,3,372,14,31,60,47,66,40,12,8,279,1374,2281,4510,4344,4654,3619,921,108,21818
40303,392,62,6,1695,0,3,292,515,571,375,72,10,1837,0,0,54,267,310,229,77,11,951,15,24,54,61,86,47,21,9,314,1260,2405,5516,5727,6253,4872,1166,169,27360
40304,361,60,0,1516,0,7,184,377,441,299,51,7,1366,4,8,52,165,205,123,49,3,616,65,47,91,106,109,82,29,4,540,3032,3673,7153,7653,8347,6317,1558,158,37893
40401,351,52,11,1658,0,17,286,529,504,369,65,3,1783,3,15,93,254,319,222,82,16,1001,44,63,79,90,126,74,27,3,510,2146,3953,8388,7861,8854,6528,1513,176,39422
40402,508,51,3,2478,0,27,428,874,1027,630,89,3,3078,0,15,85,253,391,259,52,7,1058,25,32,100,116,118,82,23,5,494,1413,3362,8466,8601,9519,6735,1257,136,39493
40403,458,59,5,2451,0,7,459,918,1044,648,106,8,3196,0,0,92,370,507,307,80,16,1378,37,62,128,102,130,83,23,3,563,1543,3597,9499,9778,10365,7104,1438,157,43485
40501,135,34,3,561,0,5,71,204,207,121,28,0,634,0,3,25,57,104,68,38,4,300,18,16,33,35,49,49,18,8,217,762,1104,2336,2823,3324,2651,789,142,13934
40502,79,26,3,341,0,9,44,76,108,101,24,3,363,0,0,10,35,48,50,17,6,166,9,15,26,26,38,38,13,6,174,411,638,1479,1563,2069,1933,629,154,8869
40503,119,17,0,470,0,7,81,105,158,121,18,3,486,0,0,36,46,58,63,16,0,228,18,11,25,18,44,37,17,8,189,570,813,1697,1834,2360,2127,545,99,10046
40504,79,12,0,309,0,0,32,66,98,64,29,7,299,0,3,7,40,42,34,14,4,142,6,12,21,16,20,32,8,11,134,492,588,1257,1394,1939,1801,489,139,8097
40601,240,31,3,1250,0,13,240,375,402,251,34,5,1325,3,8,65,156,158,148,35,7,578,28,38,65,74,103,83,28,9,429,1239,1828,4381,4500,5394,4150,936,165,22591
40602,218,27,3,1244,4,65,657,654,584,310,29,5,2311,0,9,150,241,244,126,28,10,805,19,30,38,39,56,55,18,6,259,526,1167,3214,2991,3276,2220,471,73,13932
40701,104,28,5,435,0,0,46,120,161,119,29,0,481,0,3,17,46,53,62,29,8,216,21,15,35,46,52,39,25,7,235,885,1035,2105,2629,3284,3187,1061,210,14390
40702,211,54,10,976,0,6,141,265,350,265,72,19,1125,7,3,42,95,154,131,71,19,523,42,30,50,74,92,100,43,14,442,1650,2137,4584,5147,6251,5062,1567,343,26740
40703,220,36,3,860,0,8,113,196,254,206,34,5,818,6,5,34,89,115,127,48,8,421,38,34,77,80,95,118,32,17,495,1570,2334,4869,5143,6471,5466,1525,320,27695
49797,0,0,0,7,0,0,0,3,9,3,0,0,22,0,0,0,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,5,13,25,8,0,0,64
49999,191,27,0,1133,0,24,325,366,382,190,37,7,1332,8,12,90,155,156,92,36,4,551,18,47,122,119,135,112,32,6,591,1080,3145,6992,6833,8212,6315,1537,185,34306
50101,135,27,5,769,0,5,101,270,279,181,39,10,888,0,3,44,123,176,120,38,4,505,24,28,46,57,49,55,24,5,282,1268,1271,3361,4472,4508,3428,967,167,19438
50102,588,61,3,3062,0,103,1062,1548,1684,975,120,7,5503,4,25,324,622,664,405,73,8,2125,57,66,103,127,171,115,44,5,683,2582,3359,8394,9335,10296,7209,1561,203,42934
50103,78,13,5,360,0,4,51,98,138,121,25,9,447,0,0,11,45,43,33,37,7,172,16,5,11,17,32,52,20,0,157,495,459,1087,1560,2065,1988,759,159,8572
50201,266,36,0,1434,0,24,325,578,637,400,70,8,2041,0,7,84,211,281,177,30,12,800,49,49,67,73,94,65,15,0,419,2171,2482,4686,5344,6156,4297,1036,167,26336
50301,434,110,11,2728,4,22,846,1226,1180,822,189,36,4318,3,18,181,658,937,657,233,47,2731,29,62,117,101,121,78,42,5,549,1762,4244,9588,7977,8085,6113,1857,338,39969
50302,1886,347,23,14302,0,230,7327,9533,7583,4220,654,51,29607,6,73,3009,9039,8669,4243,746,78,25876,91,249,542,439,494,264,98,17,2202,4382,15737,53290,46165,38835,24420,5583,567,188978
50401,224,44,0,1237,0,12,248,425,453,282,67,3,1491,3,3,56,153,181,130,37,5,572,25,57,76,69,106,59,24,7,412,1687,2694,5709,5018,5269,3883,1075,111,25442
50402,111,18,0,479,0,3,67,143,183,135,21,0,557,0,0,19,60,73,49,18,4,225,12,18,16,32,38,25,12,0,164,621,790,1552,1786,2203,1706,514,69,9244
