SA3_CODE_2016,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000mo_Mng,Pvte_3000mo_Pro,Pvte_3000mo_TecTW,Pvte_3000mo_CoPSW,Pvte_3000mo_ClAW,Pvte_3000mo_SWks,Pvte_3000mo_MaOpDv,Pvte_3000mo_Lab,Pvte_3000mo_IDNS,Pvte_3000mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000mo_Mng,NS_3000mo_Pro,NS_3000mo_TecTW,NS_3000mo_CoPSW,NS_3000mo_ClAW,NS_3000mo_SWks,NS_3000mo_MaOpDv,NS_3000mo_Lab,NS_3000mo_IDNS,NS_3000mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot
10702,0,4,7,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,16,8,4,0,16,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,190,238,90,15,36,50,47,20,7,700,106,169,16,8,26,29,3,13,7,374,28,21,47,42,24,26,18,23,8,235,2121,2524,2921,2694,2042,3254,1053,1999,163,18768,0,0,0,0,0,0,0,0,7,7,0,0,0,0,3,0,0,0,5,9,0,0,4,0,0,0,0,0,12,22,0,0,0,4,0,0,0,0,17,24,0,0,3,0,0,0,0,0,6,15,0,0,8,0,0,0,3,0,6,17,0,0,3,3,0,3,0,0,13,25,0,0,7,3,3,0,5,0,15,30,0,7,5,0,0,0,0,3,9,24,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,5,25,40,5,12,33,14,14,9,13,20,123,243
10704,575,960,242,37,121,61,164,30,12,2196,373,636,86,16,75,50,32,11,18,1298,60,76,76,64,74,92,29,65,23,560,4329,7641,5321,5470,5659,4958,1685,3673,379,39117,0,0,0,0,0,0,0,0,17,20,0,3,0,4,0,3,0,0,10,26,0,4,4,9,0,5,0,6,15,47,0,0,3,4,5,0,3,3,21,40,0,3,0,10,3,0,5,6,26,55,0,4,11,5,0,0,3,10,21,46,3,3,7,0,6,4,6,12,27,60,0,6,4,0,4,3,5,4,24,52,0,7,4,0,10,0,4,6,17,54,0,0,0,3,0,4,3,0,12,21,0,4,0,0,0,0,3,0,6,18,3,3,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,3,10,3,6,12,3,6,3,9,8,84,128,19,52,49,34,31,29,38,54,300,604
10801,75,70,32,8,10,25,42,5,0,259,34,68,13,3,4,11,0,6,0,135,24,16,20,19,13,21,4,19,7,141,994,976,1160,1063,812,1235,432,1028,92,7793,0,0,0,0,0,0,0,0,5,7,0,0,0,3,0,4,0,0,11,17,0,0,0,0,0,0,0,0,3,5,4,0,3,3,0,0,0,0,13,22,4,0,3,0,0,0,0,3,11,19,0,0,0,3,3,3,0,0,3,11,0,4,0,0,0,0,0,0,4,8,0,0,4,0,0,0,5,0,5,14,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,12,25,7,9,11,11,3,5,9,9,71,144
10802,115,139,38,13,11,4,29,15,8,373,77,96,24,3,8,8,5,11,0,241,32,15,33,18,13,26,16,32,11,198,1743,1558,1734,1676,1250,1415,899,1921,152,12342,0,0,0,0,0,0,0,0,5,12,0,3,0,3,0,3,0,0,7,17,4,0,0,0,0,0,0,0,13,18,0,0,0,5,0,3,0,0,14,21,0,3,0,3,0,0,0,4,14,20,0,0,3,3,3,0,3,5,8,28,0,3,0,3,0,0,0,3,12,23,0,0,3,0,0,0,0,3,11,18,0,0,7,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,7,19,49,7,10,22,20,8,11,8,26,125,234
10803,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,40,13,25,25,10,11,0,23,3,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
10804,250,369,85,19,56,47,35,8,10,876,117,286,33,6,29,29,7,9,3,514,41,42,55,53,40,55,20,53,10,379,2753,3778,3412,3064,2891,3146,1350,2526,198,23125,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,13,13,0,0,0,0,3,4,0,3,5,17,0,0,4,3,0,4,0,6,20,33,0,0,0,4,0,0,0,0,16,24,0,0,3,3,0,0,0,0,18,31,3,3,7,0,3,0,0,0,11,29,0,0,3,0,3,0,0,0,10,19,0,0,0,0,0,0,5,0,7,17,0,0,0,0,0,0,0,0,5,10,5,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,4,3,3,4,3,3,4,5,0,0,46,70,9,7,27,13,15,17,11,20,166,284
10805,110,140,32,3,16,18,42,7,0,377,67,128,12,6,15,10,10,5,3,248,41,20,33,27,16,49,20,39,3,253,1967,1908,1940,1740,1524,1938,910,2023,121,14066,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,0,5,14,0,0,3,0,3,0,0,3,5,18,0,0,0,3,0,3,0,3,13,26,3,0,3,4,0,0,3,7,14,27,0,0,5,0,0,3,0,5,15,30,0,0,6,4,3,0,0,4,12,28,0,0,3,3,0,0,0,3,9,16,0,0,0,0,0,0,5,0,9,12,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,36,44,8,5,20,17,12,7,11,26,141,247
10901,331,348,86,17,69,52,41,19,10,980,195,225,15,14,35,31,14,14,4,545,57,36,55,46,42,57,25,34,14,368,3207,3446,3395,2841,2807,3224,1581,2394,195,23095,0,0,0,0,0,0,0,0,15,19,0,0,0,0,0,0,0,8,3,15,0,0,0,3,0,4,0,4,9,20,0,0,0,3,0,0,0,0,13,22,4,0,0,0,0,3,3,0,8,21,3,0,0,0,0,0,0,0,21,31,3,0,0,0,3,0,0,0,8,14,5,3,3,3,0,0,3,5,14,35,0,0,7,0,0,0,0,0,5,19,0,3,0,0,3,0,0,0,3,11,0,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,0,3,0,5,6,0,0,0,0,6,51,72,15,24,21,14,9,10,13,26,158,302
10902,88,27,43,0,5,4,18,4,0,192,71,11,3,3,5,3,7,7,4,118,26,4,11,11,3,9,8,19,5,92,1097,273,581,343,350,248,487,837,60,4288,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,7,6,0,0,0,0,0,0,0,0,7,8,0,0,4,0,0,0,4,0,0,14,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,14,6,3,5,5,3,3,5,13,45,84
10903,215,128,33,0,34,13,18,14,12,464,131,65,18,0,14,18,9,18,0,270,75,17,33,27,23,18,31,51,13,287,3222,1244,1986,1460,1328,1181,1105,2394,148,14069,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,5,10,17,0,0,0,0,0,0,0,0,11,11,0,0,0,0,3,0,0,5,7,17,5,0,4,3,3,3,0,8,18,36,0,0,9,0,0,0,3,3,7,17,0,0,0,0,0,0,0,3,5,12,0,0,3,0,0,0,3,0,7,12,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,5,3,6,24,53,12,11,14,10,6,9,9,34,114,224
11001,171,181,26,7,30,21,14,6,6,464,96,114,10,3,20,15,7,8,3,267,78,28,26,22,18,20,9,35,13,239,2367,1705,1448,1316,1356,1474,532,1569,107,11871,3,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,3,8,16,3,0,0,0,3,0,0,0,3,9,0,0,3,0,0,0,0,0,7,11,3,0,3,0,0,0,0,0,9,15,3,0,3,3,0,0,0,0,10,23,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,21,31,17,3,17,8,3,5,3,14,82,153
11002,129,75,21,4,6,12,16,10,0,281,99,60,8,0,7,12,10,11,0,211,68,15,33,11,10,19,17,37,16,226,2714,1088,1368,1156,951,1190,661,1848,150,11128,4,0,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,3,9,14,3,0,0,0,0,0,0,0,7,18,0,0,0,3,3,0,0,3,10,29,0,0,0,0,0,3,0,0,6,12,3,0,7,3,3,0,3,8,19,36,0,0,6,0,0,0,3,3,3,17,0,0,0,0,0,0,0,3,6,13,0,0,3,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,3,0,3,37,49,22,8,19,13,6,9,8,25,127,240
11003,168,93,61,0,19,14,76,8,15,454,198,84,54,0,22,9,32,10,9,422,58,8,24,17,32,19,30,46,9,235,2108,1034,1217,702,1042,855,1066,1213,109,9351,0,0,3,0,0,0,0,0,9,14,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,3,3,8,0,0,0,3,0,0,0,4,7,20,0,0,3,0,0,0,3,3,10,21,0,0,3,0,0,0,0,0,8,9,0,3,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,6,22,41,10,8,10,4,8,6,5,18,82,157
11004,347,381,237,12,90,33,328,30,12,1473,259,222,75,10,43,35,37,23,8,708,93,43,71,44,44,50,43,67,31,487,4499,3439,4054,2654,3054,3119,2676,4365,288,28141,4,0,0,0,3,4,0,4,13,27,3,0,3,0,0,0,0,0,14,22,3,0,6,0,0,3,0,3,17,33,3,0,3,5,0,0,0,3,15,34,4,0,3,3,3,0,5,3,19,37,0,3,7,0,0,3,3,7,21,43,5,0,4,3,3,3,6,8,21,55,6,0,6,4,0,0,0,10,20,47,3,3,3,0,0,0,5,0,16,30,4,0,3,0,0,0,0,0,3,18,0,3,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,3,0,9,3,3,5,5,6,57,98,38,11,50,18,10,29,25,50,228,463
11101,428,572,158,26,106,91,38,15,12,1448,269,413,48,12,49,50,13,12,9,869,47,59,73,61,73,80,13,46,18,475,3688,5060,5217,4576,4627,5976,1704,3571,287,34707,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,5,0,3,5,17,0,0,0,3,0,0,0,3,12,22,0,0,0,0,0,0,0,0,11,18,0,3,3,0,0,0,4,3,20,28,0,0,3,3,0,0,3,10,20,37,0,0,8,0,3,3,0,3,20,42,0,0,5,0,5,0,3,3,17,37,0,3,3,0,3,0,5,0,14,31,0,0,0,0,0,0,0,0,10,15,0,3,0,0,0,0,4,0,5,19,4,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,9,0,3,0,0,0,0,0,0,3,13,0,3,11,7,0,3,0,7,49,81,16,24,37,24,16,21,21,28,201,389
11102,174,270,213,16,49,31,217,14,5,979,163,171,142,3,25,16,61,9,7,601,24,30,35,43,25,26,19,28,6,233,1522,2463,2732,2147,1860,1549,1453,1793,142,15662,0,0,0,0,0,0,0,0,3,11,0,0,0,4,0,0,0,4,8,12,0,0,3,3,0,0,0,7,8,20,0,0,5,0,0,0,0,4,4,20,0,0,0,0,3,0,0,0,11,19,0,0,4,0,0,0,0,0,9,16,0,0,3,0,0,0,3,0,11,15,0,0,3,3,0,0,0,0,5,8,0,3,3,0,0,0,0,0,5,16,0,0,0,0,0,0,3,0,9,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,5,4,0,3,0,4,30,47,4,12,20,19,4,11,9,21,109,206
11103,1489,2198,798,76,425,175,646,124,51,5979,1026,1372,183,41,195,86,64,41,33,3041,88,113,137,104,115,101,68,118,53,895,8088,15521,10884,8976,11321,8046,5334,7765,751,76681,0,0,0,0,3,0,0,3,20,28,0,3,3,8,3,3,0,3,28,46,0,3,0,0,0,0,3,12,34,51,0,0,3,5,0,3,3,10,35,62,0,7,3,5,4,5,3,6,37,68,5,5,10,13,7,5,4,14,43,99,5,3,11,12,9,3,4,11,44,98,7,4,13,0,4,0,9,5,44,89,0,10,13,5,3,0,3,3,22,62,8,6,3,0,0,0,0,0,21,39,0,3,3,0,0,0,0,0,10,27,0,3,6,0,0,0,0,0,7,13,3,3,3,0,0,0,3,4,7,21,3,4,0,0,0,0,0,3,9,22,3,17,19,8,13,4,7,13,125,199,34,71,87,64,53,28,44,81,478,933
11201,301,360,71,13,58,39,17,22,15,896,222,282,22,9,32,53,9,16,10,662,55,53,49,50,37,64,22,48,17,401,3901,4350,3737,3250,2746,3224,1265,2894,251,25620,0,3,0,3,6,0,0,0,14,19,0,0,3,3,0,4,0,4,9,22,0,0,3,3,0,3,0,3,25,34,3,8,4,5,0,4,0,8,23,46,4,8,5,4,0,0,0,7,12,40,0,6,8,3,0,0,0,0,18,33,5,0,5,5,3,3,0,5,24,57,3,5,5,3,0,0,3,0,13,28,0,3,3,4,0,3,0,6,11,31,0,4,0,0,0,0,0,3,0,10,0,3,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,3,5,4,4,3,3,3,3,0,3,53,76,20,36,41,33,13,14,3,37,213,419
11202,205,282,47,11,55,26,25,16,4,670,142,229,20,4,11,16,3,7,5,444,49,30,39,41,28,29,14,58,13,301,3247,3427,2855,2621,2570,2760,1430,3549,198,22671,0,4,0,0,0,0,0,0,15,19,0,0,0,0,0,0,0,3,10,16,0,4,0,0,0,3,0,3,14,29,5,0,4,6,0,5,0,3,25,44,0,3,0,3,0,0,0,4,24,38,3,0,0,0,0,0,0,7,28,45,3,0,0,5,3,3,0,4,21,37,0,3,3,0,0,0,0,3,13,16,0,0,0,0,0,0,0,0,8,11,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,10,6,0,7,6,3,0,0,3,57,84,30,16,16,21,13,15,3,29,215,366
11203,239,301,117,14,62,49,55,23,9,862,170,205,27,10,37,24,15,10,3,500,52,47,43,53,42,41,29,50,14,365,2911,3261,3257,3204,2703,2768,1358,2665,234,22372,0,0,0,0,0,0,3,0,12,14,0,0,0,0,0,3,0,3,15,18,0,0,3,0,0,0,0,7,11,23,0,0,0,3,0,0,0,3,16,19,0,0,0,3,0,0,0,3,17,28,4,0,4,3,4,0,7,3,20,43,0,0,7,0,3,0,0,3,13,33,3,4,7,8,0,4,5,0,19,46,0,0,3,0,3,0,3,0,14,27,0,4,7,0,0,0,0,0,0,11,3,3,0,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,6,9,0,4,6,3,3,3,6,7,38,73,20,22,36,29,22,17,22,34,180,370
11301,294,193,81,7,32,23,24,35,4,694,227,99,16,4,24,7,9,17,5,417,93,13,42,24,41,26,33,89,15,388,3637,1695,2444,1378,1908,1800,1565,3623,208,18255,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,5,3,13,0,0,3,0,0,0,0,0,18,25,3,0,0,0,0,0,0,0,9,12,7,0,0,0,0,0,0,7,11,26,0,0,3,0,0,3,0,3,14,24,3,0,3,3,0,0,0,8,10,42,5,3,0,0,0,3,3,4,15,37,0,0,0,0,3,0,0,4,8,16,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,43,61,22,4,19,15,10,13,8,48,153,300
11302,80,70,59,3,9,3,48,4,3,271,57,17,8,4,4,4,8,3,0,104,33,6,5,8,8,11,20,14,3,103,974,456,721,411,424,425,702,803,55,4968,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,5,10,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,4,13,6,3,3,3,0,0,8,14,39,81
11303,407,493,130,28,78,68,113,15,9,1338,317,332,38,13,56,48,18,21,11,842,100,53,87,47,46,64,52,70,19,536,5147,4423,4828,3615,3586,3919,2054,4194,276,32040,3,0,0,0,0,3,0,0,11,26,0,0,0,0,0,3,0,4,13,23,3,0,3,0,4,3,0,8,8,25,0,0,3,6,0,3,3,3,17,35,0,0,7,3,0,0,0,5,15,33,0,3,3,4,0,4,0,14,15,51,4,3,7,7,5,0,0,7,14,45,0,4,4,3,3,0,5,9,19,40,3,0,5,0,3,0,3,0,15,32,0,0,0,6,0,0,0,0,7,15,3,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,4,7,3,15,3,3,3,0,11,65,108,31,21,53,29,19,22,15,57,213,459
11401,287,355,155,21,57,44,59,29,15,1034,176,264,47,14,33,28,14,12,6,597,57,44,79,54,33,70,27,57,23,446,3413,3807,4481,3617,3088,3855,1620,3316,284,27486,0,0,0,0,0,0,0,0,17,19,0,0,0,4,0,3,0,3,9,27,4,0,0,3,0,3,0,4,15,27,0,3,11,3,0,3,0,3,35,53,0,0,3,0,0,0,0,0,13,28,3,3,0,4,0,3,0,3,19,45,3,0,5,3,3,3,0,4,14,40,3,0,7,3,0,0,0,4,16,39,0,5,0,0,3,0,0,3,6,17,3,3,5,0,0,0,0,0,8,21,0,0,0,0,0,0,3,0,3,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,10,8,5,3,3,4,3,7,3,6,57,89,20,26,36,27,14,28,12,31,220,419
11402,236,282,124,13,47,38,71,21,5,842,181,199,29,3,33,23,14,4,10,495,42,31,47,33,32,24,16,27,17,265,2313,2498,2619,1927,1837,1939,927,1835,159,16052,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,4,3,7,0,0,4,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,4,14,0,0,3,0,0,0,0,3,10,19,3,3,0,0,0,0,0,3,7,19,0,5,3,0,0,0,0,4,5,21,0,0,0,0,0,4,3,3,9,17,0,0,3,3,0,0,0,3,6,17,3,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,7,8,0,0,4,0,0,0,0,0,0,5,3,3,0,0,0,3,0,0,3,6,3,0,0,0,0,0,0,0,4,11,5,3,8,0,0,0,0,0,28,45,15,17,31,10,5,11,3,16,106,214
11501,1755,2336,391,47,382,315,59,54,39,5381,1616,1158,122,18,171,188,32,23,40,3369,87,106,100,77,88,79,47,42,38,668,8007,13523,6055,5896,8040,6768,1987,3850,617,54743,0,0,0,0,3,0,3,0,28,37,0,0,0,3,3,3,0,3,13,25,0,3,4,4,0,3,0,3,18,37,0,0,5,8,3,3,0,11,27,51,0,3,0,4,3,4,3,3,27,49,3,3,14,7,7,0,4,8,30,82,0,0,4,4,12,3,11,15,40,86,3,3,18,9,3,7,6,9,46,103,3,6,8,0,0,0,5,3,24,52,0,4,3,4,3,0,0,0,20,42,3,10,0,0,3,3,0,0,14,39,3,3,0,0,5,0,0,0,8,21,3,7,0,0,0,0,0,0,12,16,4,3,0,0,0,0,0,0,5,18,8,7,13,8,8,3,3,7,125,180,33,54,78,49,51,27,42,66,435,830
