SA3_CODE_2016,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49mo_Mng,FTS_49mo_Pro,FTS_49mo_TecTW,FTS_49mo_CoPSW,FTS_49mo_ClAW,FTS_49mo_SWks,FTS_49mo_MaOpDv,FTS_49mo_Lab,FTS_49mo_IDNS,FTS_49mo_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49mo_Mng,PTS_49mo_Pro,PTS_49mo_TecTW,PTS_49mo_CoPSW,PTS_49mo_ClAW,PTS_49mo_SWks,PTS_49mo_MaOpDv,PTS_49mo_Lab,PTS_49mo_IDNS,PTS_49mo_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
10703,0,0,3,21,0,37,0,12,0,75,0,33,17,263,34,620,51,281,4,1312,5,11,6,65,8,129,10,53,4,294,5,4,0,25,3,29,0,7,0,84,0,3,12,8,0,3,0,0,0,29,0,0,6,5,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,3,23,15,57,52,404,48,823,59,358,17,1840,0,0,8,3,0,0,0,5,0,14,0,0,3,25,3,30,0,8,0,74,0,3,0,29,4,22,0,12,0,64,0,6,13,24,0,15,0,7,0,70,4,7,79,20,5,8,0,0,0,124,0,10,76,8,3,3,0,0,0,99,0,0,27,6,0,4,0,0,0,38,3,3,13,4,0,0,3,0,0,26,0,0,3,0,0,0,0,0,3,9,10,26,221,112,19,85,7,33,9,522
10704,0,17,4,50,8,75,3,37,0,199,23,231,52,709,185,1054,61,481,20,2823,18,38,30,231,74,229,23,117,6,758,8,25,11,87,18,62,8,35,0,253,5,19,15,17,8,11,0,3,0,80,3,10,13,15,10,3,0,0,0,40,4,0,3,0,3,0,0,0,0,12,0,6,3,8,0,0,0,0,0,17,3,16,5,18,0,30,0,0,21,96,69,343,140,1137,313,1461,97,677,47,4285,0,0,9,8,4,7,0,3,0,29,4,16,4,55,12,37,0,12,0,155,0,8,12,37,19,31,3,12,3,122,3,20,27,52,22,18,0,10,0,150,11,40,88,41,47,16,3,3,0,240,8,27,111,24,17,6,0,4,0,194,6,11,39,12,6,3,0,3,0,76,3,3,25,0,7,3,0,0,0,38,0,0,8,4,0,0,0,0,8,20,34,133,323,224,123,117,13,54,16,1029
10801,0,0,0,8,0,15,0,5,0,29,0,3,0,48,7,174,3,65,3,300,3,0,4,9,0,17,0,3,0,37,0,0,0,3,0,0,0,0,0,7,0,5,6,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,12,3,5,14,65,7,224,3,79,6,403,0,0,0,5,0,0,0,0,0,10,0,0,3,10,0,7,0,3,0,24,0,0,3,3,0,3,0,0,0,10,0,0,3,0,0,3,0,0,0,7,0,0,23,4,6,3,0,0,0,38,0,0,10,3,0,5,0,0,0,18,0,0,8,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,50,28,5,18,3,9,0,118
10802,0,0,0,6,3,11,0,11,0,34,0,3,3,64,13,191,3,134,0,417,0,0,3,11,0,12,0,15,0,47,0,0,3,11,0,8,0,5,0,27,0,3,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,4,11,24,3,5,15,91,19,239,3,172,14,569,0,0,0,4,0,0,0,0,0,5,0,3,0,4,0,12,0,9,0,27,0,0,0,10,3,5,0,3,0,23,0,0,9,5,0,6,0,3,0,22,3,3,38,4,0,3,0,5,0,51,0,3,15,4,0,0,0,0,0,27,0,0,11,0,7,0,0,0,0,21,0,3,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,3,0,4,10,9,78,41,11,27,0,22,0,189
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,3,3,8,18,3,46,0,34,0,114,7,12,24,213,23,474,29,194,3,980,3,5,13,22,3,50,7,10,0,116,3,0,4,13,0,22,0,8,0,44,0,3,6,9,5,0,0,0,0,27,0,0,10,3,3,0,0,0,0,20,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,6,0,5,6,27,19,28,62,284,44,600,33,249,11,1336,0,0,0,0,0,0,0,0,0,7,0,3,3,11,4,17,0,15,0,58,0,0,3,15,0,12,4,7,0,37,0,3,8,18,9,7,0,0,0,43,3,4,49,17,18,7,0,8,0,105,0,3,42,11,7,3,0,0,0,65,0,0,24,3,6,0,3,0,0,35,0,3,15,3,0,0,0,0,0,21,0,0,3,0,0,0,0,3,3,15,7,15,148,77,43,47,3,33,3,382
10805,0,3,0,16,0,22,0,12,3,53,9,8,9,68,16,311,4,125,4,552,0,0,0,13,0,25,0,13,0,55,0,0,0,7,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,11,0,0,4,0,0,5,0,6,6,23,9,9,15,111,24,369,3,162,9,721,0,0,0,0,0,0,0,0,0,3,0,0,0,10,3,12,0,7,0,32,0,3,3,9,0,6,0,8,0,30,0,4,6,11,0,3,0,3,0,30,0,0,37,7,7,3,3,5,0,62,4,3,24,4,0,0,0,4,0,35,0,0,13,3,0,0,0,0,0,16,0,0,10,0,0,0,0,0,0,9,0,0,6,0,0,3,0,0,3,13,6,12,90,46,12,31,3,26,3,238
10901,0,0,0,14,3,42,0,18,0,82,7,39,9,232,33,562,15,221,8,1119,3,4,10,44,6,75,0,23,0,168,3,3,4,19,5,22,0,11,0,69,0,9,10,0,3,5,0,8,0,39,3,4,3,0,0,0,0,0,0,17,0,0,3,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,9,4,0,0,8,4,20,0,11,7,58,22,60,50,336,54,720,18,293,22,1566,0,0,0,0,0,0,0,3,0,9,0,4,5,16,5,31,3,6,0,68,0,0,4,17,0,9,3,3,0,43,0,6,10,20,4,18,0,8,0,61,3,26,79,16,21,9,3,0,0,158,4,11,65,7,10,9,0,0,0,101,4,0,28,4,3,0,0,3,0,46,4,3,10,0,0,0,0,3,0,19,0,3,3,0,0,3,0,0,0,12,11,48,204,82,41,70,12,28,5,505
10902,0,0,0,5,0,3,0,0,0,9,3,0,4,17,0,38,3,20,0,87,0,0,0,6,0,4,0,3,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,8,4,0,12,28,0,43,4,26,5,131,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,3,29,11,0,4,0,3,0,52
10903,0,0,0,20,4,15,0,7,4,50,9,4,13,107,16,187,10,95,0,436,0,3,4,11,0,10,0,9,0,36,0,0,0,7,0,0,0,7,0,9,3,0,3,0,0,0,0,3,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,5,8,22,17,10,23,152,22,229,9,116,15,576,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,8,0,26,0,0,0,6,0,3,0,5,0,18,0,0,4,10,0,5,0,7,0,33,0,5,40,10,7,3,0,3,0,62,3,3,42,4,0,0,0,3,0,62,0,0,13,3,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,8,8,112,45,8,15,6,29,0,232
11001,0,7,3,19,4,29,0,18,0,89,8,33,18,138,26,267,17,129,5,644,4,7,5,35,6,59,6,21,0,156,3,0,6,20,5,14,3,3,0,50,0,0,3,3,6,4,0,0,0,22,0,5,5,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,6,0,18,9,13,0,6,5,54,15,53,52,239,57,392,21,186,20,1041,0,0,0,6,0,0,0,5,0,9,0,0,3,7,5,23,5,6,0,52,0,3,0,10,3,3,0,6,0,32,0,9,3,21,4,11,0,0,0,46,3,10,30,11,13,12,0,6,0,85,3,3,12,3,0,4,0,3,0,34,0,3,11,3,3,3,0,0,0,21,3,0,6,3,3,3,0,0,0,19,0,0,0,3,0,0,0,3,0,9,13,34,71,65,35,51,9,30,0,307
11002,0,0,0,4,0,15,0,9,0,29,3,8,10,32,10,157,6,92,0,315,4,4,3,12,0,12,0,11,0,40,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,9,0,0,5,17,5,14,22,55,13,198,6,111,9,446,0,0,3,0,0,0,0,0,0,9,0,3,0,0,0,5,0,8,0,21,0,3,0,7,0,11,0,3,0,22,0,3,4,13,3,3,0,6,0,25,0,12,31,8,6,0,0,0,0,57,0,3,16,4,0,0,0,0,0,24,3,0,10,0,4,0,0,0,0,17,4,0,3,0,0,0,0,3,0,16,0,0,0,0,0,3,0,0,0,6,7,23,66,32,18,24,0,17,3,187
11003,4,0,3,3,0,3,0,3,0,15,0,7,12,19,8,115,0,35,0,204,0,0,0,7,3,16,0,7,0,32,0,0,0,0,0,0,0,3,0,9,0,0,4,4,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,0,4,0,4,0,3,10,16,10,8,23,40,18,140,3,55,10,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,6,4,0,4,0,4,0,17,0,0,0,6,10,4,0,0,0,15,0,4,23,6,0,3,0,0,0,38,3,0,13,5,0,0,0,0,0,24,3,3,8,0,0,6,0,0,0,23,0,0,9,3,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,5,4,10,61,21,15,20,7,7,0,148
11004,0,7,3,20,3,40,9,11,0,92,0,10,23,129,19,442,15,216,10,856,0,0,3,23,11,48,3,23,0,114,0,0,3,11,3,12,0,5,0,32,0,7,4,6,3,3,0,0,0,22,0,3,14,0,0,3,0,4,0,23,0,3,0,4,0,3,0,3,0,10,0,0,3,0,0,3,0,0,0,8,0,0,0,7,0,10,0,6,13,38,10,33,56,200,36,557,30,271,26,1208,0,3,0,3,0,0,0,0,0,8,0,3,3,22,0,14,0,10,0,47,0,0,0,17,6,14,0,10,0,54,3,9,6,10,5,32,0,11,0,74,3,9,68,20,19,9,0,9,0,136,3,12,71,6,12,11,0,8,0,114,6,4,22,3,3,11,0,4,0,51,5,4,25,0,0,3,0,3,0,41,0,0,3,0,0,0,0,0,0,7,22,47,200,95,42,83,8,47,5,538
11101,0,3,0,37,3,68,4,38,4,165,10,79,28,442,63,1152,47,478,12,2316,7,12,14,133,31,259,18,77,3,554,5,8,12,60,3,80,3,20,0,189,7,3,10,16,7,8,0,0,0,58,0,4,11,6,4,3,0,0,0,29,0,0,13,3,3,0,0,0,0,18,0,0,3,5,0,0,0,0,0,13,0,0,0,6,0,19,0,8,10,53,41,115,89,712,116,1589,81,630,27,3392,0,0,4,3,0,3,0,0,0,20,0,3,0,33,7,71,5,15,4,140,5,3,10,27,8,55,3,19,0,122,8,11,13,42,3,35,5,8,4,128,13,17,129,36,24,21,3,3,0,239,8,12,118,13,11,3,0,3,3,170,8,3,33,9,3,0,0,3,0,61,0,8,16,10,0,0,0,0,0,39,0,0,3,3,3,0,0,0,3,14,40,57,331,179,51,191,21,58,11,930
11102,0,3,0,11,3,15,0,27,0,59,7,11,19,106,22,215,25,163,0,573,0,7,0,42,8,49,8,30,0,141,0,0,0,7,3,15,0,12,0,41,0,0,3,5,0,0,0,3,0,12,0,0,9,0,0,0,0,0,0,12,0,4,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,11,0,12,0,4,3,27,6,28,35,187,34,304,35,246,6,879,0,0,0,3,0,0,0,0,0,12,0,4,3,14,0,17,0,8,0,48,0,0,0,10,0,17,0,6,0,36,0,6,6,16,3,9,3,6,0,44,3,5,40,19,0,0,0,3,0,73,3,3,41,11,4,3,0,3,0,70,5,0,13,0,3,3,0,0,0,26,0,0,14,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,10,14,118,78,17,48,4,33,0,328
11103,3,16,7,69,12,118,4,59,0,293,32,256,79,882,205,1319,82,674,17,3543,17,60,44,330,59,257,15,109,5,894,8,28,24,139,25,93,12,31,6,358,3,19,26,25,16,15,0,7,0,119,7,25,10,12,9,0,0,0,0,75,0,3,12,7,0,0,0,0,0,29,6,9,3,3,3,3,0,3,0,32,3,18,3,37,6,31,5,15,25,152,74,436,213,1513,345,1840,118,900,61,5493,0,3,8,7,3,5,0,4,0,33,4,21,5,80,17,84,12,41,0,260,3,27,17,64,20,52,0,42,0,228,7,25,33,56,30,34,7,14,0,206,12,44,185,48,65,25,3,12,0,392,12,49,202,27,37,9,6,4,0,361,3,19,67,15,13,0,0,0,0,123,7,16,28,4,5,6,0,0,3,68,0,0,3,6,0,0,0,0,8,22,52,199,556,309,193,219,30,120,13,1684
11201,0,0,3,16,3,36,0,12,0,70,7,11,13,163,32,470,22,240,3,961,3,4,3,49,3,50,0,21,0,138,0,6,0,20,6,13,0,6,0,55,3,0,5,6,5,3,0,0,0,24,0,0,3,4,0,0,0,0,0,10,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,12,0,12,7,42,12,18,36,265,52,582,25,295,17,1299,0,0,6,4,0,4,0,0,0,12,0,0,5,16,0,14,0,11,3,51,0,4,10,8,3,19,0,7,0,56,0,0,10,18,3,15,0,3,0,47,3,3,68,11,10,11,0,3,0,111,3,0,38,4,3,3,4,4,0,62,0,3,11,3,0,0,0,0,0,19,0,0,13,0,0,5,3,0,0,19,0,0,0,0,0,0,0,0,0,3,8,14,169,66,24,66,3,32,3,392
11202,0,3,0,4,3,22,0,11,0,50,9,14,14,146,23,453,16,230,7,919,3,0,8,32,3,59,3,41,0,147,3,3,0,17,3,18,0,7,0,49,4,7,6,3,3,4,0,3,0,29,0,3,6,0,0,0,0,0,0,16,0,3,3,5,3,0,0,0,0,15,0,0,4,0,0,0,0,0,0,4,5,0,0,8,0,8,0,3,13,36,29,31,46,214,41,560,20,301,22,1253,0,0,3,0,3,0,0,0,0,7,0,4,0,16,3,20,7,13,0,66,0,4,5,12,8,14,0,7,0,43,0,11,14,17,8,12,0,8,0,60,3,23,59,14,23,6,0,7,0,145,4,9,31,3,5,3,0,7,0,53,0,3,20,0,0,3,0,4,0,34,0,0,6,3,0,0,0,0,0,11,0,0,3,3,0,0,0,0,3,9,17,49,146,60,51,54,9,47,4,427
11203,0,0,4,15,0,19,0,16,0,58,9,10,14,183,39,416,17,227,9,924,0,4,8,49,14,73,7,24,3,187,0,6,6,22,7,22,0,15,0,76,3,0,6,4,5,0,0,0,0,20,3,3,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,12,0,0,0,6,0,11,0,11,11,43,12,28,52,275,67,553,23,294,24,1324,0,4,3,3,0,0,0,0,0,14,0,0,10,18,7,15,0,9,0,62,0,3,3,24,9,19,0,20,0,76,0,6,13,23,3,6,0,3,0,57,0,5,43,8,7,11,0,3,0,81,3,5,29,0,3,3,0,0,0,49,4,3,22,3,3,0,0,0,0,34,0,0,17,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,3,4,10,25,138,79,27,60,3,47,6,396
11301,3,0,0,8,4,36,3,3,3,59,0,5,21,60,5,281,0,100,4,477,3,3,0,7,0,31,3,23,0,62,0,0,0,3,0,9,0,8,0,19,0,0,3,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,7,0,0,3,4,0,5,0,3,6,29,11,11,35,82,17,359,6,135,14,676,0,0,0,0,0,0,0,3,0,7,0,0,0,10,0,5,0,9,0,23,0,3,3,11,4,3,3,10,0,31,0,0,3,14,4,0,0,9,0,26,0,12,51,8,7,3,0,4,0,88,3,6,33,7,3,3,4,6,0,68,3,4,17,0,4,0,0,7,0,32,4,3,7,0,0,0,0,4,0,19,0,0,4,0,3,0,0,0,0,14,11,31,125,39,31,15,6,47,0,307
11302,0,0,0,3,0,8,0,0,0,12,0,0,4,23,0,61,0,37,0,127,0,0,0,4,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,3,16,26,0,72,0,45,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,10,0,0,0,3,3,3,0,5,0,11,0,0,0,3,0,0,0,0,0,6,0,6,10,8,3,3,0,0,0,30,0,0,20,0,0,0,0,0,0,25,0,0,3,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,42,23,7,4,5,13,0,98
11303,3,4,5,21,7,41,0,21,0,103,13,28,29,336,28,710,24,268,13,1447,6,7,9,86,11,105,0,34,0,258,3,4,0,44,3,24,0,15,0,99,0,11,31,15,9,7,0,0,3,72,0,0,56,15,3,0,0,4,0,81,4,3,30,5,3,3,0,0,0,48,3,3,12,53,0,4,0,3,3,83,7,12,0,32,0,32,3,18,12,104,32,74,179,603,66,922,33,362,28,2305,0,3,0,3,0,3,0,0,0,6,0,3,3,26,6,24,0,10,0,80,0,4,0,27,9,19,3,9,0,78,0,7,5,36,12,6,0,7,0,68,9,38,127,24,22,22,0,6,0,254,3,9,120,18,13,9,0,6,3,177,3,5,47,10,5,0,0,0,0,83,7,8,25,5,3,4,0,3,0,58,0,0,5,0,0,0,0,3,3,8,22,81,325,156,73,88,3,55,9,809
11401,0,0,4,25,3,45,3,25,0,104,12,18,14,222,27,601,17,243,5,1160,5,4,5,48,3,64,7,30,0,172,0,3,0,17,4,16,0,3,0,44,0,0,12,11,3,0,0,3,0,28,3,0,9,4,0,0,0,4,0,18,0,0,7,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,5,0,0,0,9,3,23,0,11,13,63,23,33,52,332,46,751,29,317,24,1607,0,0,4,6,0,7,0,3,0,16,3,0,3,26,4,27,4,12,0,79,3,3,10,23,3,19,0,13,0,71,0,7,14,11,0,7,0,3,0,55,3,8,95,18,14,9,0,8,0,162,8,5,68,16,9,3,0,3,0,114,0,3,41,5,4,0,0,5,0,51,6,0,22,3,0,0,0,0,0,28,0,3,7,3,0,3,0,0,4,16,16,34,263,103,42,70,8,51,3,591
11402,0,0,0,6,0,30,3,13,0,57,0,12,7,161,11,316,3,205,5,730,0,6,8,37,0,43,0,25,0,121,3,0,0,20,0,8,0,12,0,47,0,0,3,6,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,0,0,3,20,12,23,22,240,17,418,4,254,12,1002,0,0,0,4,0,0,0,0,0,9,0,4,0,12,4,10,0,17,0,44,0,0,3,15,0,17,0,3,0,46,3,6,5,13,0,8,0,5,0,42,0,10,33,15,7,8,0,3,0,74,4,5,46,12,7,0,0,0,0,76,0,4,22,3,0,4,0,0,0,37,3,3,13,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,3,12,8,30,134,72,21,44,4,31,3,353
11501,0,10,3,41,7,110,3,19,3,201,27,264,52,734,200,1181,49,436,18,2966,22,72,30,236,90,353,28,142,7,971,13,16,14,69,18,77,8,17,0,239,3,15,8,15,18,13,0,0,0,77,7,12,17,6,7,3,3,0,3,51,3,6,3,8,3,0,0,3,0,21,3,3,3,0,10,0,0,0,0,18,0,4,0,12,4,22,3,12,22,81,79,391,136,1127,355,1753,98,626,60,4635,0,0,3,5,0,5,0,3,0,14,3,13,12,37,6,61,3,7,0,142,3,21,18,31,16,60,6,29,0,184,7,17,22,31,13,26,0,6,0,129,14,19,91,44,17,31,0,5,3,217,7,27,113,35,24,10,0,5,0,220,0,19,46,4,3,7,0,3,0,83,3,11,31,5,4,3,0,0,0,63,0,0,12,0,3,3,0,0,6,25,42,123,352,191,80,197,12,69,9,1079
11502,0,0,0,13,6,10,0,12,0,42,3,20,19,135,24,189,9,156,4,561,5,10,6,22,9,44,0,30,0,127,3,0,0,22,5,17,0,7,0,60,0,0,4,3,0,4,0,0,0,16,0,0,3,3,3,0,0,0,0,6,0,0,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,5,9,15,37,44,202,46,258,11,207,13,837,0,0,0,0,0,0,0,0,0,5,3,0,12,4,0,10,3,9,0,37,0,0,3,9,3,7,0,3,0,35,0,0,16,9,0,4,0,9,4,36,0,0,23,6,3,0,0,3,0,43,0,4,42,9,5,0,0,3,0,62,0,3,20,0,0,0,0,0,0,23,0,3,11,3,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,3,9,13,128,46,8,27,3,28,5,261
11503,0,0,0,0,3,0,0,0,0,4,0,4,10,31,7,28,4,29,3,125,0,0,0,5,0,8,0,8,0,28,0,0,0,11,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,8,22,49,10,38,4,41,5,185,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,20,3,0,0,0,0,0,25,0,0,22,3,0,0,0,3,0,30,0,0,4,0,0,0,0,0,0,11,0,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,72,9,0,5,0,7,0,91
