SA3_CODE_2016,P_40_44_OM_UIE,P_40_44_CFW,P_40_44_ES_NS,P_40_44_Total,P_45_49_E,P_45_49_OM_IE,P_45_49_OM_UIE,P_45_49_CFW,P_45_49_ES_NS,P_45_49_Total,P_50_54_E,P_50_54_OM_IE,P_50_54_OM_UIE,P_50_54_CFW,P_50_54_ES_NS,P_50_54_Total,P_55_59_E,P_55_59_OM_IE,P_55_59_OM_UIE,P_55_59_CFW,P_55_59_ES_NS,P_55_59_Total,P_60_64_E,P_60_64_OM_IE,P_60_64_OM_UIE,P_60_64_CFW,P_60_64_ES_NS,P_60_64_Total,P_65_69_E,P_65_69_OM_IE,P_65_69_OM_UIE,P_65_69_CFW,P_65_69_ES_NS,P_65_69_Total,P_70_74_E,P_70_74_OM_IE,P_70_74_OM_UIE,P_70_74_CFW,P_70_74_ES_NS,P_70_74_Total,P_75ov_E,P_75ov_OM_IE,P_75ov_OM_UIE,P_75ov_CFW,P_75ov_ES_NS,P_75ov_Total,P_Total_E,P_Total_OM_IE,P_Total_OM_UIE,P_Total_CFW,P_Total_ES_NS,P_Total_Total
30907,436,95,51,5729,4139,654,461,102,58,5414,3420,585,410,108,42,4566,2648,422,323,74,36,3501,1590,359,258,58,37,2309,617,223,172,57,17,1091,164,80,57,21,15,339,60,36,18,20,9,148,38758,4089,3239,760,424,47269
30908,197,35,16,2779,2179,289,182,44,15,2708,1933,211,160,35,22,2358,1673,169,167,31,18,2071,1052,144,137,24,6,1365,423,97,73,28,14,631,125,44,34,11,3,222,34,17,13,6,9,79,20108,1684,1472,301,195,23756
30909,309,52,33,5557,4717,481,323,58,41,5618,4397,454,322,71,39,5283,3684,395,354,63,32,4523,2328,312,245,64,37,2988,974,212,152,41,20,1403,276,67,84,38,16,478,79,47,39,21,15,195,41475,3206,2519,566,374,48142
30910,198,35,18,2668,1964,341,216,32,18,2570,1855,331,227,44,18,2481,1496,309,219,52,24,2104,975,228,180,32,14,1427,434,173,130,40,16,794,153,79,47,31,12,313,55,42,24,20,4,152,21088,2323,1757,416,224,25809
31001,205,23,26,4036,3530,227,216,22,35,4035,3258,223,220,41,20,3753,2455,178,179,18,25,2858,1548,167,120,28,18,1883,553,94,65,17,13,740,132,40,26,12,0,207,36,8,12,7,12,76,29650,1571,1511,271,282,33286
31002,184,61,25,1985,1682,155,214,50,16,2112,1545,159,250,68,16,2040,1305,152,226,101,24,1811,756,103,234,96,19,1218,295,87,147,102,16,652,91,35,92,81,16,312,30,13,61,77,20,205,14548,1062,1823,751,257,18437
31003,245,42,26,3983,3393,270,261,43,41,4007,3173,253,249,49,43,3756,2704,206,231,44,32,3212,1617,121,192,32,18,1984,538,66,112,42,14,775,141,35,40,11,7,235,50,12,20,12,8,103,30954,1580,1951,383,304,35174
31004,179,30,23,2454,1910,143,191,29,16,2286,1732,154,161,22,19,2090,1397,116,161,23,11,1701,830,73,101,12,8,1021,317,43,50,14,6,424,76,16,22,4,3,123,26,9,8,3,3,47,18566,1056,1395,235,180,21429
31101,52,9,7,565,510,58,45,10,6,630,462,53,60,21,9,607,387,56,79,20,8,547,262,34,53,30,5,388,96,17,51,38,4,202,25,6,18,28,0,79,8,3,16,21,4,56,4025,363,467,215,86,5164
31102,103,16,11,1209,913,81,93,19,6,1116,830,96,107,12,6,1055,673,87,98,15,12,883,427,65,90,15,9,606,168,36,44,20,5,271,45,14,7,5,0,71,12,7,4,3,0,29,8560,656,805,148,94,10260
31103,169,36,27,1941,1587,176,213,32,12,2019,1363,207,170,33,18,1787,1141,201,169,49,17,1571,706,104,120,34,8,969,225,66,75,31,3,396,70,15,16,10,6,114,21,6,11,3,0,38,15416,1271,1456,318,196,18653
31104,141,53,15,882,489,153,170,26,15,853,381,136,144,41,8,707,303,104,138,26,9,577,199,66,116,23,3,407,69,41,61,13,9,194,25,9,14,6,4,63,13,3,5,5,3,32,4516,882,1079,273,84,6839
31105,168,33,19,2515,1974,239,176,41,15,2442,1837,245,153,40,12,2288,1523,222,161,28,18,1950,994,137,118,19,11,1281,358,82,80,21,9,550,82,36,26,12,4,159,22,9,4,4,5,53,19505,1564,1354,284,186,22894
31106,253,51,20,3340,2654,347,243,46,19,3315,2415,283,202,45,29,2964,2050,298,183,35,26,2587,1316,232,195,35,20,1796,508,140,118,25,9,790,125,44,31,16,7,222,38,17,15,4,4,82,25556,2231,1888,399,280,30353
31201,90,39,25,2556,2093,127,107,35,22,2382,1917,117,123,47,24,2228,1498,91,118,59,22,1790,822,77,87,76,15,1070,243,41,71,40,8,416,50,23,27,40,3,141,26,13,21,29,10,101,17693,831,920,459,241,20144
31202,306,74,47,4963,4454,413,355,105,45,5375,4209,403,349,121,49,5121,3627,335,356,116,56,4489,2192,244,293,127,47,2901,679,109,174,107,25,1096,187,52,107,67,11,421,53,33,60,63,42,253,38737,2644,2753,974,498,45605
31203,101,19,11,978,716,97,95,22,12,947,619,116,116,25,15,898,567,99,95,32,6,802,380,72,105,27,8,594,135,39,48,26,6,258,47,11,29,19,0,105,16,10,21,10,3,60,7417,695,818,240,118,9292
31301,74,18,11,537,429,59,100,26,4,619,391,73,112,9,10,596,349,66,113,17,11,560,278,56,94,18,6,458,115,33,44,14,7,214,37,11,26,12,4,95,13,10,10,6,6,47,3929,439,735,152,78,5328
31302,168,34,21,2538,2163,182,196,38,17,2597,2140,190,207,40,14,2596,1720,147,188,36,20,2118,1010,101,138,35,19,1304,332,50,99,21,8,508,78,19,32,8,11,156,18,6,14,12,10,66,20136,1241,1496,331,205,23421
31303,50,11,6,443,369,35,58,11,5,484,355,25,62,14,7,466,296,28,55,20,9,411,185,34,66,23,3,312,61,24,43,21,0,151,25,7,23,21,4,82,7,4,13,15,5,53,3039,235,439,162,65,3944
31304,179,34,9,1590,1297,207,148,34,20,1705,1117,176,146,27,9,1468,831,153,136,33,13,1167,513,96,141,23,15,789,169,56,61,17,6,310,44,20,16,14,0,97,19,6,9,4,0,36,10879,1153,1192,264,117,13601
31305,183,39,27,2156,1745,184,193,36,15,2162,1572,237,199,41,17,2062,1353,170,179,40,15,1758,845,105,153,28,16,1143,369,90,85,33,11,594,87,23,47,17,11,178,34,6,27,11,7,80,15657,1252,1409,309,181,18806
31401,284,52,12,1626,956,370,299,60,14,1699,792,287,284,47,13,1421,658,259,248,63,14,1237,381,202,168,45,13,802,181,91,124,37,11,444,77,46,57,18,3,197,20,11,14,13,4,69,9498,1979,2060,436,121,14088
31402,162,28,13,1776,1300,169,148,36,12,1662,1044,100,133,23,10,1310,762,95,121,21,9,1000,513,52,89,5,7,673,183,42,47,12,11,293,37,12,22,4,3,75,9,13,0,0,3,28,12863,1012,1219,245,120,15454
31403,121,28,17,2470,1962,206,132,19,15,2333,1701,226,132,17,14,2097,1457,189,128,28,6,1810,881,135,96,31,11,1150,281,82,65,30,8,466,70,34,26,3,3,133,15,14,3,0,3,34,17631,1419,1063,200,121,20443
31501,89,39,14,1322,1015,56,84,50,17,1220,1072,84,113,45,16,1321,908,58,102,54,10,1123,562,42,95,32,9,739,181,24,42,43,4,296,48,17,21,27,4,122,26,8,15,24,4,84,9459,437,728,379,141,11149
31502,65,24,16,1782,1559,95,83,24,26,1787,1550,90,59,24,21,1746,1216,90,96,37,19,1454,667,46,68,35,13,833,260,34,44,28,11,376,89,20,39,25,8,186,21,11,25,18,9,81,14913,635,662,300,184,16689
31503,77,45,12,804,631,73,113,76,19,912,710,83,135,96,25,1045,668,80,175,105,14,1041,481,62,143,105,18,805,180,38,96,65,14,387,49,17,39,58,7,170,22,9,34,66,5,129,6385,555,1110,722,141,8920
31601,236,41,18,2271,1823,301,250,38,18,2427,1675,312,254,39,12,2298,1350,236,221,45,16,1871,849,185,158,47,15,1258,363,92,94,28,7,581,77,30,38,21,3,169,22,10,11,11,6,53,14073,1787,1751,371,143,18124
31602,304,76,26,3233,2529,457,337,63,22,3405,2232,434,336,81,36,3125,1900,333,338,52,34,2658,1201,235,254,56,16,1761,402,124,147,45,12,732,118,47,67,29,10,273,42,20,26,26,18,132,22122,2571,2511,558,285,28054
31603,312,46,28,3278,2379,390,278,52,28,3121,2207,387,321,54,31,3004,1991,353,279,63,24,2710,1242,253,260,46,21,1824,451,134,124,43,8,768,108,41,50,19,3,219,37,15,25,5,9,95,23297,2547,2323,436,252,28864
31605,291,35,22,2148,1524,336,304,46,19,2230,1468,300,305,56,28,2148,1195,280,264,50,29,1813,866,206,213,48,12,1351,320,141,112,34,10,615,98,57,49,22,4,231,30,30,15,19,4,101,13186,1988,1987,383,171,17714
31606,250,50,12,1361,897,207,275,58,14,1452,931,210,311,60,18,1536,801,205,302,67,15,1401,573,149,263,69,15,1069,214,76,141,94,7,532,75,40,65,49,6,244,19,19,41,44,4,129,8785,1281,2053,570,156,12846
31607,216,46,20,2124,1740,199,217,45,14,2217,1598,209,209,40,24,2082,1348,159,202,45,24,1777,897,125,157,34,17,1238,291,52,92,36,3,474,87,38,39,26,3,193,10,9,22,20,3,75,13945,1255,1532,383,164,17280
31608,122,19,7,681,467,97,118,30,4,718,424,90,132,33,10,682,360,89,139,19,11,621,235,77,110,24,4,454,86,38,57,17,0,207,35,16,34,12,0,103,6,9,9,7,0,35,3696,605,871,201,55,5426
31701,410,88,57,6777,5843,576,480,117,65,7089,5583,496,465,125,53,6725,4976,490,504,110,68,6148,3133,376,409,129,49,4095,1228,184,259,117,18,1804,338,79,135,67,16,630,110,28,62,61,32,302,55053,3666,3723,1077,575,64098
31801,151,67,28,1730,1502,169,165,60,18,1912,1497,151,195,90,25,1966,1367,149,216,110,28,1877,935,131,172,91,36,1374,370,68,148,91,16,689,98,45,64,65,17,286,35,46,70,69,23,244,12953,1063,1499,740,278,16534
31802,494,101,55,8879,7412,600,590,98,69,8757,6807,554,533,85,60,8036,5634,542,564,112,64,6919,3382,312,439,118,51,4300,1219,185,224,75,38,1734,303,76,89,47,17,528,121,30,44,31,27,244,72205,3717,4321,856,579,81677
31901,268,72,35,3187,2783,259,301,70,22,3444,2821,256,367,95,21,3568,2529,250,329,94,32,3239,1656,187,273,86,33,2238,563,91,148,77,26,895,135,46,52,70,8,316,45,25,53,51,14,198,24937,1679,2287,760,293,29956
31902,189,86,28,1745,1437,142,237,109,28,1949,1485,134,238,103,35,1991,1305,123,271,130,25,1850,931,90,251,130,25,1426,320,61,215,149,25,767,92,33,143,112,10,390,38,23,107,113,17,295,12751,868,1989,1108,292,17019
31903,180,57,14,1650,1533,141,227,55,14,1977,1489,149,260,57,13,1959,1314,131,274,99,22,1849,789,90,273,82,9,1248,227,68,144,90,10,546,83,16,83,65,11,256,32,8,52,48,11,150,12111,927,1830,675,185,15717
31904,162,33,21,1848,1619,162,166,33,19,1993,1514,178,187,43,20,1934,1388,153,206,50,21,1815,844,108,156,36,25,1168,263,49,69,32,4,422,72,11,32,14,8,135,24,9,15,13,9,70,13358,974,1301,325,175,16138
31905,127,26,13,1503,1357,83,141,30,25,1641,1277,86,161,37,19,1582,1228,93,150,52,21,1553,764,87,136,57,29,1072,228,55,85,39,17,424,63,21,39,28,6,157,25,14,32,25,10,107,10715,641,1079,365,195,12998
39797,3,0,0,34,22,0,5,0,0,24,17,0,3,0,0,23,13,0,0,0,0,22,11,0,0,0,0,14,4,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,174,12,15,6,0,202
39999,3490,161,185,11589,5792,1637,3758,181,153,11527,5207,1425,3850,168,183,10831,4378,1167,3494,160,168,9364,3084,799,2542,156,159,6745,1210,338,1163,112,67,2887,392,82,335,76,47,924,151,32,114,72,38,410,58103,10357,27359,1522,1571,98920
40101,387,56,60,13429,12111,522,420,69,85,13210,11099,482,425,58,65,12135,9478,446,387,46,77,10434,5833,321,330,43,64,6590,1996,234,242,39,35,2547,476,88,103,27,20,721,174,42,56,30,21,318,109212,3749,3344,550,795,117645
40102,289,57,20,2080,1633,281,365,61,22,2370,1533,246,366,82,26,2249,1333,224,405,69,28,2060,929,185,315,72,27,1528,377,128,247,74,13,839,106,61,134,63,7,369,51,33,51,40,8,189,14942,1680,2784,614,255,20274
40103,145,27,5,1802,1410,191,201,36,15,1857,1349,203,183,23,14,1779,1276,185,192,25,4,1685,822,141,174,18,9,1167,375,133,134,24,5,679,100,71,69,25,6,269,36,24,44,22,3,142,13523,1372,1442,254,112,16709
40104,139,20,10,1018,784,129,148,28,11,1098,808,116,147,13,11,1099,693,81,129,12,7,924,527,63,112,13,3,715,177,46,79,17,6,326,56,18,31,14,4,117,13,18,27,8,0,58,7415,744,1131,172,89,9549
40105,185,20,15,2426,1935,313,223,41,21,2537,1771,279,222,37,26,2330,1520,279,244,34,23,2092,1058,194,177,21,8,1465,397,121,109,24,12,668,120,52,67,18,4,252,48,19,36,18,7,134,18897,1916,1749,289,199,23053
40106,92,18,0,784,624,86,80,7,9,806,616,90,98,17,10,827,564,85,102,20,14,778,379,84,84,18,6,568,150,51,55,15,3,279,34,17,29,3,3,87,12,15,18,4,3,52,6364,709,776,134,71,8055
40107,192,31,14,2159,1671,233,187,27,9,2125,1529,193,182,25,7,1935,1416,176,191,28,5,1819,1004,165,145,30,18,1355,451,105,116,27,6,710,95,36,44,23,3,199,44,14,26,12,5,110,16065,1476,1463,252,117,19370
40201,104,18,9,1038,826,100,132,23,11,1098,821,73,139,30,15,1076,733,62,139,9,17,958,383,49,110,21,21,584,142,18,56,19,3,242,41,13,16,15,3,92,18,5,16,9,4,51,7883,528,981,193,129,9713
40202,205,49,24,2607,2397,132,204,63,37,2829,2281,126,246,54,33,2746,1914,100,242,44,19,2322,1157,79,133,33,25,1427,347,46,76,28,11,503,91,20,38,11,4,159,24,10,20,8,11,71,21530,849,1619,420,278,24698
40203,171,31,28,2697,2250,152,200,26,14,2644,2254,151,174,16,14,2618,1997,128,172,14,20,2332,1215,95,121,24,7,1455,440,56,80,16,5,598,93,16,31,6,7,153,31,16,14,3,7,76,20481,1101,1470,245,193,23484
40204,320,44,45,5297,4741,331,361,56,44,5538,4474,304,331,59,52,5220,3550,237,329,44,46,4202,2294,181,276,29,43,2824,739,124,136,28,27,1048,155,30,50,18,12,257,65,21,27,17,13,137,40920,1997,2641,457,434,46444
40205,223,37,13,2098,1745,182,267,31,24,2248,1680,191,270,37,27,2205,1543,179,244,29,11,2006,980,132,210,27,17,1373,388,59,120,26,10,606,89,38,71,14,3,215,30,20,14,9,0,74,17757,1283,1993,309,175,21518
40301,144,17,12,1101,886,140,141,19,12,1193,869,132,160,25,9,1194,886,134,152,29,10,1203,595,118,125,31,17,878,244,77,96,29,11,446,68,28,32,14,3,149,35,21,20,13,8,89,9723,972,1157,215,127,12191
40302,236,24,11,2221,1905,197,232,36,22,2393,1804,158,250,31,21,2261,1667,140,254,36,19,2116,1169,131,177,17,18,1509,439,71,151,34,6,693,128,26,58,9,3,226,36,12,30,22,13,108,18132,1222,1988,283,202,21818
40303,212,33,13,3018,2650,201,220,33,17,3118,2640,183,267,35,17,3137,2484,144,230,26,14,2903,1589,128,202,39,18,1967,597,90,146,23,10,869,164,36,63,23,10,293,68,25,34,24,10,169,23808,1223,1836,300,195,27360
40304,455,58,27,3987,3214,382,573,76,28,4277,3074,313,564,84,34,4075,2700,308,510,81,44,3641,1887,231,430,80,40,2678,622,150,296,84,27,1177,155,55,110,54,11,378,56,22,42,35,18,158,30433,2270,4104,699,385,37893
40401,316,36,32,4030,3714,358,378,35,43,4531,3522,360,364,43,40,4321,3041,312,379,50,44,3821,2116,232,282,36,33,2707,710,155,186,42,26,1126,198,64,81,31,15,394,71,36,37,23,15,176,33312,2384,2907,425,392,39422
40402,177,29,47,4552,4298,244,236,33,49,4862,4126,248,224,28,28,4654,3552,270,251,34,44,4145,2171,188,168,28,33,2587,688,114,119,38,14,972,146,61,47,21,8,283,67,19,20,19,14,136,35431,1692,1681,303,379,39493
40403,203,25,46,5057,4708,257,267,34,43,5310,4402,328,256,27,38,5061,3723,287,235,24,25,4293,2337,209,210,14,32,2803,802,128,112,25,14,1081,211,45,75,22,8,356,72,27,44,13,13,157,38812,2021,2027,253,371,43485
40501,147,41,22,1577,1334,125,170,37,22,1685,1257,122,204,45,16,1644,1151,120,196,47,19,1539,754,79,184,75,13,1115,279,69,142,66,10,568,75,37,52,54,10,230,30,17,40,47,8,142,10944,869,1450,502,175,13934
40502,122,62,13,857,678,93,161,43,11,987,724,76,203,60,18,1084,692,104,191,56,20,1058,492,74,219,75,15,876,167,61,111,74,5,426,68,25,75,36,4,207,25,10,39,69,6,154,6103,677,1367,573,153,8869
40503,87,37,7,976,887,73,110,32,16,1119,942,80,136,63,21,1239,914,74,181,69,17,1252,564,78,151,65,13,869,186,35,106,47,8,383,46,17,55,41,10,168,12,10,18,45,8,99,7817,536,1052,482,143,10046
40504,109,37,19,727,627,87,186,18,15,927,693,97,163,36,23,1012,632,81,199,66,20,1001,470,69,180,59,15,795,140,50,110,45,13,352,31,18,42,41,5,144,25,20,40,36,17,139,5594,610,1279,433,186,8097
40601,238,72,34,2461,2106,209,319,82,46,2755,1986,211,309,102,23,2636,1820,193,323,126,39,2502,1105,127,266,118,29,1640,337,72,138,90,15,655,92,45,81,52,14,288,43,23,42,39,13,165,17794,1307,2286,862,344,22591
40602,50,20,19,1487,1477,67,70,21,19,1648,1458,49,91,15,21,1631,1158,59,102,22,19,1363,677,50,87,26,13,855,251,29,50,14,5,342,67,13,37,10,3,123,34,8,7,16,3,73,12546,410,637,184,159,13932
40701,232,49,15,1452,1082,134,261,49,20,1547,1154,143,339,72,22,1730,1148,165,349,84,19,1765,830,134,335,91,19,1417,331,95,214,91,16,745,89,34,102,83,9,317,36,20,89,60,17,210,10141,1019,2353,666,208,14390
40702,237,112,33,2701,2462,262,320,103,46,3191,2246,261,385,128,45,3062,2039,220,403,138,40,2835,1439,200,385,155,46,2219,496,136,312,153,18,1111,142,39,151,115,8,457,64,41,100,119,19,343,20529,1733,2883,1199,395,26740
40703,298,96,35,2812,2445,227,401,140,52,3268,2358,222,422,149,53,3209,2280,251,422,151,49,3159,1538,177,383,177,27,2304,527,100,269,163,31,1093,138,53,135,94,22,439,76,40,77,98,31,320,21470,1554,2939,1264,471,27695
49797,0,0,0,10,7,0,0,0,0,13,14,0,0,0,0,12,8,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,0,0,64
49999,1414,25,54,3676,1930,447,1572,47,78,4076,1942,442,1632,59,62,4135,1719,327,1561,53,55,3712,1165,209,1097,57,68,2598,485,107,502,47,29,1163,162,34,154,24,8,375,61,11,51,30,25,185,18802,2837,11594,492,577,34306
50101,358,82,22,2401,1637,285,399,58,24,2401,1446,221,345,59,23,2100,1288,215,350,66,28,1949,954,134,293,76,22,1481,362,95,169,71,13,710,88,36,56,59,9,251,40,31,44,40,17,167,14262,1528,2735,667,236,19438
50102,303,68,49,4885,4423,321,376,75,44,5242,4229,314,382,84,40,5056,3598,296,385,101,51,4438,2147,185,300,101,34,2770,738,111,210,88,30,1178,178,47,96,52,10,384,75,22,51,48,13,203,36938,1960,2825,769,442,42934
50103,126,45,13,889,697,67,125,61,18,967,749,76,196,68,16,1094,720,84,181,72,25,1084,525,63,216,73,17,905,207,50,131,90,18,501,74,36,69,76,8,260,30,12,52,60,10,159,5900,581,1289,642,165,8572
50201,280,58,21,2925,2495,241,298,41,27,3110,2372,244,339,66,26,3043,1952,220,272,51,23,2514,1272,168,265,57,24,1781,468,104,145,50,18,785,126,36,56,24,7,249,70,21,39,27,10,167,21649,1581,2355,499,259,26336
50301,247,40,24,3900,3322,375,342,74,25,4136,3161,376,325,61,23,3945,2836,328,295,41,16,3520,1958,300,266,49,12,2596,890,181,175,73,16,1332,278,104,97,27,8,518,140,74,76,38,7,338,34238,2512,2479,507,228,39969
50302,786,127,89,21895,18521,1360,897,106,105,20988,15610,1208,837,101,90,17849,12730,963,770,95,103,14661,8216,787,598,90,72,9763,3320,466,381,84,56,4303,870,185,163,41,26,1283,320,89,86,39,37,567,171956,8478,6483,995,1073,188978
50401,278,44,25,2549,2080,285,288,39,26,2719,1909,260,316,43,34,2557,1643,261,280,40,18,2236,1177,174,246,36,10,1644,512,130,137,34,12,815,136,47,54,14,10,253,51,21,26,8,8,111,20570,1932,2337,370,240,25442
50402,140,30,9,986,765,123,171,34,12,1104,744,154,168,23,3,1095,646,119,171,22,8,959,491,87,135,29,11,752,210,51,89,27,7,377,62,23,32,15,0,134,22,8,24,9,6,69,6903,799,1212,249,79,9244
50403,420,97,35,6022,5032,599,467,78,59,6239,4744,561,471,88,50,5910,3729,431,446,100,32,4744,2424,323,344,83,28,3204,896,159,174,54,18,1304,257,79,75,56,14,488,90,24,33,31,5,186,46345,3494,3594,824,445,54697
50501,552,66,36,4685,3851,511,616,71,31,5077,3575,487,576,83,33,4763,3081,418,570,79,29,4173,1991,317,464,69,29,2874,769,174,256,61,20,1275,215,56,89,29,13,398,74,27,31,21,8,159,37500,3159,4379,673,349,46063
50502,600,97,55,7647,6139,734,642,79,59,7650,5597,699,619,79,54,7039,4639,651,550,91,60,5992,3249,441,476,73,39,4285,1341,350,316,72,26,2097,423,114,139,59,17,758,160,83,85,40,10,369,59054,5036,5101,785,552,70529
50503,631,87,43,4957,3707,591,702,117,55,5176,3131,523,634,104,29,4427,2392,435,502,82,35,3450,1589,281,382,69,34,2356,610,155,199,40,24,1022,169,61,68,18,13,319,67,21,35,12,4,138,34364,3687,4864,798,385,44095
50601,181,35,10,1739,1349,157,198,34,3,1743,1223,138,215,29,9,1612,1131,133,193,28,12,1496,768,96,160,36,14,1076,321,64,84,15,3,486,78,14,43,15,6,155,28,16,20,13,3,79,14350,1129,1668,296,133,17569
50602,276,51,28,7150,6127,396,296,39,43,6908,5514,383,302,43,56,6300,4538,311,280,30,42,5198,2933,235,255,41,35,3500,1088,156,162,45,24,1474,278,55,50,27,10,420,86,34,27,22,15,185,57898,2734,2568,435,481,64116
50603,312,47,46,7029,6083,516,356,55,42,7057,5586,502,381,58,48,6582,4780,434,314,55,47,5631,3316,318,276,54,33,3992,1316,180,169,29,20,1708,299,70,84,28,9,491,101,32,20,17,12,181,56991,3343,2754,512,455,64061
50604,281,57,24,2622,2087,241,294,49,23,2696,1807,220,281,51,26,2389,1575,204,257,34,20,2091,1226,147,227,35,11,1651,486,97,125,29,14,753,143,30,49,30,3,254,42,17,22,15,4,102,19649,1722,2314,434,230,24345
50605,181,16,5,1551,1262,167,190,30,11,1663,1144,153,177,28,16,1516,1020,149,182,22,15,1394,715,117,140,38,14,1017,290,71,96,34,3,497,95,24,50,15,3,191,43,9,32,13,4,97,11505,1124,1436,268,116,14453
50606,79,19,7,481,329,72,84,26,4,514,319,83,90,25,3,526,270,57,67,24,6,422,184,41,76,20,3,315,73,24,27,17,4,138,23,15,15,14,0,69,10,9,9,13,0,32,3184,460,689,188,49,4577
50607,93,24,9,1373,1071,156,137,17,12,1392,984,172,143,25,3,1332,930,151,141,30,5,1251,623,128,122,24,4,901,299,75,89,23,10,498,93,32,35,16,5,175,22,15,24,11,3,66,10641,1144,1091,218,89,13175
50701,368,53,33,5026,4092,371,396,76,57,4984,3496,393,356,64,32,4346,2752,311,288,61,34,3444,1771,181,232,48,24,2247,606,115,129,40,14,903,166,51,51,23,14,295,59,28,38,8,3,137,37017,2646,2735,550,351,43309
50702,221,45,24,2850,2395,315,250,52,22,3033,2208,276,277,48,22,2830,2008,251,263,29,23,2576,1279,176,214,43,17,1730,637,103,134,38,9,927,146,50,59,26,4,291,67,26,30,13,10,146,22867,1867,2067,362,212,27379
50703,81,15,7,1649,1468,84,89,15,7,1665,1372,74,69,11,11,1533,1102,59,67,12,11,1253,669,38,52,8,15,783,187,28,23,9,7,259,64,11,7,5,3,91,14,3,3,3,0,31,11646,498,645,122,97,13009
50704,352,41,23,4096,3451,387,347,80,32,4292,3316,393,359,50,23,4144,2854,377,359,57,27,3680,1861,290,294,71,18,2537,729,182,180,55,13,1167,199,75,68,37,10,396,84,39,49,28,11,204,33955,2684,2737,539,276,40189
50705,339,52,22,3198,2671,240,340,61,28,3335,2494,196,322,62,23,3097,1806,167,254,53,18,2304,1108,121,191,33,19,1471,389,54,95,29,10,572,107,26,31,19,8,185,46,9,18,16,7,97,25531,1406,2443,472,235,30091
50901,313,79,22,2427,2095,242,373,119,28,2851,2063,235,467,105,28,2896,1912,216,455,153,33,2773,1317,166,409,181,29,2102,544,95,284,164,23,1117,138,40,126,120,15,440,55,28,88,104,28,300,17822,1533,3153,1222,327,24054
50902,285,86,33,2145,1656,267,332,140,41,2442,1697,262,422,182,49,2609,1645,239,452,180,36,2555,1141,250,369,162,53,1973,451,152,255,194,20,1074,173,80,156,156,15,580,60,47,148,137,13,404,15005,1926,2966,1497,358,21752
50903,157,59,14,1098,829,112,179,85,16,1222,803,135,193,79,15,1229,719,118,204,112,11,1173,524,81,204,96,19,928,198,70,136,102,12,521,59,39,81,69,6,254,33,12,52,88,14,196,7068,893,1484,807,149,10396
51001,84,20,10,1306,1062,91,72,12,11,1244,971,92,63,15,8,1149,863,72,72,22,8,1034,603,38,64,15,11,734,190,33,33,18,4,281,42,14,16,15,3,82,21,5,14,8,4,47,9668,566,562,162,116,11077
51002,51,15,17,2305,2090,62,54,9,16,2227,1891,65,42,15,20,2034,1472,56,45,16,15,1594,737,33,21,8,15,816,253,12,16,10,7,296,41,4,10,7,0,69,19,0,4,3,6,34,18035,431,396,104,168,19133
51003,108,21,27,4840,4404,110,86,25,35,4663,3800,87,94,27,36,4046,2914,82,77,13,23,3111,1506,50,53,19,24,1658,457,30,46,12,12,562,89,12,8,12,8,125,45,3,3,7,6,65,35408,697,725,206,301,37344
51101,67,18,8,618,514,63,92,21,11,698,472,83,100,26,11,689,411,58,93,32,12,606,240,39,61,23,6,374,97,27,29,21,0,171,29,13,26,26,3,89,10,3,21,13,0,54,4457,454,625,225,87,5846
51102,39,8,4,433,375,40,54,6,10,492,321,31,33,10,5,402,258,28,51,9,6,345,161,16,34,3,4,228,56,11,30,13,4,107,21,3,10,3,0,35,6,3,13,0,0,21,3060,231,333,71,52,3755
51103,103,21,12,2451,2168,129,106,21,24,2447,1945,115,102,21,20,2201,1568,105,105,14,15,1807,936,72,69,23,15,1121,292,35,43,16,13,397,88,19,12,12,3,128,23,6,7,11,3,55,18949,788,737,195,185,20861
51104,205,45,19,2614,2323,193,200,70,24,2813,2149,204,250,82,37,2726,1788,212,253,81,34,2370,1187,136,226,81,21,1643,385,81,122,67,6,659,99,43,65,56,7,282,33,32,27,23,8,137,19511,1380,1720,632,238,23480
59797,3,0,0,229,209,8,4,0,0,216,221,4,3,0,0,230,146,4,3,0,3,154,58,3,0,0,0,64,16,0,0,0,0,17,3,0,0,0,0,3,4,0,0,0,0,4,1533,22,23,5,8,1595
59999,2009,80,78,5924,3040,675,2213,95,108,6137,2842,650,2156,67,104,5820,2290,514,1846,68,105,4818,1560,331,1424,80,77,3480,643,153,647,46,49,1547,218,51,174,27,13,474,81,20,77,35,17,229,31866,4658,16258,754,848,54378
60101,49,4,0,327,256,25,36,6,4,332,235,19,37,3,9,299,230,25,27,3,11,295,124,7,27,6,0,170,49,8,13,0,4,75,15,5,5,4,0,26,3,0,3,4,0,12,2313,147,287,38,45,2825
60102,156,9,12,1576,1389,96,134,18,16,1646,1359,138,168,25,19,1709,1282,119,172,22,22,1615,799,86,111,27,11,1040,257,43,99,17,11,429,72,6,44,13,0,137,29,14,19,11,8,77,12483,755,1254,172,140,14795
60103,177,16,26,2270,2047,127,165,16,18,2376,2093,125,180,16,32,2454,1988,116,175,15,20,2314,1155,86,135,24,20,1418,370,52,81,18,9,539,102,24,27,19,5,170,39,21,13,11,14,92,18048,809,1327,182,236,20606
