SA3_CODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
12502,0,3,0,3,0,0,0,0,0,0,3,0,14,0,15,0,0,0,0,0,0,15,3,15,0,19,0,0,0,0,0,0,23,0,23,0,24,0,0,0,3,0,0,32,11,73,0,90,28,54,0,80,11,4,184,5,37,0,38,24,54,0,72,18,11,137,18,87,0,108,46,180,6,230,66,55,453,42,252,3,301,101,285,6,389,89,66,844,0,3,0,3,0,0,0,0,86,0,89,0,0,0,0,0,0,0,0,79,0,82,3,6,0,14,90,10,0,97,14,0,128,7,7,0,17,113,10,0,122,10,0,143,27,19,0,42,384,59,0,447,27,4,516,12,19,0,33,85,25,0,111,20,0,166,26,53,3,86,61,77,0,138,65,24,314,81,103,3,191,734,179,0,913,300,34,1436,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,14,0,11,0,0
12503,0,9,0,13,0,0,0,0,0,0,13,0,22,0,20,0,0,0,0,4,0,25,7,29,0,29,0,0,0,5,7,3,45,5,58,0,66,11,5,0,13,6,3,83,26,170,3,198,61,86,0,142,33,21,393,23,102,3,127,39,88,0,126,29,24,312,78,238,4,320,117,316,3,430,197,178,1128,137,626,10,777,227,487,4,717,276,222,1996,0,4,0,3,0,0,0,0,161,3,171,3,3,0,8,0,0,0,0,159,6,174,22,12,0,37,144,10,0,158,34,0,228,16,11,0,29,223,21,0,241,14,4,284,50,46,0,97,721,104,3,821,56,17,1000,36,33,0,65,184,61,3,252,62,13,399,73,111,0,183,114,117,0,240,167,105,695,194,227,0,423,1392,309,9,1711,663,154,2951,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,24,3,28,3,3
12504,3,7,0,14,0,0,0,0,3,0,15,0,18,0,17,0,0,0,0,0,0,20,5,36,0,42,9,3,0,9,5,0,54,4,61,0,68,18,3,0,19,3,3,98,44,188,3,232,168,281,4,453,56,31,772,21,128,3,149,125,466,0,591,81,38,859,78,430,3,506,264,1198,8,1465,353,249,2572,156,875,9,1038,579,1948,14,2543,504,313,4392,5,0,0,3,3,0,0,3,288,3,302,6,5,0,9,5,0,0,12,288,4,314,39,14,0,54,346,28,0,369,77,6,506,32,14,0,51,533,36,0,567,17,4,638,105,87,0,192,1816,314,8,2141,114,39,2482,81,59,0,140,443,145,3,592,83,18,841,91,231,3,318,311,354,3,670,256,122,1365,355,418,3,777,3460,879,18,4353,1123,197,6447,0,0,0,0,0,0,0,0,18,0,20,0,3,0,3,0,0,0,0,58,0,57,7,3
12601,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,8,0,8,0,0,0,0,0,0,8,0,7,0,7,0,3,0,3,0,0,12,3,27,0,29,16,20,0,39,12,0,78,3,19,0,23,15,32,0,44,10,3,79,8,48,0,58,26,120,3,151,34,18,262,18,120,0,141,60,175,3,232,54,23,452,0,0,0,3,3,0,0,3,71,0,76,0,0,0,0,0,0,0,3,57,0,59,4,6,0,8,74,4,0,75,25,0,109,6,3,0,8,125,3,0,127,3,0,136,18,16,0,36,389,44,0,430,9,3,481,7,17,0,23,61,26,0,86,17,0,131,27,51,0,76,41,70,0,109,24,12,220,62,92,0,153,695,148,0,836,207,17,1216,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,5,0,0
12602,0,3,0,3,0,0,0,0,0,0,7,3,17,0,19,0,0,0,0,0,0,19,4,28,0,29,3,9,0,16,3,0,46,4,43,0,54,17,4,0,23,3,0,72,24,154,3,185,186,227,0,411,44,14,653,23,133,0,156,123,402,0,528,77,29,784,76,359,7,448,279,1195,8,1481,318,205,2443,134,749,13,892,601,1829,9,2446,445,249,4033,3,3,0,5,0,0,0,0,291,3,301,3,3,0,11,9,0,0,10,248,6,271,28,13,0,40,367,11,0,381,65,0,493,27,12,0,42,649,51,0,701,18,3,772,105,66,0,175,2335,305,4,2640,88,28,2931,80,59,0,143,553,143,4,701,106,12,961,99,233,0,329,430,376,3,809,229,108,1469,356,393,3,750,4338,893,15,5246,1045,163,7199,0,0,0,3,0,0,0,0,25,0,31,0,0,0,3,0,0,0,0,44,0,47,0,7
12701,0,3,0,3,0,0,0,0,0,0,3,0,13,0,15,0,0,0,0,0,0,15,0,22,0,21,0,0,0,0,3,0,23,4,10,0,16,3,0,0,7,4,0,27,9,71,0,81,24,21,0,49,16,6,148,5,27,0,32,7,48,0,57,4,9,100,16,76,0,97,23,151,0,180,44,59,375,40,221,3,264,69,221,3,289,70,70,698,3,3,0,4,0,0,0,0,112,0,118,0,3,0,3,0,0,0,3,99,3,107,4,7,0,9,65,9,0,73,29,3,115,14,9,0,18,86,9,0,97,3,0,114,8,14,0,27,256,44,0,308,12,4,353,9,13,0,21,44,25,0,74,13,3,111,21,45,3,63,38,79,0,118,56,43,281,59,90,3,154,494,170,3,665,313,63,1197,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,18,0,18,0,0
12702,6,12,0,15,0,0,0,0,0,0,15,0,27,0,30,0,0,0,0,3,0,27,10,43,0,53,5,3,0,6,0,0,63,9,78,0,83,14,3,0,16,3,0,96,32,181,0,212,72,88,0,161,28,19,416,17,66,0,87,31,118,3,151,27,18,275,77,217,8,303,77,273,0,350,160,168,976,150,618,9,781,202,483,3,678,219,206,1884,0,5,0,3,0,0,0,0,238,4,244,7,9,0,14,3,0,0,3,246,7,268,27,21,0,51,283,9,0,290,67,7,416,26,20,0,48,363,27,0,395,11,11,466,60,61,0,121,1043,163,4,1207,62,26,1418,37,42,0,75,166,66,0,236,55,12,375,95,140,4,238,110,113,3,223,168,84,709,248,294,4,550,1968,378,11,2349,847,154,3897,0,0,0,0,0,0,0,0,27,0,25,0,4,0,4,0,0,0,0,40,0,42,0,3
12703,3,10,0,12,0,0,0,0,3,0,16,3,27,0,28,0,0,0,0,0,0,27,3,50,0,54,4,3,0,5,3,3,72,8,65,0,71,16,5,0,21,9,0,97,21,144,0,166,98,110,0,207,27,18,421,10,95,0,105,37,194,0,235,47,16,405,39,230,7,277,90,454,3,545,163,161,1147,90,615,11,708,250,761,3,1017,258,206,2190,5,3,0,11,0,0,0,0,303,8,318,3,0,0,5,5,0,0,5,254,5,265,23,26,0,44,253,15,0,272,80,3,402,24,19,0,45,318,27,0,344,20,3,409,50,59,0,113,1026,140,3,1169,63,19,1356,27,22,0,48,165,59,0,226,43,9,324,51,137,0,190,136,167,4,307,129,92,725,181,274,5,457,1898,405,10,2318,886,138,3802,0,0,0,0,0,0,0,0,17,0,23,3,3,0,3,0,0,0,0,42,0,44,4,5
12801,0,12,0,11,0,0,0,0,0,0,14,0,21,0,25,0,0,0,0,3,0,26,3,37,0,42,0,3,0,4,6,0,49,3,49,0,57,7,9,0,14,3,3,74,13,171,3,187,61,80,0,137,21,15,361,14,98,0,115,33,111,0,144,24,10,287,31,154,0,188,59,297,4,360,95,106,749,58,546,7,613,161,495,9,665,143,139,1563,5,3,0,8,0,0,0,0,408,9,429,14,6,0,18,8,0,0,8,446,7,485,21,23,0,41,266,16,0,286,169,3,493,22,33,0,55,473,31,0,511,16,4,584,74,74,0,150,1324,205,3,1531,60,21,1773,39,61,0,94,221,61,3,279,61,10,451,49,103,0,155,147,165,0,313,117,62,644,228,300,3,522,2443,474,9,2927,1285,124,4864,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,36,0,39,3,4
12802,0,11,0,11,0,0,0,0,0,0,12,0,14,0,14,0,0,0,0,0,0,14,3,37,0,44,4,0,0,4,3,3,48,8,62,0,69,5,4,0,13,8,0,82,14,136,0,147,36,42,0,75,17,0,244,8,57,0,67,16,83,0,100,18,4,187,9,91,0,108,33,176,0,212,68,57,450,47,413,4,457,91,308,0,404,104,69,1035,4,3,0,3,0,0,0,0,305,3,313,4,7,0,11,0,0,0,0,293,8,314,19,16,0,35,177,10,0,190,104,0,327,13,24,0,29,219,14,0,241,7,0,274,22,49,0,72,618,97,0,711,27,8,819,14,18,0,33,126,43,0,172,28,5,239,26,89,0,114,91,129,0,226,62,35,430,92,207,0,301,1239,293,3,1539,820,61,2715,0,0,0,0,0,0,0,0,21,0,21,0,3,0,3,0,0,0,0,24,0,27,0,3
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,5,108,0,116,0,0,0,0,5,0,124,6,234,0,243,0,0,0,0,5,19,262,22,450,5,478,5,0,0,5,6,10,500,32,487,5,527,17,7,0,24,11,10,570,105,1294,18,1416,104,112,5,221,40,79,1756,63,412,0,477,66,136,0,204,60,77,815,71,675,6,763,105,371,0,479,256,488,1984,318,3672,35,4026,296,624,3,924,382,674,6008,6,22,0,32,0,0,0,0,257,3,297,7,32,0,44,0,0,0,0,241,6,292,24,80,0,102,229,21,0,248,118,7,481,17,82,0,105,418,31,0,458,23,10,591,125,242,0,365,1570,222,4,1799,147,44,2356,108,186,0,296,397,154,0,552,179,38,1054,215,606,11,828,411,458,0,865,486,392,2575,503,1249,16,1767,3025,885,10,3916,1458,504,7648,3,0,0,7,0,0,0,0,51,0,57,0,13,0,15,0,0,0,0,50,0,65,11,15
20101,0,0,0,0,0,0,0,0,3,0,3,0,14,0,13,0,0,0,0,4,0,17,3,29,0,30,3,0,0,3,0,8,40,5,38,0,40,3,9,0,9,9,0,58,14,134,0,159,41,82,0,121,24,22,330,8,71,0,87,38,123,0,160,26,11,279,14,156,0,172,54,453,3,507,98,140,924,52,445,7,503,138,664,8,806,164,183,1659,7,0,0,7,0,0,0,0,390,15,413,9,8,0,16,0,0,0,3,458,11,479,8,15,0,27,112,5,0,125,196,4,347,27,17,0,42,250,17,0,273,8,9,331,48,52,0,103,948,123,3,1072,21,30,1221,15,36,3,59,192,73,0,259,24,11,354,34,129,0,160,177,274,0,449,115,119,845,147,254,4,404,1672,497,7,2174,1208,196,3985,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,31,0,33,0,0
20102,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,10,0,14,0,14,0,0,0,0,3,0,17,0,4,0,4,0,0,0,0,0,0,6,6,12,0,19,0,7,0,11,3,3,34,0,8,0,8,0,12,0,10,3,0,26,3,19,0,23,12,40,0,51,17,39,126,7,63,0,72,12,58,0,66,23,38,206,0,0,0,0,0,0,0,0,58,0,59,3,0,0,3,0,0,0,0,56,3,62,4,0,0,4,12,4,0,9,24,3,41,3,7,0,6,16,0,0,17,0,0,24,10,8,0,18,93,13,0,106,7,7,139,8,0,0,4,13,8,0,19,3,0,30,10,31,0,38,24,38,0,60,29,40,167,32,40,0,74,155,64,0,217,173,55,515,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4
20103,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,6,0,5,0,5,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,15,0,17,3,9,0,10,0,0,26,0,7,0,10,3,5,0,5,3,5,26,0,22,0,22,3,24,0,27,9,33,92,7,53,0,61,4,40,0,46,21,41,166,0,0,0,0,0,0,0,0,54,0,52,0,0,0,0,0,0,0,0,74,5,79,3,3,0,3,5,3,0,7,29,3,43,0,0,0,0,15,0,0,15,0,3,18,3,7,0,10,51,11,0,61,3,0,77,4,4,0,7,6,3,0,5,3,3,24,3,17,0,23,12,24,0,30,20,24,98,16,34,0,49,85,41,0,121,184,35,390,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,6,0,0
20201,0,0,0,0,0,0,0,0,0,0,4,6,9,0,15,0,0,0,0,0,5,21,7,31,0,39,0,0,0,0,0,0,42,12,40,0,50,0,0,0,4,3,5,59,32,133,0,166,33,51,0,92,22,12,293,7,55,0,65,20,98,0,120,18,19,223,15,123,0,134,33,283,7,325,98,160,721,75,391,5,473,97,435,6,537,153,199,1358,6,0,0,3,3,0,0,3,439,13,464,15,3,0,18,0,0,0,0,414,15,444,15,16,0,26,82,6,0,88,228,6,352,32,21,0,48,186,6,0,196,15,7,273,59,52,3,111,805,93,4,898,34,11,1061,20,33,0,51,102,68,0,167,19,5,241,54,151,0,205,116,193,0,312,98,113,729,202,272,4,473,1295,368,3,1663,1256,174,3566,0,0,0,0,0,0,0,0,37,3,39,3,0,0,3,0,0,0,0,24,4,33,0,0
20202,0,3,0,3,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,5,0,6,0,8,0,0,0,0,0,0,10,3,15,0,18,0,0,0,3,3,3,23,5,42,0,43,3,9,0,17,12,7,76,3,17,0,18,7,23,0,29,5,13,65,4,42,0,51,14,87,0,99,45,80,280,17,126,3,142,27,118,0,147,67,105,462,0,0,0,0,0,0,0,0,132,3,142,0,0,0,0,0,0,0,0,115,5,125,7,5,0,9,18,0,0,19,69,0,101,6,3,0,15,46,0,0,47,4,0,69,25,23,0,44,173,19,0,198,12,3,257,7,11,0,16,24,7,0,36,11,5,71,18,47,0,64,49,89,5,141,59,58,325,64,81,3,148,315,122,4,442,409,78,1079,0,0,0,0,0,0,0,0,9,0,9,3,0,0,3,0,0,0,0,6,0,10,0,4
20203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,7,0,7,0,0,0,0,0,0,6,0,13,0,8,0,3,0,3,0,0,16,0,8,0,8,0,4,0,4,3,4,14,0,12,0,12,7,10,0,17,9,41,72,0,35,0,34,8,25,0,29,15,40,120,0,0,0,0,0,0,0,0,20,0,19,0,0,0,0,0,0,0,0,17,0,21,0,0,0,3,3,0,0,4,13,0,24,3,0,0,3,3,0,0,3,0,0,6,4,0,0,3,12,0,0,15,0,0,19,0,0,0,0,4,3,0,3,0,0,8,3,8,0,11,4,12,0,11,3,17,41,9,15,0,19,28,17,0,45,54,19,138,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
20301,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,0,3,0,9,0,9,3,0,0,3,0,0,9,3,11,0,14,3,3,0,3,4,0,24,3,3,0,3,0,5,0,6,3,0,11,3,13,0,15,0,21,0,25,12,24,71,6,38,0,46,4,29,0,37,19,27,122,0,0,0,0,0,0,0,0,23,0,19,0,0,0,0,0,0,0,0,30,0,27,0,0,0,0,5,3,0,11,16,0,27,3,0,0,3,16,0,0,16,3,3,22,3,4,0,11,49,12,0,59,6,3,79,0,8,0,8,13,3,0,13,0,0,20,3,21,0,25,9,21,0,33,12,12,80,14,28,0,44,95,33,0,126,82,24,279,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0
20302,0,8,0,8,0,0,0,0,3,0,7,3,16,0,15,0,0,0,0,0,0,23,7,54,0,63,4,0,0,4,7,0,71,10,80,0,89,11,3,0,15,3,7,118,46,325,0,370,125,127,0,250,52,28,694,23,138,0,159,72,240,0,317,51,20,552,32,339,3,372,103,654,4,763,215,266,1616,122,951,4,1078,313,1026,9,1346,339,321,3086,9,5,0,11,3,0,0,3,687,18,713,24,7,0,31,8,0,0,8,778,26,837,37,17,0,53,218,17,0,234,397,15,700,47,40,0,84,480,47,4,526,25,10,651,170,122,0,289,1965,236,3,2203,57,36,2586,63,68,0,131,380,122,3,506,41,17,693,78,277,3,365,259,441,0,701,219,199,1482,428,532,5,967,3305,866,11,4182,2191,319,7664,3,0,0,3,0,0,0,0,57,3,63,0,0,0,6,0,0,0,0,47,8,61,6,5
20303,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,11,0,10,0,10,0,0,0,0,0,0,10,0,24,0,24,4,0,0,4,3,0,34,7,60,0,72,6,16,0,16,6,4,106,3,39,0,42,6,33,0,42,16,3,95,6,63,0,75,13,82,0,103,51,48,275,21,204,0,225,36,131,3,172,74,61,527,3,0,0,3,0,0,0,0,221,0,222,4,0,0,5,0,0,0,0,244,5,261,18,15,0,27,65,0,0,65,113,0,207,15,11,0,25,132,8,0,141,10,3,179,35,30,0,65,423,53,3,473,14,7,568,17,14,0,31,75,22,0,96,16,3,141,20,62,0,85,62,85,0,150,67,63,362,116,134,0,242,755,170,3,924,683,82,1935,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,25,0,24,0,0
20401,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,8,0,18,0,23,0,0,0,0,4,0,29,4,17,0,22,3,0,0,4,4,3,31,15,59,0,71,23,34,0,60,14,16,166,0,25,0,28,14,37,0,50,14,8,104,6,73,0,86,19,126,0,146,46,140,413,26,206,0,234,57,204,0,262,86,168,751,0,0,0,0,0,0,0,0,157,3,159,7,5,0,12,0,0,0,0,200,10,216,8,9,0,19,22,0,0,23,91,6,141,4,3,0,7,41,10,0,57,3,0,74,16,30,0,48,143,20,0,165,7,0,223,10,16,0,26,26,15,0,37,11,3,85,16,56,0,71,25,75,0,107,51,97,331,64,126,0,185,269,126,0,391,519,126,1230,0,0,0,0,0,0,0,0,10,3,17,0,4,0,4,0,0,0,0,17,0,22,0,0
20402,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,0,0,0,0,0,0,4,5,22,0,29,0,0,0,0,7,0,27,0,23,0,24,0,0,0,3,3,0,27,13,49,0,60,12,20,0,30,9,4,112,5,25,0,30,0,16,0,16,7,7,63,5,59,3,62,13,117,0,135,35,90,326,31,179,4,211,27,149,0,186,63,103,562,5,0,0,6,0,0,0,0,179,4,185,6,0,0,6,0,0,0,0,170,3,178,8,6,0,15,15,0,0,15,82,0,120,13,3,0,19,38,5,0,46,9,0,71,18,25,0,43,107,20,0,131,4,10,189,9,20,0,25,18,22,0,38,6,3,70,14,63,0,75,18,67,0,90,41,63,267,68,121,0,189,205,112,0,317,492,82,1081,0,0,0,0,0,0,0,0,21,4,23,3,0,0,3,0,0,0,0,12,0,18,0,0
20403,0,3,0,3,0,0,0,0,3,0,7,4,10,0,17,0,0,0,0,0,3,18,9,44,0,54,0,3,0,3,16,3,79,15,52,0,72,7,4,0,7,17,5,107,92,131,0,222,27,42,0,70,51,13,355,21,54,0,77,22,46,0,67,35,9,188,22,150,0,173,21,238,0,257,74,133,635,161,452,3,620,70,331,3,405,192,169,1380,0,3,0,3,0,0,0,0,247,3,252,7,4,0,10,0,0,0,0,282,3,290,8,9,0,19,15,0,0,16,128,7,162,15,14,0,28,46,3,0,52,5,0,88,43,48,0,89,189,33,0,222,12,5,333,15,26,0,47,48,38,0,90,10,4,149,25,136,0,162,53,142,0,199,74,91,521,116,240,3,358,355,225,0,582,752,119,1807,0,0,0,0,0,0,0,0,26,0,31,0,0,0,0,0,0,0,0,18,0,16,0,0
20501,0,6,0,4,0,0,0,0,0,0,4,0,7,0,7,0,0,0,0,0,0,7,3,11,0,18,0,0,0,0,0,0,20,0,21,5,27,0,0,0,3,0,0,30,10,60,0,70,17,20,0,35,6,11,120,3,35,0,35,10,34,0,42,5,8,89,4,59,0,64,13,106,4,125,33,71,293,22,193,5,219,47,157,4,203,48,82,561,4,0,0,4,0,0,0,0,134,4,150,5,5,0,7,3,0,0,3,166,4,179,11,7,0,17,46,3,0,43,118,3,186,13,11,0,21,79,11,0,89,6,0,118,30,17,0,43,266,36,0,309,4,3,357,5,16,0,22,41,14,0,61,9,3,96,11,48,0,63,42,69,0,111,46,43,264,81,102,0,187,478,133,0,612,484,61,1341,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,16,0,16,3,0
20502,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,6,0,14,0,22,0,0,0,0,5,3,28,0,17,0,15,0,0,0,0,0,3,19,13,36,0,51,9,8,0,16,5,12,87,3,17,0,20,4,27,0,25,5,9,59,3,58,0,60,8,76,0,83,28,97,275,27,151,0,174,19,112,0,134,45,120,474,4,0,0,4,0,0,0,0,110,3,121,7,4,0,8,0,0,0,0,161,3,169,3,4,0,11,5,3,0,8,82,9,103,3,3,0,9,5,0,0,3,5,0,20,10,22,0,33,36,10,0,52,6,6,98,9,12,0,13,10,19,0,31,6,3,57,20,64,0,87,24,91,0,118,36,83,327,51,110,3,160,75,126,0,207,417,110,890,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,0,18,8,22,0,0
