SA3_CODE_2016,P_M3_Trn_and_2_oth_Ms_15_24,P_M3_Trn_and_2_oth_Ms_25_34,P_M3_Trn_and_2_oth_Ms_35_44,P_M3_Trn_and_2_oth_Ms_45_54,P_M3_Trn_and_2_oth_Ms_55_64,P_M3_Trn_and_2_oth_Ms_65_74,P_M3_Trn_and_2_oth_Ms_75ov,P_M3_Trn_and_2_oth_Ms_Tot,P_M3_Bus2othMs_ex_tn_15_24,P_M3_Bus2othMs_ex_tn_25_34,P_M3_Bus2othMs_ex_tn_35_44,P_M3_Bus2othMs_ex_tn_45_54,P_M3_Bus2othMs_ex_tn_55_64,P_M3_Bus2othMs_ex_tn_65_74,P_M3_Bus2othMs_ex_tn_75ov,P_M3_Bus2othMs_ex_tn_Tot,P_M3_Other_M3_15_24,P_M3_Other_M3_25_34,P_M3_Other_M3_35_44,P_M3_Other_M3_45_54,P_M3_Other_M3_55_64,P_M3_Other_M3_65_74,P_M3_Other_M3_75ov,P_M3_Other_M3_Tot,P_M3_Tot_M3_15_24,P_M3_Tot_M3_25_34,P_M3_Tot_M3_35_44,P_M3_Tot_M3_45_54,P_M3_Tot_M3_55_64,P_M3_Tot_M3_65_74,P_M3_Tot_M3_75ov,P_M3_Tot_M3_Tot,P_Wkd_at_home_15_24,P_Wkd_at_home_25_34,P_Wkd_at_home_35_44,P_Wkd_at_home_45_54,P_Wkd_at_home_55_64,P_Wkd_at_home_65_74,P_Wkd_at_home_75ov,P_Wkd_at_home_Tot,P_Did_not_go_to_work_15_24,P_Did_not_go_to_work_25_34,P_Did_not_go_to_work_35_44,P_Did_not_go_to_work_45_54,P_Did_not_go_to_work_55_64,P_Did_not_go_to_work_65_74,P_Did_not_go_to_work_75ov,P_Did_not_go_to_work_Tot,P_MT_NS_15_24,P_MT_NS_25_34,P_MT_NS_35_44,P_MT_NS_45_54,P_MT_NS_55_64,P_MT_NS_65_74,P_MT_NS_75ov,P_MT_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75ov,P_Tot_Tot
12504,119,175,108,96,74,17,0,589,3,9,5,5,7,0,0,25,0,0,3,0,0,0,0,8,126,183,120,104,76,19,0,632,58,403,638,463,316,150,29,2051,1473,2066,1678,1162,1139,352,40,7911,179,230,181,160,117,40,19,919,11658,23655,22154,19554,13391,2947,249,93612
12601,10,14,11,3,3,0,0,46,0,0,0,0,3,0,0,7,0,0,0,0,5,0,0,5,10,14,12,3,9,0,0,54,47,115,203,272,256,129,49,1060,283,157,158,130,138,68,15,952,6,10,15,14,9,9,3,70,1575,2105,2117,2196,1795,549,101,10433
12602,113,181,148,150,75,11,0,666,4,14,11,3,4,0,0,37,0,7,9,12,5,0,0,27,111,203,166,158,88,7,0,739,89,508,1121,969,637,264,68,3656,1512,1531,1348,836,794,293,52,6372,123,150,140,122,86,46,29,698,10409,21974,23425,19271,11605,2620,357,89659
12701,3,5,3,3,5,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,6,3,5,0,0,25,72,274,374,394,262,103,16,1488,307,295,233,189,144,53,9,1233,47,45,32,39,42,16,3,227,2407,3504,3636,3528,2286,550,66,15974
12702,37,34,14,16,10,3,0,116,4,0,0,5,3,0,0,13,0,3,3,4,0,0,0,9,37,38,19,26,10,3,0,128,83,291,393,420,331,95,10,1620,869,689,565,545,473,157,13,3309,139,124,109,149,87,30,11,652,7628,11512,11347,11923,8267,1749,166,52594
12703,44,32,27,23,10,0,0,139,5,0,0,0,0,0,0,12,0,4,4,0,0,0,0,7,44,38,27,23,11,0,0,155,49,234,385,306,208,101,19,1307,900,813,681,541,495,144,21,3602,125,108,104,104,76,32,18,569,7789,11939,11781,10960,7502,1503,184,51662
12801,44,36,14,12,4,3,0,111,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,5,44,38,16,12,6,3,0,122,58,265,643,596,483,283,58,2386,1454,774,664,516,605,235,36,4275,84,89,56,63,43,19,21,373,7952,8562,8296,8222,6189,1742,247,41211
12802,19,21,12,3,6,0,0,67,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,11,27,23,17,4,6,0,0,75,45,222,537,519,421,213,32,1989,808,478,403,352,367,148,10,2566,42,39,41,40,25,13,4,211,4606,4846,5331,5766,4397,1187,114,26249
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,7,3,0,0,21,0,0,0,0,0,0,0,0,10,17,17,24,12,3,0,90
19999,142,116,93,72,45,12,4,490,5,13,7,7,0,0,0,33,8,15,7,9,10,0,0,54,161,146,107,92,60,15,3,580,125,447,613,589,453,160,44,2428,1987,2248,2256,2500,2559,972,136,12665,339,378,313,374,279,128,85,1901,19974,29918,30659,32366,23834,5924,688,143362
20101,8,4,7,6,5,0,0,37,4,0,0,4,0,0,0,13,0,5,0,0,0,0,0,9,16,14,13,7,7,0,0,56,33,233,375,407,338,160,28,1580,1277,1176,939,842,807,240,24,5300,125,71,59,97,68,31,22,485,7625,9226,9444,9973,7420,1542,195,45430
20102,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,8,24,59,162,260,298,237,43,1093,216,145,167,165,196,63,16,969,12,9,11,27,13,11,0,85,926,1092,1418,1729,1546,543,118,7376
20103,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,22,49,101,156,187,136,41,683,147,120,144,154,174,63,12,814,25,15,17,17,13,17,9,103,888,972,1239,1662,1478,466,97,6801
20201,3,8,5,5,7,0,0,25,6,3,0,0,0,0,0,7,0,0,0,0,0,0,0,4,5,8,10,8,9,0,0,43,40,159,317,295,306,138,20,1277,1276,1012,834,744,731,227,24,4842,90,40,56,61,67,28,16,366,7040,8380,8253,8895,6881,1371,170,40993
20202,4,3,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,3,0,7,0,0,20,14,96,270,354,399,240,99,1467,440,291,298,372,372,140,18,1931,54,32,33,47,31,14,4,208,2236,2645,2933,3793,3137,881,196,15823
20203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,5,22,39,86,148,212,131,37,663,65,52,53,84,82,22,8,367,7,11,5,21,12,5,8,71,384,576,709,918,900,313,91,3890
20301,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,50,114,156,156,137,35,677,102,81,55,82,76,29,13,434,10,6,11,9,8,3,7,53,525,670,778,898,685,336,72,3958
20302,31,28,10,14,6,0,0,89,11,6,5,3,3,0,0,22,6,3,7,4,3,0,0,18,37,39,19,21,13,0,0,133,88,407,705,648,586,270,54,2752,2421,1969,1878,1431,1472,386,54,9621,174,165,133,160,121,54,29,841,13580,18567,18648,18963,13899,2792,334,86786
20303,0,3,4,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,9,3,7,0,0,29,27,167,470,479,407,257,54,1858,669,351,367,353,390,149,21,2298,34,27,28,35,32,17,8,177,3075,3098,3583,3813,3016,921,127,17636
20401,3,8,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,3,3,0,0,22,46,125,268,315,466,394,142,1764,488,359,358,404,493,187,31,2321,62,42,33,56,51,30,21,292,2942,3240,3529,4322,4025,1385,318,19755
20402,0,4,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,6,0,3,3,0,0,18,18,109,188,262,370,294,112,1351,482,306,329,360,382,139,27,2023,45,35,31,38,33,29,12,237,2561,2905,3383,4186,3627,1069,244,17974
20403,0,7,0,3,4,0,0,12,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,7,8,6,0,3,4,3,0,24,50,164,278,397,495,345,104,1828,653,600,503,524,593,190,25,3084,71,48,53,58,49,32,19,336,4608,5356,5720,6520,5435,1432,251,29310
20501,6,11,10,8,7,0,0,34,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,9,13,10,8,7,0,0,45,25,142,238,296,327,275,87,1391,460,381,302,285,274,108,23,1818,37,24,27,38,32,12,9,169,2707,3204,3178,3546,2742,857,197,16436
20502,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,8,7,0,3,3,3,0,0,12,18,104,153,215,319,258,77,1145,341,289,292,361,464,152,30,1930,43,24,26,40,63,31,12,233,2002,2455,2778,3672,3506,1076,228,15725
20503,3,3,0,0,0,0,0,8,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,18,52,175,327,489,551,402,135,2143,559,468,418,513,534,174,31,2698,59,38,42,37,56,34,26,294,2769,3338,3817,4842,4320,1371,302,20763
20504,4,5,4,3,5,0,0,24,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,5,4,4,5,0,0,31,29,99,166,143,195,114,52,793,733,656,527,604,644,163,21,3349,73,41,54,57,70,29,13,337,4286,5665,5590,6268,4942,1060,165,27973
20505,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,11,0,4,5,9,4,0,0,24,36,126,177,234,339,245,79,1240,377,366,335,353,343,107,16,1896,51,27,40,59,48,16,13,248,2358,3269,3195,3669,3301,913,182,16891
20601,34,71,22,16,16,3,0,165,3,3,3,0,3,0,0,20,3,4,3,4,0,0,0,13,39,88,30,25,21,3,0,196,50,327,488,342,222,90,18,1537,531,556,431,280,258,79,20,2161,45,63,51,36,24,12,8,240,3305,6449,5278,4894,3322,858,127,24227
20602,20,29,14,7,5,0,0,75,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,7,23,35,14,7,4,0,0,83,22,185,307,299,198,60,6,1070,294,326,272,158,161,53,11,1262,21,38,29,26,17,7,4,137,1911,3597,3174,3052,2099,484,72,14387
20603,27,45,15,21,13,4,0,121,3,0,0,4,0,0,0,11,0,3,0,0,0,0,0,4,35,49,15,24,10,3,0,137,41,155,312,335,282,89,14,1238,582,429,379,253,265,101,18,2035,33,42,46,41,16,22,4,200,3433,4982,4538,4380,2995,739,119,21178
20604,1094,2890,2481,1591,943,167,10,9174,18,60,50,31,30,6,0,194,21,86,58,49,19,5,0,244,1135,3041,2586,1669,990,181,14,9612,282,1845,2921,2003,1022,428,99,8597,5866,10492,8856,4725,3508,1277,150,34877,619,934,591,556,373,160,104,3331,44461,134518,110907,78134,43229,9251,1115,421617
20605,362,921,633,343,201,29,4,2495,4,22,8,9,7,0,0,46,9,26,15,16,10,5,0,77,377,964,657,356,218,35,4,2621,85,614,1074,939,628,311,67,3714,1149,1765,1400,820,651,264,32,6087,126,188,134,123,79,28,23,704,9556,28478,22809,17222,9994,2539,336,90934
20606,93,121,58,34,17,8,0,333,5,0,3,0,0,0,0,3,11,7,4,3,3,3,0,24,104,127,63,33,20,8,0,362,45,321,382,387,334,255,69,1792,861,838,503,341,267,152,26,3003,47,61,38,29,46,15,8,241,5416,10612,6723,5599,3681,1362,256,33646
20607,246,513,300,207,122,17,5,1414,5,10,10,9,0,0,0,39,5,22,10,12,10,0,0,60,259,551,318,225,136,24,5,1513,73,579,761,577,425,286,32,2744,1348,2071,1538,792,719,252,38,6750,119,191,125,112,76,42,20,686,10096,27141,19204,13926,8443,2330,278,81417
20701,123,172,101,59,40,23,6,518,7,3,0,3,3,0,0,17,3,11,8,3,13,0,0,35,134,190,114,60,56,20,6,575,147,421,1063,1350,1103,725,152,4962,1685,1341,1185,882,848,428,76,6447,101,113,93,101,58,41,14,520,9811,17376,15295,15013,10588,3514,510,72106
20702,30,35,10,0,3,0,0,80,11,3,0,0,0,0,0,15,0,0,0,0,0,0,0,7,40,33,14,3,3,3,0,98,44,223,395,506,404,225,75,1873,977,528,379,370,341,143,19,2768,35,31,33,35,20,7,4,180,4987,5269,4519,5089,3559,1101,203,24724
20703,54,104,46,41,25,6,0,274,6,3,3,0,0,0,0,18,0,3,4,0,3,0,0,13,62,110,53,44,28,7,0,298,55,266,572,576,434,220,56,2177,1043,1030,881,743,646,211,30,4589,69,71,72,77,45,33,11,375,5953,11561,10175,10460,7217,1720,215,47301
20801,35,58,23,18,16,3,0,140,4,0,0,0,0,0,0,4,0,0,0,4,0,3,0,9,37,54,25,18,20,3,0,161,69,199,660,950,775,410,93,3154,815,501,488,392,385,175,23,2789,35,52,26,33,36,17,14,217,4406,5894,5786,6764,4753,1682,247,29534
20802,68,96,50,29,31,4,0,281,3,4,0,4,0,0,0,5,3,0,8,3,3,0,0,14,75,104,54,32,31,7,0,307,82,411,808,888,704,371,75,3339,957,750,641,498,491,231,38,3608,63,59,51,61,47,28,17,334,5581,8913,8230,8322,6125,1970,293,39434
20803,66,79,38,15,12,3,0,210,5,3,0,0,0,0,0,9,7,9,3,3,4,0,0,19,78,86,41,20,14,3,0,242,56,290,674,655,436,216,46,2374,1751,919,897,733,661,261,33,5254,89,111,90,82,63,29,13,468,9596,13081,13441,14384,9694,2527,307,63030
20804,43,62,23,14,18,3,0,158,10,0,0,0,0,0,0,11,0,4,0,0,0,0,0,9,56,67,20,20,16,3,0,180,27,112,232,309,286,150,33,1146,872,549,319,305,289,106,16,2458,46,37,19,20,25,20,8,175,4390,5168,3881,4087,2861,890,143,21411
20901,18,31,15,13,13,7,0,98,0,9,0,3,0,0,0,10,3,9,3,0,0,0,0,17,18,41,25,10,15,7,0,124,45,218,585,550,496,243,52,2185,1076,963,899,747,715,224,29,4656,56,67,70,56,52,13,18,331,5893,8774,8400,8935,6845,1715,206,40759
20902,23,53,26,26,17,5,0,154,6,4,4,3,0,0,0,16,6,3,0,0,0,0,0,10,31,56,34,29,21,5,0,171,39,230,371,313,200,62,5,1229,913,749,622,453,415,131,14,3307,78,80,51,66,50,24,9,362,5449,8181,7509,7547,5122,1099,123,35028
20903,7,3,4,3,0,0,0,13,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,9,4,0,0,0,0,22,54,112,383,495,459,250,40,1799,514,212,241,209,220,82,9,1486,29,19,21,27,30,11,3,126,2684,2191,2654,3134,2474,769,92,14000
20904,44,59,30,12,13,6,0,157,3,3,3,0,0,0,0,10,6,4,0,0,0,0,0,12,49,62,39,12,15,6,0,179,62,467,694,562,429,152,42,2410,1621,1132,938,765,675,196,29,5358,129,143,120,103,77,24,16,609,9347,13446,12575,12198,7913,1631,202,57303
21001,32,31,16,4,3,0,0,88,0,3,0,0,0,0,0,10,0,3,0,3,0,0,0,10,35,35,23,11,3,6,0,105,17,107,273,189,169,79,17,847,672,531,476,352,330,93,16,2470,61,66,59,74,35,23,9,328,4641,7733,7531,7371,4624,968,111,32979
21002,7,4,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,3,0,0,20,29,74,192,223,180,124,30,850,263,128,133,135,118,54,7,832,12,8,13,17,12,7,3,79,1271,1072,1334,1627,1157,420,57,6946
21003,4,18,5,3,0,0,0,34,0,0,3,3,0,0,0,5,0,0,0,3,0,0,0,4,3,18,8,10,3,0,0,44,30,188,271,187,108,37,8,825,263,294,235,201,169,54,4,1220,31,40,22,34,17,5,8,152,1890,3661,3323,3372,2214,486,65,15002
21004,3,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,20,93,155,168,126,57,12,621,350,148,156,132,151,31,3,977,16,11,16,12,4,6,0,72,1756,1457,1535,1694,1285,276,34,8039
21005,56,68,46,17,22,4,0,207,3,4,3,3,0,0,0,18,3,3,6,9,0,0,0,16,57,75,54,27,20,4,0,239,66,337,433,371,233,74,10,1530,1072,1420,1328,1177,851,199,26,6071,162,192,152,175,112,32,20,854,9441,18489,18031,17922,10831,1786,191,76693
21101,47,48,18,22,5,0,0,145,12,3,5,3,0,0,0,18,0,4,6,3,0,0,0,13,54,54,33,26,5,0,0,180,61,332,671,708,573,238,48,2628,1668,1125,979,873,888,294,34,5863,104,112,98,107,77,33,21,556,10146,13665,14124,15393,10768,2468,288,66860
21102,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,18,69,172,250,187,113,30,839,123,69,69,78,82,46,5,467,8,6,4,6,7,7,0,41,652,730,806,1176,861,327,71,4622
21103,47,37,18,28,7,0,0,138,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,7,51,43,22,26,7,0,0,151,38,251,473,506,414,223,36,1942,1196,775,695,678,586,232,25,4189,84,65,66,57,71,25,20,391,6937,8638,8796,9609,6865,1733,195,42764
21104,15,28,12,9,6,0,0,74,3,3,0,0,0,0,0,10,3,0,0,0,0,0,0,10,21,31,16,13,7,0,0,89,26,136,366,309,220,134,24,1214,669,368,332,303,312,140,23,2142,32,27,23,33,28,9,5,160,3478,4568,4739,5128,3565,1071,128,22671
21105,18,20,9,16,0,0,0,60,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,14,21,17,13,14,6,0,0,72,64,348,832,863,856,432,87,3488,1339,733,727,685,665,248,38,4427,89,70,52,71,67,31,17,403,6935,6964,7814,8848,6758,1921,280,39531
21201,16,13,6,10,4,0,0,46,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,20,16,6,5,5,0,0,56,41,272,501,482,385,201,85,1962,752,452,375,323,324,100,7,2337,62,45,37,40,32,17,6,243,4374,4927,4855,4961,3402,895,177,23603
21202,29,19,12,13,8,0,0,81,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,7,32,25,18,13,7,0,0,90,79,276,584,593,404,162,42,2128,1087,751,658,501,464,133,17,3616,58,59,73,61,51,23,8,343,6438,8218,8163,8358,5354,1111,136,37780
21203,8,6,4,9,4,0,0,36,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,5,8,6,7,10,3,0,0,42,68,368,634,440,322,135,28,1992,736,500,402,334,294,85,9,2366,54,62,49,47,51,16,11,282,4497,5664,5372,5078,3329,754,94,24792
21204,60,89,46,45,19,4,0,268,5,3,3,7,0,0,0,19,0,6,5,3,0,0,0,15,67,99,58,50,23,8,0,303,66,381,491,501,356,160,35,1982,1402,1533,1384,1167,1069,365,41,6954,165,210,207,197,117,71,40,1005,11934,24060,24996,25943,17212,3605,346,108092
21205,117,231,128,53,38,8,0,578,4,10,3,4,3,0,0,18,0,8,10,6,3,0,0,25,129,243,144,63,42,8,0,630,112,463,900,873,672,341,79,3445,1682,1842,1663,1271,1172,399,56,8097,168,184,154,157,96,46,36,843,11804,24947,24377,23289,15116,3457,421,103405
21301,47,64,19,15,18,0,0,161,3,3,0,3,0,0,0,8,3,3,0,3,0,0,0,14,51,69,21,23,18,0,0,186,60,260,432,420,276,101,10,1553,1143,932,841,711,656,150,17,4447,127,137,133,120,97,26,13,656,7782,12765,12408,11871,7842,1484,141,54288
21302,27,22,14,15,11,4,0,85,8,6,0,0,0,0,0,9,0,0,3,4,0,0,0,14,31,28,15,19,11,4,0,110,39,181,372,400,259,86,10,1344,590,533,501,420,431,105,12,2588,58,76,70,54,50,12,13,328,3939,7262,7659,8022,5438,1016,100,33435
21303,82,77,44,42,20,3,0,268,3,0,0,0,0,0,0,11,0,7,0,3,0,0,0,10,86,89,47,45,23,3,0,286,29,230,419,313,172,44,12,1222,990,788,685,473,409,127,13,3490,70,94,74,80,58,17,6,395,5997,9207,8296,7751,5250,1068,97,37665
21304,9,7,9,3,4,0,0,42,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,7,9,3,4,0,0,43,54,308,560,408,278,82,14,1708,806,566,506,394,360,120,4,2750,75,49,61,70,31,10,9,312,5018,6656,6730,5941,3736,774,87,28946
21305,42,45,34,15,10,3,0,149,8,0,3,0,0,0,0,9,0,0,3,3,0,0,0,12,51,46,40,21,8,4,0,171,107,662,1060,632,404,150,19,3028,1401,1283,1009,782,646,169,19,5299,139,170,145,133,71,29,12,692,9494,15995,15469,13584,8251,1524,133,64450
21401,10,19,10,10,4,0,0,60,3,3,0,0,0,0,0,7,0,3,0,0,3,0,0,7,14,24,15,6,9,0,0,70,43,289,527,537,422,208,34,2066,1031,791,718,589,623,203,19,3980,77,78,56,74,62,32,11,387,6395,8488,8535,9155,6429,1539,182,40714
21402,10,11,0,3,0,0,0,29,5,0,0,0,0,0,0,4,0,0,0,8,0,0,0,11,9,16,4,5,0,0,0,39,104,354,893,1014,906,571,108,3949,1558,887,941,910,904,389,62,5655,88,74,78,98,88,55,28,512,8880,8412,9637,11183,8302,2666,377,49461
21501,3,3,0,0,0,0,0,9,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,13,5,6,0,3,5,0,0,19,64,185,325,477,627,399,151,2233,562,470,388,487,575,210,47,2742,53,48,33,57,57,32,38,319,3478,4292,4403,5750,5212,1543,424,25097
21502,3,7,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,16,8,6,3,4,3,0,0,30,35,102,171,280,306,159,41,1095,450,370,269,283,281,97,11,1759,42,45,30,61,40,24,9,247,2852,3819,3891,4284,3436,906,140,19322
21503,3,5,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,4,7,3,3,3,0,0,19,33,110,230,347,336,228,74,1363,327,243,218,247,285,124,19,1467,44,38,36,42,49,19,20,244,2154,2665,2735,3464,3161,919,205,15300
21601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,41,97,179,307,350,170,67,1219,387,291,261,307,338,81,11,1680,47,25,41,39,44,22,17,242,2244,2526,2874,3659,3110,802,179,15393
21602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,23,90,160,255,246,146,50,970,294,210,205,199,251,67,10,1232,40,25,28,33,25,16,14,174,1583,1766,2005,2386,2061,607,129,10542
21603,9,3,0,0,0,0,0,16,0,0,0,0,0,0,0,6,0,3,3,3,0,0,0,7,9,5,4,3,0,0,0,22,42,157,232,295,314,174,65,1283,613,544,509,475,483,133,20,2780,64,54,60,64,42,30,15,324,4021,5580,5687,6267,4836,1169,222,27776
21701,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,8,31,118,203,283,427,276,106,1447,365,258,242,306,357,109,15,1651,43,29,31,29,35,27,13,203,1963,2270,2643,3478,3032,959,219,14565
21703,17,4,0,0,3,0,0,26,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,16,7,5,0,3,0,0,35,48,142,269,346,423,303,89,1615,463,318,243,293,340,136,14,1812,44,31,31,40,21,18,12,193,2374,2950,2989,3639,2926,965,189,16027
21704,6,7,12,4,0,0,0,27,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,5,5,12,14,9,0,0,0,32,31,115,258,342,325,179,68,1324,492,398,337,292,308,94,15,1932,63,25,37,41,34,9,3,217,2947,3699,3824,4190,3180,822,146,18799
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,7,12,11,0,0,37,0,0,0,0,0,0,0,0,5,26,43,57,28,3,0,155
29999,110,149,71,62,38,11,5,445,4,7,6,5,3,0,0,29,5,13,16,16,3,0,0,54,115,171,93,84,42,12,5,525,106,408,550,471,342,136,33,2041,1721,2158,1991,2112,1947,738,118,10784,271,272,242,273,185,109,44,1394,16570,27240,25210,26105,18622,4673,612,119037
30101,4,3,0,0,0,0,0,6,3,0,0,0,0,0,0,8,0,4,0,5,0,0,0,7,7,5,3,7,0,0,0,23,47,155,368,430,367,124,27,1508,646,322,281,262,300,81,5,1900,25,31,15,23,17,10,8,125,3768,3550,3660,4043,2982,716,75,18803
30102,4,0,5,0,0,0,0,9,11,3,6,7,5,0,0,40,0,4,0,5,7,0,0,29,24,13,8,17,17,0,0,73,43,186,413,521,502,215,45,1927,723,437,389,413,419,127,10,2522,31,28,21,41,36,8,5,171,4266,4118,4593,5256,3992,967,121,23321
30103,13,17,11,6,8,0,0,51,0,0,0,0,0,0,0,4,3,3,6,6,0,0,0,21,20,23,11,14,5,0,0,75,40,209,468,432,281,130,12,1566,646,556,568,518,466,128,16,2897,52,54,54,58,34,9,12,276,5220,8310,9083,8845,5621,1124,94,38296
30201,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,26,95,215,193,195,87,20,830,252,178,136,135,122,39,7,869,14,15,4,5,14,4,0,52,1429,1373,1518,1704,1234,313,42,7613
30202,20,8,8,13,9,0,0,59,3,3,3,0,5,0,0,14,0,0,0,3,0,0,0,4,27,13,10,13,12,0,0,79,30,208,409,328,247,91,35,1354,1086,866,671,641,556,160,12,3998,50,35,41,48,29,11,11,228,6529,7938,7707,7698,5165,1025,128,36198
30203,29,28,16,20,8,0,0,100,3,13,14,10,4,0,0,49,3,3,8,7,4,0,0,24,28,42,39,36,19,0,0,167,38,178,264,249,183,80,19,1013,1040,1343,1258,1268,951,227,37,6113,76,114,96,111,69,28,14,518,8195,14561,14938,14682,9289,1751,175,63600
30204,4,4,0,0,0,0,0,15,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,3,3,7,0,3,0,3,0,23,29,128,260,244,163,82,14,921,344,236,221,213,203,54,4,1286,18,12,30,11,7,11,3,86,1922,2169,2375,2593,1773,431,48,11319
30301,4,3,6,4,0,0,0,16,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,8,3,10,5,0,0,0,27,54,154,353,294,230,98,16,1202,575,266,265,219,208,58,6,1590,17,20,11,15,21,10,0,100,3075,2946,2895,2876,1993,486,46,14327
30302,40,49,29,39,28,3,0,192,9,10,11,4,0,0,0,30,3,5,3,0,0,0,0,8,45,61,40,44,31,3,0,225,49,273,430,424,283,124,29,1613,823,1153,881,681,579,182,19,4319,38,55,56,47,31,10,11,247,5572,9917,8929,8278,5405,1195,129,39417
30303,7,10,8,8,9,0,0,39,9,3,0,0,0,0,0,19,0,0,9,3,4,0,0,14,17,15,12,8,13,0,0,73,47,236,387,395,258,122,32,1475,951,721,517,459,426,129,12,3217,52,56,36,39,35,7,9,238,5904,7964,7277,6828,4464,985,108,33532
30304,10,13,4,16,3,0,0,44,4,3,0,0,0,0,0,13,0,0,0,0,0,0,0,4,18,17,7,19,4,0,0,58,36,146,195,210,142,64,12,802,325,360,322,268,217,78,11,1576,31,33,36,33,14,7,3,156,2762,5049,4889,4545,3004,669,70,20987
30305,10,4,4,3,0,0,0,21,5,9,3,3,0,0,0,24,3,3,5,3,0,0,0,14,19,25,11,11,3,0,0,60,33,205,282,293,207,81,18,1122,492,645,610,545,459,120,13,2887,70,69,55,58,48,21,5,333,4949,9041,9369,9259,5815,1132,120,39692
30306,3,0,0,3,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,3,5,0,6,0,0,0,20,31,135,202,181,158,93,20,831,145,156,127,110,121,62,6,724,15,14,9,14,8,7,0,66,1028,1820,1652,1609,1234,361,43,7739
30401,4,5,0,0,0,0,0,14,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,12,0,5,0,0,0,23,24,69,198,200,188,106,8,803,402,230,184,140,142,53,3,1144,24,7,11,19,11,3,3,78,2088,1897,1957,1969,1343,414,25,9698
