SA3_CODE_2016,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_Inc_LR_Mng,M1_Tram_Inc_LR_Pro,M1_Tram_Inc_LR_TecTW,M1_Tram_Inc_LR_CoPSW,M1_Tram_Inc_LR_ClAW,M1_Tram_Inc_LR_SWks,M1_Tram_Inc_LR_MaOpDv,M1_Tram_Inc_LR_Lab,M1_Tram_Inc_LR_IDNS,M1_Tram_Inc_LR_Tot,M1_Taxi_Mng,M1_Taxi_Pro,M1_Taxi_TecTW,M1_Taxi_CoPSW,M1_Taxi_ClAW,M1_Taxi_SWks,M1_Taxi_MaOpDv,M1_Taxi_Lab,M1_Taxi_IDNS,M1_Taxi_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_Inc_LR_Mng,M2_TrnTrm_Inc_LR_Pro,M2_TrnTrm_Inc_LR_TecTW,M2_TrnTrm_Inc_LR_CoPSW,M2_TrnTrm_Inc_LR_ClAW,M2_TrnTrm_Inc_LR_SWks,M2_TrnTrm_Inc_LR_MaOpDv,M2_TrnTrm_Inc_LR_Lab,M2_TrnTrm_Inc_LR_IDNS,M2_TrnTrm_Inc_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
30401,0,3,6,9,3,0,0,6,0,27,4,20,20,27,6,43,29,22,3,175,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,15,847,1093,864,966,706,953,355,508,55,6336,40,43,48,92,36,142,24,98,6,536,10,0,10,0,0,0,16,10,0,48,0,3,12,10,7,9,6,3,3,59,3,14,6,3,4,5,0,3,4,48,13,19,11,0,9,0,4,3,3,61,24,34,23,44,16,36,7,37,0,219,942,1229,996,1149,789,1199,454,694,80,7526,3,0,3,8,3,5,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,5,9,8,14,3,9,0,4,0,44
30402,0,6,4,0,0,3,0,3,0,16,10,23,13,41,16,34,10,23,3,165,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,536,1316,631,890,496,384,101,388,49,4807,12,50,20,64,11,67,8,63,3,293,13,0,24,0,0,0,7,4,0,52,3,14,6,3,7,3,0,5,4,48,13,8,0,6,3,3,0,8,0,37,15,17,7,10,7,3,0,4,4,60,37,27,19,55,17,33,0,24,6,218,627,1471,721,1078,559,531,132,521,69,5710,0,7,0,3,0,3,0,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,5,0,10,0,26
30403,57,175,49,98,73,132,17,47,17,654,111,918,100,164,266,241,15,114,19,1957,6,70,3,3,18,3,0,0,0,109,0,0,0,0,0,0,0,3,0,0,4,8,3,3,0,10,3,0,0,26,1548,4285,1510,1465,1512,1454,322,718,122,12941,92,303,90,138,113,156,22,136,12,1053,6,0,27,0,0,0,4,15,0,55,25,79,41,23,17,20,13,17,4,230,64,539,46,33,56,13,3,31,3,796,14,43,10,17,3,0,0,3,7,99,108,515,71,226,103,154,8,131,11,1321,2021,6933,1948,2176,2154,2192,402,1216,195,19240,29,237,31,48,76,38,3,24,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,34,12,9,15,8,0,5,0,98,3,7,3,5,6,7,0,6,0,41,3,11,0,0,0,0,0,0,0,15,43,288,49,65,95,52,3,34,5,635
30404,15,36,22,58,21,21,6,29,0,214,10,24,5,40,6,38,3,26,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,3,4,0,4,0,21,1533,2268,1690,2718,1087,890,412,575,202,11374,61,78,72,205,70,136,21,103,8,758,9,0,19,0,3,3,13,11,0,64,43,32,53,115,15,14,20,15,5,313,55,41,29,130,19,10,25,16,3,331,13,15,17,28,8,3,6,3,3,105,97,71,82,401,70,71,77,64,11,943,1842,2569,1994,3702,1314,1191,583,849,235,14283,3,6,3,20,0,4,0,10,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,3,0,0,0,0,0,26,0,0,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,7,14,13,29,9,10,0,9,0,92
30501,3328,11229,1614,1730,9501,1464,121,923,604,30507,3443,12040,1613,2239,8372,2291,162,1490,505,32161,277,798,57,102,370,76,4,31,30,1750,10,16,7,0,7,0,0,4,0,36,105,235,32,50,62,30,11,10,14,546,11991,21321,5278,5162,8580,3204,996,2498,756,59782,1238,3138,540,701,2182,479,58,493,124,8953,12,6,68,0,5,3,37,42,5,177,426,1081,376,314,356,83,37,120,40,2836,865,2842,369,307,575,116,40,186,69,5363,212,310,76,61,115,50,20,31,54,939,1447,3889,653,1155,1476,614,55,693,124,10118,23357,56892,10681,11819,31599,8419,1546,6525,2330,153168,207,923,173,219,667,181,28,211,56,2672,7,12,3,6,6,0,0,3,0,39,0,0,0,0,3,0,0,0,0,6,1247,3512,497,433,3022,311,13,107,138,9284,175,519,87,65,491,81,11,37,20,1480,87,229,39,27,77,15,12,22,3,511,1730,5195,800,742,4267,588,58,384,224,13999
30502,7,17,18,23,18,12,7,33,3,135,20,48,21,51,26,43,8,53,5,266,4,11,5,11,4,8,0,9,3,60,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,6,0,20,1546,1653,1633,842,1335,855,715,937,121,9641,36,59,60,75,82,75,36,170,9,603,16,0,35,0,0,0,38,12,3,104,15,28,35,13,10,3,19,5,0,130,21,29,25,16,8,12,5,22,0,127,11,14,8,6,12,3,3,7,4,72,57,78,51,96,39,62,9,58,4,458,1741,1944,1890,1140,1545,1067,832,1296,153,11613,3,9,10,5,10,5,5,9,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,9,7,11,8,10,11,11,12,14,0,87
30503,240,791,264,193,652,140,87,195,51,2607,188,1134,213,310,598,168,36,238,49,2936,33,47,18,8,37,14,0,8,0,162,0,4,0,0,0,0,0,0,0,6,33,43,7,23,15,17,18,8,3,165,5692,10997,4702,3369,5724,2570,1243,1938,431,36663,262,695,254,300,477,262,65,306,36,2656,25,6,93,0,12,0,37,36,0,215,88,264,197,83,101,37,39,59,17,894,118,520,94,68,99,24,17,61,15,1004,57,79,31,36,33,17,9,24,19,310,277,847,192,352,309,218,39,185,36,2447,7020,15425,6062,4743,8049,3463,1592,3049,654,50059,72,313,67,82,190,33,15,50,3,826,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,65,212,85,25,188,16,20,32,8,650,13,43,13,14,28,11,0,21,3,156,7,19,17,10,11,0,9,3,0,75,158,592,177,124,422,67,44,111,21,1710
30504,163,526,171,128,571,135,23,109,36,1849,86,361,101,183,265,151,25,107,12,1290,11,37,3,4,19,3,0,0,3,80,0,5,0,0,0,0,0,0,0,4,25,17,3,4,9,5,0,0,3,68,3409,6860,2425,1938,3360,1583,506,913,254,21260,123,336,148,137,264,167,21,124,18,1342,9,0,35,0,0,3,11,8,0,80,59,170,87,38,48,13,17,10,6,458,109,306,43,46,55,23,13,22,11,627,51,42,9,11,26,8,5,8,3,173,195,488,124,234,188,149,15,89,15,1492,4244,9150,3159,2725,4796,2243,629,1405,365,28727,33,128,41,56,94,45,4,45,5,444,0,4,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,41,153,31,18,148,23,3,10,9,430,8,29,4,13,33,11,0,10,0,118,7,14,3,4,4,3,0,3,0,29,90,326,78,83,280,83,10,65,16,1026
30601,0,0,0,0,0,0,0,0,0,3,8,10,28,35,6,48,4,45,0,187,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,19,1023,1590,1543,1408,949,1067,562,877,111,9131,40,86,81,134,44,211,23,148,8,766,5,0,30,0,0,3,27,13,0,79,7,24,31,11,10,7,17,12,4,130,18,38,30,32,14,31,12,36,8,221,14,28,17,7,4,5,3,8,4,101,55,53,48,94,28,66,4,72,4,414,1179,1830,1805,1728,1067,1447,658,1216,137,11063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
30602,0,3,0,0,0,0,0,0,3,6,36,65,53,122,70,139,19,195,15,716,4,3,9,5,4,7,3,8,3,40,3,0,0,0,0,0,0,0,0,5,19,13,29,40,28,21,12,24,3,183,4477,7962,5354,4780,5925,3605,1877,2798,454,37246,224,439,300,503,460,642,97,564,49,3275,26,3,101,0,4,6,83,48,3,276,52,80,120,83,33,39,49,41,9,514,89,220,156,192,90,76,59,162,19,1071,52,74,69,61,16,20,23,44,9,377,230,395,174,332,146,181,56,204,25,1757,5219,9264,6360,6120,6775,4735,2285,4094,596,45465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,3,3,0,0,18
30603,0,0,0,0,0,0,0,0,0,3,36,8,12,15,5,8,17,278,5,380,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,6,11,0,29,1077,1102,1133,885,934,664,770,1365,92,8030,99,76,82,86,57,121,66,470,14,1071,38,0,26,0,3,0,38,16,0,122,15,3,14,3,6,0,12,12,0,67,10,13,15,19,3,3,8,31,0,92,47,11,12,20,5,0,6,20,0,124,220,73,81,116,51,40,45,121,14,757,1540,1300,1376,1141,1060,849,958,2327,126,10671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30604,0,0,0,0,0,0,0,0,0,0,4,0,3,12,3,8,3,7,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,472,411,563,496,370,335,195,434,42,3313,39,32,52,51,16,56,8,73,3,320,7,0,16,0,0,0,12,4,0,35,13,3,12,6,4,6,13,10,0,64,26,19,30,54,13,11,5,54,0,212,13,4,10,9,4,5,5,12,7,59,89,28,56,104,30,49,11,85,14,463,657,499,735,739,445,473,249,676,62,4530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30605,0,0,0,0,0,0,0,0,0,3,15,7,3,9,3,12,9,93,6,162,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,3,0,4,0,11,1093,1550,1316,1201,1175,915,560,1254,93,9154,80,69,94,101,49,171,22,298,10,892,23,0,30,0,8,4,67,14,0,149,30,6,20,11,3,7,6,23,0,100,8,12,19,8,5,13,10,24,0,89,44,9,7,8,4,3,13,22,4,116,209,87,46,77,47,80,37,137,13,729,1510,1745,1533,1423,1292,1204,715,1867,121,11421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30701,0,0,0,0,3,0,0,3,0,17,7,23,58,3,11,7,122,35,8,278,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,6,0,3,4,0,3,0,4,0,25,1917,1767,2151,1142,1521,921,1347,1685,167,12620,81,118,197,76,101,152,190,297,14,1223,50,0,82,4,4,6,177,45,3,378,60,6,15,0,3,4,16,18,0,127,12,26,21,19,8,13,10,32,0,153,123,30,92,32,24,3,50,70,14,429,393,242,214,195,114,116,105,262,21,1664,2657,2218,2830,1472,1794,1228,2025,2454,231,16914,0,3,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,3,5,0,0,5,0,19
30702,0,0,0,0,0,0,0,0,0,9,3,4,17,4,0,0,11,11,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,10,1526,1671,2191,956,1263,786,1210,2093,118,11804,59,70,146,73,75,133,92,417,12,1070,42,0,55,0,3,3,134,27,5,270,25,17,34,7,9,0,18,25,0,133,11,13,40,12,10,11,15,27,0,129,66,5,22,10,12,3,16,16,0,162,315,74,134,78,62,80,66,168,9,976,2054,1855,2631,1138,1426,1013,1555,2783,152,14610,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9
30703,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,10,0,8,3,30,1182,1303,1304,1054,1107,800,779,1657,100,9290,42,53,95,99,65,158,43,315,7,886,50,0,29,0,0,5,119,30,7,238,21,4,15,6,10,3,12,19,0,94,6,11,18,6,11,0,8,23,0,81,63,3,17,11,11,0,8,13,4,129,248,63,77,64,58,56,38,130,5,740,1616,1447,1555,1253,1262,1036,1013,2202,133,11525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30801,0,0,3,0,0,3,0,0,0,10,4,13,185,4,9,4,508,12,16,756,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,12,1094,1453,1858,645,1091,665,1650,824,116,9401,55,71,194,63,72,126,203,191,10,990,13,4,32,3,0,3,48,13,3,120,18,13,15,3,7,6,15,12,5,89,0,14,13,3,0,9,10,17,0,79,53,9,31,11,5,3,49,27,3,196,147,100,103,71,67,48,67,167,12,785,1379,1683,2437,811,1258,882,2554,1270,162,12427,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6
30803,0,0,0,4,3,0,0,0,0,12,8,45,59,32,37,44,30,52,4,309,3,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,11,18,12,18,3,7,17,7,0,107,3270,5986,5134,4004,4735,3050,2076,3431,334,32015,147,308,339,372,274,603,129,700,31,2885,53,8,113,0,14,16,182,58,0,442,19,57,103,36,33,37,59,46,6,393,21,64,65,38,19,39,35,41,4,326,60,25,30,21,11,5,21,24,13,215,219,239,146,216,106,144,61,230,15,1388,3807,6758,6000,4747,5236,3934,2612,4593,417,38102,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,15,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,6,0,0,7,0,0,3,0,25
30804,0,0,0,0,0,0,0,3,0,8,0,6,34,0,3,13,59,17,0,137,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,3,0,0,0,433,536,617,332,406,311,419,362,40,3450,17,21,46,26,24,54,43,65,6,295,7,0,7,0,0,0,17,4,3,49,11,5,20,3,3,0,6,3,0,52,4,7,11,11,5,3,0,9,0,46,29,12,9,3,3,0,13,15,0,81,88,46,30,45,36,26,11,56,3,345,599,625,779,421,476,411,573,531,58,4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
30805,0,3,5,0,0,4,3,8,0,33,13,32,182,32,15,35,198,129,11,637,9,16,46,7,12,0,6,14,3,101,0,8,0,3,0,3,0,6,0,25,5,3,4,0,0,5,5,6,0,35,1662,2741,3202,1556,2187,1404,2021,1583,197,16547,59,123,190,131,108,268,137,265,19,1295,25,0,35,0,0,5,57,23,5,154,22,34,92,11,21,10,81,29,3,298,10,36,29,9,4,8,8,26,3,131,42,21,29,10,16,5,27,31,3,188,122,94,90,113,57,94,40,108,9,724,1969,3104,3904,1872,2412,1834,2590,2228,253,20168,0,3,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,3,0,3,4,0,3,0,21
30901,4,4,14,13,6,8,4,21,3,81,24,22,50,117,40,151,18,123,11,551,0,0,4,0,0,0,0,0,0,10,33,9,50,88,11,91,3,95,3,396,4,3,11,6,0,8,7,12,0,49,3432,2966,3609,2923,2895,3425,1041,1924,249,22468,122,109,189,252,157,421,50,324,17,1634,12,0,50,0,6,7,32,37,3,155,35,26,59,45,15,33,35,42,4,288,30,52,97,86,25,57,27,103,6,491,29,29,21,22,22,24,3,12,13,179,151,91,118,207,88,178,27,148,8,1023,3881,3313,4279,3757,3269,4405,1243,2845,325,27310,0,3,3,10,5,7,3,22,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,10,3,5,0,0,0,4,0,3,0,16,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,3,16,4,14,6,15,5,29,0,101
30902,0,3,3,3,0,0,0,6,0,13,8,12,25,62,11,43,3,53,0,219,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,5,0,0,0,4,0,17,1367,2453,1832,1962,1556,1344,541,1052,165,12273,47,61,98,134,60,224,17,150,9,814,11,0,22,0,0,4,19,20,3,83,13,17,18,20,4,7,12,14,0,108,33,38,54,46,20,19,13,56,3,269,32,20,10,10,5,11,3,14,3,106,87,57,63,108,54,100,6,96,13,583,1595,2669,2137,2346,1710,1752,630,1462,202,14496,0,0,0,3,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,6,0,23
30903,3,3,3,3,0,5,0,0,0,27,19,5,28,51,11,84,10,33,5,255,0,3,0,0,0,0,0,0,0,6,0,0,3,3,3,0,0,3,0,14,3,0,0,8,3,4,3,0,0,21,1800,1654,2036,1579,1602,2169,739,1135,179,12886,54,58,117,122,105,257,31,183,18,944,11,0,33,0,7,3,16,12,0,77,28,11,28,11,11,12,17,29,0,154,5,17,25,22,3,13,17,31,3,137,24,31,15,8,23,12,9,15,3,130,40,39,43,100,39,103,15,76,14,459,1989,1829,2334,1895,1808,2665,853,1512,219,15109,0,0,4,3,7,18,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,7,11,18,0,0,0,46
30904,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,461,365,384,244,210,78,343,29,2507,16,14,20,39,14,43,0,61,3,213,8,0,8,0,4,0,28,5,3,53,9,3,6,4,3,0,3,3,0,34,3,4,0,0,0,0,0,3,0,16,8,3,3,7,4,3,3,11,0,40,83,34,37,61,12,12,15,35,4,295,522,532,443,491,285,269,126,459,41,3165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5
30905,0,3,0,0,0,0,0,0,0,7,0,5,4,10,0,0,6,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,402,1120,623,868,392,299,127,384,39,4248,18,34,41,53,28,56,0,48,7,279,4,0,14,0,0,0,21,16,0,65,4,3,3,3,0,0,3,5,0,23,0,10,5,5,0,3,0,0,0,30,13,13,12,0,5,3,4,11,0,56,23,19,15,14,4,11,12,18,0,113,457,1202,720,951,438,371,175,485,49,4850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4
30906,8,6,11,0,3,3,0,3,0,36,7,3,17,27,6,18,7,14,3,96,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,3,0,0,3,0,0,3,3,3,21,1646,2172,2478,1537,1711,1361,748,1336,179,13170,54,64,142,101,68,209,34,238,15,927,24,3,62,0,5,0,64,34,8,196,13,25,36,17,19,24,15,18,0,167,3,21,14,5,4,3,7,15,3,82,19,13,25,16,18,6,6,12,3,118,29,22,36,37,20,36,17,48,6,260,1808,2338,2808,1751,1861,1668,907,1733,217,15091,0,11,3,3,0,5,0,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,17,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,14,3,8,3,8,3,8,0,53
