SA3_CODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
29999,100,6,14,985,685,59,134,17,4,892,489,63,139,9,16,715,618,91,192,7,13,917,626,117,197,13,11,963,598,97,215,15,13,938,426,72,163,11,8,684,217,35,69,7,3,329,55,11,32,7,0,100,12,3,10,0,0,30,9,0,8,0,0,18,5170,582,1305,89,87,7228,584,4,62,10,8,665,1358,8,217,14,15,1614,1053,24,321,28,21,1449,952,43,467,33,21,1514,1045,71,532,55,18,1719,1298,88,628,37,36,2085,1485,111,769,36,28,2433,1483,92,672,43,29,2325,1388,77,531,31,31,2055,1019,55,389,25,24,1521,479,31,175,11,12,707,166,13,59,8,9,255,60,0,25,10,0,94,12376,630,4843,340,250,18437,1392,74,269,76,70,1878,627,42,105,63,122,957,19565,1323,6519,569,530,28505,2025,9,36,6,20,2087,6067,177,853,12,96,7201,6197,802,2020,25,113,9162,5071,1280,2282,43,115,8791,3937,1541,2069,44
30101,13,0,0,449,300,23,21,3,0,346,283,36,26,4,0,351,368,67,34,3,4,470,465,69,38,9,6,589,434,65,45,7,4,560,314,67,33,4,3,419,179,29,18,4,6,237,51,17,8,0,0,74,5,5,0,0,0,14,5,3,0,0,0,6,3273,393,242,44,31,3974,847,0,5,4,5,857,505,0,17,9,0,525,316,5,35,13,0,369,344,17,37,14,3,420,379,42,51,9,0,491,428,48,58,16,3,564,439,42,69,12,4,566,406,40,49,8,7,516,381,40,47,15,4,487,273,28,39,22,3,362,109,22,22,5,0,154,27,5,7,8,3,47,3,0,0,0,0,7,4458,302,435,144,31,5375,302,13,11,4,4,331,93,5,11,6,13,131,8127,711,695,197,76,9809,287,0,0,0,3,292,882,11,19,0,0,919,1036,59,42,0,3,1145,886,105,87,8,4,1092,782,160,73,15
30102,17,0,0,563,450,26,29,5,3,514,395,45,33,8,0,480,578,69,52,15,0,713,656,83,61,18,9,825,666,66,54,6,5,806,505,58,36,7,0,609,280,31,22,8,0,347,63,13,9,4,0,96,8,4,3,0,0,19,7,3,0,4,0,16,4683,420,329,82,28,5536,1032,0,5,12,4,1057,587,3,13,4,4,619,346,8,23,9,0,386,453,32,41,7,3,537,506,28,52,16,3,617,614,54,73,20,4,765,643,38,76,17,5,774,572,37,69,19,7,706,529,42,63,22,7,658,352,46,72,12,4,492,156,22,28,9,3,216,60,8,14,6,0,87,11,3,5,3,0,24,5853,331,541,168,44,6935,452,15,27,12,8,514,150,8,5,9,18,189,11135,773,906,262,101,13179,304,3,3,0,3,311,936,11,24,3,3,975,1175,68,55,7,4,1306,1068,122,90,9,11,1301,930,135,88,21
30103,9,0,0,962,902,17,30,10,6,961,782,61,44,3,5,890,930,70,49,10,4,1065,970,56,55,8,4,1095,929,64,53,9,3,1054,677,57,32,0,6,766,355,27,28,4,3,416,84,16,9,3,0,103,12,10,0,0,0,17,3,3,0,0,0,4,7318,392,314,43,37,8104,741,0,5,0,3,749,531,3,14,3,3,543,427,12,21,4,0,470,459,25,39,7,5,541,528,37,77,16,3,664,618,45,68,12,3,751,576,36,70,16,3,700,481,33,46,11,0,575,429,37,34,5,8,506,271,22,36,4,4,347,111,15,25,7,3,168,37,4,12,3,0,54,12,0,3,4,0,17,5231,269,460,96,38,6098,449,10,23,3,3,492,190,7,14,6,31,251,13196,679,808,153,111,14942,417,3,0,0,4,420,1872,19,30,0,10,1932,2741,81,60,0,9,2899,3077,162,96,17,10,3362,2863,253,112,14
30201,12,0,0,202,148,3,10,0,0,173,132,9,16,0,0,157,163,19,13,3,4,202,232,25,15,0,0,272,227,24,6,3,0,259,187,20,14,3,3,230,95,8,6,0,0,111,26,4,0,0,0,27,3,4,0,0,0,5,0,0,0,0,0,0,1565,130,110,12,10,1816,309,4,3,3,3,324,234,0,3,0,0,239,156,4,15,3,0,173,152,11,21,4,0,183,179,23,26,7,0,233,214,27,32,3,0,274,209,10,39,6,0,263,200,14,25,12,3,250,172,21,22,7,0,221,115,14,23,8,3,167,54,13,5,0,0,72,16,3,8,0,0,25,3,0,3,0,0,9,2021,137,226,56,10,2443,164,0,10,0,0,182,48,0,4,6,3,60,3795,265,346,70,26,4506,52,0,0,0,0,55,290,9,19,0,3,316,338,24,33,4,0,398,322,32,35,3,0,396,302,50,44,0
30202,24,3,3,1210,959,30,33,5,3,1033,844,42,28,4,4,919,950,52,39,12,3,1065,961,59,54,5,6,1091,981,50,44,6,6,1086,776,50,32,3,3,869,419,25,17,3,3,467,113,15,14,3,3,150,14,6,0,0,3,23,3,3,3,0,0,6,8219,358,299,45,35,8956,1230,0,3,0,5,1241,1177,0,15,3,3,1200,715,11,34,0,0,759,747,31,49,11,0,832,745,31,61,10,3,847,909,36,66,11,4,1030,855,43,63,10,4,977,732,37,43,9,3,822,699,25,45,16,6,787,441,29,33,7,3,507,183,17,21,6,0,228,64,3,8,3,3,86,10,4,4,0,0,18,8508,259,450,83,38,9345,713,5,13,7,9,750,210,3,16,11,23,262,17651,629,779,148,106,19314,344,0,4,0,0,348,1926,17,27,0,11,1970,2502,86,77,3,11,2680,2317,137,114,4,9,2583,2162,182,106,8
30203,22,3,8,1668,1532,26,18,6,6,1593,1351,33,25,7,8,1418,1542,41,34,5,7,1628,1566,41,40,21,9,1674,1470,55,32,4,11,1578,1058,50,29,11,4,1161,551,27,21,11,0,613,145,9,14,11,7,176,13,3,0,3,0,22,11,3,0,0,0,10,12261,311,255,77,65,12960,948,0,0,9,4,964,1047,0,12,0,10,1066,777,5,16,0,0,803,808,12,37,3,3,866,858,27,32,8,6,924,893,28,42,12,8,970,831,30,41,6,3,912,760,29,37,8,3,840,561,21,39,3,3,624,430,17,26,8,4,485,181,8,16,13,0,217,44,10,7,3,0,59,13,3,3,6,0,28,8130,186,305,84,47,8752,917,13,24,6,9,964,310,15,16,20,41,399,21614,523,589,188,164,23076,615,0,4,0,12,628,3257,14,32,0,17,3318,4888,66,80,3,15,5054,5430,172,121,14,30,5763,5201,219,111,12
30204,5,4,0,281,223,15,9,3,0,253,213,20,22,4,3,258,291,33,25,4,3,360,309,19,37,4,0,375,322,28,33,0,3,385,263,16,16,5,3,306,139,3,11,3,0,157,31,6,7,0,0,40,6,0,0,3,0,9,0,0,0,0,0,0,2305,146,182,32,21,2682,431,0,0,0,6,435,269,0,12,0,3,287,231,3,15,3,5,257,268,15,27,9,4,322,267,17,45,3,0,329,310,15,60,12,0,397,320,17,35,3,3,373,262,20,29,0,3,323,266,12,35,4,3,316,171,13,15,11,0,211,92,3,15,4,0,122,30,7,8,0,0,42,6,0,5,0,0,10,2915,115,317,51,28,3427,259,4,12,3,3,285,58,3,11,0,12,87,5539,271,524,94,55,6489,107,0,0,0,0,107,437,5,11,0,0,456,546,25,32,4,3,607,527,53,38,3,3,620,500,78,63,9
30301,15,3,0,434,306,19,18,4,0,353,270,34,21,0,0,334,279,26,36,4,4,346,294,43,26,6,0,365,286,39,27,3,0,365,241,25,24,3,4,300,151,24,9,4,0,184,32,10,3,3,0,44,6,0,0,0,0,11,4,0,0,0,0,0,2692,228,203,30,9,3166,607,0,4,0,4,615,625,4,11,0,3,642,236,6,16,3,3,269,247,26,22,5,0,300,244,22,51,6,3,331,311,27,55,14,0,406,301,21,57,7,0,386,257,25,35,9,3,331,221,19,37,3,0,287,191,12,19,10,0,229,75,8,13,5,0,98,16,3,7,3,3,31,4,0,0,3,0,7,3340,180,326,73,23,3933,237,10,7,0,3,250,79,4,9,4,3,92,6344,412,546,105,41,7445,147,0,3,0,0,152,637,10,23,0,5,681,865,42,44,5,5,961,793,72,65,8,0,937,727,118,65,0
30302,30,0,9,1748,1395,46,43,3,3,1498,1087,54,39,7,5,1186,1178,66,51,6,5,1316,1300,76,64,16,3,1466,1225,60,56,6,7,1356,996,68,43,10,6,1127,520,24,26,3,3,582,158,14,11,0,0,181,25,5,4,0,0,37,0,3,0,0,0,7,10715,430,388,55,54,11636,637,0,14,0,3,649,1047,4,21,7,5,1085,809,12,42,8,4,876,856,34,47,17,3,959,957,43,55,10,4,1063,1054,59,85,6,5,1209,902,54,72,5,4,1040,731,34,54,10,10,833,626,25,32,11,3,697,406,28,44,10,3,484,222,17,27,7,0,265,52,3,11,6,0,75,16,5,9,0,0,31,8315,304,504,106,41,9263,1001,9,28,6,8,1052,228,6,19,13,19,282,20259,759,934,171,122,22237,235,0,0,0,0,241,1834,12,22,4,8,1878,3062,75,88,0,19,3249,2911,204,134,10,15,3274,2398,236,140,10
30303,23,3,5,1245,1080,27,19,7,4,1137,864,37,31,10,4,947,1005,44,29,6,4,1084,1111,54,40,9,0,1213,981,35,41,17,4,1077,755,44,27,4,9,835,399,18,17,0,0,445,92,6,13,3,0,114,13,3,0,0,0,22,0,0,0,0,0,0,8430,298,252,53,39,9067,1057,0,5,4,12,1076,1093,7,17,4,4,1124,709,14,28,5,5,757,684,27,48,13,0,776,711,34,56,11,5,822,743,39,61,13,7,855,659,51,45,14,4,780,569,23,44,9,0,649,502,27,38,15,4,584,362,20,24,20,3,428,180,16,16,6,3,230,39,4,8,5,0,60,11,0,3,7,0,26,7326,257,401,135,50,8157,631,12,15,11,6,672,189,10,17,10,25,254,16578,575,675,208,119,18152,288,0,0,0,0,293,1606,23,26,4,5,1669,2423,76,71,6,11,2591,2423,164,92,6,13,2700,2078,169,81,22
30304,13,0,0,631,541,19,22,0,8,593,475,21,23,4,0,526,504,40,21,4,0,570,508,35,18,3,7,564,524,32,28,4,0,588,429,32,15,3,5,482,228,19,15,0,3,264,53,6,4,0,0,62,7,8,0,0,0,17,0,0,0,0,0,4,4262,218,174,20,18,4693,308,3,6,0,0,321,381,4,12,3,0,400,288,7,25,0,0,326,382,16,34,4,0,446,390,18,33,9,0,461,369,21,29,8,0,437,358,21,42,7,0,433,295,17,28,9,5,349,224,23,21,5,0,273,176,19,11,10,0,216,78,17,17,5,0,117,24,3,3,0,3,36,4,8,5,3,0,20,3294,170,273,79,15,3833,309,9,12,3,8,337,90,3,7,5,19,124,7950,404,470,102,58,8994,201,0,0,0,0,202,1021,10,13,4,0,1046,1570,71,41,3,3,1697,1622,118,85,3,16,1844,1455,146,94,7
30305,7,3,3,857,730,28,26,3,3,787,679,30,26,3,3,747,840,54,22,3,6,924,808,56,29,6,6,907,719,53,31,5,9,816,534,48,23,4,0,610,287,28,8,3,5,334,67,20,4,3,0,96,17,0,0,0,0,18,8,0,0,0,0,10,6249,328,192,47,32,6851,444,5,8,4,3,458,426,0,9,0,3,440,427,6,14,6,3,459,511,24,40,17,4,592,479,31,49,10,0,570,485,30,34,14,7,571,450,39,51,10,3,547,395,36,34,3,0,472,317,29,25,4,3,381,206,29,20,6,3,265,92,18,21,14,0,147,31,3,4,3,0,42,10,0,7,0,0,20,4267,244,329,101,35,4972,419,9,16,10,6,451,207,15,6,15,29,268,11135,593,537,173,104,12546,453,0,4,0,5,461,2205,17,19,3,11,2252,3044,83,54,16,12,3211,3129,165,97,8,17,3411,3120,198,118,16
30306,5,0,0,236,168,26,15,3,0,207,137,13,17,3,0,172,163,30,16,3,4,217,195,19,14,11,0,243,181,11,21,7,0,218,156,13,18,0,0,183,97,13,13,0,0,121,27,3,0,3,3,38,4,0,0,0,0,6,0,0,0,0,0,0,1478,136,132,29,11,1782,112,0,0,0,0,117,225,5,3,0,0,240,222,11,12,10,0,254,211,12,29,6,0,258,210,14,35,11,0,265,196,20,34,8,0,254,198,20,23,10,0,248,177,9,24,4,3,223,189,5,16,7,3,225,125,19,12,4,0,164,59,8,14,3,0,83,13,3,6,3,0,21,0,4,3,0,0,9,1943,125,211,63,20,2367,140,5,4,6,3,157,54,3,3,0,9,74,3614,271,351,104,35,4383,48,0,4,0,0,49,226,8,11,0,0,245,397,36,29,5,0,463,343,80,46,7,0,476,300,58,50,7
30401,9,0,0,270,185,11,3,0,0,206,161,7,14,3,0,192,207,21,17,3,0,248,231,40,23,8,0,301,183,28,19,3,6,240,151,26,17,0,0,193,68,6,11,0,0,93,28,0,10,0,0,43,4,0,0,0,0,4,0,0,0,0,0,0,1732,143,129,17,9,2033,463,0,3,0,0,468,394,4,5,0,3,403,193,10,3,3,0,206,182,6,18,12,0,221,207,12,32,4,0,258,220,19,27,11,0,280,246,10,34,8,0,309,208,9,24,6,0,248,203,14,20,5,0,244,127,14,22,3,0,171,68,11,15,7,0,101,17,12,9,3,0,41,3,0,0,0,0,3,2531,122,218,74,16,2953,192,6,12,0,4,204,48,0,3,3,6,60,4500,274,360,94,31,5250,100,0,0,0,0,99,452,10,5,0,0,470,561,24,21,0,0,608,462,45,32,4,4,551,413,65,54,5
30402,5,0,0,174,139,7,7,0,0,156,125,13,16,0,0,152,159,37,20,4,0,224,233,38,31,5,0,296,211,40,23,3,0,271,121,39,16,5,0,172,78,16,13,3,3,108,18,11,7,3,0,40,5,5,0,0,0,10,0,0,3,0,0,7,1434,204,137,17,10,1807,289,0,3,4,3,298,257,0,16,3,0,275,145,6,6,0,0,155,140,15,21,4,0,185,180,22,35,9,0,248,231,33,59,8,5,328,240,30,51,16,0,341,189,38,50,14,3,283,152,25,37,4,0,217,127,27,28,14,0,191,58,25,18,11,0,104,28,7,11,10,3,66,7,3,3,9,0,22,2038,230,329,107,15,2726,158,8,14,6,4,186,32,3,3,6,8,50,3669,439,479,137,40,4761,66,0,0,0,0,71,294,0,14,0,3,315,321,18,19,0,3,359,315,51,18,3,3,396,254,68,54,4
30403,16,0,0,899,848,21,19,4,0,894,665,26,21,0,3,712,597,37,17,8,3,657,670,34,27,3,5,741,653,38,29,0,3,729,523,25,23,3,3,580,284,19,16,3,0,328,86,0,6,3,0,102,12,3,5,0,0,20,4,0,0,0,0,4,5847,221,186,30,23,6302,1023,6,5,0,9,1038,1435,4,13,0,5,1459,615,0,20,3,0,645,554,18,32,9,3,618,523,19,41,6,7,587,543,29,39,6,5,613,500,31,46,8,5,583,428,24,43,7,7,508,394,22,47,13,0,473,272,21,32,9,6,331,167,17,28,8,3,221,43,7,14,3,0,70,14,3,9,6,0,30,6510,191,359,74,46,7178,545,17,10,0,8,572,166,5,13,3,11,201,13060,431,570,111,88,14251,129,0,0,0,0,135,1018,10,17,0,7,1046,1561,40,59,4,4,1666,1823,77,56,6,6,1964,1482,93,70,8
30404,5,0,0,461,359,10,7,0,0,383,279,21,23,0,0,319,300,26,32,3,3,362,347,38,25,0,0,404,306,26,26,3,0,371,246,18,18,0,0,282,143,18,11,3,0,178,62,3,3,0,0,67,5,3,3,0,0,13,0,0,0,0,0,0,2985,170,163,21,11,3341,560,0,4,0,0,575,454,3,12,0,0,472,231,0,12,0,3,246,217,8,26,5,0,256,291,23,63,12,0,387,328,34,48,9,0,416,359,23,56,5,0,450,277,14,28,6,3,328,244,9,24,6,0,285,182,13,32,5,4,235,73,5,16,3,0,95,12,3,9,3,0,30,10,3,5,0,0,14,3249,142,321,55,14,3787,286,3,12,5,3,313,80,9,9,3,4,105,6605,323,504,82,32,7545,250,0,0,0,3,258,1628,3,26,0,3,1658,1671,21,35,0,0,1731,1339,60,39,3,3,1437,904,77,54,4
30501,67,8,29,10814,9595,122,101,10,24,9843,7532,143,122,17,18,7833,7568,171,120,12,16,7893,7158,194,118,10,34,7513,5951,191,100,16,27,6280,4310,138,85,11,16,4560,2189,92,29,5,12,2330,565,38,11,7,0,631,84,11,10,5,4,108,14,3,0,0,0,26,62262,1178,791,106,196,64531,2214,8,27,7,4,2260,4897,8,58,6,15,4980,3302,19,83,11,17,3431,3747,65,107,15,21,3961,3817,72,128,23,8,4042,3481,90,125,33,8,3742,2646,96,85,19,11,2864,1989,70,71,8,9,2150,1660,55,62,19,11,1809,1098,54,68,18,11,1240,579,42,35,9,11,676,169,17,19,14,3,224,49,9,6,12,4,77,29658,590,871,194,139,31454,4694,53,47,14,27,4840,1058,26,40,43,117,1289,97671,1853,1746,352,490,102105,1161,3,8,0,4,1180,10524,51,79,8,31,10697,19585,256,208,14,42,20115,20849,557,317,28,58,21806,18356,730,390,44
30502,11,0,3,485,369,22,26,6,3,422,267,42,28,3,0,342,284,44,31,4,0,364,309,54,36,7,3,412,276,50,29,3,0,356,192,26,10,6,0,241,105,8,3,3,0,122,39,14,7,0,0,61,4,3,0,0,0,8,0,0,0,0,0,3,2697,289,193,35,11,3223,321,0,6,0,5,337,347,0,13,0,0,360,206,3,20,0,0,235,235,15,28,7,0,282,216,34,69,14,0,335,239,35,52,15,0,339,201,37,34,4,0,281,177,21,36,13,0,247,141,13,28,8,0,181,90,14,15,10,0,129,53,10,8,3,3,74,21,6,0,3,0,31,9,6,5,0,0,15,2261,191,301,81,14,2844,159,10,10,0,0,176,68,0,4,4,4,92,5186,487,504,121,36,6331,142,0,0,0,3,145,845,12,10,0,3,865,1108,44,41,0,3,1200,1042,108,69,10,8,1233,912,161,68,9
30503,50,6,9,2630,2354,55,54,7,7,2475,1799,81,64,10,9,1950,1815,105,69,4,8,2001,1838,158,75,10,3,2079,1652,99,66,12,11,1842,1252,73,26,14,3,1366,709,39,34,5,6,792,175,19,15,3,4,218,31,6,7,3,0,47,10,0,0,4,3,14,15953,690,482,75,64,17258,994,0,9,11,8,1026,1555,5,27,6,8,1598,1091,14,60,11,3,1175,1151,31,64,10,6,1260,1177,48,96,15,5,1347,1221,58,96,23,3,1406,1009,72,97,23,0,1216,877,38,67,27,5,1011,713,43,61,8,6,837,538,26,46,15,3,633,265,23,31,14,3,344,87,12,13,8,0,121,39,3,10,3,0,56,10719,390,683,181,59,12029,1407,18,21,9,15,1468,295,15,21,14,30,382,28375,1108,1211,280,163,31135,455,0,0,0,6,466,3133,25,54,0,11,3224,5319,133,142,7,10,5615,5548,275,182,17,10,6039,4847,345,168,15
30504,43,0,0,1542,1238,38,49,5,4,1332,928,53,28,8,3,1019,911,103,52,4,4,1073,961,101,66,5,4,1139,908,82,48,10,0,1047,661,70,51,3,0,793,338,40,27,3,0,413,111,17,12,0,0,149,18,6,6,0,0,29,6,0,0,0,0,3,8632,548,402,48,17,9641,808,0,10,4,0,829,1101,3,38,0,4,1149,592,9,23,0,0,626,604,13,60,9,3,695,630,49,78,14,5,774,684,70,92,15,3,863,618,60,89,23,4,792,526,51,48,12,3,642,488,38,50,14,4,594,347,30,54,14,10,451,159,23,20,11,3,208,71,9,22,0,0,97,16,0,3,3,0,24,6634,346,598,119,41,7732,662,17,31,3,10,722,190,4,12,10,22,236,16113,915,1039,172,94,18328,234,0,12,0,0,242,1796,20,36,0,3,1857,2952,107,103,3,3,3167,2952,179,111,7,12,3269,2543,214,120,16
30601,13,0,0,302,285,14,18,0,0,322,291,17,21,6,0,329,349,34,36,6,0,420,361,37,30,15,3,444,369,36,42,10,4,472,252,30,35,3,0,319,135,18,24,3,0,182,31,9,5,3,0,48,3,0,6,0,0,16,3,0,0,0,0,3,2669,201,233,47,19,3159,450,0,0,4,9,461,249,0,14,0,0,267,206,0,14,0,0,227,232,7,43,11,3,294,310,14,52,10,0,385,322,17,68,8,3,421,299,27,51,11,0,391,267,22,42,7,0,333,194,16,40,10,3,256,183,3,36,3,3,229,70,3,32,9,0,116,20,6,7,0,0,38,8,0,3,0,0,13,2809,118,403,81,26,3435,252,12,11,6,11,288,73,5,9,7,17,111,5802,329,655,139,67,6993,141,0,0,0,0,147,522,4,9,7,5,545,664,14,47,0,0,728,722,49,65,3,0,837,771,63,64,6
30602,36,0,6,1682,1523,53,45,5,6,1635,1402,70,81,20,7,1572,1686,108,79,7,8,1901,1704,118,101,14,9,1944,1578,98,96,4,6,1792,1253,103,82,10,11,1463,654,69,46,9,0,780,180,26,22,5,4,238,26,16,19,3,0,62,9,5,0,3,0,22,13187,692,625,94,74,14673,1195,0,3,4,11,1220,878,3,6,0,6,896,891,16,35,8,10,959,993,24,50,13,6,1093,1214,32,82,12,10,1348,1185,41,89,28,10,1349,1080,44,75,26,6,1225,922,47,81,27,3,1083,855,30,64,12,8,976,647,32,43,22,6,750,289,21,39,18,3,363,68,12,18,10,3,111,22,4,8,5,0,45,10237,307,600,185,85,11420,970,27,27,8,14,1050,326,9,22,14,65,440,24718,1040,1278,308,238,27584,649,0,0,5,4,663,2565,16,30,5,19,2639,3411,52,123,3,14,3611,3470,169,161,17,23,3835,3244,265,206,31
30603,8,0,0,272,204,14,18,4,0,240,183,23,23,5,0,243,243,25,26,8,3,296,293,35,37,23,3,381,291,32,41,8,8,383,257,26,41,25,3,352,150,29,38,15,0,235,41,13,12,12,0,78,9,5,11,7,0,31,4,0,6,4,0,13,2238,200,268,112,20,2843,281,0,0,3,4,284,202,3,0,0,0,206,218,4,6,7,0,236,204,6,17,7,3,242,233,7,29,12,0,276,243,16,18,13,0,289,301,4,24,8,8,343,275,15,23,15,0,319,309,6,32,8,7,364,193,3,24,19,0,248,73,3,21,19,4,120,24,3,3,13,0,44,7,0,5,5,0,20,2571,74,185,122,31,2992,209,7,10,11,3,244,87,0,14,12,29,147,5115,294,477,258,85,6220,214,0,0,0,3,216,650,6,17,3,3,675,649,15,34,7,7,711,603,40,47,12,5,706,535,60,62,15
