SA3_CODE_2016,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000mo_A_15_19,TaTW_3000mo_A_20_24,TaTW_3000mo_A_25_34,TaTW_3000mo_A_35_44,TaTW_3000mo_A_45_54,TaTW_3000mo_A_55_64,TaTW_3000mo_A_65_74,TaTW_3000mo_A_75ov,TaTW_3000mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000mo_A_15_19,CoPSW_3000mo_A_20_24,CoPSW_3000mo_A_25_34,CoPSW_3000mo_A_35_44,CoPSW_3000mo_A_45_54,CoPSW_3000mo_A_55_64,CoPSW_3000mo_A_65_74,CoPSW_3000mo_A_75ov,CoPSW_3000mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64
30301,37,33,3,0,143,0,0,3,13,9,8,0,0,36,5,8,5,5,0,3,0,0,29,81,206,450,357,334,213,39,3,1682,5,6,0,0,0,4,0,0,19,109,24,7,3,0,4,3,0,152,57,55,32,20,12,12,0,0,187,18,38,36,23,19,12,0,0,143,19,43,34,37,38,24,8,0,200,9,69,70,41,56,32,14,0,289,3,56,67,43,60,39,3,0,273,0,32,58,41,38,29,4,0,203,0,9,33,26,37,26,4,0,138,3,4,21,15,22,8,0,0,69,0,0,6,17,12,6,0,0,48,0,0,12,11,9,0,0,0,33,0,0,3,13,23,6,0,0,44,0,0,3,0,0,0,0,0,9,0,3,3,3,3,0,0,0,14,225,338,399,296,330,196,34,0,1811,0,0,0,0,3,0,0,0,5,25,7,0,4,3,7,6,0,47,7,17,8,10,7,9
30302,59,30,6,0,251,0,0,16,6,14,8,4,0,56,4,3,19,18,8,7,0,0,57,145,458,1160,859,703,469,94,12,3897,3,0,7,9,0,0,0,0,23,172,56,15,19,3,5,0,0,274,79,116,59,39,27,12,3,0,342,50,127,91,43,45,32,3,0,394,38,115,111,63,71,46,5,0,453,30,157,184,135,128,94,16,3,754,11,149,213,136,165,109,31,0,823,8,97,233,166,176,110,16,0,805,0,63,183,149,151,119,14,0,674,3,9,91,70,97,48,6,0,329,0,11,53,39,53,33,3,0,186,0,8,18,36,22,16,0,0,94,3,3,4,24,21,14,3,0,72,0,15,12,6,7,3,0,0,42,3,6,6,9,5,5,0,0,45,404,924,1284,951,990,643,118,9,5315,0,3,10,3,4,4,0,0,23,27,18,3,8,7,5,4,0,80,28,26,22,22,19,19
30303,49,29,4,0,187,0,0,9,13,5,3,0,0,35,4,10,6,8,15,4,4,0,51,170,482,1022,722,645,412,72,9,3537,3,7,3,4,0,3,0,0,23,149,41,27,17,15,5,3,0,252,100,108,63,36,22,22,3,0,347,49,91,66,53,37,19,4,0,325,20,83,98,73,62,47,6,0,391,23,91,120,110,106,81,9,0,541,16,81,143,99,133,82,10,0,573,4,58,113,113,87,74,17,0,465,3,15,74,72,69,33,6,0,275,0,6,34,35,24,15,0,0,119,0,7,39,27,29,13,3,0,124,0,0,11,10,21,5,3,0,54,0,0,7,29,20,17,0,0,76,0,0,0,4,3,0,0,0,8,3,4,17,7,4,4,0,0,40,378,597,813,680,635,424,71,0,3605,0,0,7,3,3,3,0,0,17,29,15,4,10,8,3,5,0,78,24,33,29,23,17,16
30304,30,21,0,0,134,0,0,3,4,5,6,0,0,14,5,9,9,4,8,4,6,0,42,120,372,809,674,584,420,79,3,3053,4,0,0,0,0,0,0,0,11,58,16,6,5,13,4,0,0,96,43,66,33,14,17,14,8,0,181,8,27,37,26,20,10,3,0,140,7,35,34,33,18,15,4,0,147,8,40,59,50,56,22,7,0,246,0,34,64,59,65,31,4,0,258,3,29,71,59,52,41,8,0,261,0,10,47,38,53,53,5,0,214,0,8,30,27,24,14,0,0,111,0,0,20,15,16,3,0,0,66,0,0,10,9,12,3,0,0,30,0,0,3,12,10,3,0,0,25,0,0,0,3,0,0,0,0,4,0,8,0,8,8,3,0,0,23,138,274,414,363,367,217,42,0,1822,0,3,3,3,0,4,0,0,18,9,3,9,18,3,5,3,0,49,11,18,17,21,6,5
30305,91,69,0,0,406,0,0,13,22,40,13,4,0,97,5,10,19,19,17,9,3,0,87,234,794,1536,1362,1266,766,115,11,6087,7,0,0,3,4,0,0,0,15,57,14,10,9,12,0,0,0,100,46,17,33,28,10,22,3,0,164,11,25,33,28,22,16,0,0,146,12,30,57,41,43,26,3,0,204,8,54,90,84,72,58,5,0,364,5,53,95,76,103,62,8,0,417,4,19,78,75,57,43,8,0,285,0,13,54,50,58,22,3,0,200,0,6,31,21,19,7,0,0,91,0,3,18,24,19,14,0,0,75,0,0,14,15,15,3,0,0,48,0,0,5,11,19,4,0,0,37,0,0,4,3,0,3,0,0,6,0,6,0,10,12,0,0,0,28,156,247,512,486,458,271,44,3,2182,3,8,11,5,7,0,0,0,34,16,9,6,8,7,9,0,0,53,6,15,31,27,15,5
30306,6,4,0,0,24,0,0,3,3,3,3,0,0,12,0,3,0,3,3,3,0,0,19,28,79,233,216,193,112,29,3,889,0,3,0,0,0,0,0,0,7,20,15,7,6,3,0,0,0,59,27,35,25,13,13,16,0,0,135,9,30,25,19,17,6,8,0,113,3,11,50,32,25,24,4,0,157,8,28,53,57,76,45,14,0,272,3,23,69,61,57,49,17,0,274,3,18,50,34,43,25,6,0,180,0,6,34,18,36,30,8,0,131,0,0,11,10,11,7,5,0,44,0,0,3,5,0,9,0,0,20,0,0,0,0,3,3,0,0,4,0,0,0,3,0,4,0,0,6,0,0,0,3,0,0,0,0,4,0,0,3,0,5,4,0,0,16,80,167,328,269,296,220,58,0,1415,0,0,0,3,0,3,0,0,8,7,11,7,4,3,0,0,0,28,8,14,8,8,10,10
30401,24,13,0,0,92,0,0,11,15,9,0,0,0,39,0,4,5,6,0,3,0,0,12,58,157,287,272,233,139,39,0,1188,0,0,0,0,0,0,0,0,9,106,16,3,12,11,5,0,0,148,44,44,10,23,10,9,3,0,141,16,25,24,18,24,9,0,0,122,8,19,23,24,22,15,3,0,126,10,40,57,37,36,30,3,0,215,7,36,61,37,47,30,0,0,215,0,22,32,36,45,29,4,0,175,0,3,29,27,33,15,4,0,116,0,4,13,19,8,5,5,0,53,0,0,6,14,4,9,0,0,38,0,0,3,7,6,3,0,0,24,0,0,3,12,12,5,0,0,28,0,0,0,0,0,0,0,0,8,3,0,3,8,9,0,0,0,20,198,225,273,274,270,168,29,0,1438,0,0,0,3,5,0,4,0,9,12,6,3,3,5,3,0,0,38,4,11,8,13,8,5
30402,12,10,0,0,36,0,0,3,4,6,0,0,0,12,0,0,3,0,9,0,0,0,8,46,121,240,173,169,103,32,4,893,3,0,0,0,3,0,0,0,6,63,27,4,6,3,0,0,0,112,39,29,9,17,22,4,8,0,128,14,33,20,16,8,12,3,0,108,6,34,18,18,28,11,3,0,124,4,40,51,41,53,27,13,0,235,3,35,53,48,42,27,6,0,221,4,29,39,30,58,25,4,0,187,4,3,23,17,19,17,5,0,93,0,5,6,10,12,0,0,0,33,0,6,13,7,10,5,0,0,40,0,0,6,6,3,0,0,0,17,0,0,5,3,3,3,0,0,16,0,0,0,3,4,3,0,0,7,3,5,6,0,3,5,0,0,19,155,253,253,237,274,140,49,0,1344,3,0,0,4,3,0,0,0,16,7,3,0,4,0,0,6,0,28,8,9,7,25,5,11
30403,22,13,0,0,72,0,0,11,0,8,0,0,0,23,3,0,3,6,0,3,0,0,26,93,376,668,445,403,273,66,3,2326,11,14,9,5,0,0,0,0,35,215,135,16,10,7,3,4,0,387,121,156,58,29,19,17,0,0,396,50,94,42,35,25,17,3,6,271,19,86,66,37,38,25,10,0,277,11,92,77,55,61,41,9,8,370,7,74,115,70,52,43,7,0,368,4,48,82,61,42,26,3,0,256,0,13,55,35,29,28,7,0,160,0,3,37,28,18,12,4,0,98,0,4,20,24,23,6,3,0,79,0,0,4,15,15,5,0,0,46,0,0,5,14,16,0,0,0,41,0,0,0,4,3,0,0,0,7,4,8,6,3,7,0,0,0,28,445,719,586,417,364,231,47,9,2821,4,3,7,0,3,5,0,0,22,38,26,5,3,3,11,0,0,87,29,55,19,14,9,15
30404,31,20,4,0,108,0,0,0,3,9,3,0,0,23,0,3,14,3,6,0,0,0,23,88,372,744,431,348,245,48,3,2274,6,3,3,0,0,0,0,0,13,120,28,5,15,7,4,0,0,187,62,58,30,25,18,13,3,0,205,20,39,22,23,25,13,0,0,151,19,43,41,34,41,23,9,0,212,30,76,80,48,76,52,9,0,368,20,94,83,64,65,45,10,0,385,25,185,146,70,56,49,3,0,533,43,335,332,59,40,29,5,0,854,13,201,338,82,38,25,0,0,699,5,37,142,89,59,21,3,0,357,0,3,32,65,44,12,0,0,151,0,4,20,37,32,14,0,0,107,0,0,4,3,3,3,0,0,18,4,14,20,0,8,3,0,0,52,371,1131,1294,620,526,291,41,3,4280,0,0,0,4,3,3,0,0,9,9,9,0,9,0,0,4,0,30,8,0,4,12,18,4
30501,427,188,23,0,1554,0,0,85,154,146,85,7,0,486,6,22,35,34,21,16,5,0,140,406,1665,4265,3152,2315,1341,221,14,13384,26,14,14,5,4,0,3,0,71,306,189,56,18,16,8,0,0,599,315,474,195,51,40,24,4,3,1112,193,482,335,76,50,41,8,0,1188,151,527,403,108,92,53,13,0,1349,132,645,564,223,175,85,20,0,1834,79,599,740,304,232,133,25,0,2114,30,355,714,376,277,180,36,0,1975,12,151,655,391,307,186,28,0,1723,4,39,275,266,179,111,14,0,896,4,10,221,285,210,97,13,0,837,0,3,115,303,260,96,5,0,786,0,6,57,292,380,100,5,3,843,0,4,4,27,36,17,4,0,93,16,32,40,26,26,15,3,0,153,1260,3547,4390,2743,2291,1149,174,14,15570,10,16,19,34,24,11,3,0,117,136,99,32,19,20,23,0,0,330,143,261,71,52,39,35
30502,21,8,0,0,122,0,3,10,5,15,8,0,0,37,0,0,4,3,3,3,4,0,25,82,307,628,482,378,223,46,3,2153,4,4,3,0,0,0,0,0,11,111,30,8,3,3,0,3,0,163,47,50,17,20,10,10,3,0,152,16,44,36,28,12,4,0,0,147,13,43,36,21,9,8,7,0,140,7,50,57,34,36,19,3,0,195,4,42,70,36,32,21,0,0,205,3,29,63,32,25,13,5,0,167,0,11,31,21,19,11,0,0,97,0,3,14,15,4,4,0,0,46,0,0,13,24,6,0,0,0,40,0,0,5,12,8,3,0,0,27,0,3,3,5,4,0,0,0,21,0,3,3,4,3,0,0,0,13,3,3,7,8,0,0,0,0,18,207,314,377,246,176,104,24,0,1437,0,0,0,7,0,4,0,0,16,17,11,7,3,4,0,0,0,40,18,10,3,10,16,4
30503,199,85,9,0,742,0,0,27,59,55,28,7,0,176,8,8,18,9,19,8,3,0,74,254,829,2099,1698,1280,791,145,16,7111,11,6,3,5,7,0,0,0,37,243,77,22,18,21,7,0,0,396,134,171,70,41,40,27,3,0,484,71,159,104,49,44,23,12,0,456,40,133,115,70,61,27,8,0,446,43,175,208,114,101,75,17,3,742,25,192,245,146,116,84,13,0,826,16,127,280,154,122,100,23,0,824,4,65,208,151,142,102,16,0,685,0,26,112,100,81,50,9,0,365,3,20,77,79,65,34,4,0,276,0,3,30,56,42,14,0,0,150,0,4,34,43,53,21,0,0,154,0,3,13,16,9,4,0,0,51,5,12,15,15,9,8,0,0,75,609,1175,1545,1049,916,561,113,7,5973,0,7,4,3,9,5,0,0,30,60,39,9,10,10,8,9,0,142,58,58,40,27,26,29
30504,72,32,0,0,291,0,0,16,58,29,14,0,0,115,3,10,11,12,5,7,7,0,47,152,507,1148,827,613,381,71,7,3703,5,9,8,0,0,0,0,0,23,217,96,21,20,5,7,0,0,373,108,165,38,32,35,11,3,0,392,58,152,59,25,38,16,7,0,352,40,124,77,52,40,18,5,0,359,32,139,132,41,66,46,6,3,467,8,121,135,79,68,49,21,0,479,0,61,123,58,78,50,3,0,380,3,37,89,61,71,45,8,0,309,0,13,31,26,29,18,5,3,134,0,7,13,24,16,14,0,0,84,0,0,8,10,7,6,0,0,31,0,0,4,15,11,10,0,0,41,0,3,10,12,7,3,0,0,36,8,10,6,4,8,5,0,0,45,483,936,767,461,480,313,65,3,3505,0,0,4,7,3,3,3,0,24,43,28,0,4,5,3,0,0,88,43,51,23,31,16,27
30601,46,30,4,0,142,0,0,6,5,17,6,0,0,37,3,0,5,7,15,9,0,0,32,72,222,502,502,438,245,54,0,2045,3,0,3,0,0,3,0,0,12,77,11,8,6,6,3,0,0,112,38,17,29,34,11,12,3,0,130,23,24,21,22,17,18,4,0,137,15,29,33,36,34,28,10,0,183,23,43,72,84,56,37,11,0,328,8,58,86,79,82,58,9,0,388,13,36,81,84,81,48,7,0,343,0,7,55,65,44,32,8,3,217,0,4,22,22,18,11,4,0,87,0,3,12,25,16,13,0,0,76,0,0,3,22,15,3,0,0,45,0,0,3,10,12,3,0,0,25,0,0,0,0,5,3,0,0,8,4,4,0,4,3,3,0,0,18,209,243,431,501,402,260,56,4,2106,0,0,3,0,3,3,0,0,12,8,0,3,3,3,0,8,0,29,8,4,8,14,15,15
30602,92,58,10,0,318,0,0,14,22,16,9,4,0,58,10,15,25,25,25,13,0,0,109,344,854,1799,1604,1328,891,193,11,7025,9,5,3,5,8,0,0,0,36,187,28,15,19,14,5,0,0,265,79,66,62,63,38,15,6,0,332,46,67,94,74,45,33,14,0,381,54,84,139,134,89,75,17,0,592,52,146,247,207,206,121,23,3,1006,25,198,360,265,259,146,26,0,1283,12,139,307,269,273,145,25,0,1182,4,38,212,246,226,130,17,0,877,3,29,111,121,96,63,10,0,435,0,15,68,110,72,44,3,0,309,0,7,47,71,75,15,0,0,211,0,5,29,69,70,19,0,0,190,0,0,7,11,8,4,3,0,28,8,16,22,16,22,20,0,0,104,495,835,1720,1667,1504,850,157,10,7244,0,7,5,11,9,7,3,0,46,28,4,9,15,12,12,0,0,81,17,13,21,35,21,21
30603,14,5,0,0,50,0,0,3,3,3,3,0,0,18,3,6,3,5,10,7,0,0,37,133,187,321,281,323,275,54,7,1580,4,0,0,0,0,0,0,0,4,27,5,5,5,4,0,0,0,45,11,7,15,13,16,15,0,0,74,5,7,8,20,24,17,7,0,83,13,11,15,30,29,24,13,0,143,9,24,44,42,65,51,9,0,244,0,31,34,47,75,46,4,3,244,4,11,45,26,41,47,3,0,181,8,7,27,26,24,23,7,0,128,0,5,16,18,23,11,8,0,74,0,0,14,16,13,4,3,0,47,0,0,8,21,11,12,3,0,57,0,0,7,15,13,3,0,0,35,0,0,0,0,3,0,0,0,4,3,3,0,0,4,0,3,0,11,84,126,249,279,332,265,48,5,1383,0,0,3,5,4,9,0,0,20,9,0,3,3,3,12,0,0,28,3,3,7,9,9,12
30604,8,3,0,0,25,0,0,0,0,0,0,0,0,7,3,0,3,7,5,0,0,0,14,38,91,229,194,175,115,22,0,864,0,0,0,0,0,0,0,0,5,22,0,0,3,3,0,0,0,33,9,3,0,10,0,0,0,0,21,5,0,15,10,17,5,0,0,52,4,13,17,14,20,12,3,3,89,11,20,38,24,25,23,3,0,131,8,50,62,41,32,17,3,0,203,0,28,53,32,31,25,0,0,172,0,4,33,26,19,17,3,0,97,0,0,4,4,8,5,0,0,21,0,0,0,10,0,9,0,0,22,0,0,0,4,3,3,0,0,14,0,0,0,3,7,0,0,0,9,0,0,0,0,0,0,0,0,3,0,3,3,0,4,4,0,0,21,54,123,229,188,162,116,16,3,886,0,0,0,6,0,6,0,0,11,0,0,0,0,3,4,0,0,10,0,0,3,5,3,4
30605,16,3,0,0,40,0,0,3,3,3,0,0,0,9,0,0,3,11,13,10,3,0,35,134,191,351,337,373,308,72,9,1772,3,0,0,3,0,3,0,0,10,65,4,3,11,0,3,0,0,83,18,5,9,15,28,14,0,0,94,18,18,21,30,30,21,11,0,146,4,18,21,28,41,34,3,0,162,10,24,40,58,75,56,10,3,281,11,27,49,61,66,58,9,0,284,0,15,45,60,58,55,8,0,237,0,8,32,38,52,41,3,0,167,0,6,18,22,23,14,0,0,87,0,3,11,20,24,8,3,0,70,0,0,8,12,18,12,0,0,43,0,0,6,12,20,8,0,0,44,0,0,0,0,0,0,0,0,6,7,0,3,5,3,5,0,0,25,138,132,270,371,433,342,55,8,1738,3,0,6,9,4,5,0,0,28,19,0,4,9,12,9,3,0,48,8,4,9,9,11,15
30701,142,80,6,0,719,0,0,71,85,97,39,0,0,297,9,0,15,12,23,12,3,0,69,200,371,964,760,677,418,75,18,3492,5,0,0,0,0,0,0,0,8,49,6,7,4,3,0,0,0,69,11,19,21,13,15,18,4,0,100,18,11,21,35,19,16,13,0,132,20,22,31,30,38,27,0,0,160,18,47,53,72,61,37,15,0,302,18,37,59,46,61,44,3,0,267,4,38,47,42,70,43,0,0,247,0,13,36,26,47,37,3,0,162,0,7,35,22,34,6,3,0,111,0,3,27,30,22,10,0,0,97,0,3,11,21,14,7,3,0,59,0,0,7,26,17,10,3,0,65,0,0,0,0,3,0,0,0,7,0,3,10,6,11,3,3,0,36,140,205,364,380,410,264,44,4,1819,5,0,7,10,10,8,0,0,35,14,5,4,9,3,4,0,0,34,9,4,18,17,23,16
30702,96,34,5,0,327,0,0,6,32,30,12,7,0,90,3,5,9,7,9,5,0,0,36,216,401,697,631,566,404,70,9,2986,5,0,0,0,0,3,0,0,12,52,0,3,5,6,0,0,0,72,25,11,15,17,8,8,0,3,91,16,9,14,25,5,11,3,0,82,12,15,17,31,38,29,5,0,146,22,30,50,48,69,39,7,0,262,8,30,41,45,48,40,9,0,218,0,17,30,31,52,39,8,0,171,0,14,28,21,33,27,9,0,129,0,5,17,28,8,13,3,0,84,0,0,18,16,23,3,0,0,54,0,0,8,11,17,5,0,0,52,0,0,5,16,19,11,0,0,50,0,0,3,0,0,0,0,0,3,0,4,5,4,3,0,0,0,19,138,140,260,290,325,232,50,3,1442,0,0,0,5,5,4,0,0,17,8,0,11,15,5,5,7,3,56,5,9,14,21,10,11
30703,6,3,0,0,32,0,0,0,3,3,3,0,0,11,3,4,3,6,7,4,3,0,30,154,235,368,356,356,265,69,5,1811,4,0,0,0,0,0,0,0,3,71,3,7,3,9,5,0,0,95,27,16,14,14,9,10,3,0,89,22,17,10,21,23,19,11,0,126,12,11,22,28,30,33,0,0,144,16,32,37,56,78,69,14,0,310,7,34,49,50,86,59,15,0,300,0,11,30,32,56,35,4,0,168,3,8,22,17,36,28,4,0,127,0,0,6,14,21,14,0,0,60,0,0,12,17,13,6,0,0,44,0,0,7,13,8,0,0,0,30,0,0,0,12,14,3,0,0,28,0,0,0,0,7,0,0,0,5,6,0,3,3,14,6,0,0,31,160,141,217,283,394,301,60,0,1564,3,0,5,3,3,7,3,0,21,15,0,8,9,3,10,3,0,50,4,3,10,17,21,13
30801,166,72,3,0,780,0,4,117,169,104,65,3,0,458,0,6,9,9,9,0,0,0,41,136,295,858,824,576,322,53,3,3059,3,0,4,0,3,0,0,0,11,38,4,5,14,3,3,0,0,73,11,4,25,13,13,7,3,0,72,7,13,12,23,12,4,0,0,74,5,15,19,21,28,3,3,0,104,10,29,25,25,32,21,0,0,146,10,29,28,34,33,13,3,0,157,3,18,36,22,22,7,3,0,111,0,14,25,25,29,20,0,0,111,0,3,17,12,13,9,0,0,57,0,5,13,4,3,3,0,0,37,0,0,14,9,8,0,0,0,34,0,0,3,5,11,5,0,0,21,0,0,0,0,4,0,0,0,3,3,0,4,7,3,0,0,0,20,109,130,225,227,219,104,16,0,1023,0,0,3,5,9,5,0,0,25,7,4,9,9,5,0,0,0,42,0,0,12,11,16,10
30803,132,64,9,0,482,0,3,22,37,34,30,3,0,138,4,14,15,14,16,16,7,0,82,402,965,1709,1354,1264,910,150,8,6755,10,7,0,3,9,5,0,0,31,217,26,29,22,6,9,0,0,322,115,59,56,57,44,25,0,0,369,64,69,75,59,55,54,12,3,396,63,78,91,102,98,56,6,0,487,67,163,182,173,226,121,22,0,952,32,149,231,152,211,122,18,0,919,9,84,172,148,176,170,23,0,784,7,48,138,136,145,130,11,0,610,0,27,97,86,108,53,6,0,379,0,11,55,67,70,40,3,0,251,0,3,22,39,43,13,0,0,119,0,0,14,38,62,29,0,0,142,0,0,0,4,6,7,0,0,24,10,6,10,8,10,11,3,0,58,594,746,1172,1101,1254,838,120,11,5833,8,0,7,10,18,10,3,0,56,27,11,3,10,12,11,3,0,79,30,8,27,41,37,31
30804,57,16,0,0,221,0,4,20,27,24,16,6,0,93,0,0,3,4,0,3,0,0,10,52,125,251,196,191,109,11,3,943,0,0,3,0,0,0,0,0,3,20,0,4,0,0,3,0,0,33,9,3,12,7,6,0,0,0,33,3,3,8,4,9,3,0,0,38,4,9,10,7,4,9,0,0,43,3,4,18,17,18,15,3,0,71,0,7,12,16,24,14,3,0,76,3,6,20,20,13,15,3,0,81,0,5,15,7,9,17,0,0,64,0,0,8,3,3,8,0,0,20,0,0,5,6,5,3,0,0,18,0,0,3,0,4,3,0,0,16,0,0,0,10,3,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,9,47,50,119,97,108,85,10,0,518,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,12,0,0,9,6,0,0
30805,277,130,10,0,1122,0,18,159,208,169,83,6,0,638,9,10,7,14,24,9,3,0,70,210,556,1269,1241,1031,596,83,4,4991,4,0,3,4,0,0,0,0,16,83,9,13,8,10,3,0,0,126,30,22,36,37,14,7,0,0,150,22,28,38,51,18,13,0,3,175,20,33,39,44,46,19,0,0,198,16,60,87,78,87,42,9,0,375,14,60,88,75,71,41,3,0,355,4,37,86,75,71,44,4,0,318,0,19,66,53,48,46,0,0,242,0,16,58,29,39,11,0,0,152,0,3,29,23,19,5,0,0,72,0,3,9,26,26,8,0,0,71,0,0,10,19,31,10,0,0,72,0,0,0,3,0,6,0,0,14,4,3,3,7,10,3,0,0,34,201,293,566,535,477,260,24,5,2360,0,3,3,4,5,9,0,0,26,12,3,8,16,7,12,0,0,58,7,6,20,22,22,14
