SA3_CODE_2016,SS_NS_1000_1249_Mng,SS_NS_1000_1249_Pro,SS_NS_1000_1249_TecTW,SS_NS_1000_1249_CoPSW,SS_NS_1000_1249_ClAW,SS_NS_1000_1249_SWks,SS_NS_1000_1249_MaOpDv,SS_NS_1000_1249_Lab,SS_NS_1000_1249_IDNS,SS_NS_1000_1249_Tot,SS_NS_1250_1499_Mng,SS_NS_1250_1499_Pro,SS_NS_1250_1499_TecTW,SS_NS_1250_1499_CoPSW,SS_NS_1250_1499_ClAW,SS_NS_1250_1499_SWks,SS_NS_1250_1499_MaOpDv,SS_NS_1250_1499_Lab,SS_NS_1250_1499_IDNS,SS_NS_1250_1499_Tot,SS_NS_1500_1749_Mng,SS_NS_1500_1749_Pro,SS_NS_1500_1749_TecTW,SS_NS_1500_1749_CoPSW,SS_NS_1500_1749_ClAW,SS_NS_1500_1749_SWks,SS_NS_1500_1749_MaOpDv,SS_NS_1500_1749_Lab,SS_NS_1500_1749_IDNS,SS_NS_1500_1749_Tot,SS_NS_1750_1999_Mng,SS_NS_1750_1999_Pro,SS_NS_1750_1999_TecTW,SS_NS_1750_1999_CoPSW,SS_NS_1750_1999_ClAW,SS_NS_1750_1999_SWks,SS_NS_1750_1999_MaOpDv,SS_NS_1750_1999_Lab,SS_NS_1750_1999_IDNS,SS_NS_1750_1999_Tot,SS_NS_2000_2999_Mng,SS_NS_2000_2999_Pro,SS_NS_2000_2999_TecTW,SS_NS_2000_2999_CoPSW,SS_NS_2000_2999_ClAW,SS_NS_2000_2999_SWks,SS_NS_2000_2999_MaOpDv,SS_NS_2000_2999_Lab,SS_NS_2000_2999_IDNS,SS_NS_2000_2999_Tot,SS_NS_3000mo_Mng,SS_NS_3000mo_Pro,SS_NS_3000mo_TecTW,SS_NS_3000mo_CoPSW,SS_NS_3000mo_ClAW,SS_NS_3000mo_SWks,SS_NS_3000mo_MaOpDv,SS_NS_3000mo_Lab,SS_NS_3000mo_IDNS,SS_NS_3000mo_Tot,SS_NS_PINS_Mng,SS_NS_PINS_Pro,SS_NS_PINS_TecTW,SS_NS_PINS_CoPSW,SS_NS_PINS_ClAW,SS_NS_PINS_SWks,SS_NS_PINS_MaOpDv,SS_NS_PINS_Lab,SS_NS_PINS_IDNS,SS_NS_PINS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_IDNS,SS_NS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot
10304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,7,0,10,0,31,0,3,0,14,0,11,0,16,3,43,0,13,12,109,5,275,6,164,14,600,0,3,11,51,6,84,7,49,3,202,4,3,26,40,3,37,0,8,0,127,4,12,57,25,4,21,3,9,0,138,0,10,59,24,7,16,0,11,0,128,5,3,21,24,8,13,0,5,0,89,3,3,27,22,14,4,0,8,0,77,0,7,9,3,7,0,0,0,0,27,0,7,3,0,3,0,0,0,0,20,3,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4
10401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,3,3,0,15,0,3,0,26,0,3,9,60,6,210,0,115,8,414,0,3,4,16,0,64,3,27,0,126,0,9,10,10,3,18,0,3,0,57,0,0,27,8,0,19,0,8,0,71,3,3,32,12,6,10,0,3,0,71,0,3,25,7,8,11,0,5,0,55,0,3,7,3,0,0,0,0,0,20,0,7,5,3,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0
10402,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,7,6,0,4,0,3,5,38,3,0,0,6,0,16,0,18,4,51,4,10,15,164,18,488,14,268,11,987,5,12,15,59,6,139,3,64,4,305,7,3,31,44,13,40,0,21,3,159,5,4,55,47,9,32,3,12,0,178,9,7,54,50,13,17,6,18,0,175,7,11,42,30,16,14,0,11,0,128,3,13,12,10,14,5,0,0,0,64,0,5,0,9,4,3,0,0,0,23,3,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,5,0,0,4,0,0,0,3,0,16,0,0,3,12,3,40,0,15,0,73,3,0,4,7,0,17,0,7,0,39,0,0,4,3,0,3,0,0,0,12,0,0,7,7,0,4,0,0,0,20,0,0,12,11,0,0,0,0,0,28,0,0,6,6,5,0,0,4,0,27,0,4,5,7,3,4,0,0,0,24,0,3,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,9
10502,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,4,0,3,3,17,0,0,0,3,0,0,0,3,0,4,0,5,3,20,0,69,5,29,3,135,0,0,0,8,0,19,0,7,3,43,0,0,6,0,0,3,0,5,0,11,0,0,14,7,0,3,0,0,0,20,3,5,9,4,5,4,0,0,4,31,0,4,7,3,4,0,0,3,0,21,0,0,4,5,3,0,0,0,0,11,0,8,0,0,0,0,4,3,0,16,0,4,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10503,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,5,8,0,9,3,37,0,0,0,0,0,8,0,16,5,35,3,10,8,107,13,324,5,132,11,613,0,8,9,47,7,101,3,31,3,207,0,6,25,14,6,31,3,15,0,99,5,3,65,34,12,11,3,10,0,135,4,4,85,31,9,18,5,6,0,162,4,8,31,20,12,9,0,8,3,96,6,8,21,16,10,3,0,4,0,70,0,13,3,15,12,3,0,0,0,40,0,4,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
10601,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,6,12,0,6,3,5,0,32,0,0,0,3,0,14,0,15,5,39,3,11,16,136,17,368,12,221,8,794,3,6,21,87,10,125,6,61,3,319,3,4,25,51,12,49,3,32,4,188,3,3,47,45,10,30,4,16,0,155,8,9,74,39,15,30,0,14,0,190,5,8,43,55,4,9,3,10,0,144,0,3,17,26,6,3,0,0,0,69,7,3,9,6,3,0,3,3,0,35,3,3,5,0,0,0,3,0,0,15,0,3,0,4,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,5
10602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,19,0,0,0,4,0,12,3,8,3,33,3,26,11,110,34,439,35,272,13,946,3,14,5,78,9,176,16,79,3,388,0,9,28,50,17,83,6,30,0,227,5,5,59,31,10,37,4,11,0,166,3,7,82,42,11,41,0,11,3,203,6,7,43,23,16,17,0,7,0,120,10,14,21,10,11,11,0,0,0,74,4,8,15,8,8,0,0,4,0,45,0,4,3,7,0,3,0,0,0,15,0,4,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3
10603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,6,0,3,0,4,6,33,0,0,0,3,0,11,0,14,0,40,4,0,10,101,9,350,11,209,9,721,0,3,12,72,5,104,7,57,0,272,3,0,20,42,7,57,3,24,0,164,4,6,56,28,20,33,4,13,0,160,3,4,63,34,12,17,3,7,3,149,0,9,34,26,4,15,3,3,0,105,8,5,24,9,6,9,0,0,0,63,0,3,15,8,0,0,0,0,3,35,0,5,8,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6
10604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,6,3,7,0,26,0,0,4,0,3,6,0,8,0,20,0,9,7,43,7,162,7,87,9,324,3,3,6,19,4,36,0,23,0,94,0,0,13,15,6,13,0,11,0,59,3,0,19,8,9,4,0,10,0,50,7,0,26,9,3,3,0,14,0,62,0,0,20,5,6,3,0,11,0,44,5,7,16,3,3,0,3,3,0,41,3,3,18,0,0,0,3,0,0,34,0,5,9,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
