SA3_CODE_2016,Lab_1000_1249_H_0,Lab_1000_1249_H_1_15,Lab_1000_1249_H_16_24,Lab_1000_1249_H_25_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40,Lab_1000_1249_H_41_48,Lab_1000_1249_H_49mo,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_15,Lab_1250_1499_H_16_24,Lab_1250_1499_H_25_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40,Lab_1250_1499_H_41_48,Lab_1250_1499_H_49mo,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_15,Lab_1500_1749_H_16_24,Lab_1500_1749_H_25_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40,Lab_1500_1749_H_41_48,Lab_1500_1749_H_49mo,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_15,Lab_1750_1999_H_16_24,Lab_1750_1999_H_25_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40,Lab_1750_1999_H_41_48,Lab_1750_1999_H_49mo,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_15,Lab_2000_2999_H_16_24,Lab_2000_2999_H_25_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40,Lab_2000_2999_H_41_48,Lab_2000_2999_H_49mo,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000mo_H_0,Lab_3000mo_H_1_15,Lab_3000mo_H_16_24,Lab_3000mo_H_25_34,Lab_3000mo_H_35_39,Lab_3000mo_H_40,Lab_3000mo_H_41_48,Lab_3000mo_H_49mo,Lab_3000mo_H_NS,Lab_3000mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_15,Lab_PINS_H_16_24,Lab_PINS_H_25_34,Lab_PINS_H_35_39,Lab_PINS_H_40,Lab_PINS_H_41_48,Lab_PINS_H_49mo,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_15,Lab_Tot_H_16_24,Lab_Tot_H_25_34,Lab_Tot_H_35_39,Lab_Tot_H_40,Lab_Tot_H_41_48,Lab_Tot_H_49mo,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_15,OIDNS_NNI_H_16_24,OIDNS_NNI_H_25_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40,OIDNS_NNI_H_41_48,OIDNS_NNI_H_49mo,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_15,OIDNS_1_149_H_16_24,OIDNS_1_149_H_25_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40,OIDNS_1_149_H_41_48,OIDNS_1_149_H_49mo,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_15,OIDNS_150_299_H_16_24,OIDNS_150_299_H_25_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40,OIDNS_150_299_H_41_48,OIDNS_150_299_H_49mo,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_15,OIDNS_300_399_H_16_24,OIDNS_300_399_H_25_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40,OIDNS_300_399_H_41_48,OIDNS_300_399_H_49mo,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot,OIDNS_400_499_H_0,OIDNS_400_499_H_1_15,OIDNS_400_499_H_16_24,OIDNS_400_499_H_25_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40,OIDNS_400_499_H_41_48,OIDNS_400_499_H_49mo,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_15,OIDNS_500_649_H_16_24,OIDNS_500_649_H_25_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40,OIDNS_500_649_H_41_48,OIDNS_500_649_H_49mo,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_15,OIDNS_650_799_H_16_24,OIDNS_650_799_H_25_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40,OIDNS_650_799_H_41_48,OIDNS_650_799_H_49mo,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_15,OIDNS_800_999_H_16_24,OIDNS_800_999_H_25_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40,OIDNS_800_999_H_41_48,OIDNS_800_999_H_49mo,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_15,OIDNS_1000_1249_H_16_24,OIDNS_1000_1249_H_25_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40,OIDNS_1000_1249_H_41_48,OIDNS_1000_1249_H_49mo,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_15,OIDNS_1250_1499_H_16_24,OIDNS_1250_1499_H_25_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40,OIDNS_1250_1499_H_41_48,OIDNS_1250_1499_H_49mo,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_15,OIDNS_1500_1749_H_16_24,OIDNS_1500_1749_H_25_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40,OIDNS_1500_1749_H_41_48,OIDNS_1500_1749_H_49mo,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_15,OIDNS_1750_1999_H_16_24,OIDNS_1750_1999_H_25_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40,OIDNS_1750_1999_H_41_48,OIDNS_1750_1999_H_49mo,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot
10304,9,13,8,13,58,54,40,54,3,249,0,0,5,3,22,34,16,52,0,133,7,0,0,0,14,16,16,38,4,94,3,0,4,5,11,7,13,26,0,68,0,0,3,0,5,0,5,22,0,44,0,3,0,0,0,3,0,3,0,15,0,7,5,4,3,5,4,3,7,45,101,546,340,276,431,379,218,293,56,2644,0,0,0,0,0,0,0,0,12,12,3,7,0,0,0,0,0,0,9,18,3,3,0,0,0,0,0,0,12,14,0,3,0,0,0,0,0,0,17,25,4,3,0,0,0,0,0,0,15,24,0,3,3,4,3,0,0,0,9,32,3,3,0,3,13,7,0,3,12,40,0,6,3,0,13,8,3,4,6,52,0,3,0,0,11,5,3,7,7,33,0,0,0,0,6,6,0,6,0,28,0,0,0,0,5,3,0,3,0,15,0,0,0,0,4,3,4,0,0,12
10401,3,3,6,12,31,27,20,18,3,133,3,0,4,3,4,13,13,17,0,53,3,0,3,0,7,3,4,8,0,31,0,0,0,0,3,0,3,3,0,12,0,0,0,0,0,6,3,7,0,13,0,0,0,0,0,0,0,3,0,11,0,10,0,4,8,3,3,3,5,34,77,475,245,287,273,209,129,140,47,1863,0,3,0,0,0,0,0,3,8,11,0,6,0,0,0,0,0,0,6,16,0,0,3,3,0,0,0,0,7,18,3,6,0,0,0,0,0,3,17,27,3,3,4,3,0,0,0,3,9,24,3,0,3,3,3,4,0,3,4,22,0,3,0,5,3,5,0,0,6,25,3,3,0,0,3,3,0,3,8,26,0,0,0,0,8,3,0,3,9,22,0,0,0,0,3,3,0,0,3,9,0,0,0,0,0,3,0,3,3,12,0,0,0,0,7,0,0,0,0,3
10402,6,13,17,25,51,79,32,48,4,269,6,4,6,9,20,37,14,34,3,124,3,0,0,3,14,16,3,18,4,69,0,0,0,0,0,3,3,8,0,28,0,8,0,0,0,4,3,9,0,29,0,3,0,0,3,8,0,0,0,16,0,14,9,12,4,5,0,3,10,57,115,981,602,604,635,464,175,253,93,3931,0,0,3,0,0,0,0,0,12,20,4,10,3,0,0,0,0,0,0,21,0,4,4,0,0,0,0,3,7,16,3,9,8,4,0,0,0,3,19,43,0,3,7,3,0,0,0,0,21,35,4,8,10,9,3,9,0,3,16,58,3,0,5,5,18,10,0,9,5,57,0,5,0,11,22,12,0,5,12,66,4,4,3,5,13,6,4,5,11,55,3,0,0,3,3,5,3,3,9,34,0,3,0,3,3,5,4,9,0,34,0,0,0,0,0,3,0,0,3,16
10501,4,7,3,6,21,25,15,39,3,120,3,0,0,3,8,12,0,22,0,56,0,0,0,3,0,3,0,8,3,18,0,0,0,0,0,0,0,4,0,7,0,0,0,0,3,0,0,6,0,12,0,0,0,0,0,0,0,3,0,7,4,3,4,3,3,5,0,7,0,32,38,161,141,122,157,178,73,203,34,1105,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,7,3,0,0,4,0,0,0,0,5,15,0,0,0,0,7,0,0,0,4,12,0,3,0,0,0,0,0,4,9,13,0,0,0,0,3,0,0,3,3,5,0,0,0,5,3,4,0,7,4,23,0,0,0,3,7,5,0,3,7,30,0,0,0,0,3,3,3,0,3,18,0,0,0,0,3,0,0,3,0,7,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,5,3,9
10502,6,0,5,4,21,13,12,29,0,84,0,0,0,0,10,12,4,14,0,45,0,0,3,0,5,10,0,3,0,23,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,8,0,14,0,3,0,0,0,0,0,0,0,8,0,4,5,0,3,4,3,13,3,35,39,180,114,109,145,141,42,145,22,932,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,3,8,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,14,3,0,0,0,0,0,0,0,8,14,0,0,0,3,0,0,0,0,5,13,0,4,0,0,9,0,0,0,5,17,3,0,0,0,3,0,0,0,3,6,0,0,0,0,3,3,0,3,5,15,0,0,0,0,4,4,0,0,3,14,0,0,0,0,0,0,0,7,0,11,0,0,0,0,3,0,0,0,0,5
10503,11,13,9,13,42,92,27,48,4,268,0,0,7,3,23,29,15,26,0,101,0,3,0,4,18,15,6,27,3,75,0,3,0,0,3,7,3,16,0,39,0,0,4,0,3,11,3,10,0,24,0,0,0,0,3,5,0,4,0,11,0,14,11,7,13,11,5,6,17,74,85,582,360,364,585,528,177,288,75,3040,0,3,0,0,0,3,0,5,7,17,4,3,0,0,0,0,0,4,9,15,0,6,0,0,0,0,0,0,10,21,0,3,0,0,0,0,0,3,13,23,0,7,3,5,0,0,0,3,12,24,0,3,3,9,4,4,0,4,19,46,7,0,3,5,11,3,3,6,12,48,4,0,0,4,11,11,3,3,21,60,3,0,0,0,6,17,0,10,8,43,0,0,0,4,10,0,0,6,5,28,0,0,0,0,0,3,6,0,4,15,0,0,0,0,4,3,3,9,0,17
10601,8,15,12,12,64,86,35,47,5,279,0,4,3,3,28,36,27,41,3,147,3,3,9,9,10,16,8,20,3,83,0,0,0,0,3,16,14,14,0,48,4,0,3,0,3,6,14,28,0,64,0,5,3,0,0,6,6,7,3,27,3,28,9,6,6,10,3,5,7,80,112,917,537,483,513,505,205,251,78,3606,0,4,0,0,3,0,0,0,8,17,0,3,0,0,0,0,0,0,5,16,0,3,3,0,0,0,0,3,9,18,0,6,0,0,0,0,0,4,13,31,3,3,7,4,3,0,0,0,8,29,3,3,3,4,3,3,0,3,15,34,6,0,0,4,14,10,3,4,12,45,3,0,3,4,10,4,0,4,15,45,3,3,0,3,16,10,5,10,12,60,0,4,0,0,4,12,3,7,8,40,3,0,0,0,9,10,6,12,7,41,0,0,0,0,3,4,4,6,5,21
10602,7,3,6,16,51,76,31,30,5,227,4,3,9,14,15,26,16,19,0,108,0,0,0,7,11,10,8,25,0,66,3,3,0,3,0,7,4,18,3,35,0,0,0,0,0,8,5,14,0,24,0,0,0,0,0,0,0,5,0,9,5,19,8,14,3,4,6,3,4,60,83,747,400,338,381,329,145,179,44,2640,0,4,0,0,0,0,0,5,4,12,0,5,0,0,0,0,0,0,3,12,0,3,0,0,0,0,0,0,3,13,0,0,3,0,0,0,0,0,14,14,3,0,3,3,0,0,0,0,18,27,0,0,0,5,5,0,3,0,12,35,0,0,0,3,5,4,3,3,11,29,3,0,0,6,12,16,0,3,6,44,0,3,0,0,17,7,4,3,4,45,3,0,0,0,8,0,5,3,6,24,3,0,0,0,4,9,3,6,3,26,0,0,0,0,0,0,0,4,0,13
10603,6,6,7,12,59,57,31,52,5,233,0,3,5,6,15,31,15,47,3,129,0,5,0,0,14,10,11,33,0,78,0,0,0,4,0,3,13,13,0,33,0,3,0,0,0,4,3,11,0,28,0,3,3,0,0,0,0,0,0,14,0,10,4,5,5,8,5,5,6,48,97,714,349,346,414,360,151,230,57,2718,0,7,0,0,3,0,0,0,10,17,5,5,0,0,0,0,0,0,9,17,0,0,3,0,0,0,0,0,7,12,0,0,6,3,0,0,0,0,11,21,4,3,5,5,0,0,0,0,6,29,3,3,8,8,0,0,3,3,11,36,0,0,0,3,6,6,0,3,4,29,0,0,3,4,10,3,3,4,13,40,3,0,0,0,12,13,3,7,10,61,0,0,0,3,11,11,4,9,6,42,0,0,0,0,9,9,11,7,3,43,3,0,0,0,4,3,12,8,0,30
10604,3,5,12,17,61,36,32,36,7,209,4,4,3,3,18,15,12,23,0,85,0,0,3,3,15,5,12,16,0,61,0,0,0,0,11,3,4,7,0,30,0,0,0,4,5,3,3,13,0,26,0,0,0,3,3,0,0,0,0,10,0,8,3,0,6,5,0,0,10,35,61,337,194,228,418,297,145,199,44,1909,0,0,0,0,0,0,0,0,3,8,0,7,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,13,0,3,5,3,3,3,0,0,3,21,3,0,0,7,3,0,3,0,5,25,0,0,0,0,8,3,0,0,0,14,0,0,0,0,6,3,0,3,3,14,0,0,0,0,4,4,0,0,0,6,0,0,0,0,3,5,0,0,0,15,0,0,0,0,3,3,0,5,0,15
10701,10,3,9,31,73,85,40,45,7,302,3,4,6,13,47,43,20,20,0,163,9,7,7,8,20,33,20,35,0,128,3,5,8,0,10,17,11,26,0,91,3,3,0,0,14,10,16,25,3,74,0,0,0,0,0,0,3,3,0,8,0,6,4,8,8,3,0,6,5,42,121,541,373,372,533,418,166,254,48,2822,0,5,0,0,0,0,0,0,9,15,0,7,4,0,0,0,0,0,6,19,0,6,0,0,0,0,0,0,3,10,0,4,3,0,0,0,0,0,6,16,0,0,10,4,3,0,0,0,14,30,0,3,8,3,3,3,0,3,12,35,3,0,5,6,8,6,3,0,8,45,0,0,0,0,11,6,0,3,7,36,3,0,3,3,19,13,5,6,9,58,0,0,0,0,9,7,6,3,3,30,0,0,0,0,3,4,7,11,0,26,0,0,0,0,4,0,7,6,0,19
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,6,7,19,30,62,24,20,7,169,0,0,5,3,12,26,12,15,0,77,3,0,3,7,3,12,12,7,0,45,0,0,0,3,3,4,4,4,0,23,4,0,0,0,0,4,0,11,0,24,0,4,0,0,0,0,0,3,0,14,0,3,3,3,0,7,0,0,4,34,74,666,343,298,293,263,93,121,35,2184,4,0,0,0,0,0,0,3,3,15,0,7,0,0,3,0,0,0,3,16,7,6,5,0,0,0,0,0,8,18,3,7,4,0,0,0,0,0,11,27,0,3,0,3,0,0,0,0,10,18,0,5,7,3,3,4,0,0,5,27,3,0,0,8,4,0,0,3,10,29,3,0,3,0,6,7,0,0,11,32,0,4,0,0,6,10,5,3,10,36,0,0,0,0,4,3,0,4,4,16,0,0,3,0,3,3,3,3,3,17,0,0,0,0,0,4,0,3,3,13
10704,7,9,13,32,72,73,37,49,5,293,3,5,10,11,36,18,27,26,8,144,3,3,6,3,11,17,14,27,3,88,0,0,0,0,7,15,15,15,0,60,0,4,3,0,6,7,9,15,0,36,0,0,0,0,0,4,3,7,0,15,3,14,16,11,16,6,4,3,6,74,145,1121,715,571,605,430,193,227,74,4097,0,4,0,0,3,4,0,3,10,26,0,11,0,0,0,4,0,0,9,31,0,11,3,0,0,0,0,0,15,29,0,5,12,7,3,3,0,3,23,52,4,14,11,7,0,0,0,3,28,57,3,4,4,7,5,5,4,3,15,59,5,3,5,10,10,13,0,10,21,71,3,3,12,10,27,20,3,3,22,98,7,3,3,12,29,13,10,5,15,97,0,0,0,0,24,5,3,7,13,58,3,0,0,3,19,14,5,4,9,52,0,0,0,6,4,5,3,3,7,29
10801,3,4,6,7,19,18,8,12,0,73,0,0,7,0,7,9,5,0,0,22,0,0,0,0,5,0,0,3,0,8,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,4,0,5,0,3,3,0,0,0,0,0,0,6,0,4,0,0,4,3,0,0,3,27,46,320,183,149,165,98,51,60,25,1096,0,0,0,0,0,0,0,4,5,7,0,3,0,0,0,0,0,0,5,17,4,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,3,0,0,10,17,0,0,3,3,4,3,0,3,3,17,3,0,0,0,3,0,0,4,4,20,0,0,0,0,0,4,0,4,4,20,0,0,0,0,3,0,3,0,4,14,0,0,0,0,3,0,5,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4
10802,9,10,20,10,41,42,22,38,4,197,3,3,10,7,12,19,10,24,4,91,0,0,3,4,3,8,12,16,0,45,0,0,0,0,3,3,7,14,0,28,0,0,0,0,0,4,3,10,0,15,0,0,0,0,3,0,0,3,0,11,4,16,8,7,5,0,0,3,6,44,102,477,291,288,323,226,129,190,59,2083,0,3,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,12,14,0,4,0,3,0,3,0,0,12,20,3,4,6,0,0,0,0,0,13,24,0,4,3,3,0,0,0,0,12,21,3,0,0,7,0,0,0,0,5,21,3,4,0,3,7,6,0,0,6,34,3,4,0,4,10,3,0,3,3,32,3,0,0,3,8,4,5,4,7,28,0,0,0,0,3,3,0,0,4,12,0,0,0,0,5,0,4,3,3,17,0,0,0,0,0,3,0,3,3,7
10803,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,13,0,6,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,3,5,10,25,46,45,21,48,4,205,3,3,0,6,22,19,12,23,3,96,0,0,3,3,8,9,3,25,0,51,0,0,0,0,3,0,0,6,0,15,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,3,3,4,0,9,0,8,4,3,8,5,3,4,13,52,102,686,365,413,433,286,115,212,67,2680,3,3,0,0,3,0,0,3,3,15,0,7,0,0,0,0,0,0,6,15,0,0,5,0,0,0,0,3,5,16,0,4,0,0,0,0,0,0,21,32,3,3,3,0,3,0,0,0,18,34,0,3,3,3,4,0,0,3,15,38,0,0,0,6,15,0,0,5,11,42,0,4,3,7,11,8,3,0,11,45,3,0,4,3,13,9,3,6,9,40,0,3,0,0,0,3,0,8,3,20,0,0,0,0,7,7,0,6,0,24,0,0,0,0,0,3,0,0,0,10
10805,22,6,12,15,36,29,23,27,3,171,17,0,0,0,15,11,7,12,3,72,0,3,4,0,3,6,0,3,0,25,0,0,0,0,6,0,0,7,0,14,0,0,0,0,0,0,0,7,0,3,0,0,0,3,0,0,0,0,0,10,6,8,3,7,4,4,0,3,5,46,191,502,343,299,311,246,104,149,53,2194,3,0,0,0,3,0,0,0,10,16,0,7,0,4,0,0,0,0,6,13,3,0,0,0,0,0,0,0,8,11,0,5,0,0,0,0,0,0,16,22,0,3,3,0,0,0,0,0,9,21,0,3,0,0,3,0,0,0,13,23,0,0,0,0,7,10,3,10,13,46,4,0,0,0,0,6,0,7,6,20,0,3,0,0,6,3,0,0,3,19,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
10901,6,5,7,11,46,62,26,29,0,208,0,0,0,12,14,16,14,18,0,79,0,0,0,0,6,16,21,13,0,54,0,0,0,0,4,3,0,7,0,19,0,0,0,0,0,3,6,9,0,17,0,4,0,3,3,0,0,3,0,12,3,14,0,8,3,7,3,3,11,48,97,654,351,369,412,344,161,152,59,2590,3,3,0,0,0,0,0,3,10,24,0,3,0,0,0,0,0,0,3,8,0,4,3,0,0,0,0,0,4,16,0,3,0,0,0,0,0,0,9,19,0,0,7,3,0,0,0,0,8,22,3,6,3,8,3,0,0,5,12,33,0,0,0,4,9,7,0,3,12,36,3,7,0,7,19,13,0,3,6,56,0,0,0,3,9,8,3,9,8,38,0,0,0,0,9,4,3,7,0,26,7,0,0,0,4,5,4,3,3,30,0,0,0,0,4,0,3,9,4,18
10902,3,0,0,11,25,36,12,22,0,109,3,0,0,0,4,17,7,8,0,41,0,0,0,0,6,3,3,7,0,20,0,0,0,0,4,0,0,4,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,7,3,0,3,0,0,7,0,3,3,18,35,136,78,123,166,150,75,135,21,920,0,0,0,3,0,0,0,0,6,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,5,5,0,0,0,4,0,0,0,0,5,14,0,0,0,3,5,0,0,0,3,12,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5
10903,12,9,9,13,77,103,42,43,5,316,9,3,3,7,25,62,29,26,0,156,3,3,0,3,20,26,15,11,0,80,0,0,0,0,3,3,4,5,0,24,0,0,0,0,0,0,0,7,0,14,0,3,3,3,0,0,3,3,0,18,0,16,8,0,5,10,0,5,14,64,113,498,254,319,430,446,186,215,73,2543,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,10,11,3,4,0,0,0,0,0,4,9,18,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,3,3,11,3,0,3,3,3,3,0,8,13,37,0,0,4,3,8,9,3,3,3,31,0,0,0,0,9,11,3,0,11,33,4,3,0,3,6,4,7,0,3,28,0,0,0,0,6,0,0,0,4,10,0,0,0,0,0,3,0,3,3,13,0,0,0,0,0,0,0,0,5,5
11001,0,4,9,6,36,29,19,18,0,125,0,3,3,3,10,9,11,8,0,45,0,0,0,6,0,4,3,3,0,16,0,0,0,0,0,3,7,7,0,10,0,0,0,0,0,0,0,5,0,6,0,3,0,0,0,0,0,3,0,8,0,12,3,3,6,8,0,3,8,40,61,403,231,188,344,238,106,126,31,1724,4,0,0,0,0,3,0,0,6,14,0,6,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,9,13,0,4,0,0,0,0,0,0,5,10,3,3,3,0,0,4,0,4,0,19,3,3,0,6,4,0,0,3,8,20,0,0,3,0,3,3,3,3,8,20,0,0,0,0,3,5,4,0,9,23,0,0,0,0,4,3,0,3,3,22,0,0,0,0,3,3,0,3,0,13,0,0,0,0,4,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6
11002,5,5,3,41,51,29,22,31,0,192,3,4,3,13,8,11,12,15,0,67,3,3,0,0,6,0,3,11,0,27,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,6,0,3,0,3,0,0,0,0,0,11,3,14,4,4,4,4,0,10,3,40,62,392,229,358,374,257,104,207,63,2048,0,3,0,0,0,0,0,3,3,14,0,3,0,0,0,3,0,0,5,18,6,3,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,3,11,23,0,4,3,4,0,0,0,0,6,20,0,7,7,10,3,3,0,3,10,40,0,0,0,0,11,5,0,3,3,24,0,0,0,0,18,7,0,4,10,34,0,0,0,0,7,3,3,0,6,25,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,3,8
11003,8,5,4,8,24,35,26,59,3,172,3,0,3,7,14,22,11,34,0,87,0,0,3,0,4,8,9,17,3,38,0,0,0,0,0,5,3,11,0,13,0,0,0,0,0,3,3,7,0,8,0,0,0,0,0,0,3,4,0,10,3,3,3,4,5,16,0,9,9,49,53,197,137,133,181,234,118,235,46,1329,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,3,12,0,0,0,0,0,3,0,0,9,12,0,0,0,4,0,0,0,4,5,23,3,4,0,3,5,0,0,0,3,22,0,0,0,0,6,0,0,4,3,19,3,0,0,0,5,8,0,6,5,30,0,0,0,0,3,3,4,3,0,13,0,0,0,0,4,0,0,3,0,8,0,0,0,0,0,0,3,3,3,5
11004,17,7,9,35,106,192,77,80,3,526,0,0,4,14,24,40,30,40,3,166,0,3,0,8,12,16,18,18,0,76,0,4,0,0,8,7,6,9,0,30,0,0,0,0,0,3,3,17,0,30,0,12,0,3,6,9,0,0,3,31,0,19,4,8,9,17,4,5,11,85,143,836,432,625,799,1011,335,384,98,4663,4,0,0,0,0,0,0,3,12,21,0,7,0,0,0,0,0,3,12,30,3,0,0,0,0,0,0,3,17,23,0,3,3,0,3,3,0,0,12,30,0,3,0,3,0,3,0,0,8,31,3,0,3,6,8,3,0,0,20,47,0,0,6,4,10,8,0,0,20,52,0,3,4,4,23,21,0,13,13,73,3,0,3,0,10,13,8,6,12,64,0,3,0,0,12,9,3,4,4,38,0,0,0,0,3,10,3,12,0,27,0,0,0,0,7,7,3,0,0,12
