SA3_CODE_2016,FTS_NNI_Mng,FTS_NNI_Pro,FTS_NNI_TecTW,FTS_NNI_CoPSW,FTS_NNI_ClAW,FTS_NNI_SWks,FTS_NNI_MaOpDv,FTS_NNI_Lab,FTS_NNI_IDNS,FTS_NNI_Tot,FTS_1_149_Mng,FTS_1_149_Pro,FTS_1_149_TecTW,FTS_1_149_CoPSW,FTS_1_149_ClAW,FTS_1_149_SWks,FTS_1_149_MaOpDv,FTS_1_149_Lab,FTS_1_149_IDNS,FTS_1_149_Tot,FTS_150_299_Mng,FTS_150_299_Pro,FTS_150_299_TecTW,FTS_150_299_CoPSW,FTS_150_299_ClAW,FTS_150_299_SWks,FTS_150_299_MaOpDv,FTS_150_299_Lab,FTS_150_299_IDNS,FTS_150_299_Tot,FTS_300_399_Mng,FTS_300_399_Pro,FTS_300_399_TecTW,FTS_300_399_CoPSW,FTS_300_399_ClAW,FTS_300_399_SWks,FTS_300_399_MaOpDv,FTS_300_399_Lab,FTS_300_399_IDNS,FTS_300_399_Tot,FTS_400_499_Mng,FTS_400_499_Pro,FTS_400_499_TecTW,FTS_400_499_CoPSW,FTS_400_499_ClAW,FTS_400_499_SWks,FTS_400_499_MaOpDv,FTS_400_499_Lab,FTS_400_499_IDNS,FTS_400_499_Tot,FTS_500_649_Mng,FTS_500_649_Pro,FTS_500_649_TecTW,FTS_500_649_CoPSW,FTS_500_649_ClAW,FTS_500_649_SWks,FTS_500_649_MaOpDv,FTS_500_649_Lab,FTS_500_649_IDNS,FTS_500_649_Tot,FTS_650_799_Mng,FTS_650_799_Pro,FTS_650_799_TecTW,FTS_650_799_CoPSW,FTS_650_799_ClAW,FTS_650_799_SWks,FTS_650_799_MaOpDv,FTS_650_799_Lab,FTS_650_799_IDNS,FTS_650_799_Tot,FTS_800_999_Mng,FTS_800_999_Pro,FTS_800_999_TecTW,FTS_800_999_CoPSW,FTS_800_999_ClAW,FTS_800_999_SWks,FTS_800_999_MaOpDv,FTS_800_999_Lab,FTS_800_999_IDNS,FTS_800_999_Tot,FTS_1000_1249_Mng,FTS_1000_1249_Pro,FTS_1000_1249_TecTW,FTS_1000_1249_CoPSW,FTS_1000_1249_ClAW,FTS_1000_1249_SWks,FTS_1000_1249_MaOpDv,FTS_1000_1249_Lab,FTS_1000_1249_IDNS,FTS_1000_1249_Tot,FTS_1250_1499_Mng,FTS_1250_1499_Pro,FTS_1250_1499_TecTW,FTS_1250_1499_CoPSW,FTS_1250_1499_ClAW,FTS_1250_1499_SWks,FTS_1250_1499_MaOpDv,FTS_1250_1499_Lab,FTS_1250_1499_IDNS,FTS_1250_1499_Tot,FTS_1500_1749_Mng,FTS_1500_1749_Pro,FTS_1500_1749_TecTW,FTS_1500_1749_CoPSW,FTS_1500_1749_ClAW,FTS_1500_1749_SWks,FTS_1500_1749_MaOpDv,FTS_1500_1749_Lab,FTS_1500_1749_IDNS,FTS_1500_1749_Tot,FTS_1750_1999_Mng,FTS_1750_1999_Pro,FTS_1750_1999_TecTW,FTS_1750_1999_CoPSW,FTS_1750_1999_ClAW,FTS_1750_1999_SWks,FTS_1750_1999_MaOpDv,FTS_1750_1999_Lab,FTS_1750_1999_IDNS,FTS_1750_1999_Tot,FTS_2000_2999_Mng,FTS_2000_2999_Pro,FTS_2000_2999_TecTW,FTS_2000_2999_CoPSW,FTS_2000_2999_ClAW,FTS_2000_2999_SWks,FTS_2000_2999_MaOpDv,FTS_2000_2999_Lab,FTS_2000_2999_IDNS,FTS_2000_2999_Tot,FTS_3000mo_Mng,FTS_3000mo_Pro,FTS_3000mo_TecTW,FTS_3000mo_CoPSW,FTS_3000mo_ClAW,FTS_3000mo_SWks,FTS_3000mo_MaOpDv,FTS_3000mo_Lab,FTS_3000mo_IDNS,FTS_3000mo_Tot,FTS_PINS_Mng,FTS_PINS_Pro,FTS_PINS_TecTW,FTS_PINS_CoPSW,FTS_PINS_ClAW,FTS_PINS_SWks,FTS_PINS_MaOpDv,FTS_PINS_Lab,FTS_PINS_IDNS,FTS_PINS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_IDNS,FTS_Tot_Tot,PTS_NNI_Mng,PTS_NNI_Pro,PTS_NNI_TecTW,PTS_NNI_CoPSW,PTS_NNI_ClAW,PTS_NNI_SWks,PTS_NNI_MaOpDv,PTS_NNI_Lab,PTS_NNI_IDNS,PTS_NNI_Tot,PTS_1_149_Mng,PTS_1_149_Pro,PTS_1_149_TecTW,PTS_1_149_CoPSW,PTS_1_149_ClAW,PTS_1_149_SWks,PTS_1_149_MaOpDv,PTS_1_149_Lab,PTS_1_149_IDNS,PTS_1_149_Tot,PTS_150_299_Mng,PTS_150_299_Pro,PTS_150_299_TecTW,PTS_150_299_CoPSW,PTS_150_299_ClAW,PTS_150_299_SWks,PTS_150_299_MaOpDv,PTS_150_299_Lab,PTS_150_299_IDNS,PTS_150_299_Tot,PTS_300_399_Mng,PTS_300_399_Pro,PTS_300_399_TecTW,PTS_300_399_CoPSW,PTS_300_399_ClAW,PTS_300_399_SWks,PTS_300_399_MaOpDv,PTS_300_399_Lab,PTS_300_399_IDNS,PTS_300_399_Tot
10304,0,3,0,10,0,11,0,12,3,41,0,13,12,100,10,267,7,158,14,571,0,3,3,42,3,75,5,34,3,174,0,0,6,31,3,27,0,6,0,79,0,3,10,20,0,17,0,6,0,65,0,0,9,21,0,8,0,3,0,42,0,0,3,3,3,8,0,0,0,18,0,0,4,6,5,0,0,0,0,13,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,4,5,26,7,34,45,240,30,422,13,235,25,1048,0,0,0,4,0,0,0,0,0,6,0,0,0,6,0,9,0,7,0,23,0,0,3,3,0,7,0,8,0,32,0,0,21,5,0,12,0,0,0,47
10401,0,0,3,3,0,15,0,6,0,22,0,3,6,56,3,206,0,118,8,405,0,3,0,12,0,57,0,24,0,99,0,0,0,6,0,5,0,0,0,25,0,4,3,0,0,8,0,3,0,13,0,0,3,8,0,0,0,3,0,16,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,14,3,21,23,91,9,303,3,150,9,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,6,0,0,3,7,0,7,0,10,0,24,0,0,10,3,3,15,0,0,0,37
10402,3,0,0,5,0,13,0,12,4,46,4,10,13,163,18,477,14,254,6,959,3,7,9,44,3,130,3,53,4,258,0,0,3,31,3,24,0,9,3,77,7,0,8,28,5,22,5,10,0,76,3,3,3,27,3,14,0,9,0,62,3,3,3,11,3,3,0,3,0,35,0,3,4,4,8,0,0,0,0,16,0,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,0,4,10,38,25,25,39,322,56,703,25,361,23,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,21,0,3,3,9,3,11,0,12,0,43,3,0,31,10,9,14,0,11,0,80
10501,0,0,0,4,0,0,0,3,0,10,0,0,0,9,3,34,0,15,0,68,3,0,4,4,0,11,0,8,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,3,5,12,28,3,57,0,24,3,142,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,6,0,0,4,0,0,0,0,0,0,11
10502,0,0,0,3,0,0,0,3,0,4,0,5,3,24,0,72,4,29,3,134,0,0,0,3,0,12,0,5,3,29,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,0,7,13,30,0,92,7,43,7,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,4,0,0,0,6,0,0,6,0,0,0,0,0,0,6
10503,0,0,0,0,0,8,0,16,5,31,4,10,12,104,10,318,9,127,4,597,0,4,4,38,3,88,3,24,3,170,0,0,0,9,3,13,3,6,0,40,5,0,7,14,3,11,0,5,0,44,0,4,12,18,0,5,0,4,0,42,0,3,5,9,3,5,0,5,0,32,3,0,6,8,0,0,0,0,0,15,0,3,3,3,0,0,0,0,0,12,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,8,3,25,11,26,46,212,31,465,16,193,16,1020,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,3,0,4,0,15,0,4,0,8,0,13,0,6,0,31,0,0,18,4,5,19,0,6,0,55
10601,0,0,0,0,0,15,0,12,5,36,3,11,11,132,16,358,14,215,8,773,3,3,3,70,3,106,5,58,3,253,3,3,9,33,4,38,4,14,3,117,3,3,6,32,4,20,4,15,0,84,0,7,9,22,6,20,0,4,0,75,0,0,3,41,0,3,0,4,0,57,0,0,0,18,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,11,3,34,21,31,50,362,42,568,30,337,21,1461,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,7,0,6,0,25,0,0,13,13,0,23,3,3,0,62,0,0,21,13,8,9,0,13,3,73
10602,0,0,0,4,0,12,3,8,3,33,3,26,12,106,29,427,31,264,13,908,4,11,9,62,9,148,13,70,0,334,0,4,8,41,9,71,3,20,0,159,5,6,5,21,3,23,4,6,0,75,0,0,7,25,3,26,0,9,0,74,0,3,8,8,7,6,0,0,0,29,3,3,0,4,3,3,0,0,0,24,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,7,3,23,17,63,47,285,66,738,56,388,19,1678,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,0,10,0,30,0,0,0,14,0,24,5,5,0,55,0,3,21,7,10,8,0,9,0,64
10603,0,0,0,6,0,11,0,14,0,34,4,0,13,93,14,339,9,198,9,685,0,3,5,66,5,90,7,45,0,225,3,0,3,28,7,38,0,17,0,104,3,4,6,18,10,18,4,5,0,80,3,0,15,17,9,10,0,0,0,48,0,4,0,10,0,7,0,0,0,20,3,3,7,3,0,3,0,0,0,21,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,3,19,20,25,51,248,38,534,27,289,16,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,13,0,38,0,0,6,11,3,17,0,11,0,45,0,0,22,14,0,15,0,5,0,57
10604,0,0,4,0,0,6,0,8,0,24,0,3,7,36,7,157,7,84,9,306,0,4,4,14,4,24,0,16,0,67,0,0,3,7,3,10,0,4,0,32,3,0,0,3,0,0,0,3,0,19,0,0,3,4,0,3,0,0,0,12,0,0,3,0,0,0,0,3,0,11,4,0,3,3,0,0,0,4,0,11,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,3,0,11,8,12,27,73,18,207,13,129,13,493,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,7,0,12,3,0,8,0,0,9,0,6,0,25,0,0,8,7,3,3,0,5,0,23
10701,3,0,0,6,3,16,0,3,5,34,6,20,5,97,24,298,29,168,4,654,3,7,9,71,15,96,12,44,0,256,0,8,3,34,12,59,12,20,0,147,3,3,6,25,0,34,5,14,0,86,3,6,8,19,5,17,3,10,0,72,3,3,9,17,0,7,0,3,0,43,3,3,0,4,0,3,0,4,0,18,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,10,0,0,4,16,20,59,43,273,61,533,69,269,18,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,3,0,21,0,0,6,11,0,7,3,6,0,37,0,0,14,15,0,9,0,8,0,43
