SA3_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
12102,381,13,10,13,5,411,30,15,10,0,0,53,40,10,7,0,0,53,235,53,38,7,0,331,132,15,12,0,0,158,91,7,4,9,0,115,29,4,0,0,0,34,852,133,143,24,10,1164,86,18,12,3,0,123,160,6,18,9,5,200,38,3,11,0,0,53,1148,123,140,33,14,1458,150,17,17,8,24,211,19024,2213,2042,378,220,23876
12103,453,16,15,5,4,482,67,11,15,0,0,90,108,11,5,5,0,134,683,203,171,19,4,1075,136,14,9,6,3,174,172,11,11,0,3,200,21,4,0,3,0,30,1345,308,237,30,7,1930,137,28,27,7,0,202,120,41,25,3,0,195,86,9,10,0,0,102,1754,207,183,40,20,2199,176,22,19,4,12,238,22566,3759,3060,614,214,30213
12104,1454,18,18,4,9,1496,209,16,24,7,0,263,239,24,15,0,3,280,1137,144,87,10,6,1382,517,25,15,0,0,554,680,32,29,10,12,759,97,13,12,0,0,119,4865,631,344,44,32,5915,692,72,43,3,6,824,588,34,37,10,5,681,98,21,11,0,0,130,6045,365,307,58,49,6824,376,46,33,11,36,501,65585,6194,3801,709,488,76772
12201,157,0,3,0,0,163,25,0,8,0,0,32,21,8,5,0,0,33,157,42,28,7,0,241,16,3,3,0,0,27,173,5,11,3,0,194,10,3,4,0,0,20,828,204,167,30,7,1245,132,23,30,0,0,189,63,11,10,0,0,89,15,5,4,0,0,25,1075,123,106,21,17,1336,75,20,19,0,3,121,9933,1844,1540,268,107,13686
12202,216,6,3,0,0,228,26,7,9,3,0,44,35,4,3,0,0,46,197,69,36,8,5,306,28,3,0,0,0,32,86,8,15,7,0,116,3,3,0,0,0,10,1175,344,249,44,20,1830,115,32,34,9,3,192,52,12,17,3,0,79,21,7,10,0,0,34,979,158,163,33,17,1350,128,26,26,5,9,192,14524,3264,2672,474,176,21101
12203,772,15,16,4,5,818,105,18,13,0,0,143,75,8,13,0,0,97,655,149,104,12,0,920,128,11,8,0,3,142,295,24,23,5,4,343,34,10,13,0,0,56,3097,634,471,59,22,4280,371,43,61,11,3,485,188,23,18,9,5,244,66,24,3,0,0,95,3594,336,337,44,27,4348,316,41,46,17,41,457,41615,5860,4841,687,427,53428
12301,175,4,4,0,0,186,31,7,6,0,0,45,10,0,3,0,0,13,82,16,5,3,0,106,24,0,7,0,0,32,45,0,4,3,0,58,11,5,3,0,3,18,678,92,78,7,7,862,35,5,4,0,0,40,126,21,23,0,4,175,19,3,0,0,0,21,720,94,76,16,8,913,228,25,28,0,18,303,16650,1900,1432,219,208,20406
12302,1105,23,39,8,10,1183,119,17,11,4,3,156,28,6,0,0,0,36,277,25,19,0,3,326,206,13,11,0,0,230,159,9,13,5,0,198,33,6,5,3,0,45,1507,112,98,19,19,1760,119,4,7,0,0,134,727,63,89,20,12,909,78,4,6,0,0,89,3266,274,394,64,53,4058,550,54,41,12,27,684,41766,2843,2550,467,498,48132
12303,41,0,3,0,0,47,4,0,0,0,0,6,3,0,0,0,0,3,28,12,5,0,0,48,8,0,3,0,0,11,10,0,5,0,0,17,3,0,0,0,0,3,312,50,50,14,3,439,18,3,0,0,0,22,21,3,15,0,0,41,15,0,0,0,0,15,193,23,27,7,3,261,113,24,29,10,6,183,7595,997,1039,258,144,10027
12401,118,5,3,0,0,126,30,4,12,0,0,45,12,0,0,0,0,20,55,6,17,3,0,80,17,5,0,0,0,26,63,3,3,0,0,70,3,0,0,0,0,8,760,143,243,36,3,1189,76,8,28,4,0,120,59,5,10,3,3,79,10,4,3,0,0,14,347,60,126,13,9,550,159,16,28,4,8,221,13698,1476,2654,369,167,18361
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16
12403,928,14,22,3,9,976,57,14,12,3,0,83,51,4,5,0,0,68,215,20,15,0,3,256,222,20,14,5,3,266,123,10,11,0,0,143,38,3,12,0,3,54,1711,180,167,24,11,2098,115,12,15,4,0,141,238,27,44,9,0,315,90,3,0,0,0,93,1570,135,159,32,17,1915,428,26,41,12,22,530,41277,3220,3016,480,398,48388
12404,201,5,0,0,3,212,13,3,0,0,0,22,22,3,0,0,0,29,84,12,0,4,0,102,73,4,3,0,3,79,50,6,3,0,0,65,15,0,0,0,0,13,609,57,56,9,8,735,50,4,4,0,0,57,90,3,17,4,0,112,21,0,0,0,0,19,413,40,46,13,8,523,155,9,18,4,6,196,14379,1150,1197,243,153,17121
12405,584,19,24,3,5,633,31,0,3,0,0,41,12,0,0,0,0,13,72,11,3,0,0,80,138,3,10,0,3,152,55,4,9,0,0,63,43,4,5,0,0,50,507,44,30,10,5,597,34,6,3,0,0,42,260,24,31,5,6,324,23,0,0,0,0,23,1272,86,84,13,19,1473,188,11,11,0,13,223,15893,1107,995,147,182,18318
12501,1633,21,23,4,12,1692,104,3,10,0,0,120,108,10,0,0,0,122,351,21,12,3,3,396,573,39,30,7,8,649,200,5,6,8,3,220,293,77,93,12,9,473,1537,71,46,11,19,1677,190,4,3,0,0,196,1321,92,84,16,10,1521,78,0,0,0,0,83,4323,273,233,39,61,4928,420,30,26,8,32,520,49073,3353,2183,480,474,55559
12502,595,6,10,3,0,616,47,4,9,0,3,63,60,3,11,0,0,71,142,11,7,0,0,164,203,10,22,0,0,241,60,0,3,3,0,66,46,4,7,0,0,57,572,41,32,12,3,661,57,4,0,0,0,66,355,19,13,3,3,393,20,0,0,0,0,23,1338,98,94,7,13,1545,158,18,13,3,8,205,16413,1538,1394,249,150,19749
12503,1446,18,26,11,7,1510,116,16,17,3,0,148,60,3,10,0,0,73,196,19,9,0,4,227,460,31,19,3,6,517,228,7,12,4,3,254,223,48,54,5,6,326,1029,59,37,3,13,1137,83,0,3,0,0,84,2342,169,197,46,30,2788,51,4,0,0,0,62,4486,368,390,62,87,5398,523,68,44,14,46,697,43300,3749,3051,548,657,51310
12504,3611,29,28,8,24,3695,231,16,14,3,3,259,214,11,16,3,3,244,658,26,30,0,8,717,1588,85,86,15,9,1780,322,8,14,8,0,360,225,16,27,6,4,276,2586,117,90,13,20,2820,258,8,7,3,0,282,1342,78,87,18,19,1543,168,11,0,0,3,179,6662,291,285,44,86,7365,779,34,36,18,48,920,84754,4244,3258,592,754,93612
12601,157,9,3,0,0,173,19,3,4,0,0,22,30,0,3,0,0,30,87,13,9,0,0,113,104,25,9,3,3,142,61,6,5,0,0,64,11,0,0,0,0,14,279,52,33,14,0,375,38,11,0,0,0,49,70,13,12,3,0,95,12,0,0,0,0,17,539,57,49,18,5,665,58,9,7,3,4,81,7998,1149,1039,182,70,10433
12602,2479,17,21,8,15,2544,272,12,11,4,0,299,350,15,13,3,0,386,1117,57,41,3,3,1219,1042,30,23,0,11,1107,421,18,19,10,5,466,175,14,11,3,0,199,3926,181,122,15,17,4269,631,28,21,0,3,679,1014,49,46,17,6,1136,168,0,3,0,0,174,6837,252,271,36,61,7454,564,28,25,0,50,667,80640,4336,3481,659,544,89659
12701,223,10,20,0,3,259,18,7,4,0,0,30,18,0,3,0,0,16,66,7,7,0,0,73,48,3,6,0,0,60,51,0,4,3,0,63,17,5,7,0,0,23,331,29,24,4,3,391,31,3,3,0,0,41,301,70,71,16,0,458,20,0,0,0,0,20,926,163,186,27,25,1321,144,18,37,9,16,226,12138,1608,1658,339,232,15974
12702,994,23,15,4,10,1051,95,14,8,0,4,127,50,7,3,0,0,62,168,6,8,0,3,186,206,6,0,0,0,218,271,26,30,5,6,332,122,27,20,12,5,194,834,67,34,6,13,954,89,10,5,0,0,105,4057,718,805,165,67,5812,49,0,0,0,3,59,4885,502,529,95,88,6092,533,59,66,11,69,746,43279,4352,3545,709,707,52594
12703,1212,18,23,0,4,1257,134,12,22,0,3,172,49,0,0,0,0,56,264,27,13,7,3,306,226,20,8,0,0,262,185,9,3,0,3,206,170,9,25,3,6,217,1158,89,46,7,14,1309,111,0,3,0,0,116,1759,145,146,34,29,2105,87,3,3,0,0,91,4047,360,344,53,68,4866,542,54,33,9,45,685,44810,3335,2459,499,557,51662
12801,568,8,16,3,6,602,76,8,10,0,0,93,66,5,6,3,0,74,227,28,26,0,4,279,87,7,0,0,0,99,207,11,12,0,0,239,51,14,15,0,0,77,1249,170,125,16,16,1569,118,12,16,9,0,151,262,31,45,11,5,354,42,0,0,3,0,41,2180,189,170,35,16,2603,317,37,36,3,31,422,33129,4012,3122,558,381,41211
12802,231,9,3,3,3,248,33,6,9,0,0,51,25,4,9,0,0,42,118,22,14,3,5,159,43,3,6,0,0,46,103,8,10,0,0,119,8,0,5,0,0,16,764,130,133,27,5,1058,72,15,14,3,0,103,147,26,44,4,6,228,32,0,0,0,0,32,1058,103,99,14,17,1297,186,22,23,4,19,258,20714,2548,2398,334,253,26249
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,65,7,16,0,3,90
19999,583,53,195,9,15,851,134,63,146,5,9,357,102,32,46,0,4,183,346,99,209,9,13,686,139,25,35,6,3,215,215,11,94,7,5,340,94,44,86,9,11,249,2890,726,2007,83,73,5787,268,44,149,3,6,469,666,166,342,22,19,1207,62,11,16,0,0,90,4365,930,2430,96,144,7967,1384,305,721,62,183,2656,79641,17188,41955,1991,2587,143362
20101,181,4,0,0,0,193,16,0,0,0,0,18,31,0,5,0,0,40,103,12,12,0,3,125,76,4,3,0,0,87,42,3,5,3,0,52,3,3,0,0,0,4,1015,68,83,12,10,1196,99,11,4,0,3,116,52,11,12,3,3,77,23,0,3,0,3,34,483,31,44,7,5,573,561,45,44,11,41,702,39233,2647,2476,572,505,45430
20102,56,0,0,0,0,59,6,0,0,0,0,4,3,0,0,0,0,3,9,3,3,0,0,23,23,4,0,0,0,27,20,4,0,0,0,22,0,0,0,0,0,0,190,35,60,20,7,314,19,5,12,0,0,31,34,0,0,0,0,36,3,0,0,0,0,3,140,17,28,9,3,191,113,21,28,24,12,192,4871,756,1166,456,135,7376
20103,31,0,0,0,0,30,0,0,0,0,0,0,4,0,0,0,0,4,14,3,3,0,0,27,9,3,0,0,0,8,3,0,0,0,0,8,0,0,0,0,0,0,145,7,29,9,0,193,6,0,7,0,0,14,0,0,0,0,0,7,0,0,0,0,0,0,54,8,11,6,7,79,144,13,33,14,9,214,4989,459,825,398,129,6801
20201,171,4,6,0,0,182,3,0,3,0,0,8,17,0,0,0,0,17,118,7,3,3,0,127,73,11,8,0,0,85,38,0,3,4,3,46,8,3,0,0,0,8,759,61,61,14,14,911,72,3,7,3,3,89,42,8,3,0,0,55,22,0,0,0,0,23,405,22,21,13,6,460,543,44,55,10,33,686,35538,2288,2270,450,451,40993
20202,124,0,3,0,4,126,5,0,3,0,0,6,6,0,0,0,0,11,29,5,6,3,0,48,33,0,3,3,0,37,39,0,0,0,0,40,3,0,0,0,0,3,373,49,128,17,4,569,27,9,6,3,0,47,87,3,4,0,0,96,4,0,4,0,0,8,437,22,37,9,10,518,278,31,51,12,18,387,12000,1152,1907,525,238,15823
20203,42,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,7,12,0,0,70,3,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,43,4,7,3,0,50,57,10,21,17,6,108,2439,340,685,357,70,3890
20301,25,0,0,0,0,27,0,0,0,0,0,0,4,0,0,0,0,3,10,3,0,0,0,12,8,0,0,0,0,10,4,0,0,0,0,3,7,0,0,0,0,4,95,24,32,8,3,158,6,0,0,0,0,9,3,0,3,0,0,7,3,0,0,0,0,8,69,9,8,3,0,84,59,15,28,5,0,104,2530,492,592,273,67,3958
20302,590,8,10,7,11,620,111,13,5,0,0,128,77,4,11,0,0,99,287,21,20,3,0,334,231,10,9,3,0,255,128,5,9,3,0,147,30,5,0,3,0,36,3196,194,252,34,27,3706,224,12,14,6,3,254,246,26,39,22,6,333,84,3,4,0,0,93,1844,111,135,36,40,2167,1051,75,58,16,76,1275,75404,4859,4773,947,801,86786
20303,78,4,0,0,0,84,11,0,0,3,0,9,14,0,0,0,0,18,41,14,17,3,0,70,38,3,4,0,0,41,26,3,3,3,3,36,7,0,0,0,0,9,518,115,130,34,0,801,45,15,12,3,0,77,24,6,3,0,0,33,18,0,0,0,0,17,260,28,41,9,5,338,183,25,44,14,15,266,12700,1893,2281,562,204,17636
20401,105,0,0,3,4,113,3,0,0,0,0,5,21,0,0,0,0,20,35,6,0,0,0,47,23,3,0,0,0,26,28,0,0,0,0,33,0,0,4,0,0,6,489,57,84,34,14,680,41,3,7,0,0,61,8,5,3,0,0,18,15,0,0,0,0,15,268,28,33,17,8,348,370,36,75,27,31,532,14915,1441,2159,889,346,19755
20402,86,0,0,0,3,92,5,0,0,0,0,8,12,0,0,0,0,12,41,4,3,0,0,44,37,9,7,0,0,61,16,0,0,0,0,22,7,0,0,0,0,11,350,30,38,15,4,445,34,3,4,0,0,43,43,0,7,0,0,49,3,0,0,0,0,3,263,12,27,13,6,327,288,19,43,18,17,390,13937,1284,1833,635,289,17974
20403,170,0,3,0,4,184,6,0,6,0,0,17,11,0,0,0,0,14,68,7,7,3,0,81,56,3,0,3,0,63,23,0,6,3,0,32,6,0,0,0,0,6,647,55,84,25,6,824,59,6,11,3,0,83,24,3,0,0,0,25,17,0,0,3,0,18,464,30,45,24,12,569,426,34,59,30,25,583,23607,1936,2606,810,350,29310
20501,88,0,0,0,0,98,10,0,4,0,0,17,11,0,0,0,0,13,47,6,10,0,0,63,92,5,4,0,4,110,20,0,8,0,0,29,15,0,3,0,0,25,419,39,70,18,4,554,34,3,3,0,0,40,56,3,8,4,0,79,15,0,0,0,0,15,358,29,33,10,14,442,195,35,43,19,16,308,12652,1260,1763,516,245,16436
20502,79,0,3,3,0,80,3,0,0,0,0,4,6,0,0,0,0,6,37,3,3,0,0,46,29,3,0,0,0,30,11,0,3,0,0,10,0,0,0,0,0,0,396,37,79,17,9,538,31,0,5,0,0,33,30,0,5,0,0,42,8,0,0,0,0,9,161,12,33,9,8,217,328,26,42,30,22,441,11989,1060,1792,590,304,15725
20503,74,3,0,0,0,85,12,3,4,3,0,15,5,3,0,0,0,4,35,4,11,3,0,59,40,4,10,3,0,52,20,3,6,0,0,30,3,0,0,0,0,3,563,72,97,41,13,777,29,5,17,3,0,53,29,6,8,3,4,47,9,0,0,3,0,15,256,36,42,7,3,347,368,41,76,24,20,536,14845,1613,3101,885,324,20763
20504,145,8,6,4,0,166,21,6,0,0,0,29,13,3,0,0,0,16,78,5,0,0,0,91,70,18,3,0,0,89,29,5,0,0,0,30,5,0,0,0,0,9,710,44,45,17,9,839,46,4,0,0,0,53,37,12,10,3,0,61,22,0,0,0,0,23,385,28,41,6,6,466,455,26,23,12,23,542,24468,1371,1477,335,311,27973
20505,91,0,0,3,0,94,17,0,0,0,0,18,9,0,0,0,0,14,52,3,0,0,0,56,34,3,0,0,0,39,16,0,0,0,0,15,3,0,0,0,0,3,427,24,47,16,5,522,32,3,3,0,0,38,30,4,11,0,0,47,13,0,0,0,0,16,178,10,18,9,0,220,265,23,58,24,29,405,13391,898,1805,553,243,16891
20601,268,4,3,0,4,280,39,3,7,0,0,49,40,7,3,0,0,49,62,8,10,3,0,85,180,13,13,3,0,208,81,3,9,3,3,108,132,54,35,14,5,236,482,59,115,9,0,669,99,10,25,6,0,134,368,46,59,9,10,484,13,0,3,0,0,14,1334,135,143,26,25,1659,261,35,44,10,20,367,18705,2152,2694,414,265,24227
20602,125,0,0,0,0,129,20,4,4,0,0,27,25,3,3,0,0,31,42,6,12,0,3,55,113,7,8,0,4,131,69,6,11,0,0,81,27,0,0,0,0,28,315,45,71,3,3,442,43,9,20,0,0,62,206,24,25,3,3,264,6,0,0,0,0,6,648,55,79,9,16,799,133,16,21,6,5,180,10816,1397,1791,215,166,14387
20603,229,3,8,0,0,245,19,10,6,0,0,37,33,5,7,0,0,48,54,6,4,0,0,65,165,3,3,0,0,171,120,7,17,0,0,145,37,13,10,0,0,65,428,70,66,10,0,577,58,9,9,0,0,71,319,38,46,10,3,417,10,0,0,0,0,11,936,77,112,28,21,1163,197,25,27,3,19,281,16858,1962,1766,369,230,21178
20604,6283,45,48,10,41,6430,996,39,54,4,8,1101,2191,68,49,4,8,2319,3469,137,83,6,5,3699,6138,121,79,10,43,6391,1470,49,39,10,9,1581,701,57,44,11,17,827,17928,650,570,37,79,19252,2620,84,95,4,24,2828,5807,198,161,67,60,6287,617,20,6,0,6,646,25314,748,702,96,212,27070,3337,168,126,34,211,3881,392564,13925,10674,1638,2817,421617
20605,1162,22,24,9,7,1220,240,23,46,3,0,319,330,14,11,0,0,362,768,99,44,6,3,915,1148,36,27,3,10,1231,282,15,30,4,0,330,164,18,14,3,3,197,3852,391,252,29,12,4543,509,63,43,4,3,630,1126,75,52,18,10,1284,111,5,7,0,0,126,5590,433,346,50,68,6490,626,85,48,9,62,835,77877,7038,4566,779,685,90934
20606,282,8,11,3,0,301,85,32,19,4,3,140,106,17,10,0,0,134,273,62,32,4,0,373,331,15,12,0,7,368,176,23,15,0,0,209,51,3,12,0,0,62,1080,151,156,17,7,1406,188,18,24,3,0,232,302,42,28,15,6,391,43,7,3,0,0,50,2013,209,180,41,26,2469,258,35,30,11,20,350,26553,3627,2662,528,282,33646
20607,1008,12,9,0,3,1031,180,16,8,3,3,217,301,18,12,3,3,339,538,45,28,0,3,618,788,21,17,3,11,836,319,22,19,5,3,374,104,10,17,3,0,136,3143,292,228,40,27,3732,536,51,43,3,6,637,1428,143,143,24,22,1771,114,8,0,0,0,117,4377,226,275,47,57,4987,693,68,54,14,56,881,69590,5801,4705,640,682,81417
20701,637,12,13,3,0,664,123,27,19,6,0,176,260,35,20,0,0,321,569,53,44,5,0,677,913,62,37,4,7,1025,241,24,28,6,3,305,66,15,7,4,0,96,2539,278,235,39,13,3100,353,25,37,6,3,421,636,69,72,24,11,812,83,12,9,0,0,107,3164,278,258,51,40,3788,448,54,46,14,30,597,58413,6942,5065,1152,528,72106
20702,206,9,4,0,0,214,29,4,4,0,0,39,110,10,10,5,0,138,201,25,33,3,0,263,251,16,15,3,0,277,60,4,9,4,0,77,26,7,11,0,0,45,558,54,61,15,4,692,57,0,7,3,0,68,206,19,27,14,0,261,29,0,3,0,0,28,880,124,137,27,8,1179,167,30,24,4,14,243,19735,2364,1936,479,206,24724
20703,467,9,11,3,5,493,106,3,11,0,0,121,233,14,20,0,0,268,341,23,13,0,0,379,823,44,37,10,5,920,95,9,8,0,0,111,30,6,3,4,3,45,1658,91,96,17,19,1880,189,8,11,4,0,209,502,40,46,12,3,602,81,3,3,0,3,90,2197,135,147,17,20,2516,332,25,17,11,21,401,40729,3107,2566,550,352,47301
20801,278,7,5,0,4,297,82,27,30,7,0,151,47,10,11,3,0,72,237,62,41,9,0,352,299,20,14,3,0,336,85,6,10,5,4,107,40,4,3,0,0,49,1199,248,211,31,12,1702,123,30,21,9,0,181,218,10,21,0,3,254,45,3,7,0,0,54,1333,222,217,43,25,1840,184,19,33,3,22,269,21623,3810,3220,613,270,29534
20802,480,6,3,5,0,497,146,43,66,9,0,275,89,13,12,3,0,129,609,169,162,20,11,971,561,33,30,6,4,633,121,12,13,12,3,162,52,6,10,0,0,70,1194,137,184,24,13,1552,234,24,31,3,0,290,290,34,50,8,4,388,76,7,3,0,0,83,2558,501,567,82,41,3752,251,44,34,12,30,366,30274,4043,4097,684,332,39434
20803,721,7,17,3,5,755,179,39,36,12,3,270,121,9,3,0,0,130,500,90,42,8,9,641,1057,37,41,8,12,1156,217,7,10,3,7,246,92,21,13,7,0,137,2402,265,230,33,27,2961,159,24,21,8,3,215,1352,42,73,19,15,1491,92,3,3,0,0,99,3753,420,317,67,66,4622,575,53,31,17,37,716,52547,5391,3716,797,570,63030
20804,313,3,0,0,4,320,65,11,10,0,4,82,67,9,11,0,0,82,183,16,18,5,0,225,366,18,6,0,0,394,80,3,0,4,0,87,16,4,5,0,0,21,641,77,67,8,9,807,82,10,3,3,0,99,191,14,17,0,0,228,43,0,0,0,0,41,991,82,78,15,24,1185,149,14,12,3,17,194,17872,1680,1372,299,184,21411
20901,449,6,6,4,7,470,68,11,4,3,3,85,105,7,5,4,0,117,171,17,10,0,0,203,342,33,11,5,3,389,111,8,5,3,0,130,43,5,3,0,4,53,1201,123,90,21,10,1443,136,15,16,3,3,174,332,28,44,5,11,422,41,7,3,0,0,50,1277,120,167,21,19,1598,340,48,32,7,33,462,33779,3173,2913,511,383,40759
20902,473,3,8,5,7,501,85,0,10,3,0,98,93,3,3,0,0,101,129,19,9,0,0,154,402,21,18,6,0,450,74,6,9,0,0,88,85,12,11,0,0,111,863,44,47,11,11,967,93,4,11,0,0,113,729,60,93,23,11,923,46,3,0,0,0,50,1668,116,118,24,31,1958,405,45,41,14,43,550,29982,2169,2050,433,394,35028
20903,49,0,3,0,0,51,10,3,10,0,0,17,11,3,3,3,0,21,63,6,13,0,0,87,53,6,11,0,0,71,27,0,6,0,0,40,4,4,5,0,0,15,379,117,95,22,6,625,28,11,4,0,0,44,42,3,8,3,0,57,17,0,3,0,0,19,218,40,55,10,0,322,99,33,33,10,14,179,9699,1996,1808,354,128,14000
20904,754,3,19,4,10,798,83,9,6,0,0,97,110,0,3,0,0,117,194,24,16,3,3,241,761,71,65,8,17,920,111,4,4,4,0,126,176,47,24,9,4,249,1295,118,106,17,12,1550,107,3,11,0,0,118,1217,75,72,14,17,1407,78,4,0,0,0,85,2297,224,232,45,53,2850,692,80,69,18,61,922,47823,4461,3538,761,720,57303
21001,512,8,6,0,7,528,61,5,6,0,3,81,51,7,3,0,0,60,110,8,7,0,0,127,328,21,16,4,0,369,71,3,6,0,0,78,144,34,19,11,4,209,761,67,25,8,3,862,84,3,3,0,0,89,706,52,65,12,4,846,25,3,0,0,0,31,1330,134,96,19,27,1612,422,56,27,4,33,541,28052,2675,1515,370,358,32979
21002,19,0,0,0,0,22,3,0,0,0,0,3,4,0,3,0,3,9,19,4,7,0,0,27,21,4,0,0,0,26,10,0,3,0,0,16,3,0,0,0,0,3,202,47,56,8,5,309,15,3,0,3,0,23,23,3,3,3,0,31,3,0,0,0,0,5,83,11,13,0,0,115,81,14,22,13,8,131,4958,798,872,233,84,6946
21003,245,5,3,3,3,255,20,0,4,0,0,29,33,0,3,0,0,37,24,4,4,0,0,32,148,15,15,3,3,185,21,3,3,0,0,21,120,36,37,6,3,205,284,34,30,0,3,345,38,7,4,0,0,45,194,22,27,12,5,259,14,0,3,0,0,18,834,80,95,7,21,1041,196,25,24,3,23,268,11717,1371,1483,235,204,15002
21004,47,0,7,0,0,53,9,0,0,0,0,16,8,0,0,0,0,13,28,0,3,0,0,33,29,3,0,0,0,31,21,8,3,0,0,23,4,0,4,0,5,15,244,32,47,9,3,328,11,0,0,0,0,15,39,3,12,0,0,58,0,0,0,0,0,0,117,23,18,6,0,168,81,6,6,5,7,105,6330,692,778,162,78,8039
21005,1236,20,25,5,9,1291,163,16,0,0,0,180,161,7,12,0,0,180,246,13,6,0,0,269,1228,70,74,22,22,1418,187,3,3,0,0,196,859,220,194,43,28,1344,1786,91,53,6,10,1947,159,15,0,0,0,172,1586,61,53,14,26,1736,85,3,0,5,0,95,4351,302,259,58,65,5038,1096,84,65,18,83,1340,67160,4629,3278,700,934,76693
21101,713,15,20,3,11,761,166,26,20,3,0,214,207,22,22,3,0,252,510,49,28,7,0,589,1123,102,75,15,16,1325,200,6,14,7,0,225,57,7,6,0,4,69,2602,246,210,41,22,3119,166,14,9,3,0,198,769,41,57,9,7,888,79,4,5,0,0,86,2996,216,203,45,51,3514,528,66,44,17,38,696,56573,4945,3900,831,609,66860
21102,22,0,4,0,0,26,3,0,0,0,0,3,15,0,0,0,0,17,36,6,7,3,0,51,28,5,3,0,0,40,19,0,0,0,0,19,0,0,0,0,0,0,110,52,44,7,0,217,10,3,0,3,0,20,12,0,3,3,0,15,0,0,3,0,0,5,82,32,16,5,3,139,31,3,8,0,4,45,3006,798,615,152,42,4622
21103,409,11,4,3,0,424,74,12,9,0,3,101,79,12,6,0,0,101,278,35,20,3,0,332,401,22,14,5,0,439,104,10,5,6,0,124,27,4,4,0,0,40,1647,208,143,22,13,2021,136,8,17,3,0,155,315,15,35,4,3,380,57,0,3,3,0,61,1640,122,120,27,29,1943,400,22,28,11,22,490,35619,3377,2835,561,368,42764
21104,213,4,5,0,0,218,52,5,7,0,0,69,86,5,10,3,0,106,153,7,15,4,0,177,324,14,17,3,4,363,60,7,11,0,0,71,9,8,4,0,0,21,700,63,56,10,3,835,66,6,9,0,0,83,245,18,35,3,3,308,29,3,0,0,0,30,864,82,77,9,16,1044,163,15,10,8,10,209,18888,1841,1462,313,170,22671
21105,191,4,3,3,0,199,52,5,8,3,0,68,39,6,5,0,0,49,166,21,23,7,4,222,164,26,11,3,0,205,70,0,6,0,0,77,11,4,0,0,0,12,1470,247,337,66,28,2155,104,13,22,0,0,142,135,17,17,5,0,171,19,0,5,0,0,25,892,111,146,37,7,1198,439,47,78,19,40,618,29926,3786,4368,985,459,39531
