SA3_CODE_2016,CI_II_2000_2999_Mng,CI_II_2000_2999_Pro,CI_II_2000_2999_TecTW,CI_II_2000_2999_CoPSW,CI_II_2000_2999_ClAW,CI_II_2000_2999_SWks,CI_II_2000_2999_MaOpDv,CI_II_2000_2999_Lab,CI_II_2000_2999_IDNS,CI_II_2000_2999_Tot,CI_II_3000mo_Mng,CI_II_3000mo_Pro,CI_II_3000mo_TecTW,CI_II_3000mo_CoPSW,CI_II_3000mo_ClAW,CI_II_3000mo_SWks,CI_II_3000mo_MaOpDv,CI_II_3000mo_Lab,CI_II_3000mo_IDNS,CI_II_3000mo_Tot,CI_II_PINS_Mng,CI_II_PINS_Pro,CI_II_PINS_TecTW,CI_II_PINS_CoPSW,CI_II_PINS_ClAW,CI_II_PINS_SWks,CI_II_PINS_MaOpDv,CI_II_PINS_Lab,CI_II_PINS_IDNS,CI_II_PINS_Tot,CI_II_Tot_Mng,CI_II_Tot_Pro,CI_II_Tot_TecTW,CI_II_Tot_CoPSW,CI_II_Tot_ClAW,CI_II_Tot_SWks,CI_II_Tot_MaOpDv,CI_II_Tot_Lab,CI_II_Tot_IDNS,CI_II_Tot_Tot,LE_IDNS_NNI_Mng,LE_IDNS_NNI_Pro,LE_IDNS_NNI_TecTW,LE_IDNS_NNI_CoPSW,LE_IDNS_NNI_ClAW,LE_IDNS_NNI_SWks,LE_IDNS_NNI_MaOpDv,LE_IDNS_NNI_Lab,LE_IDNS_NNI_IDNS,LE_IDNS_NNI_Tot,LE_IDNS_1_149_Mng,LE_IDNS_1_149_Pro,LE_IDNS_1_149_TecTW,LE_IDNS_1_149_CoPSW,LE_IDNS_1_149_ClAW,LE_IDNS_1_149_SWks,LE_IDNS_1_149_MaOpDv,LE_IDNS_1_149_Lab,LE_IDNS_1_149_IDNS,LE_IDNS_1_149_Tot,LE_IDNS_150_299_Mng,LE_IDNS_150_299_Pro,LE_IDNS_150_299_TecTW,LE_IDNS_150_299_CoPSW,LE_IDNS_150_299_ClAW,LE_IDNS_150_299_SWks,LE_IDNS_150_299_MaOpDv,LE_IDNS_150_299_Lab,LE_IDNS_150_299_IDNS,LE_IDNS_150_299_Tot,LE_IDNS_300_399_Mng,LE_IDNS_300_399_Pro,LE_IDNS_300_399_TecTW,LE_IDNS_300_399_CoPSW,LE_IDNS_300_399_ClAW,LE_IDNS_300_399_SWks,LE_IDNS_300_399_MaOpDv,LE_IDNS_300_399_Lab,LE_IDNS_300_399_IDNS,LE_IDNS_300_399_Tot,LE_IDNS_400_499_Mng,LE_IDNS_400_499_Pro,LE_IDNS_400_499_TecTW,LE_IDNS_400_499_CoPSW,LE_IDNS_400_499_ClAW,LE_IDNS_400_499_SWks,LE_IDNS_400_499_MaOpDv,LE_IDNS_400_499_Lab,LE_IDNS_400_499_IDNS,LE_IDNS_400_499_Tot,LE_IDNS_500_649_Mng,LE_IDNS_500_649_Pro,LE_IDNS_500_649_TecTW,LE_IDNS_500_649_CoPSW,LE_IDNS_500_649_ClAW,LE_IDNS_500_649_SWks,LE_IDNS_500_649_MaOpDv,LE_IDNS_500_649_Lab,LE_IDNS_500_649_IDNS,LE_IDNS_500_649_Tot,LE_IDNS_650_799_Mng,LE_IDNS_650_799_Pro,LE_IDNS_650_799_TecTW,LE_IDNS_650_799_CoPSW,LE_IDNS_650_799_ClAW,LE_IDNS_650_799_SWks,LE_IDNS_650_799_MaOpDv,LE_IDNS_650_799_Lab,LE_IDNS_650_799_IDNS,LE_IDNS_650_799_Tot,LE_IDNS_800_999_Mng,LE_IDNS_800_999_Pro,LE_IDNS_800_999_TecTW,LE_IDNS_800_999_CoPSW,LE_IDNS_800_999_ClAW,LE_IDNS_800_999_SWks,LE_IDNS_800_999_MaOpDv,LE_IDNS_800_999_Lab,LE_IDNS_800_999_IDNS,LE_IDNS_800_999_Tot,LE_IDNS_1000_1249_Mng,LE_IDNS_1000_1249_Pro,LE_IDNS_1000_1249_TecTW,LE_IDNS_1000_1249_CoPSW,LE_IDNS_1000_1249_ClAW,LE_IDNS_1000_1249_SWks,LE_IDNS_1000_1249_MaOpDv,LE_IDNS_1000_1249_Lab,LE_IDNS_1000_1249_IDNS,LE_IDNS_1000_1249_Tot,LE_IDNS_1250_1499_Mng,LE_IDNS_1250_1499_Pro,LE_IDNS_1250_1499_TecTW,LE_IDNS_1250_1499_CoPSW,LE_IDNS_1250_1499_ClAW,LE_IDNS_1250_1499_SWks,LE_IDNS_1250_1499_MaOpDv,LE_IDNS_1250_1499_Lab,LE_IDNS_1250_1499_IDNS,LE_IDNS_1250_1499_Tot,LE_IDNS_1500_1749_Mng,LE_IDNS_1500_1749_Pro,LE_IDNS_1500_1749_TecTW,LE_IDNS_1500_1749_CoPSW,LE_IDNS_1500_1749_ClAW,LE_IDNS_1500_1749_SWks,LE_IDNS_1500_1749_MaOpDv,LE_IDNS_1500_1749_Lab,LE_IDNS_1500_1749_IDNS,LE_IDNS_1500_1749_Tot,LE_IDNS_1750_1999_Mng,LE_IDNS_1750_1999_Pro,LE_IDNS_1750_1999_TecTW,LE_IDNS_1750_1999_CoPSW,LE_IDNS_1750_1999_ClAW,LE_IDNS_1750_1999_SWks,LE_IDNS_1750_1999_MaOpDv,LE_IDNS_1750_1999_Lab,LE_IDNS_1750_1999_IDNS,LE_IDNS_1750_1999_Tot,LE_IDNS_2000_2999_Mng,LE_IDNS_2000_2999_Pro,LE_IDNS_2000_2999_TecTW,LE_IDNS_2000_2999_CoPSW,LE_IDNS_2000_2999_ClAW,LE_IDNS_2000_2999_SWks,LE_IDNS_2000_2999_MaOpDv,LE_IDNS_2000_2999_Lab,LE_IDNS_2000_2999_IDNS,LE_IDNS_2000_2999_Tot,LE_IDNS_3000mo_Mng,LE_IDNS_3000mo_Pro,LE_IDNS_3000mo_TecTW,LE_IDNS_3000mo_CoPSW,LE_IDNS_3000mo_ClAW,LE_IDNS_3000mo_SWks,LE_IDNS_3000mo_MaOpDv,LE_IDNS_3000mo_Lab,LE_IDNS_3000mo_IDNS,LE_IDNS_3000mo_Tot,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot
10304,4,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,55,12,32,50,106,75,30,42,4,416,5,0,0,0,4,0,0,3,0,12,3,0,0,4,0,4,3,9,3,24,3,0,0,3,0,4,0,11,3,25,4,3,4,6,8,6,0,11,3,51,3,3,5,11,11,14,0,19,0,61,10,4,7,8,11,10,3,16,8,76,6,7,5,18,14,11,4,15,3,93,8,9,7,17,13,5,12,19,8,90,12,7,10,10,20,4,6,10,5,96,3,7,3,0,8,0,7,4,0,37,11,12,8,3,5,3,6,4,0,56,3,11,4,3,0,3,3,3,3,30,6,15,0,4,0,0,3,0,3,33,8,3,0,0,0,0,0,0,0,15,6,0,0,6,6,7,5,7,15,55,98,81,61,101,111,73,63,118,41,755
10401,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,35,16,28,53,71,58,11,49,3,327,6,0,0,0,0,0,0,3,0,16,0,0,3,3,0,12,0,4,3,27,4,0,0,8,3,7,0,6,4,36,6,0,11,12,7,11,0,16,3,61,6,3,4,8,8,8,0,12,3,51,8,9,3,15,25,11,8,19,5,100,12,10,4,8,10,9,11,10,0,73,9,7,7,3,10,12,12,15,3,82,4,5,7,3,8,6,7,0,0,47,7,11,3,4,11,3,3,3,0,41,0,8,0,4,4,0,0,0,3,21,3,5,3,0,0,0,3,0,0,9,4,3,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,15,3,0,0,4,5,5,0,6,13,34,76,64,44,82,88,83,53,96,34,631
10402,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,40,25,41,100,151,130,21,113,10,623,0,0,0,0,0,0,0,4,3,12,0,0,0,13,0,13,0,14,0,43,3,0,3,9,7,3,0,20,4,53,6,3,4,10,8,11,0,16,8,68,4,4,5,14,11,10,9,13,4,75,16,15,8,27,31,9,3,16,9,128,8,8,15,29,12,14,11,25,3,130,19,18,14,21,21,16,12,20,3,144,12,19,9,9,13,3,7,5,9,83,9,12,13,0,7,6,7,0,3,57,3,19,0,0,6,6,5,0,0,46,5,9,0,0,0,0,0,0,0,22,3,11,0,0,3,3,0,0,0,30,5,9,0,0,0,0,0,0,0,14,3,6,7,3,6,6,3,11,26,62,107,138,84,130,129,99,63,151,76,970
10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,6,10,25,30,10,11,29,4,166,7,0,0,0,0,0,0,4,3,14,4,0,0,0,3,3,0,3,4,13,0,0,0,0,0,0,3,9,0,18,6,0,3,7,0,4,0,9,0,25,3,6,3,7,0,3,3,5,0,28,3,4,0,4,3,0,0,9,0,32,3,6,4,6,4,3,0,10,3,41,8,5,8,8,5,0,10,7,3,58,12,0,0,4,8,4,8,3,0,36,0,0,3,0,3,0,0,0,0,10,5,10,0,0,0,0,8,3,0,20,3,0,3,0,0,0,6,0,0,16,3,4,4,0,0,0,10,0,0,21,4,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,3,5,10,36,79,36,27,37,34,22,44,74,27,380
10502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,12,8,31,31,10,6,28,0,145,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,13,3,0,0,4,0,0,0,4,0,18,4,3,0,0,0,3,3,10,4,29,0,4,0,5,4,0,0,3,0,18,0,0,0,6,4,4,0,7,5,27,3,3,4,3,3,8,0,0,0,25,3,4,4,15,10,4,3,3,0,40,4,6,0,8,3,0,0,6,0,35,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,11,0,0,15,0,3,0,0,0,0,0,0,0,5,4,3,0,0,0,0,5,0,0,10,3,0,0,0,0,0,3,0,0,9,0,0,4,0,3,4,0,3,3,23,33,33,24,51,31,31,25,39,21,291
10503,6,4,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,6,80,29,35,73,123,90,27,78,6,538,9,0,0,0,0,3,0,0,4,23,3,0,3,7,0,13,0,4,3,36,18,0,3,3,3,7,0,8,3,44,6,3,3,8,3,3,0,16,4,42,13,7,4,13,7,4,9,13,0,63,19,8,9,12,16,20,0,22,5,105,24,16,18,23,19,18,13,24,8,160,21,15,17,16,23,10,25,22,3,152,19,21,13,9,13,3,6,14,0,112,14,8,8,0,8,3,0,3,3,54,7,16,3,0,10,0,9,0,0,47,8,5,0,3,8,3,0,0,7,32,4,17,0,0,0,3,0,0,0,32,10,0,0,0,0,0,0,0,0,23,11,4,14,7,3,3,7,5,27,75,179,123,101,106,114,93,70,136,64,985
10601,0,0,0,0,0,0,27,0,0,33,3,0,3,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,52,24,40,97,113,96,82,98,11,608,3,0,0,3,3,0,0,3,0,17,3,0,3,0,0,13,3,5,0,37,14,3,6,8,7,6,3,12,3,52,3,0,4,13,4,12,0,12,4,50,10,5,4,17,6,10,0,24,4,76,10,8,11,20,13,17,7,18,3,105,9,13,6,22,19,10,10,28,3,114,10,10,13,16,18,8,15,11,0,106,12,15,5,7,12,4,17,3,3,82,11,5,4,6,3,0,14,3,3,54,7,6,7,8,6,0,10,0,3,49,3,6,4,0,0,3,8,3,4,41,3,3,6,0,3,3,32,6,3,53,3,8,6,0,0,0,7,0,5,28,5,3,10,3,0,8,8,15,16,69,114,86,90,124,105,86,137,140,58,929
10602,0,0,0,0,4,0,0,0,0,5,3,0,0,0,0,4,0,0,0,8,0,3,0,0,4,0,0,0,0,3,39,12,35,61,142,107,36,58,0,505,3,0,0,0,0,0,0,0,3,5,0,0,0,4,3,7,0,8,0,28,0,0,0,13,3,3,0,3,4,29,4,8,3,3,4,4,3,3,6,30,0,3,4,16,6,7,4,7,3,51,3,11,6,21,12,11,3,13,4,80,0,4,9,11,11,14,13,13,0,80,6,13,13,12,14,5,9,7,3,91,11,18,12,3,22,6,9,10,3,92,8,5,5,3,13,3,8,0,4,56,4,3,3,3,3,3,4,5,3,33,3,5,0,0,3,0,0,4,0,17,3,9,0,3,3,0,3,0,0,20,7,7,0,0,0,0,0,3,0,21,0,8,0,3,6,7,3,9,12,45,62,91,59,97,103,75,62,90,43,682
10603,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,45,24,36,85,80,77,27,65,6,436,0,0,0,0,0,0,0,0,3,8,0,0,0,3,0,9,0,5,0,28,0,0,0,12,6,4,0,6,0,30,6,3,3,10,4,6,0,6,0,42,0,0,9,11,6,9,3,7,0,47,7,6,10,22,10,14,4,6,9,83,12,8,8,21,16,9,6,17,4,104,9,9,10,11,15,11,8,10,0,93,6,11,16,5,6,3,13,11,3,81,3,7,8,6,3,0,6,0,0,38,6,4,11,3,5,0,4,3,3,45,3,9,4,0,3,0,5,3,0,28,6,5,3,0,3,0,3,3,0,30,5,3,0,3,3,0,0,0,0,18,3,12,0,7,0,7,3,8,19,50,70,81,84,115,81,81,69,94,48,716
10604,3,0,4,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,30,3,17,33,50,42,22,48,0,241,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,4,0,14,0,0,0,0,0,6,0,10,0,15,3,4,0,4,0,3,0,6,0,17,3,0,0,7,11,0,0,3,3,30,10,3,3,9,10,3,3,8,0,46,13,0,10,8,3,3,3,14,3,58,9,4,9,8,4,0,7,12,0,58,3,3,10,11,5,0,10,4,3,42,7,3,3,0,0,0,3,4,0,29,6,3,3,0,0,0,5,3,0,14,0,4,3,0,0,0,4,3,0,11,5,5,3,0,0,0,10,0,0,33,9,3,3,0,0,0,0,0,0,12,5,5,0,0,5,8,5,10,7,47,76,40,48,40,47,36,49,77,17,434
10701,0,3,3,0,0,0,3,3,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,22,21,24,59,96,51,31,59,0,364,3,0,0,0,0,0,0,0,3,9,0,0,0,7,4,11,0,5,6,24,0,0,3,5,3,4,0,9,3,33,0,0,0,9,5,3,0,12,0,33,0,4,4,8,7,4,5,10,8,47,3,3,6,16,12,10,7,13,10,78,4,12,10,13,15,12,14,12,8,95,8,5,13,7,13,9,15,15,0,88,3,14,11,5,18,4,12,17,4,94,9,16,8,0,7,4,11,3,0,64,11,3,12,0,3,0,5,0,0,38,6,3,8,0,0,0,11,0,0,28,13,3,0,0,3,0,13,0,5,35,3,10,0,0,0,0,3,0,0,12,3,9,4,3,0,0,7,7,21,56,72,86,77,74,103,67,96,104,61,739
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10703,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,9,42,12,28,77,81,91,17,48,3,403,0,0,0,0,0,0,0,0,3,9,0,3,0,6,3,3,0,3,0,25,0,3,4,6,6,6,0,4,3,40,3,5,3,5,9,8,0,7,3,51,3,3,4,5,7,15,7,9,4,57,4,10,5,19,13,13,0,11,3,87,7,6,13,9,21,11,7,9,0,81,3,10,15,8,19,3,3,3,6,80,3,13,9,8,11,3,8,6,4,62,9,3,9,3,3,5,0,0,0,29,10,13,0,3,6,4,7,3,4,46,4,5,3,0,3,0,0,0,3,16,0,9,3,0,0,0,0,0,0,19,0,8,0,3,0,0,0,0,0,10,3,4,3,8,5,4,0,6,7,39,48,92,73,91,98,92,37,68,46,642
10704,5,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,50,50,32,107,258,105,24,73,4,711,0,0,0,0,0,0,3,0,3,11,0,3,0,14,4,13,3,10,3,47,3,4,8,13,6,18,3,11,4,67,0,4,4,22,10,13,3,24,9,92,3,18,13,14,23,20,3,18,12,117,7,16,12,23,26,20,5,24,7,138,10,22,10,22,36,28,8,25,7,170,13,16,21,20,55,19,17,21,3,194,19,29,14,24,39,5,11,13,9,156,3,25,6,3,21,3,3,5,3,89,10,24,7,5,8,0,3,3,5,72,4,14,4,4,3,3,5,3,3,47,11,25,4,5,3,4,3,0,0,63,4,28,0,0,0,4,0,0,4,45,4,4,5,7,11,5,3,8,33,84,99,234,112,185,259,163,64,163,98,1371
10801,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,17,15,23,34,49,9,19,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,6,3,22,3,0,4,5,0,3,0,8,0,23,0,3,4,3,4,6,0,3,3,25,0,0,6,3,4,4,0,10,0,30,4,3,5,11,9,14,0,3,7,48,3,10,0,12,7,7,0,3,0,46,8,6,5,5,3,3,7,3,3,51,0,3,0,0,6,0,5,5,0,31,0,0,0,0,0,0,3,3,0,8,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,4,0,0,11,3,0,0,0,0,0,0,3,0,6,4,0,0,3,3,3,0,4,3,23,41,27,27,40,45,48,25,58,22,335
10802,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,11,25,52,64,53,19,57,4,310,3,0,0,0,0,0,0,0,4,7,0,0,0,4,3,3,0,12,0,26,3,3,3,3,3,3,0,8,0,29,8,3,4,3,4,11,0,6,0,42,3,3,5,11,0,7,0,14,0,54,9,3,6,18,8,4,7,14,3,76,12,9,9,18,13,3,11,21,6,98,7,13,12,6,11,0,11,9,3,69,6,9,4,11,9,0,7,7,0,61,0,3,6,10,4,0,4,5,0,28,0,4,0,0,6,0,0,0,0,13,0,4,0,0,0,0,0,3,0,8,5,5,0,0,0,0,0,4,0,18,3,0,3,0,0,0,0,0,0,7,3,3,4,14,3,3,6,6,10,52,68,65,65,93,66,46,39,101,36,581
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
10804,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,30,30,39,75,136,108,32,82,4,522,3,0,3,0,0,0,0,3,0,15,0,0,0,3,3,16,0,10,3,39,3,3,0,8,3,8,0,9,4,40,5,9,6,10,10,4,5,11,0,58,5,3,7,8,3,12,4,5,5,55,12,7,19,19,21,14,3,18,5,114,7,8,14,18,25,17,6,16,9,117,15,14,16,9,23,10,12,14,0,108,10,13,8,7,20,5,10,3,3,72,7,13,6,5,6,4,11,3,0,53,0,11,3,3,13,0,0,0,3,36,3,9,0,0,6,0,0,0,0,21,10,5,7,3,0,0,3,0,0,33,0,14,0,3,3,0,0,0,0,28,4,3,9,8,6,11,5,14,13,72,74,124,102,105,139,95,50,106,62,854
10805,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,15,28,37,76,75,16,59,0,351,8,0,0,0,3,0,0,0,0,11,0,0,0,0,3,16,0,11,3,31,9,0,0,4,0,15,0,6,0,38,5,6,5,9,7,5,0,13,5,54,3,3,3,3,3,8,3,8,3,40,4,8,4,19,13,14,8,18,3,87,6,9,3,26,12,10,3,20,3,100,9,3,5,12,20,4,13,11,3,86,10,14,4,12,11,8,15,4,0,76,9,11,4,3,3,0,0,6,0,41,3,9,0,0,0,0,3,0,4,22,0,3,0,0,0,0,4,0,0,14,3,6,3,0,0,3,3,0,0,16,3,11,0,0,0,0,0,0,0,10,5,0,3,4,3,4,3,4,6,37,85,81,45,95,86,87,62,101,33,667
10901,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,45,30,30,76,134,74,44,65,6,498,3,0,0,0,0,3,0,0,7,12,0,3,0,0,3,9,3,10,0,32,5,0,0,3,8,5,3,6,0,35,7,0,9,11,0,10,4,13,0,55,3,4,10,4,17,4,3,11,0,60,17,7,11,12,15,15,13,14,6,105,16,12,14,15,17,12,9,17,3,112,15,10,11,21,19,14,9,8,8,111,14,14,9,7,17,5,8,6,5,91,9,9,7,0,11,4,7,0,0,48,8,14,3,0,5,0,4,0,3,36,6,8,0,4,3,0,5,0,3,30,6,7,4,0,0,0,0,0,0,21,4,6,0,0,3,0,0,0,0,13,6,7,0,6,0,8,6,9,22,54,113,107,70,86,110,96,67,112,58,820
10902,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,11,22,3,5,10,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,4,0,16,0,0,0,0,0,3,0,4,0,9,8,0,0,3,3,3,0,7,0,24,8,0,4,3,3,0,8,10,3,35,4,0,3,5,4,0,6,6,0,37,3,0,8,0,0,3,10,0,3,22,6,0,3,0,3,0,0,0,0,15,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,14,38,13,23,19,12,16,24,29,18,196
10903,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,52,9,10,45,73,16,16,53,4,265,13,0,0,0,0,0,0,0,4,19,5,3,3,7,0,11,0,3,3,30,6,0,0,4,5,7,0,10,5,40,8,0,4,9,0,8,0,14,0,37,7,5,0,10,4,3,3,15,0,48,10,7,14,17,6,3,9,15,3,77,5,5,10,12,11,10,4,18,0,74,15,6,14,11,9,0,15,25,5,108,12,6,13,4,6,0,11,16,3,64,7,4,7,3,10,0,7,5,0,42,6,6,4,0,3,0,3,4,0,26,7,6,4,0,0,0,0,4,0,15,6,3,0,3,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,9,6,8,3,8,4,6,3,15,11,68,110,66,68,94,55,49,67,136,37,676
11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,13,42,20,27,36,48,40,10,41,3,261,6,0,0,0,0,0,0,0,0,15,0,3,0,0,3,6,0,5,0,18,7,3,0,3,3,0,0,4,3,26,8,0,0,3,0,8,0,5,0,28,10,3,4,0,6,8,3,8,0,46,8,4,6,11,12,5,0,13,0,62,18,3,7,11,8,4,3,10,3,65,10,8,5,3,15,6,3,8,0,58,8,10,3,9,7,0,3,3,3,51,0,10,7,3,6,0,0,3,0,26,7,7,0,0,4,0,0,0,0,24,0,6,0,0,0,0,0,0,0,8,5,3,0,3,5,0,0,0,0,15,0,6,0,0,0,0,0,0,0,3,11,3,3,4,0,0,3,6,18,49,100,67,37,52,60,44,23,74,35,491
11002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,49,13,11,32,44,32,12,51,4,247,9,0,0,0,0,0,0,0,8,16,5,0,3,3,0,0,0,8,0,19,7,0,3,4,4,3,0,6,5,30,5,0,5,5,6,5,0,9,3,38,6,0,0,6,8,3,3,7,4,41,18,0,7,11,7,6,4,14,13,69,12,12,16,15,8,7,7,25,3,103,5,12,6,17,8,8,10,13,3,82,13,7,4,3,3,0,4,4,0,45,12,5,3,5,3,3,0,3,0,34,6,3,3,3,0,3,0,3,0,24,5,3,0,0,0,0,0,0,0,17,9,0,3,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,17,12,3,4,3,0,8,0,11,24,61,127,48,58,72,51,49,32,104,62,610
11003,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,25,8,13,21,46,23,18,28,4,181,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,3,0,23,0,0,0,0,3,0,0,3,0,16,0,3,0,3,0,5,4,5,0,22,6,3,3,3,3,3,0,3,0,27,7,3,3,12,8,7,7,6,8,56,3,3,3,4,8,7,9,7,0,56,7,4,11,6,7,0,6,4,0,47,6,10,0,4,4,7,9,10,5,50,8,3,3,0,4,5,0,4,3,29,8,3,0,0,0,0,0,0,3,24,0,7,0,0,0,0,4,0,0,14,9,0,0,0,0,0,4,0,0,16,14,6,3,0,6,0,3,0,3,29,5,6,0,0,7,0,6,10,13,54,87,40,34,37,58,39,57,65,38,457
11004,5,0,0,0,3,0,10,0,0,25,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,76,25,39,87,166,94,53,97,4,641,3,0,0,0,0,4,0,4,5,16,0,0,0,3,6,13,0,11,0,35,7,4,3,12,9,11,5,9,3,58,7,6,4,15,13,7,5,8,0,66,13,4,13,12,18,9,11,11,0,93,14,12,26,21,19,20,8,36,8,158,23,11,19,22,33,18,25,72,5,244,27,14,21,20,27,15,13,52,11,201,18,14,17,11,21,9,20,19,5,134,11,11,11,3,8,5,8,3,0,62,12,8,0,3,5,0,10,4,3,55,9,11,7,0,3,3,8,0,0,37,9,5,4,0,3,0,8,4,0,36,3,8,5,0,0,0,3,5,3,34,10,3,9,8,7,11,3,16,31,95,171,119,136,129,166,122,133,258,77,1318
