SA3_CODE_2016,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_15,TaTW_1000_1249_H_16_24,TaTW_1000_1249_H_25_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40,TaTW_1000_1249_H_41_48,TaTW_1000_1249_H_49mo,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_15,TaTW_1250_1499_H_16_24,TaTW_1250_1499_H_25_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40,TaTW_1250_1499_H_41_48,TaTW_1250_1499_H_49mo,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_15,TaTW_1500_1749_H_16_24,TaTW_1500_1749_H_25_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40,TaTW_1500_1749_H_41_48,TaTW_1500_1749_H_49mo,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_15,TaTW_1750_1999_H_16_24,TaTW_1750_1999_H_25_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40,TaTW_1750_1999_H_41_48,TaTW_1750_1999_H_49mo,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_15,TaTW_2000_2999_H_16_24,TaTW_2000_2999_H_25_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40,TaTW_2000_2999_H_41_48,TaTW_2000_2999_H_49mo,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000mo_H_0,TaTW_3000mo_H_1_15,TaTW_3000mo_H_16_24,TaTW_3000mo_H_25_34,TaTW_3000mo_H_35_39,TaTW_3000mo_H_40,TaTW_3000mo_H_41_48,TaTW_3000mo_H_49mo,TaTW_3000mo_H_NS,TaTW_3000mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_15,TaTW_PINS_H_16_24,TaTW_PINS_H_25_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40,TaTW_PINS_H_41_48,TaTW_PINS_H_49mo,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_15,TaTW_Tot_H_16_24,TaTW_Tot_H_25_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40,TaTW_Tot_H_41_48,TaTW_Tot_H_49mo,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_15,CoPSW_NNI_H_16_24,CoPSW_NNI_H_25_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40,CoPSW_NNI_H_41_48,CoPSW_NNI_H_49mo,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_15,CoPSW_1_149_H_16_24,CoPSW_1_149_H_25_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40,CoPSW_1_149_H_41_48,CoPSW_1_149_H_49mo,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_15,CoPSW_150_299_H_16_24,CoPSW_150_299_H_25_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40,CoPSW_150_299_H_41_48,CoPSW_150_299_H_49mo,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_15,CoPSW_300_399_H_16_24,CoPSW_300_399_H_25_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40,CoPSW_300_399_H_41_48,CoPSW_300_399_H_49mo,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_15,CoPSW_400_499_H_16_24,CoPSW_400_499_H_25_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40,CoPSW_400_499_H_41_48,CoPSW_400_499_H_49mo,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_15,CoPSW_500_649_H_16_24,CoPSW_500_649_H_25_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40,CoPSW_500_649_H_41_48,CoPSW_500_649_H_49mo,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_15,CoPSW_650_799_H_16_24,CoPSW_650_799_H_25_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40,CoPSW_650_799_H_41_48,CoPSW_650_799_H_49mo,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_15,CoPSW_800_999_H_16_24,CoPSW_800_999_H_25_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40,CoPSW_800_999_H_41_48,CoPSW_800_999_H_49mo,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_15,CoPSW_1000_1249_H_16_24,CoPSW_1000_1249_H_25_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40,CoPSW_1000_1249_H_41_48,CoPSW_1000_1249_H_49mo,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_15,CoPSW_1250_1499_H_16_24,CoPSW_1250_1499_H_25_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40,CoPSW_1250_1499_H_41_48,CoPSW_1250_1499_H_49mo,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_15,CoPSW_1500_1749_H_16_24,CoPSW_1500_1749_H_25_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40,CoPSW_1500_1749_H_41_48,CoPSW_1500_1749_H_49mo,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_15,CoPSW_1750_1999_H_16_24,CoPSW_1750_1999_H_25_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40,CoPSW_1750_1999_H_41_48,CoPSW_1750_1999_H_49mo,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot
40502,0,4,5,8,35,49,28,25,0,160,8,3,0,4,9,29,9,15,0,81,3,0,0,0,11,15,11,18,0,58,3,0,0,3,5,11,9,16,0,40,0,0,0,6,7,15,3,14,0,41,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,6,0,0,4,20,35,71,68,102,209,223,112,170,17,1011,0,3,0,0,0,0,0,0,0,3,6,22,0,3,0,0,0,0,0,34,3,40,12,0,0,0,0,0,0,60,3,24,18,7,0,3,0,0,0,66,7,25,29,28,4,3,0,4,0,99,7,23,38,50,15,7,0,5,3,144,4,7,37,62,14,10,3,7,3,158,4,6,23,43,17,10,7,4,5,116,0,3,3,19,11,6,7,10,0,62,4,0,0,4,8,4,7,3,0,26,0,0,0,4,7,3,3,3,0,19,3,0,0,0,0,3,0,0,0,9
40503,3,0,3,12,50,61,33,26,0,183,5,0,3,3,25,47,39,24,6,151,3,0,0,3,12,47,32,31,4,126,0,0,5,3,6,23,19,33,0,85,0,0,0,0,0,14,16,43,0,81,0,0,0,0,0,3,0,21,0,25,0,0,0,3,6,10,5,3,3,24,34,77,73,102,272,322,188,256,22,1343,0,5,0,0,0,0,0,3,0,10,5,29,4,0,0,0,0,0,0,37,8,49,8,0,0,0,0,0,0,71,3,42,26,18,0,0,0,0,0,93,10,38,47,27,7,0,0,0,0,134,10,36,66,76,16,7,4,3,5,217,5,11,50,77,15,10,4,6,0,185,6,9,15,56,38,8,7,13,0,164,4,3,12,22,28,13,12,9,0,103,6,5,3,10,16,14,3,3,0,53,0,0,3,5,10,11,11,9,0,50,3,0,0,0,0,9,5,6,0,27
40504,3,0,3,13,32,44,13,19,3,129,6,0,0,3,12,18,17,17,0,80,4,0,3,0,8,9,6,15,0,37,3,0,0,0,7,6,3,9,0,25,0,0,3,0,5,3,5,14,0,33,0,0,0,0,0,0,0,5,0,9,0,3,0,0,3,7,0,3,0,15,48,81,75,118,217,239,87,148,18,1041,0,3,0,0,0,0,0,0,0,4,7,35,0,0,0,4,0,0,0,47,4,37,8,3,3,3,0,3,3,65,4,29,21,9,0,0,0,0,0,66,5,28,37,18,7,4,3,3,0,101,12,27,43,73,15,4,4,9,8,186,5,18,30,67,20,4,9,7,3,164,7,8,10,37,28,5,4,14,3,112,5,3,7,28,29,8,8,7,0,90,0,0,4,8,15,3,0,0,0,34,3,0,3,3,9,6,0,3,0,22,0,0,3,0,4,11,0,6,0,21
40601,13,7,12,36,141,160,89,70,3,531,14,6,3,16,78,88,61,54,5,327,4,3,3,9,71,70,48,58,0,272,4,0,10,8,46,47,52,56,4,225,14,3,3,8,45,47,51,108,0,280,5,0,4,0,9,6,15,33,0,72,3,3,3,3,7,10,3,4,7,49,100,178,192,291,761,707,426,493,50,3210,3,5,0,0,0,3,0,0,0,11,8,81,12,5,0,0,0,0,0,105,13,112,21,4,3,0,0,0,3,156,6,67,48,25,4,3,0,3,11,165,19,62,104,44,18,3,0,8,5,260,23,55,127,135,30,8,10,16,9,416,15,22,70,141,67,15,17,10,0,358,10,18,31,109,79,33,20,25,3,328,17,3,17,47,81,28,26,30,0,253,12,4,3,22,43,20,17,26,4,143,3,4,0,6,15,18,14,16,0,86,0,0,5,0,7,21,21,9,0,58
40602,7,11,0,7,43,37,31,65,0,203,10,0,0,4,30,30,20,86,3,186,21,0,10,0,14,35,27,131,4,235,24,9,7,5,14,26,20,182,4,285,52,8,29,16,39,39,85,571,7,840,19,3,9,6,14,11,29,190,0,288,0,0,3,0,6,7,3,8,5,31,158,91,115,116,323,294,285,1346,40,2765,0,0,0,0,0,0,0,0,0,5,4,36,3,0,0,0,0,0,4,58,3,34,17,16,0,3,0,3,0,76,0,20,28,5,3,0,0,5,3,71,11,26,37,24,8,0,0,3,0,108,7,23,50,81,24,13,4,4,9,222,4,5,22,70,49,27,5,17,0,201,11,14,16,46,53,25,19,19,4,204,15,4,16,25,65,26,10,29,5,188,8,3,3,8,44,25,10,37,4,130,11,0,3,4,20,23,3,32,0,91,4,0,0,3,8,13,6,27,0,61
40701,6,4,9,24,68,85,46,42,0,289,0,4,0,11,39,31,28,27,0,137,0,3,0,4,13,18,8,18,0,67,0,0,0,0,6,8,7,16,0,43,0,0,0,3,4,7,6,17,0,33,0,0,0,0,0,0,0,7,0,11,0,6,0,4,12,7,3,7,5,48,54,197,176,257,369,333,168,244,26,1830,0,0,3,3,0,0,0,0,0,8,9,106,6,0,0,0,0,0,3,128,10,82,19,4,3,0,0,0,0,121,5,86,58,19,0,5,0,3,0,180,16,62,82,52,5,10,0,5,6,228,21,57,127,143,23,13,4,3,7,399,13,37,53,154,78,24,9,6,3,371,13,12,27,78,76,20,15,17,6,262,7,13,8,39,41,13,17,17,0,150,8,0,3,16,11,3,3,8,0,55,5,0,8,4,10,0,3,6,0,31,4,0,3,0,0,10,6,8,0,27
40702,14,13,12,27,150,169,119,102,5,605,13,5,3,12,59,75,72,81,3,309,4,4,5,3,40,44,50,60,4,207,8,0,0,0,17,30,26,37,0,118,10,3,3,6,12,26,26,34,0,123,0,0,0,0,0,6,0,9,0,18,3,7,0,3,13,6,4,5,0,45,127,210,176,244,838,770,500,508,42,3420,4,10,0,0,0,0,0,3,0,14,8,120,3,3,0,0,0,0,4,146,13,94,32,6,0,0,0,4,3,145,7,86,61,18,7,4,3,5,3,192,12,68,83,69,8,0,0,7,5,262,13,52,118,164,26,16,12,14,11,423,24,19,70,160,82,22,15,23,5,433,16,15,41,100,89,32,29,30,3,349,14,10,12,45,92,33,16,41,4,266,9,3,4,15,44,25,16,18,0,131,13,0,6,5,23,17,8,15,0,84,0,0,0,0,3,16,5,4,0,45
40703,16,7,11,21,136,177,95,97,3,570,10,0,3,7,59,82,51,43,4,261,3,0,3,4,27,36,29,43,0,145,0,3,0,7,9,12,8,22,0,60,0,0,0,8,8,16,10,22,0,58,0,0,0,0,3,3,0,16,0,20,0,5,3,3,8,17,6,10,13,63,93,189,185,300,778,786,365,430,48,3178,3,6,0,3,0,0,0,3,0,15,3,109,10,0,0,0,0,0,3,131,5,90,34,11,4,0,0,0,5,154,7,90,59,27,8,3,3,8,10,213,20,65,87,54,7,3,3,7,8,251,21,76,115,163,42,20,8,13,6,461,24,22,77,164,111,26,23,21,7,464,11,12,45,155,112,31,19,29,3,426,9,5,29,48,140,40,26,34,3,345,9,4,9,21,57,52,18,31,0,202,0,4,6,7,24,22,9,23,0,90,6,3,0,8,13,24,12,19,0,83
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,72,50,88,190,409,830,275,303,19,2226,41,31,41,106,205,505,218,286,11,1442,28,13,21,59,123,319,148,253,7,972,22,3,4,21,55,132,77,178,3,492,32,6,9,20,48,105,61,220,4,508,11,7,5,3,10,14,15,67,3,134,0,11,14,18,44,42,9,30,28,194,434,790,812,1417,2063,3361,1242,1818,171,12099,5,17,3,4,3,0,0,0,0,33,33,196,5,3,0,0,0,0,5,249,34,271,52,12,0,0,0,5,6,376,24,212,78,33,3,7,0,5,7,370,26,187,154,73,23,6,0,8,5,490,33,161,199,201,33,17,3,16,9,662,29,89,105,185,70,37,20,18,11,563,20,39,53,127,86,48,26,36,10,438,26,19,28,50,69,32,30,57,5,310,16,9,10,18,27,17,26,30,0,136,12,4,3,7,3,19,18,21,0,88,0,0,0,3,0,6,11,16,3,43
50101,29,12,17,59,109,157,95,90,10,584,7,7,3,19,66,89,48,54,5,306,6,3,9,17,44,70,48,62,3,254,4,0,3,6,13,41,20,39,0,125,3,5,4,8,11,20,22,48,4,117,0,0,3,0,0,3,3,14,0,33,0,8,7,3,3,8,0,12,5,50,110,191,216,337,546,678,354,434,51,2923,0,10,0,6,0,0,0,0,0,16,16,139,7,5,0,0,0,3,0,171,6,97,27,8,4,3,0,5,3,166,4,86,65,17,4,6,0,3,3,198,13,68,79,39,10,7,3,7,8,232,28,52,107,144,37,19,5,10,4,408,17,45,61,149,78,29,17,14,8,406,10,9,35,101,99,39,14,17,3,332,4,8,15,35,52,41,13,18,0,183,3,7,3,14,28,16,8,6,0,88,3,0,3,7,6,12,11,5,0,46,3,3,0,0,4,14,5,3,0,28
50102,33,24,24,57,220,278,157,153,18,956,39,14,14,30,136,249,161,174,16,827,31,12,18,23,108,196,165,217,8,773,35,10,7,14,122,176,152,256,9,783,85,16,19,20,207,251,380,564,18,1561,43,4,9,10,67,44,140,313,8,647,4,5,7,8,28,22,11,22,19,124,338,345,375,454,1409,1663,1416,1936,129,8071,9,10,3,4,0,0,0,3,0,29,14,181,19,6,0,5,0,3,9,231,7,161,53,17,4,0,0,8,3,247,19,114,99,28,5,4,0,0,10,283,11,66,150,90,14,12,6,6,4,353,21,85,165,221,62,27,8,20,10,617,24,44,107,223,147,49,21,26,5,649,19,21,50,150,139,80,43,41,9,555,18,9,28,70,110,63,36,58,9,395,10,0,6,22,46,44,36,30,0,199,11,3,3,9,34,56,26,30,0,174,13,0,0,3,5,38,31,21,0,117
50103,11,3,9,12,34,42,40,44,0,180,9,0,3,3,19,26,20,35,0,113,3,0,4,6,7,13,17,21,0,66,0,0,0,0,0,6,10,18,3,43,3,0,0,0,7,8,14,17,5,62,3,0,0,0,0,0,0,10,0,11,0,0,4,0,3,3,3,0,0,15,44,73,90,105,163,207,149,225,26,1092,0,4,0,0,0,0,0,0,0,7,3,35,3,0,0,0,0,0,0,45,3,43,18,3,0,0,0,0,0,69,0,27,14,8,0,0,0,0,0,58,3,22,32,13,3,3,0,4,0,78,14,13,34,27,9,8,4,7,0,117,3,8,19,55,23,12,4,7,0,132,4,0,10,33,16,16,3,11,0,94,8,0,6,11,17,6,3,5,0,56,0,0,0,0,11,4,3,5,0,27,3,0,0,0,3,9,0,3,0,18,0,0,0,3,5,9,6,0,0,25
50201,11,15,24,45,183,178,82,98,14,637,17,5,8,20,83,113,60,95,3,412,10,5,3,8,68,99,48,81,4,334,7,5,7,15,81,55,28,68,4,276,21,7,5,15,164,70,62,128,9,489,3,4,0,0,25,19,22,51,3,121,0,3,3,8,15,15,5,10,14,77,116,286,289,391,1031,879,431,653,80,4165,4,17,0,0,0,0,0,4,0,28,11,217,7,3,3,0,0,0,3,253,16,180,74,22,4,3,0,3,5,303,15,121,110,48,11,3,0,3,0,323,23,75,144,78,10,9,0,6,4,362,26,90,166,190,59,22,11,15,6,584,16,48,90,210,128,31,16,27,9,584,21,21,46,170,171,67,24,35,9,560,11,12,17,79,101,49,36,25,3,337,7,0,12,25,38,26,19,27,0,153,9,3,3,9,14,46,10,15,3,118,9,0,0,5,18,36,16,17,0,98
50301,29,16,24,60,279,212,91,70,3,794,11,10,9,14,204,161,89,74,5,582,9,3,5,20,95,116,57,90,6,403,3,0,5,9,34,58,42,59,3,232,3,3,3,11,33,64,47,83,3,258,0,3,3,0,3,8,0,31,0,61,3,4,7,0,9,14,3,10,14,68,110,323,324,339,965,906,422,522,56,3970,0,11,4,3,0,3,0,0,0,21,22,415,23,5,0,3,0,0,13,487,27,360,86,9,9,4,0,0,10,509,21,197,159,43,0,8,0,3,7,450,11,122,201,79,21,8,3,5,10,452,28,96,173,174,48,20,9,21,6,564,18,50,99,178,143,55,19,24,15,611,21,41,79,167,196,134,44,42,20,735,24,37,45,107,207,139,38,59,7,659,9,10,13,29,73,54,35,40,3,265,12,5,6,14,38,37,23,47,0,190,8,6,3,7,23,26,22,22,3,128
50302,67,36,71,129,736,702,305,385,29,2453,63,19,47,98,472,517,237,297,21,1762,61,13,27,63,310,492,225,340,15,1544,43,12,20,31,208,330,182,278,14,1116,115,25,19,43,284,584,308,705,23,2107,159,16,22,25,128,312,187,612,10,1482,12,5,7,12,37,48,10,40,33,214,656,675,1132,1028,3372,3910,1878,3045,275,15974,18,51,18,3,3,8,0,3,0,110,51,678,48,15,6,3,0,0,22,821,59,842,246,55,19,12,6,6,14,1267,47,504,505,105,25,11,12,5,18,1237,40,337,547,241,58,29,8,19,29,1309,70,228,558,579,161,95,36,46,26,1793,68,115,307,602,459,223,94,68,21,1963,79,82,177,415,598,401,163,114,38,2074,68,46,84,226,466,438,201,183,19,1735,45,11,37,66,226,229,118,150,7,892,41,15,22,47,122,283,91,132,6,762,34,15,20,25,65,268,117,106,0,649
50401,21,19,18,41,284,248,138,98,3,887,11,10,7,43,137,219,119,104,9,649,11,12,6,12,86,137,84,114,0,471,4,0,3,8,37,78,66,68,3,269,6,3,3,5,27,39,37,98,0,215,0,3,0,3,0,14,6,22,0,53,3,3,6,6,8,18,4,14,12,80,108,278,282,344,1095,1149,617,700,61,4636,0,11,6,3,0,3,3,6,0,29,10,162,7,0,0,0,0,0,6,190,11,150,48,19,0,0,0,0,3,236,12,101,81,16,5,5,0,4,3,233,10,49,110,51,16,8,3,3,7,262,19,54,151,130,48,27,16,14,7,469,18,23,79,155,114,31,16,24,10,464,3,19,40,141,126,53,30,39,3,453,7,8,14,50,108,48,24,43,5,300,0,3,12,26,43,35,10,25,0,155,6,0,4,7,24,29,20,27,0,128,4,0,5,3,6,66,20,12,0,122
50402,6,4,6,17,60,74,39,39,3,246,3,3,0,10,29,62,40,28,6,176,3,0,3,3,26,37,21,33,3,125,3,0,0,0,10,17,10,18,0,60,0,4,0,0,3,9,12,32,0,63,0,0,0,0,0,5,0,4,0,13,0,3,7,4,0,13,0,3,6,32,48,113,103,123,244,336,167,223,31,1381,0,6,0,0,0,0,0,0,0,9,6,74,5,0,0,0,0,0,0,95,3,47,15,8,3,0,0,0,3,77,3,33,30,13,0,0,0,0,0,82,5,24,25,17,3,0,5,0,0,83,10,24,53,47,16,8,3,6,0,151,10,18,31,52,38,19,3,3,0,168,3,9,19,39,55,22,0,6,0,156,3,4,9,15,37,17,15,13,0,117,6,6,3,5,25,30,15,11,0,103,11,3,3,7,20,43,101,37,0,225,0,0,0,0,5,20,19,13,0,64
50403,23,40,30,92,518,574,249,219,24,1760,34,14,20,49,323,394,193,238,11,1260,29,17,17,19,229,300,167,246,11,1027,24,5,5,9,105,145,128,232,12,668,35,17,7,17,65,126,125,347,6,744,15,9,3,3,7,25,21,119,5,214,4,5,3,5,23,31,10,20,17,124,282,457,448,613,2213,2433,1140,1707,148,9439,4,18,0,0,0,3,4,0,0,31,14,295,27,5,3,6,0,0,4,357,7,272,98,29,3,7,0,4,10,425,10,186,131,32,13,13,3,10,8,405,14,108,167,95,18,12,0,13,10,434,11,86,184,199,82,30,9,30,12,643,26,42,101,245,158,63,24,37,6,695,20,29,71,160,253,90,44,54,16,739,11,20,39,75,153,100,50,51,3,513,21,9,16,39,68,85,45,82,6,362,23,3,5,9,53,145,40,67,6,349,23,6,4,10,18,140,57,43,0,299
50501,28,24,26,87,236,208,99,75,15,799,14,17,23,40,125,174,73,94,8,569,10,15,13,24,77,131,56,80,3,400,9,6,0,16,35,65,33,51,0,218,3,0,6,11,27,69,41,78,8,237,3,4,0,3,3,13,9,31,6,75,4,10,7,14,11,7,4,15,23,87,160,502,479,609,993,1068,440,597,110,4958,8,34,3,3,0,0,0,0,3,53,34,620,40,8,3,0,3,3,12,722,18,467,143,40,14,3,3,6,4,698,15,263,228,71,14,15,0,8,11,624,18,170,283,150,25,11,9,10,10,694,39,120,295,308,105,45,14,16,11,943,31,83,151,349,226,95,31,37,13,1016,32,38,84,276,290,118,40,51,13,939,18,19,40,119,201,142,44,70,4,657,8,6,19,42,88,73,22,37,3,299,8,9,5,21,55,105,29,26,3,263,19,6,3,12,21,112,31,30,0,229
50502,46,44,60,89,596,666,245,214,27,1984,34,18,20,70,361,565,253,243,15,1599,25,12,20,41,221,395,221,228,11,1174,22,9,10,26,118,223,127,183,6,724,30,10,9,20,116,206,155,247,7,796,14,0,3,11,13,53,28,108,3,229,6,15,6,9,23,35,15,18,34,160,284,578,602,784,2402,3140,1336,1502,161,10798,5,13,11,0,0,0,0,4,3,37,13,401,22,7,3,4,0,3,7,456,21,360,99,27,10,4,0,6,16,542,16,229,187,63,11,10,3,12,15,539,21,169,262,105,27,8,5,13,14,636,27,141,317,312,108,40,16,27,11,1002,46,78,166,351,232,77,32,41,16,1046,38,54,100,254,318,112,61,73,17,1031,25,50,40,116,257,123,76,92,9,782,23,15,20,45,98,85,33,71,9,391,10,4,7,31,44,84,42,66,8,297,9,0,0,9,25,60,29,40,0,185
50503,42,41,28,92,414,466,225,227,30,1557,24,10,26,45,240,310,175,195,16,1033,26,13,16,33,133,261,158,224,11,872,6,8,11,11,49,136,90,161,5,484,11,0,8,8,39,104,75,250,3,507,12,4,3,3,9,15,13,86,3,156,3,3,5,10,22,42,10,21,15,135,232,469,470,665,1776,2137,971,1453,124,8290,10,18,4,8,3,0,0,3,4,46,15,295,30,11,3,0,0,3,6,363,12,304,74,26,4,7,0,5,5,450,12,179,142,54,11,12,3,6,8,419,13,118,174,91,21,22,3,13,3,456,23,92,219,240,95,34,5,24,7,734,22,47,82,282,214,81,21,30,7,788,40,32,54,189,251,87,22,47,9,739,15,10,29,70,116,66,25,56,3,389,0,8,4,26,44,35,31,37,3,191,3,3,3,16,20,34,15,29,0,124,5,0,3,4,10,24,36,20,0,99
50601,7,10,13,31,110,129,72,78,12,465,7,0,8,17,66,68,66,57,3,306,3,3,4,16,32,55,35,62,0,207,3,0,3,3,24,22,24,27,3,106,6,0,5,4,8,15,27,47,0,120,0,0,0,0,0,10,3,13,3,26,0,0,0,8,9,16,6,3,8,44,64,183,166,264,516,519,359,391,44,2511,0,11,0,0,0,0,0,4,0,16,3,136,11,0,0,0,0,0,0,155,5,121,43,12,4,0,0,4,0,185,0,83,60,19,6,0,4,3,0,175,10,51,83,48,4,8,0,3,6,219,17,43,93,109,41,9,9,12,3,329,3,21,49,120,87,26,10,23,10,359,14,12,30,98,96,52,18,18,3,343,13,8,10,39,58,50,16,28,3,224,8,0,0,12,31,41,14,17,5,129,0,3,0,8,15,57,16,26,3,122,5,0,0,0,4,46,15,15,0,87
50602,48,34,23,80,516,484,200,184,35,1605,42,14,15,36,326,404,201,264,21,1322,30,8,7,35,230,344,208,252,13,1133,31,11,10,26,149,218,143,282,5,876,81,13,12,30,171,303,280,700,18,1610,59,5,6,12,41,66,103,363,7,668,10,4,4,6,27,34,18,18,17,140,382,354,422,546,2234,2503,1345,2291,160,10229,7,9,7,4,0,0,0,0,3,35,22,206,18,6,0,3,0,0,4,268,28,242,89,17,3,4,3,3,3,401,20,207,143,43,11,5,0,0,17,453,34,136,234,96,27,16,0,10,9,562,31,118,274,272,72,37,7,19,15,837,55,69,199,352,251,77,37,44,14,1102,62,51,131,338,394,183,107,86,16,1369,44,13,72,238,377,248,139,116,13,1265,23,11,28,87,197,134,114,112,7,725,30,7,13,33,112,110,99,81,3,486,27,3,7,19,27,49,73,55,3,253
50603,33,46,34,71,632,617,241,182,23,1884,28,19,13,47,424,461,252,189,17,1453,26,19,14,30,297,360,237,249,17,1244,21,11,6,17,127,196,161,212,5,751,54,11,5,16,123,187,195,382,11,982,16,3,3,3,17,32,22,105,3,209,3,7,3,3,30,31,13,19,20,129,265,422,428,511,2555,2592,1372,1553,158,9845,4,15,0,4,0,0,3,0,0,29,18,295,17,6,3,0,0,0,7,344,11,267,85,14,7,3,0,4,7,404,11,142,142,35,12,8,0,3,8,358,19,111,157,81,16,11,6,4,5,408,29,88,184,181,73,36,15,22,15,638,25,55,90,214,150,56,16,33,15,648,20,30,53,188,194,87,43,53,12,690,22,18,37,83,168,116,38,64,3,549,10,7,8,24,93,80,37,39,7,306,5,4,8,10,36,83,36,44,0,227,11,0,4,8,20,54,30,38,3,180
50604,16,14,23,39,248,234,100,112,13,799,13,11,14,28,130,137,74,98,4,513,8,5,9,7,69,98,51,105,5,358,4,3,6,9,26,39,30,70,10,200,4,7,3,4,15,44,26,113,3,212,3,0,4,3,8,8,3,33,0,56,3,0,0,3,8,11,10,9,11,61,98,263,263,338,1012,957,434,680,81,4125,0,9,3,3,0,0,0,0,3,19,7,136,8,6,0,0,0,0,4,167,13,126,47,14,3,3,0,3,3,210,6,106,60,27,3,4,0,11,11,227,11,73,122,54,21,4,0,4,0,290,18,58,143,136,41,16,8,16,11,450,16,33,63,164,127,47,13,24,5,488,17,23,34,111,175,65,24,25,0,478,24,18,27,45,110,88,22,41,4,384,22,3,5,17,52,93,28,32,0,254,27,3,10,7,56,114,40,32,3,288,9,4,3,5,13,74,19,32,0,157
