SA3_CODE_2016,Mng_NNI_H_0,Mng_NNI_H_1_15,Mng_NNI_H_16_24,Mng_NNI_H_25_34,Mng_NNI_H_35_39,Mng_NNI_H_40,Mng_NNI_H_41_48,Mng_NNI_H_49mo,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_15,Mng_1_149_H_16_24,Mng_1_149_H_25_34,Mng_1_149_H_35_39,Mng_1_149_H_40,Mng_1_149_H_41_48,Mng_1_149_H_49mo,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_15,Mng_150_299_H_16_24,Mng_150_299_H_25_34,Mng_150_299_H_35_39,Mng_150_299_H_40,Mng_150_299_H_41_48,Mng_150_299_H_49mo,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_15,Mng_300_399_H_16_24,Mng_300_399_H_25_34,Mng_300_399_H_35_39,Mng_300_399_H_40,Mng_300_399_H_41_48,Mng_300_399_H_49mo,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_15,Mng_400_499_H_16_24,Mng_400_499_H_25_34,Mng_400_499_H_35_39,Mng_400_499_H_40,Mng_400_499_H_41_48,Mng_400_499_H_49mo,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_15,Mng_500_649_H_16_24,Mng_500_649_H_25_34,Mng_500_649_H_35_39,Mng_500_649_H_40,Mng_500_649_H_41_48,Mng_500_649_H_49mo,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_15,Mng_650_799_H_16_24,Mng_650_799_H_25_34,Mng_650_799_H_35_39,Mng_650_799_H_40,Mng_650_799_H_41_48,Mng_650_799_H_49mo,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_15,Mng_800_999_H_16_24,Mng_800_999_H_25_34,Mng_800_999_H_35_39,Mng_800_999_H_40,Mng_800_999_H_41_48,Mng_800_999_H_49mo,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_15,Mng_1000_1249_H_16_24,Mng_1000_1249_H_25_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40,Mng_1000_1249_H_41_48,Mng_1000_1249_H_49mo,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_15,Mng_1250_1499_H_16_24,Mng_1250_1499_H_25_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40,Mng_1250_1499_H_41_48,Mng_1250_1499_H_49mo,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_15,Mng_1500_1749_H_16_24,Mng_1500_1749_H_25_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40,Mng_1500_1749_H_41_48,Mng_1500_1749_H_49mo,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_15,Mng_1750_1999_H_16_24,Mng_1750_1999_H_25_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40,Mng_1750_1999_H_41_48,Mng_1750_1999_H_49mo,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_15,Mng_2000_2999_H_16_24,Mng_2000_2999_H_25_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40,Mng_2000_2999_H_41_48,Mng_2000_2999_H_49mo,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000mo_H_0,Mng_3000mo_H_1_15,Mng_3000mo_H_16_24,Mng_3000mo_H_25_34,Mng_3000mo_H_35_39,Mng_3000mo_H_40,Mng_3000mo_H_41_48,Mng_3000mo_H_49mo,Mng_3000mo_H_NS,Mng_3000mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_15,Mng_PINS_H_16_24,Mng_PINS_H_25_34,Mng_PINS_H_35_39,Mng_PINS_H_40,Mng_PINS_H_41_48,Mng_PINS_H_49mo,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_15,Mng_Tot_H_16_24,Mng_Tot_H_25_34,Mng_Tot_H_35_39,Mng_Tot_H_40,Mng_Tot_H_41_48,Mng_Tot_H_49mo,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_15,Pro_NNI_H_16_24,Pro_NNI_H_25_34,Pro_NNI_H_35_39,Pro_NNI_H_40,Pro_NNI_H_41_48,Pro_NNI_H_49mo,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_15,Pro_1_149_H_16_24,Pro_1_149_H_25_34,Pro_1_149_H_35_39,Pro_1_149_H_40,Pro_1_149_H_41_48,Pro_1_149_H_49mo,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_15,Pro_150_299_H_16_24,Pro_150_299_H_25_34,Pro_150_299_H_35_39,Pro_150_299_H_40,Pro_150_299_H_41_48,Pro_150_299_H_49mo,Pro_150_299_H_NS,Pro_150_299_H_Tot,Pro_300_399_H_0,Pro_300_399_H_1_15,Pro_300_399_H_16_24,Pro_300_399_H_25_34,Pro_300_399_H_35_39,Pro_300_399_H_40,Pro_300_399_H_41_48,Pro_300_399_H_49mo,Pro_300_399_H_NS,Pro_300_399_H_Tot
12503,3,5,0,4,3,6,3,12,3,41,0,9,0,0,0,0,0,0,0,18,0,16,5,3,0,6,0,12,0,55,7,13,26,16,4,19,3,18,0,103,3,6,26,9,9,22,0,24,0,101,0,13,24,42,27,58,8,33,3,215,5,17,14,51,90,72,21,56,7,337,4,18,16,35,146,188,49,87,4,555,12,13,23,27,197,257,109,149,14,788,11,7,14,26,141,163,95,174,9,636,14,4,6,20,129,187,98,214,9,686,9,7,4,9,87,154,76,189,5,549,22,5,6,23,128,272,193,556,3,1208,14,9,7,20,49,130,110,422,3,763,0,0,3,8,7,21,11,21,9,81,92,149,185,291,1014,1556,790,1969,66,6120,0,4,3,0,4,0,0,3,0,21,7,50,3,4,0,3,0,0,3,63,0,63,11,6,3,7,0,4,0,102,4,57,39,10,7,16,5,12,3,152
12504,3,3,6,5,9,4,8,7,4,53,3,20,6,0,3,8,0,5,0,44,0,16,13,13,4,6,3,12,0,66,3,26,32,12,10,6,3,10,5,116,3,16,32,19,9,18,6,21,3,138,8,20,47,57,38,46,14,53,4,289,12,21,39,68,110,94,26,62,7,444,17,11,44,67,249,218,73,119,10,811,21,14,28,63,291,305,121,190,14,1047,32,7,30,45,245,284,131,214,7,1000,28,12,16,43,232,330,144,240,11,1060,24,8,12,37,233,306,146,235,4,1011,64,14,18,51,417,687,394,759,15,2416,35,6,7,34,125,381,263,818,3,1679,0,4,4,0,16,21,14,18,17,100,261,209,351,523,1995,2734,1334,2766,102,10278,16,17,3,3,5,11,0,7,3,73,14,159,15,8,5,7,5,3,8,220,11,213,41,18,5,15,0,6,9,324,15,165,83,23,27,19,4,13,10,368
12601,0,3,0,0,0,0,0,3,3,19,0,7,0,0,0,0,0,3,0,14,3,5,9,5,0,4,0,0,0,25,0,10,16,0,0,4,0,3,4,36,0,3,11,7,4,3,0,7,0,37,3,6,12,8,4,10,3,13,0,54,0,3,24,8,10,16,5,14,0,83,0,0,7,16,21,24,6,18,3,91,3,3,4,5,24,37,24,18,0,121,3,0,3,8,28,43,10,27,0,130,3,4,9,12,32,52,17,26,0,145,4,3,3,4,14,27,19,30,0,101,6,4,3,6,32,52,44,101,0,250,3,9,3,8,15,36,30,85,0,181,4,0,0,0,0,5,0,4,3,15,25,63,94,98,187,310,160,349,18,1300,3,5,6,0,0,3,0,0,0,19,4,109,3,6,0,0,0,0,0,129,9,109,10,0,3,5,0,0,0,138,3,51,19,12,3,4,0,3,3,95
12602,3,3,12,11,3,19,3,22,3,76,0,23,5,0,10,5,0,10,0,49,6,27,20,13,3,10,3,15,0,94,4,28,39,22,7,13,0,15,5,133,10,32,50,31,15,18,0,26,4,191,5,32,53,46,38,49,10,39,4,281,5,15,41,72,90,75,28,37,8,374,15,27,55,74,208,181,85,101,10,749,30,24,54,61,303,290,137,193,12,1099,34,25,41,58,266,310,134,187,5,1042,21,12,30,69,245,374,198,243,10,1208,35,11,19,56,278,413,196,273,10,1276,101,22,35,76,582,1261,735,1208,21,4056,105,30,31,69,313,1110,797,2603,18,5080,0,0,7,3,15,42,17,53,11,156,364,303,486,654,2375,4166,2361,5031,120,15861,12,11,9,3,7,15,3,4,3,75,18,181,17,7,8,9,3,4,0,244,16,222,43,16,8,12,3,10,5,331,18,173,91,23,15,29,5,9,9,366
12701,3,6,3,3,0,3,0,8,3,36,0,9,7,0,0,0,3,3,0,15,0,11,12,7,8,4,0,4,0,45,4,18,17,15,4,12,0,13,0,82,3,14,23,23,15,14,4,20,0,106,3,9,16,28,16,22,0,36,0,145,3,15,12,25,35,50,20,50,6,228,3,17,11,7,55,55,16,63,0,228,8,11,11,14,33,65,30,70,0,228,3,3,11,11,29,45,18,42,3,159,0,7,3,5,21,42,25,56,0,163,3,0,0,3,17,29,10,48,0,113,3,6,6,15,20,44,39,107,7,243,3,0,0,3,3,25,10,76,0,124,0,9,5,4,4,6,0,4,7,35,47,128,128,163,258,417,189,601,38,1952,3,0,0,4,0,0,0,3,0,18,0,36,0,8,0,0,0,0,0,46,0,35,3,7,3,5,0,0,0,51,0,27,14,9,0,8,3,3,0,64
12702,3,3,5,0,3,10,3,18,3,49,5,16,3,0,0,0,0,3,0,31,0,24,14,7,4,4,4,11,0,78,0,23,15,22,17,11,4,19,0,113,3,15,35,28,12,31,13,19,3,154,5,24,40,45,41,52,24,56,4,287,7,24,33,56,121,124,12,65,10,454,11,11,28,39,147,189,60,118,3,609,15,10,28,34,178,241,107,171,6,797,11,5,12,22,119,183,113,170,11,644,8,3,11,17,104,190,109,187,4,642,8,3,11,8,72,137,80,191,3,518,25,5,5,17,102,217,193,426,9,997,8,8,9,15,35,109,62,322,4,571,3,3,5,9,9,20,5,25,10,84,122,193,249,316,962,1513,785,1797,79,6023,3,6,3,3,6,3,0,3,0,31,0,96,5,0,3,3,0,5,3,112,3,102,26,12,3,6,0,7,3,157,4,89,37,10,7,6,0,11,3,176
12703,0,13,4,7,0,5,4,16,3,45,0,8,0,3,0,3,0,3,0,21,3,20,11,3,0,4,3,5,0,53,0,19,29,8,7,8,0,14,3,92,6,20,40,12,8,8,3,24,3,128,3,13,23,48,27,27,5,37,5,196,7,18,29,45,87,70,26,58,3,331,18,11,19,33,157,140,45,74,10,509,12,14,16,25,158,223,103,185,4,741,14,7,15,30,119,181,97,150,9,623,10,6,13,12,100,181,104,210,9,647,18,8,0,12,76,126,90,207,3,529,23,4,11,22,135,270,177,442,12,1097,4,8,16,12,43,127,88,372,6,687,0,4,3,0,12,18,5,12,16,77,123,170,220,277,942,1402,755,1812,80,5772,3,12,3,5,4,5,0,0,0,39,4,95,7,3,4,3,0,0,6,122,4,86,30,10,0,4,3,4,3,147,4,77,32,9,9,5,4,3,6,147
12801,4,3,10,3,3,11,0,17,0,50,0,26,10,0,0,3,0,9,0,45,6,19,11,0,0,0,9,6,0,57,0,25,35,6,8,10,3,24,3,107,0,18,30,30,7,18,5,21,0,127,3,18,39,37,20,22,13,34,0,187,13,19,25,49,90,83,36,64,3,387,11,20,27,55,193,137,69,87,14,609,10,12,31,56,148,168,106,163,9,709,11,3,13,30,98,148,87,170,7,574,17,7,24,28,69,138,91,178,3,555,4,6,9,17,43,108,68,138,6,394,22,14,12,29,56,170,131,362,3,802,13,21,23,17,28,110,55,278,3,544,3,4,6,10,7,19,11,28,9,88,116,218,295,358,781,1149,683,1586,57,5245,4,7,5,5,0,4,0,8,3,45,16,99,7,3,0,5,0,0,0,132,15,93,19,9,0,4,0,5,0,153,4,88,48,10,3,6,4,8,4,181
12802,0,11,3,3,0,3,7,6,0,32,0,14,7,0,0,3,0,5,0,29,0,22,10,8,3,0,0,3,0,47,0,12,14,15,3,13,4,6,0,64,0,3,25,6,3,3,0,9,0,57,3,9,27,30,8,14,4,21,0,119,3,8,13,26,40,42,13,32,4,187,3,9,18,35,67,73,20,56,3,288,5,12,15,38,80,84,47,94,6,379,7,0,13,20,62,72,45,75,3,301,3,10,10,7,58,69,44,110,3,320,8,0,3,11,29,59,40,88,3,250,19,3,7,16,53,117,85,222,7,518,5,4,9,6,9,68,32,161,0,301,0,0,3,0,4,17,4,10,6,38,64,118,173,213,409,630,349,905,34,2913,3,8,3,7,0,0,0,5,0,25,4,96,3,4,3,0,0,4,4,119,13,99,14,7,4,3,0,4,0,142,13,67,49,10,6,8,0,4,3,166
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,14,17,5,6,12,27,5,35,8,133,10,40,7,12,6,10,0,17,5,106,19,44,39,12,4,16,5,24,3,162,18,67,54,30,20,33,16,41,14,285,22,40,64,47,32,51,12,46,4,321,30,41,83,80,69,116,31,115,12,575,31,27,53,106,96,172,58,150,14,711,43,31,59,94,158,319,103,226,24,1051,46,31,58,77,172,466,173,398,30,1455,40,29,35,52,143,393,183,390,11,1280,42,10,27,34,109,284,152,431,8,1109,21,10,21,19,56,202,100,279,9,728,45,10,14,29,63,252,151,555,19,1137,27,24,13,22,38,113,56,367,10,666,6,8,10,12,17,61,8,73,40,237,420,425,529,626,994,2527,1064,3161,220,9963,29,38,5,3,7,21,0,12,3,111,59,573,18,19,9,11,3,13,31,729,46,560,90,39,11,23,3,17,14,798,52,491,169,55,12,24,9,19,13,834
20101,0,3,0,10,9,6,3,21,0,49,3,16,10,3,0,0,0,13,0,45,3,34,9,10,6,7,0,13,3,80,3,15,21,14,0,11,8,22,0,90,6,19,31,19,11,17,3,24,0,138,13,27,36,56,31,31,10,52,3,254,4,7,23,54,84,66,31,69,8,360,14,10,16,53,151,134,65,84,5,530,11,5,17,30,133,152,123,144,8,614,14,9,12,35,86,99,87,128,0,473,14,6,4,16,89,126,81,126,0,462,8,3,5,8,50,80,72,118,5,342,29,6,8,18,84,140,130,312,8,733,16,7,3,11,14,52,48,202,3,356,0,3,0,0,3,13,6,21,7,56,137,167,200,335,759,930,676,1339,45,4584,6,11,6,0,0,0,0,7,0,37,11,67,12,3,3,3,0,0,3,101,11,107,21,11,3,7,0,0,0,160,9,95,60,16,7,10,4,10,3,209
20102,3,6,6,4,6,13,3,21,0,66,3,9,3,8,4,6,0,9,0,45,0,13,3,7,7,6,7,34,0,75,3,12,12,7,3,13,8,34,4,103,4,21,15,20,3,10,5,42,7,124,4,15,20,13,10,13,10,47,3,126,6,15,20,24,20,28,6,65,0,181,7,7,10,22,13,39,15,58,3,185,0,7,3,11,14,34,23,64,0,159,7,6,5,7,11,20,12,42,0,112,3,10,3,3,13,24,11,39,0,106,4,0,0,6,8,14,6,27,0,66,8,3,0,3,5,14,13,46,0,89,0,3,0,4,0,10,8,35,0,61,4,3,4,3,0,4,8,19,4,37,62,131,98,153,109,258,132,564,25,1537,0,0,8,0,0,0,0,0,0,10,0,18,3,3,0,0,0,0,0,30,0,21,6,8,0,3,0,3,0,40,5,15,13,3,0,0,0,3,0,42
20103,3,4,3,3,3,4,4,37,0,62,0,6,8,0,3,0,0,17,0,39,5,12,3,4,4,4,4,35,0,69,5,10,12,8,6,5,6,30,0,79,0,7,8,16,4,8,7,43,3,101,6,5,10,18,3,17,8,51,0,122,0,6,7,18,27,20,7,51,3,143,3,5,9,20,20,32,16,50,3,161,11,3,0,15,17,27,30,51,3,156,0,0,9,3,4,19,12,37,0,82,0,3,3,3,14,22,7,34,0,92,3,0,0,3,3,6,3,11,0,39,3,0,0,0,5,12,9,45,0,80,0,3,0,3,0,3,3,27,0,40,3,0,0,3,4,3,0,5,0,25,43,67,73,117,122,204,119,517,26,1296,3,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,8,0,8,3,3,0,7,0,0,0,26,0,13,7,0,0,3,3,0,0,35
20201,0,0,0,0,0,9,0,14,0,28,3,8,3,3,3,5,0,3,0,33,0,15,7,7,0,4,7,10,0,55,8,20,25,14,4,19,3,16,0,106,3,15,18,18,6,11,10,19,0,95,13,20,35,47,27,25,13,44,0,217,8,18,25,60,103,58,22,72,0,363,16,12,29,45,130,132,64,89,6,521,19,6,22,34,111,128,90,143,7,566,16,7,13,32,85,100,89,117,5,454,13,14,13,18,77,107,73,161,8,478,7,3,3,13,53,95,65,103,0,341,16,6,7,20,66,113,134,253,4,619,8,5,8,9,19,40,47,176,4,310,3,5,0,0,5,13,13,11,9,52,129,151,203,327,687,849,621,1229,48,4239,6,0,6,5,3,7,0,0,0,20,11,51,6,6,6,0,0,0,0,80,6,74,29,13,6,3,0,6,0,146,10,94,42,10,4,5,0,11,3,177
20202,0,9,10,3,0,4,3,16,0,55,0,14,4,3,0,8,0,13,4,50,6,17,9,7,3,15,0,35,0,102,0,17,20,20,3,12,3,24,3,101,3,11,23,8,3,13,3,23,0,98,13,15,28,32,5,24,8,48,5,173,10,19,23,16,35,38,17,39,9,203,17,13,18,24,43,45,34,63,4,252,3,7,10,38,44,48,38,75,3,266,4,11,7,19,21,39,24,69,0,201,3,8,8,19,29,34,26,63,0,178,0,0,0,6,13,21,9,42,0,100,4,5,7,4,18,33,38,88,0,200,0,10,3,4,3,20,19,67,0,122,0,5,3,4,7,5,5,14,7,49,70,154,173,212,226,355,240,687,34,2145,0,9,4,0,0,0,3,4,0,14,0,19,7,4,0,0,0,3,0,38,5,42,19,7,3,3,0,3,3,83,3,35,21,8,9,8,3,10,3,94
20203,3,0,6,5,3,4,0,36,0,67,0,5,0,3,0,3,0,20,0,31,3,14,0,8,0,7,4,40,0,83,0,4,11,6,7,9,0,55,0,93,0,8,3,7,6,13,8,43,6,97,0,11,8,16,10,21,5,64,3,140,6,6,4,13,19,24,11,59,0,140,4,7,3,17,17,29,6,70,3,164,3,7,6,20,11,23,11,60,0,143,0,0,3,9,11,8,10,38,0,85,0,0,0,0,9,13,11,39,0,76,3,3,0,3,3,3,11,22,0,46,0,4,4,0,3,10,12,37,3,73,3,0,0,0,0,3,3,23,0,39,0,0,0,0,0,8,5,8,3,31,38,76,57,116,88,184,106,616,26,1298,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,10,0,3,3,0,0,3,0,0,0,12
20301,3,3,3,3,4,8,0,9,3,33,0,6,3,3,0,3,0,18,0,35,0,14,6,8,0,3,0,13,3,47,0,6,5,10,3,4,4,20,0,52,3,8,12,11,0,6,0,28,0,60,3,10,14,13,3,13,9,31,0,90,3,6,10,10,3,14,8,39,0,96,0,3,8,12,11,20,14,30,0,104,3,4,12,12,14,24,12,35,0,110,0,0,0,3,0,16,11,38,0,70,6,0,0,0,8,18,12,32,0,80,0,0,0,6,3,6,4,15,0,47,3,0,0,0,3,11,7,31,0,60,3,3,3,8,3,8,6,35,4,67,0,3,3,0,0,9,0,10,3,28,32,75,73,99,64,168,87,382,18,987,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,3,14,0,14,4,3,0,0,0,0,0,20
20302,3,9,5,10,15,14,6,31,7,89,4,31,3,5,0,5,6,30,0,97,6,53,14,13,10,11,11,21,7,141,0,61,41,20,17,20,8,37,7,197,8,44,60,34,16,26,17,45,3,251,10,45,59,68,40,68,19,87,0,385,14,18,51,88,155,127,48,107,10,622,22,20,42,88,267,248,114,147,8,956,41,16,42,82,251,303,204,276,15,1234,30,13,24,70,175,229,147,265,6,959,35,15,11,55,147,213,148,295,6,931,20,7,16,35,125,183,145,256,6,792,32,28,29,30,175,340,336,563,4,1532,28,19,7,22,48,150,105,518,3,897,3,0,7,8,17,27,13,33,11,124,268,376,413,636,1443,1959,1323,2694,88,9196,5,7,3,8,0,10,0,9,0,44,25,155,12,7,0,4,0,4,5,210,25,219,55,24,3,6,6,3,4,345,23,219,79,35,15,18,5,10,0,407
20303,3,3,6,7,5,8,4,18,0,56,0,11,3,0,0,3,0,10,0,25,3,19,7,4,3,5,0,14,3,59,3,19,22,15,8,3,13,15,3,102,8,13,23,19,0,9,3,19,3,103,12,19,31,29,18,19,13,39,0,184,5,21,15,37,37,37,10,31,0,198,11,11,17,32,64,68,26,55,0,289,11,5,16,35,58,80,35,68,3,309,5,10,9,16,32,54,39,70,3,242,3,12,8,16,22,49,29,57,4,194,6,4,5,10,26,30,19,50,0,152,9,8,6,5,15,38,35,97,3,226,6,8,5,5,9,30,14,58,0,141,0,4,5,3,3,6,3,12,6,41,87,164,183,237,304,452,247,614,30,2319,3,8,0,3,5,0,0,3,0,30,3,33,0,4,0,4,0,3,3,50,7,61,18,4,0,5,0,3,3,104,3,50,25,10,3,11,7,9,0,117
20401,0,7,10,12,6,18,3,51,7,115,3,15,9,7,4,9,10,25,0,79,8,22,18,16,5,17,4,43,7,130,12,25,24,29,10,31,10,40,3,182,4,21,16,29,13,27,4,58,0,171,9,26,28,43,22,37,24,88,10,286,16,19,23,40,39,68,22,97,6,319,21,5,17,48,56,86,47,119,4,399,15,13,13,32,60,116,55,161,9,463,11,4,7,22,35,54,46,115,4,301,12,10,10,14,16,44,47,108,3,268,5,3,3,11,26,44,38,93,6,234,12,12,8,18,18,54,41,162,3,316,3,14,10,13,6,20,18,64,0,151,7,6,5,13,3,10,4,38,11,97,136,194,189,327,318,640,368,1268,67,3517,0,0,4,0,3,0,0,6,0,16,0,27,4,0,0,0,0,0,0,36,10,25,18,9,3,4,0,3,0,62,6,40,16,3,0,3,0,3,3,71
20402,3,8,7,10,0,10,3,47,0,92,3,4,3,5,4,8,3,27,0,65,0,19,11,11,7,22,3,30,0,108,4,25,22,10,9,16,13,69,0,160,7,21,17,24,6,21,8,56,6,166,10,17,26,33,24,41,12,76,5,240,14,6,14,29,37,52,25,102,10,295,10,17,19,21,56,79,40,116,3,362,11,13,11,25,53,91,56,118,3,381,6,10,11,13,31,62,40,95,3,264,14,3,6,11,28,43,46,84,3,234,4,0,0,12,15,39,28,65,3,169,10,8,5,8,25,35,54,129,3,280,5,8,3,5,6,19,20,89,4,148,0,0,0,3,9,10,7,22,4,50,95,165,154,216,321,543,357,1120,51,3025,3,0,0,0,0,0,0,0,0,7,5,12,3,0,0,0,0,0,0,24,10,36,16,3,0,6,0,0,0,67,3,16,22,5,3,0,0,8,0,62
20403,3,9,5,5,4,10,3,29,7,79,4,6,7,10,3,8,4,23,0,54,11,33,15,8,8,20,5,47,0,141,9,18,22,18,7,22,9,96,3,198,16,23,19,25,17,27,8,80,3,220,20,25,31,40,29,46,29,134,6,362,9,22,37,35,55,71,33,117,3,379,17,14,29,52,72,85,57,170,0,495,16,11,21,34,67,110,71,177,6,511,11,15,8,26,45,86,55,138,0,383,12,7,8,20,53,77,64,162,0,407,5,0,10,14,41,56,55,114,3,300,7,6,15,6,43,95,82,229,3,488,8,5,7,10,9,31,31,134,3,236,0,3,5,6,4,15,6,25,6,73,152,207,220,313,443,751,515,1670,51,4325,0,3,3,5,0,0,3,0,3,16,7,23,3,0,0,3,0,0,0,39,3,33,16,3,3,5,3,3,4,78,6,51,26,9,5,4,0,9,3,118
20501,3,3,4,6,4,6,0,54,8,90,0,24,4,3,0,12,3,25,0,71,0,24,15,12,9,7,5,40,0,112,3,21,11,14,10,12,6,38,0,105,0,18,20,27,8,18,7,51,3,145,5,19,22,32,17,19,12,80,3,203,8,15,17,28,38,41,18,74,4,232,12,11,12,21,56,60,29,99,3,303,3,14,11,26,45,59,43,120,3,320,4,11,6,15,23,54,32,95,0,243,3,9,3,6,16,29,25,82,3,177,5,5,5,8,9,32,30,59,3,151,8,4,3,6,26,58,46,112,3,276,3,4,0,3,3,28,20,91,0,156,0,3,4,3,5,15,3,31,14,70,71,172,134,191,264,449,276,1041,43,2650,0,3,0,0,0,0,0,3,0,11,3,37,0,3,0,0,0,0,0,44,3,39,11,3,0,3,0,3,0,58,4,34,18,10,0,3,0,4,3,75
20502,3,4,8,0,0,3,0,31,5,52,0,4,9,3,0,4,0,15,0,45,4,17,9,20,4,8,6,33,3,101,0,16,13,11,6,18,7,46,10,145,7,13,24,16,10,17,8,56,0,161,12,21,17,31,27,27,15,94,0,239,5,20,18,37,29,41,21,87,4,266,7,14,14,28,45,76,33,86,7,312,14,16,12,26,32,67,41,93,3,303,14,3,6,9,27,52,24,86,3,227,7,5,7,4,16,49,27,68,4,185,7,3,3,8,15,25,14,44,0,113,5,4,5,3,23,29,26,90,0,196,4,3,0,0,4,11,3,41,0,64,3,3,6,7,4,3,9,27,11,66,91,150,144,213,256,439,235,908,52,2485,0,3,0,3,0,0,0,0,0,6,0,27,4,5,0,0,0,3,0,35,5,27,5,5,0,3,0,7,0,54,3,27,23,6,0,4,0,9,4,68
20503,0,15,15,17,7,9,11,79,0,149,4,20,7,5,0,10,3,33,0,82,17,34,14,12,6,26,4,41,0,150,6,34,30,30,7,12,14,74,9,222,9,29,33,40,16,27,13,102,4,274,20,46,52,57,24,48,14,127,4,389,15,29,20,45,46,55,32,136,5,388,14,35,23,53,51,86,41,151,6,467,23,27,18,29,66,82,46,176,8,473,18,15,17,15,33,54,36,128,6,317,11,12,3,8,26,52,36,110,4,269,5,3,4,8,14,27,27,69,6,163,5,4,3,7,20,46,39,133,0,258,0,6,7,11,7,22,23,122,0,197,4,9,3,4,7,10,9,45,8,103,156,317,248,365,332,570,335,1527,60,3912,0,7,4,0,0,0,0,0,0,14,4,23,0,3,0,0,0,0,0,32,0,39,17,4,0,7,3,4,0,74,4,39,20,10,3,9,0,5,3,98
20504,3,9,3,3,0,5,4,12,3,48,3,25,0,3,5,0,0,3,0,41,0,5,8,4,3,13,0,24,0,59,3,20,4,8,6,3,3,20,0,78,0,7,18,15,8,6,3,19,0,73,7,13,16,30,10,24,12,31,5,141,0,12,17,28,52,39,20,49,0,219,8,7,11,29,77,82,38,66,3,323,5,3,13,28,86,83,43,98,3,363,12,5,7,15,64,63,28,70,0,271,13,12,0,23,61,65,57,95,0,312,4,0,3,9,34,50,36,77,0,218,16,3,9,10,45,99,78,166,0,412,13,4,0,4,18,34,40,129,0,248,0,3,0,3,5,12,4,11,0,47,93,132,118,198,473,576,367,882,23,2855,3,4,3,0,0,0,0,0,0,12,7,30,0,7,0,0,0,3,0,41,3,63,13,0,0,3,0,3,0,87,9,52,30,15,4,4,0,4,0,119
