SA3_CODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
30303,27,16,4,12,3,0,0,68,21,26,19,24,19,0,0,108,70,61,28,46,25,0,0,231,0,5,3,3,9,0,0,20,6,4,0,0,0,0,0,15,0,0,5,0,4,0,0,7,6,15,9,0,9,0,0,43,25,102,132,154,131,75,22,639,349,223,162,137,148,57,10,1085,27,35,24,15,13,3,4,120,2600,3775,3388,2974,2027,546,81,15381,14,16,4,0,0,0,0,39,349,271,89,74,64,13,0,852,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,6,4,4,0,0,22,1686,2833,2898,2905,1742,262,5,12339,391,231,145,144,103,23,3,1032,0,0,0,4,0,0,0,8,0,10,0,12,0,0,0,18,3,6,6,9,3,0,0,28,3,8,5,18,11,0,0,56,98,74,69,60,45,9,0,357,2539,3460,3218,3231,1980,314,14,14753,23,17,6,6,3,0,0,55
30304,11,8,5,6,3,0,0,36,18,19,30,13,13,3,0,93,44,49,56,37,24,3,0,204,3,6,0,6,0,0,0,23,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,11,5,8,3,0,0,31,19,56,72,103,64,39,3,343,157,128,112,102,88,34,3,631,18,21,16,18,3,3,3,84,1579,2923,2794,2526,1703,424,44,11994,3,25,7,6,3,0,0,43,86,102,39,38,11,3,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,0,0,21,617,1393,1530,1519,922,144,4,6140,166,130,89,85,78,13,3,566,0,0,0,0,0,0,0,0,0,3,6,9,6,0,0,18,3,8,7,6,0,0,0,25,3,4,9,6,3,3,0,23,55,62,41,29,21,5,0,214,938,1730,1723,1701,1054,172,14,7339,6,14,0,5,5,0,0,40
30305,9,14,3,3,4,0,0,37,45,54,42,50,29,8,0,227,64,87,66,61,39,8,0,329,8,3,0,0,0,0,0,11,3,11,3,0,0,0,0,11,3,3,5,3,0,0,0,14,13,12,10,3,0,0,0,43,9,62,105,110,109,45,9,449,272,338,349,339,305,77,13,1685,39,44,35,37,27,14,4,199,3193,6110,6406,6398,4141,805,82,27142,4,18,5,10,0,0,0,43,51,48,22,15,12,0,0,157,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,3,0,3,0,0,17,1031,2082,2241,2215,1234,191,11,9009,294,188,133,128,95,33,8,878,0,0,0,8,0,3,0,10,0,8,9,7,0,0,0,24,0,3,6,3,0,0,0,18,0,21,12,8,3,0,3,48,42,40,40,35,28,4,0,187,1435,2416,2466,2428,1383,238,24,10390,3,4,9,3,3,0,0,31
30306,3,6,3,0,0,0,0,12,9,14,3,4,3,0,0,28,14,17,5,7,4,3,0,47,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,3,0,3,0,0,0,11,16,55,76,77,82,57,12,377,60,44,37,24,27,20,3,211,4,5,3,6,3,3,0,35,499,813,703,631,496,194,28,3363,12,7,12,0,3,0,0,27,28,47,6,12,3,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,253,586,620,682,484,78,6,2700,74,76,31,42,42,11,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,6,0,4,8,8,4,0,0,25,37,54,24,26,19,0,0,165,397,781,708,769,559,94,6,3312,0,6,5,0,0,0,0,11
30401,3,3,3,0,0,0,0,6,3,6,8,3,3,0,0,30,14,12,17,6,5,0,0,53,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,16,30,76,79,90,67,6,358,146,79,62,55,51,22,0,413,12,4,6,7,7,0,0,35,904,920,925,842,619,221,20,4451,3,0,0,0,0,0,0,7,43,20,10,11,3,0,0,85,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,626,654,695,804,462,92,0,3341,163,56,36,42,34,5,0,342,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,3,0,4,0,0,0,11,0,4,6,6,4,3,0,27,38,22,18,32,15,5,0,126,877,760,774,898,527,108,0,3950,13,5,0,0,0,0,0,24
30402,5,0,0,0,0,0,0,13,0,6,6,13,0,5,0,36,13,13,8,16,3,9,0,59,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,12,21,54,103,196,200,141,39,740,116,47,43,32,38,28,3,305,4,0,3,5,0,4,0,24,666,600,631,758,606,306,62,3635,0,0,0,0,0,0,0,3,41,22,10,4,6,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,458,582,766,429,87,3,2749,87,25,19,25,29,5,0,200,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,8,0,0,0,0,0,7,0,3,6,17,0,0,0,26,32,10,18,28,18,14,0,120,586,532,643,855,479,112,11,3210,4,3,0,3,3,0,0,15
30403,41,55,31,23,8,3,0,165,21,18,22,11,12,0,0,91,132,156,121,81,50,16,0,563,31,24,27,20,17,0,0,119,6,6,3,0,3,0,0,16,0,0,0,0,0,0,0,6,37,29,26,20,17,0,0,136,52,72,124,127,141,93,28,636,337,162,118,92,94,45,9,864,11,27,21,11,14,3,0,91,2328,2630,2192,1843,1319,462,76,10856,128,123,50,39,30,4,0,378,392,353,172,123,86,20,0,1142,13,20,14,13,4,3,0,64,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,12,1303,1550,1526,1641,1072,205,16,7313,238,155,128,99,104,15,3,742,0,0,0,0,0,0,0,5,10,12,4,3,0,0,0,31,31,103,55,49,21,0,0,254,9,16,0,16,6,0,3,48,253,172,115,78,41,14,0,682,2376,2510,2070,2062,1365,258,24,10661,62,83,54,34,15,6,0,250
30404,3,4,3,0,0,0,0,7,39,31,19,11,7,0,0,114,52,42,33,21,17,4,0,167,10,3,0,0,0,0,0,12,5,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,15,7,3,0,0,3,0,24,18,45,100,123,98,57,10,457,241,182,98,91,89,41,5,737,11,18,15,8,8,0,0,63,2380,2834,1780,1596,1038,280,32,9939,39,33,8,12,7,0,0,99,31,24,9,3,4,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,10,839,980,1030,1132,707,119,7,4812,201,62,43,55,36,9,0,411,0,0,0,3,0,0,0,3,3,3,4,5,3,0,0,14,9,12,11,4,3,0,0,42,9,11,6,7,4,3,0,31,121,45,33,49,33,9,0,281,1251,1164,1150,1277,797,140,10,5786,7,6,6,5,4,0,0,28
30501,237,505,508,353,155,28,0,1791,71,217,237,207,105,10,3,844,1004,2242,2696,2194,1127,169,14,9442,124,178,193,114,75,10,0,700,25,47,46,21,7,3,0,150,3,15,13,18,5,0,0,63,147,236,253,159,89,15,0,907,63,351,535,494,309,152,30,1931,1185,1539,1437,1189,965,263,29,6599,128,169,107,103,74,24,18,631,10716,25887,25902,20526,11343,2245,254,96875,2480,5071,3938,3086,1621,215,11,16418,3398,5810,3698,3049,1754,263,16,17986,135,339,191,153,76,13,3,909,3,3,0,3,3,0,0,13,42,70,51,45,14,9,0,230,2780,6779,7581,6517,3135,513,32,27340,949,2015,1353,1163,676,111,9,6274,0,0,3,0,0,0,0,3,32,104,101,82,26,0,0,340,123,410,327,213,60,4,0,1139,43,95,86,75,22,9,0,332,934,2155,840,526,307,55,5,4821,10918,22857,18167,14903,7699,1193,68,75804,262,387,263,235,158,22,0,1327
30502,9,6,5,5,3,0,0,28,5,14,22,14,10,3,0,68,29,40,34,29,13,3,0,142,5,0,5,0,0,0,0,14,3,3,0,0,0,0,0,11,0,3,0,3,0,0,0,4,9,9,3,4,4,0,0,25,24,71,145,133,95,40,15,528,147,116,77,55,56,23,3,482,14,12,11,8,3,0,0,48,1234,1941,1890,1601,986,261,45,7956,22,19,7,6,0,0,0,64,57,59,20,16,9,3,0,157,9,12,3,3,3,0,0,34,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,7,615,910,950,904,453,108,11,3956,138,74,41,43,37,12,0,348,0,0,0,0,0,0,0,3,5,6,0,0,4,0,0,20,9,4,10,4,0,0,0,25,0,5,6,7,5,3,0,33,63,77,37,34,25,4,0,242,918,1185,1084,1025,534,136,13,4882,4,7,3,3,0,0,0,23
30503,24,55,41,20,14,7,0,169,42,93,105,70,31,7,0,353,207,377,383,270,173,25,0,1430,38,53,51,41,22,3,0,216,4,4,12,3,3,0,0,25,3,3,8,7,3,0,0,23,47,61,67,52,27,3,0,267,34,164,253,281,228,113,30,1094,456,559,476,415,349,124,13,2390,36,62,46,38,22,14,7,229,3918,8175,7846,6510,3920,961,134,31458,239,372,235,214,132,15,0,1204,345,562,302,288,203,31,0,1735,14,33,22,8,4,0,0,80,0,3,0,0,4,0,0,7,11,21,7,17,11,0,0,61,2211,4319,4339,3999,2207,388,27,17487,436,466,255,291,207,40,8,1706,0,4,0,0,0,0,0,5,9,33,30,17,11,3,0,109,26,94,51,45,19,3,0,241,6,26,25,32,16,8,0,118,295,464,209,170,108,20,3,1262,3598,6391,5478,5079,2915,508,45,24008,99,122,83,73,55,12,0,443
30504,28,23,25,10,3,3,0,95,25,40,43,47,14,3,0,170,140,206,213,136,69,14,0,779,20,27,20,17,4,0,0,89,3,5,3,5,0,0,0,16,0,3,0,0,0,0,0,6,21,33,32,18,6,0,0,115,25,85,188,244,175,99,20,830,367,267,193,165,108,74,12,1180,21,25,20,17,14,4,8,114,2732,4447,4262,3414,2063,612,86,17612,188,292,172,177,112,20,3,975,213,195,86,80,52,13,0,644,7,26,4,3,7,0,0,41,0,0,0,0,0,0,0,0,0,10,0,7,3,0,0,20,1501,2488,2468,2475,1439,276,5,10660,259,223,123,122,95,21,3,841,0,0,0,0,0,0,0,0,7,10,10,11,4,0,0,41,20,42,35,13,7,0,0,122,0,17,21,14,10,3,0,72,226,212,102,106,55,13,0,717,2423,3514,3025,3018,1786,347,12,14129,68,73,32,24,24,4,0,221
30601,3,0,3,0,0,0,0,12,8,14,21,14,6,4,0,56,10,18,20,17,7,4,0,69,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,7,20,43,88,113,127,74,11,476,150,87,107,110,83,41,6,583,14,15,8,14,12,7,0,69,1026,1245,1504,1537,1121,360,28,6834,0,3,0,0,0,0,0,3,50,27,19,9,9,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,563,826,1145,1185,687,123,5,4531,221,69,44,65,39,8,0,445,0,0,0,0,0,0,0,3,3,7,5,9,3,0,0,19,8,16,9,20,6,0,0,60,0,3,5,16,6,3,0,37,42,43,45,42,31,15,3,219,887,994,1270,1339,787,148,9,5431,0,0,0,0,0,0,0,0
30602,27,13,14,5,4,0,0,62,39,67,55,46,35,7,0,247,63,78,69,51,39,9,0,316,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,8,0,9,11,11,3,0,0,24,7,6,13,8,3,0,0,37,18,36,118,127,158,92,33,579,379,310,290,294,291,110,13,1700,54,60,51,53,32,14,5,274,3440,5212,5590,5631,4039,1067,142,25118,0,3,0,0,0,0,0,3,133,84,85,76,63,7,0,452,0,6,3,0,3,0,0,13,0,0,0,0,0,0,0,3,23,33,18,18,8,0,0,104,2150,3881,4824,4766,3001,519,34,19180,674,427,326,356,258,48,3,2091,0,3,4,0,0,0,0,6,3,30,24,17,9,0,0,82,31,136,82,48,23,6,3,325,12,37,22,25,24,3,0,119,176,253,151,142,108,25,0,866,3207,4888,5548,5449,3500,608,39,23249,0,0,0,0,0,0,0,0
30603,4,3,0,3,0,0,0,22,4,7,7,4,11,0,0,39,11,13,8,11,6,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,22,45,99,119,80,39,410,67,51,52,86,90,35,10,399,27,35,11,20,11,14,3,129,965,1203,1113,1474,1379,444,125,6705,0,0,0,0,0,0,0,3,62,71,11,19,13,0,0,178,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,18,409,640,801,1040,800,127,8,3823,204,97,55,85,67,10,4,524,0,0,0,3,3,0,0,8,0,0,0,5,0,3,0,9,0,12,3,9,11,0,0,35,3,9,11,4,8,7,0,37,49,61,52,65,83,18,5,329,726,884,947,1243,990,167,17,4971,0,0,0,0,0,0,0,0
30604,0,0,0,0,0,0,0,0,0,6,9,3,3,0,0,18,0,6,9,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,45,51,33,13,183,39,46,21,45,42,15,5,211,5,12,12,7,6,4,0,52,333,561,527,643,546,166,37,2812,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,128,306,382,446,287,62,4,1618,45,36,24,31,24,6,3,174,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,23,42,19,10,5,0,0,106,0,4,3,8,7,3,0,21,52,64,26,40,36,6,6,227,259,469,459,548,357,81,10,2178,0,0,0,0,0,0,0,0
30605,3,0,0,0,0,0,0,5,7,12,10,11,7,3,0,48,8,17,10,13,4,3,0,58,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,19,41,67,142,159,121,44,594,84,47,65,98,101,45,8,438,17,14,11,18,16,14,5,105,984,1082,1196,1511,1378,519,125,6796,0,0,0,0,0,0,0,3,28,18,0,7,4,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,496,740,1073,1326,1010,179,7,4829,203,74,47,75,61,23,5,492,0,0,0,0,3,0,0,10,0,0,0,7,8,0,0,12,4,3,3,4,0,0,0,18,0,7,8,14,10,3,0,40,49,46,43,89,73,29,4,336,789,890,1185,1521,1176,234,21,5819,0,0,0,0,0,0,0,0
30701,3,8,8,3,5,0,0,25,12,31,26,37,17,8,3,136,12,36,35,44,23,13,3,171,0,6,5,8,0,0,0,25,0,8,8,6,3,0,0,20,3,10,6,3,9,0,0,34,3,23,21,21,14,3,0,76,57,123,198,312,343,259,124,1413,169,264,279,274,203,60,16,1259,30,21,26,39,27,13,9,166,1522,2758,2659,2875,2180,766,246,13005,0,0,3,0,0,0,0,10,10,16,8,12,5,3,0,55,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,15,679,1246,1253,1326,794,158,25,5479,195,84,66,71,72,14,3,509,0,0,0,3,0,0,3,8,3,0,4,7,6,3,0,31,4,10,9,7,5,0,0,42,5,25,24,22,27,10,0,104,131,169,112,144,151,34,8,750,1031,1554,1485,1594,1067,230,38,6993,0,0,0,0,0,0,0,0
30702,0,0,3,0,0,0,0,3,15,27,22,15,12,7,0,93,13,29,24,14,16,7,0,102,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,0,3,4,0,0,11,47,72,108,236,291,230,92,1073,134,123,134,147,157,83,8,779,20,8,17,20,23,14,9,113,1534,2038,2139,2478,1935,754,187,11065,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,683,806,1031,1198,787,127,8,4640,177,80,88,98,46,15,3,500,0,0,0,3,3,3,0,9,3,0,9,3,3,0,0,9,10,3,0,5,4,0,0,26,0,4,0,9,5,10,0,34,67,44,58,84,95,33,7,396,940,951,1189,1397,945,191,20,5629,0,0,0,0,0,0,0,0
30703,0,0,0,0,0,0,0,0,5,14,13,18,15,3,0,73,12,15,11,18,14,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,39,92,158,200,209,73,789,137,68,63,70,96,61,16,509,23,13,11,16,17,27,13,117,1190,1171,1324,1643,1502,635,160,7617,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,4,0,0,14,525,705,989,1228,867,159,18,4493,222,44,48,70,55,13,0,462,0,0,0,0,3,3,0,12,0,3,0,4,0,0,0,8,0,9,0,0,3,0,0,17,0,3,10,12,9,6,0,45,58,42,49,82,66,32,9,338,817,810,1109,1406,1017,208,26,5400,0,0,0,0,0,0,0,0
30801,7,27,31,29,11,0,0,101,12,35,26,15,8,0,0,93,20,57,51,44,17,0,0,192,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,11,0,5,3,5,3,0,0,13,0,5,9,4,5,0,0,30,32,60,78,101,105,50,17,447,138,312,359,333,175,25,4,1339,28,18,29,24,18,4,3,128,1092,2256,2357,2217,1385,313,59,9671,0,0,0,0,0,0,0,0,8,13,13,24,3,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,559,926,975,933,497,77,5,3975,153,87,49,67,35,9,0,404,0,0,0,0,0,0,0,0,0,4,3,6,3,0,0,17,7,3,3,8,0,0,0,17,4,12,3,9,9,3,3,54,58,70,60,87,66,18,0,362,793,1119,1115,1138,616,113,10,4897,0,3,0,0,0,0,0,4
30803,12,8,12,15,6,0,0,49,38,41,30,39,25,0,0,174,54,54,46,57,35,0,0,243,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,4,3,3,8,3,0,0,0,15,37,69,135,150,220,131,50,786,442,276,247,269,327,116,17,1687,49,47,33,34,28,11,14,207,3748,4509,4229,4560,3661,879,155,21741,0,0,0,0,0,0,0,0,46,16,22,36,16,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,11,13,4,0,0,58,2464,3387,3615,4112,2634,347,32,16586,723,229,239,256,161,40,5,1646,0,0,3,5,0,0,0,12,7,6,5,12,0,3,0,35,13,17,13,14,6,0,0,61,6,12,15,24,9,3,0,83,142,134,106,130,129,18,5,666,3410,3811,4028,4618,2970,410,44,19293,0,3,0,0,0,0,0,3
30804,0,0,0,6,6,0,0,8,3,12,13,12,7,0,0,41,3,16,13,16,9,0,0,55,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,8,8,22,34,54,77,57,20,268,47,66,83,67,55,16,0,334,6,12,12,6,13,5,0,56,426,698,659,717,532,174,45,3247,0,3,0,0,0,0,0,3,13,13,0,8,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,344,402,371,218,30,0,1566,65,22,16,13,8,6,0,136,0,0,0,4,0,0,0,6,0,0,0,0,4,0,0,8,5,6,0,3,5,0,0,15,0,3,3,6,3,3,0,22,42,17,21,37,31,14,3,170,316,408,450,440,282,55,6,1957,0,0,0,0,0,0,0,0
30805,14,45,42,32,16,6,0,158,24,87,104,98,46,7,3,361,33,136,144,130,64,10,3,521,4,3,4,3,0,0,0,16,9,124,147,87,39,4,0,403,0,0,4,3,0,0,0,15,15,128,151,91,42,4,0,428,11,40,47,83,105,57,18,365,190,302,315,302,289,62,4,1469,12,25,20,31,15,11,4,127,1814,3060,3265,3311,2254,467,68,14231,3,6,0,3,0,0,0,9,35,21,24,18,14,0,0,107,3,3,5,4,3,0,0,16,5,4,3,0,3,0,0,11,3,4,3,4,3,0,0,11,1081,1683,1815,1842,984,145,12,7578,275,103,84,96,61,18,0,642,0,0,0,0,0,0,0,5,0,3,3,6,6,0,0,22,4,3,12,9,3,0,0,31,0,5,12,8,15,6,0,53,76,76,61,78,53,20,0,360,1488,1919,2012,2075,1150,193,16,8849,0,5,0,0,0,0,0,8
30901,37,17,11,6,8,0,0,79,28,47,23,25,14,7,0,145,86,75,38,41,31,5,0,274,3,7,4,0,0,0,0,17,11,3,0,0,0,0,0,11,3,4,0,0,0,0,0,14,15,15,7,3,0,3,0,44,15,103,168,196,195,116,24,810,378,191,157,175,135,85,17,1140,38,29,29,14,27,14,4,152,2907,3824,3545,3042,2172,790,104,16377,13,19,3,3,0,0,0,34,143,86,49,46,28,4,0,354,0,0,0,0,0,0,0,0,92,84,10,17,12,0,0,225,4,12,5,3,0,0,0,24,1954,2431,2362,2364,1499,316,16,10938,472,167,85,113,98,42,0,979,0,3,0,0,0,0,0,8,7,13,3,9,0,0,0,30,27,57,35,22,13,0,0,154,13,13,13,16,12,0,3,68,140,144,84,89,58,22,0,539,2865,3029,2655,2683,1719,385,20,13355,17,8,0,3,0,0,0,35
30902,7,3,0,3,3,3,0,20,12,11,13,15,3,0,0,49,21,15,15,17,5,3,0,77,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,4,0,5,7,0,0,0,0,9,14,56,99,110,154,76,17,521,188,109,91,87,111,45,4,637,17,22,21,12,0,3,3,74,1313,1489,1692,1706,1383,442,51,8074,0,3,0,0,0,0,0,5,43,35,16,22,17,7,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,924,1210,1443,1705,1114,207,12,6620,236,65,50,63,52,10,0,476,0,0,0,3,0,0,0,7,0,3,3,3,3,0,0,16,15,23,19,30,11,0,0,91,3,3,14,10,10,4,0,44,89,51,51,75,65,13,0,346,1325,1392,1596,1912,1273,238,20,7749,0,0,5,3,3,0,0,10
