SA3_CODE_2016,F_M2_TrnFer_15_24,F_M2_TrnFer_25_34,F_M2_TrnFer_35_44,F_M2_TrnFer_45_54,F_M2_TrnFer_55_64,F_M2_TrnFer_65_74,F_M2_TrnFer_75ov,F_M2_TrnFer_Tot,F_M2_TrnTrm_Inc_LR_15_24,F_M2_TrnTrm_Inc_LR_25_34,F_M2_TrnTrm_Inc_LR_35_44,F_M2_TrnTrm_Inc_LR_45_54,F_M2_TrnTrm_Inc_LR_55_64,F_M2_TrnTrm_Inc_LR_65_74,F_M2_TrnTrm_Inc_LR_75ov,F_M2_TrnTrm_Inc_LR_Tot,F_M2_TrnCarAsDriv_15_24,F_M2_TrnCarAsDriv_25_34,F_M2_TrnCarAsDriv_35_44,F_M2_TrnCarAsDriv_45_54,F_M2_TrnCarAsDriv_55_64,F_M2_TrnCarAsDriv_65_74,F_M2_TrnCarAsDriv_75ov,F_M2_TrnCarAsDriv_Tot,F_M2_TrnCarAsPas_15_24,F_M2_TrnCarAsPas_25_34,F_M2_TrnCarAsPas_35_44,F_M2_TrnCarAsPas_45_54,F_M2_TrnCarAsPas_55_64,F_M2_TrnCarAsPas_65_74,F_M2_TrnCarAsPas_75ov,F_M2_TrnCarAsPas_Tot,F_M2_TrnOth_15_24,F_M2_TrnOth_25_34,F_M2_TrnOth_35_44,F_M2_TrnOth_45_54,F_M2_TrnOth_55_64,F_M2_TrnOth_65_74,F_M2_TrnOth_75ov,F_M2_TrnOth_Tot,F_M2_Train_and_Tot_15_24,F_M2_Train_and_Tot_25_34,F_M2_Train_and_Tot_35_44,F_M2_Train_and_Tot_45_54,F_M2_Train_and_Tot_55_64,F_M2_Train_and_Tot_65_74,F_M2_Train_and_Tot_75ov,F_M2_Train_and_Tot_Tot,F_M2_BusFer_15_24,F_M2_BusFer_25_34,F_M2_BusFer_35_44,F_M2_BusFer_45_54,F_M2_BusFer_55_64,F_M2_BusFer_65_74,F_M2_BusFer_75ov,F_M2_BusFer_Tot,F_M2_BusTrm_Inc_LR_15_24,F_M2_BusTrm_Inc_LR_25_34,F_M2_BusTrm_Inc_LR_35_44,F_M2_BusTrm_Inc_LR_45_54,F_M2_BusTrm_Inc_LR_55_64,F_M2_BusTrm_Inc_LR_65_74,F_M2_BusTrm_Inc_LR_75ov,F_M2_BusTrm_Inc_LR_Tot,F_M2_BusCarAsDriv_15_24,F_M2_BusCarAsDriv_25_34,F_M2_BusCarAsDriv_35_44,F_M2_BusCarAsDriv_45_54,F_M2_BusCarAsDriv_55_64,F_M2_BusCarAsDriv_65_74,F_M2_BusCarAsDriv_75ov,F_M2_BusCarAsDriv_Tot,F_M2_BusCarAsPas_15_24,F_M2_BusCarAsPas_25_34,F_M2_BusCarAsPas_35_44,F_M2_BusCarAsPas_45_54,F_M2_BusCarAsPas_55_64,F_M2_BusCarAsPas_65_74,F_M2_BusCarAsPas_75ov,F_M2_BusCarAsPas_Tot,F_M2_BusOth_15_24,F_M2_BusOth_25_34,F_M2_BusOth_35_44,F_M2_BusOth_45_54,F_M2_BusOth_55_64,F_M2_BusOth_65_74,F_M2_BusOth_75ov,F_M2_BusOth_Tot,F_M2_BusTot_15_24,F_M2_BusTot_25_34,F_M2_BusTot_35_44,F_M2_BusTot_45_54,F_M2_BusTot_55_64,F_M2_BusTot_65_74,F_M2_BusTot_75ov,F_M2_BusTot_Tot,F_M2_Other_M2_15_24,F_M2_Other_M2_25_34,F_M2_Other_M2_35_44,F_M2_Other_M2_45_54,F_M2_Other_M2_55_64,F_M2_Other_M2_65_74,F_M2_Other_M2_75ov,F_M2_Other_M2_Tot,F_M2_Tot_M2_15_24,F_M2_Tot_M2_25_34,F_M2_Tot_M2_35_44,F_M2_Tot_M2_45_54,F_M2_Tot_M2_55_64,F_M2_Tot_M2_65_74,F_M2_Tot_M2_75ov,F_M2_Tot_M2_Tot,F_M3_Trn_and_2_oth_Ms_15_24,F_M3_Trn_and_2_oth_Ms_25_34,F_M3_Trn_and_2_oth_Ms_35_44,F_M3_Trn_and_2_oth_Ms_45_54,F_M3_Trn_and_2_oth_Ms_55_64,F_M3_Trn_and_2_oth_Ms_65_74,F_M3_Trn_and_2_oth_Ms_75ov,F_M3_Trn_and_2_oth_Ms_Tot,F_M3_Bus2othMs_ex_tn_15_24,F_M3_Bus2othMs_ex_tn_25_34,F_M3_Bus2othMs_ex_tn_35_44,F_M3_Bus2othMs_ex_tn_45_54,F_M3_Bus2othMs_ex_tn_55_64,F_M3_Bus2othMs_ex_tn_65_74,F_M3_Bus2othMs_ex_tn_75ov,F_M3_Bus2othMs_ex_tn_Tot,F_M3_Other_M3_15_24,F_M3_Other_M3_25_34,F_M3_Other_M3_35_44,F_M3_Other_M3_45_54,F_M3_Other_M3_55_64,F_M3_Other_M3_65_74,F_M3_Other_M3_75ov,F_M3_Other_M3_Tot,F_M3_Tot_M3_15_24,F_M3_Tot_M3_25_34,F_M3_Tot_M3_35_44,F_M3_Tot_M3_45_54,F_M3_Tot_M3_55_64,F_M3_Tot_M3_65_74,F_M3_Tot_M3_75ov,F_M3_Tot_M3_Tot,F_Wkd_at_home_15_24,F_Wkd_at_home_25_34,F_Wkd_at_home_35_44,F_Wkd_at_home_45_54,F_Wkd_at_home_55_64,F_Wkd_at_home_65_74,F_Wkd_at_home_75ov,F_Wkd_at_home_Tot,F_Did_not_go_to_work_15_24,F_Did_not_go_to_work_25_34,F_Did_not_go_to_work_35_44,F_Did_not_go_to_work_45_54,F_Did_not_go_to_work_55_64,F_Did_not_go_to_work_65_74,F_Did_not_go_to_work_75ov,F_Did_not_go_to_work_Tot,F_MT_NS_15_24,F_MT_NS_25_34,F_MT_NS_35_44,F_MT_NS_45_54,F_MT_NS_55_64,F_MT_NS_65_74,F_MT_NS_75ov,F_MT_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75ov,F_Tot_Tot,P_M1_Train_15_24,P_M1_Train_25_34,P_M1_Train_35_44,P_M1_Train_45_54,P_M1_Train_55_64,P_M1_Train_65_74,P_M1_Train_75ov,P_M1_Train_Tot,P_M1_Bus_15_24,P_M1_Bus_25_34,P_M1_Bus_35_44,P_M1_Bus_45_54,P_M1_Bus_55_64,P_M1_Bus_65_74,P_M1_Bus_75ov,P_M1_Bus_Tot,P_M1_Ferry_15_24,P_M1_Ferry_25_34,P_M1_Ferry_35_44,P_M1_Ferry_45_54,P_M1_Ferry_55_64,P_M1_Ferry_65_74,P_M1_Ferry_75ov,P_M1_Ferry_Tot
12503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,5,11,8,4,0,51,12,13,6,4,10,0,0,39,0,3,0,0,0,0,0,9,103,130,75,65,66,11,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,9,0,0,0,18,14,0,3,4,0,0,0,28,0,0,0,0,0,0,0,3,15,4,8,18,5,0,0,48,18,24,24,28,3,3,0,95,137,158,103,105,78,14,0,596,24,23,17,13,10,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,19,13,10,3,0,79,53,263,324,200,135,28,3,1004,335,430,295,270,209,82,3,1615,58,53,47,35,35,13,5,250,2629,4640,4466,4436,2945,562,37,19707,293,549,307,215,188,30,0,1571,161,195,101,81,82,21,0,634,0,3,4,0,0,0,0,6
12504,0,3,5,3,3,0,0,14,0,4,3,7,0,0,0,17,134,270,296,294,161,22,0,1178,89,119,80,86,77,11,0,462,6,18,17,12,7,0,0,56,516,811,652,655,440,78,0,3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,57,76,65,31,10,0,268,30,31,20,22,33,0,0,142,0,9,9,4,3,0,0,20,64,90,104,97,61,8,0,434,30,41,47,40,20,5,0,189,613,949,802,794,528,90,4,3771,75,101,63,67,37,18,0,357,3,3,6,5,0,0,0,19,0,0,3,0,0,0,0,4,79,104,71,73,44,15,0,381,30,292,414,279,168,65,5,1254,917,1609,1271,784,734,193,22,5527,68,84,77,69,68,19,6,395,6509,12862,12005,10732,7097,1359,98,50654,1470,3491,2606,2010,1281,200,8,11080,940,1181,1108,970,683,105,7,5007,3,9,3,4,0,3,0,23
12601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,6,11,9,0,0,36,14,0,0,3,6,0,0,20,0,0,0,0,0,0,0,4,45,37,26,26,22,10,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,8,6,8,0,6,0,27,54,43,34,33,29,12,0,205,4,3,5,3,3,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,5,5,8,0,0,25,28,75,128,166,129,51,13,596,160,115,123,99,97,43,3,633,3,4,6,7,3,6,0,38,843,1072,1137,1293,1017,272,33,5671,148,279,151,104,99,24,0,806,44,38,22,28,15,3,0,151,0,0,0,0,0,0,0,0
12602,4,9,3,0,0,0,0,16,0,3,0,0,0,0,0,3,64,64,55,58,26,4,0,270,31,60,30,24,18,6,0,172,3,10,7,6,3,0,0,33,339,596,316,253,137,28,0,1670,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,26,50,54,35,12,0,0,174,60,47,12,19,10,0,0,153,3,3,3,0,10,0,0,16,89,100,67,57,34,0,0,346,23,44,57,49,27,0,4,206,453,743,439,359,196,33,4,2219,63,82,55,53,28,9,0,291,0,4,3,0,5,0,0,18,0,0,5,0,0,0,0,9,67,86,64,55,36,9,0,311,50,313,662,490,329,117,22,1984,917,1078,899,519,482,170,28,4093,63,64,51,65,52,28,7,328,5547,10665,10437,8888,5504,1172,119,42332,1201,2791,1774,1083,529,93,12,7487,936,1343,1104,680,411,69,6,4546,3,4,3,5,3,0,0,17
12701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,4,3,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,12,22,15,14,10,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,12,10,6,15,7,3,0,0,46,30,30,31,23,18,3,0,131,3,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,11,39,197,249,237,166,44,7,948,198,228,161,113,85,29,0,825,19,20,12,17,25,9,0,105,1223,1817,1901,1817,1127,217,20,8123,33,63,27,28,14,3,0,169,36,32,26,22,15,3,0,129,0,3,0,0,0,0,0,3
12702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,14,11,3,0,0,49,10,4,0,4,5,0,0,21,0,4,0,0,0,0,0,8,65,65,44,53,47,5,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,3,4,3,0,24,16,7,4,4,3,0,0,41,3,0,0,0,0,5,0,8,28,11,12,3,12,4,0,72,33,25,25,27,10,0,0,125,129,103,81,84,72,16,0,477,17,14,3,13,5,0,0,54,4,0,0,0,0,0,0,11,0,0,0,4,0,0,0,4,20,19,11,13,9,0,0,67,49,214,281,283,187,44,5,1061,497,465,386,327,290,81,3,2057,67,54,46,57,37,12,9,276,3699,5062,5089,5282,3370,611,42,23168,171,247,132,146,113,15,0,822,236,177,125,125,111,23,0,800,0,0,0,0,0,0,0,0
12703,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,11,25,14,19,18,3,0,89,16,12,3,11,10,0,0,63,0,0,0,0,0,0,0,5,88,123,63,82,77,11,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,8,5,0,0,23,23,6,11,9,8,0,0,54,0,3,0,0,0,0,0,7,30,19,9,12,15,0,0,83,28,30,11,14,10,0,0,85,139,172,89,105,91,11,0,609,18,18,6,21,9,0,0,68,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,24,19,6,21,8,0,0,71,21,179,264,215,130,43,6,866,531,564,429,293,296,70,11,2199,62,42,41,52,39,15,11,260,3688,5147,5338,5087,3290,570,54,23173,273,489,276,231,146,21,3,1432,250,165,118,160,114,12,3,820,0,0,0,0,0,0,0,0
12801,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,22,9,13,13,7,0,0,68,24,9,9,3,3,0,0,57,0,0,0,0,0,0,0,0,142,122,56,41,38,3,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,15,10,0,0,0,3,0,0,24,0,0,0,0,0,0,0,3,19,6,0,9,5,0,0,40,20,27,16,20,14,4,0,103,180,147,71,74,55,6,0,543,28,22,3,5,0,0,0,64,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,28,25,3,5,0,0,0,63,28,193,470,382,245,128,27,1472,913,521,484,367,436,145,12,2876,38,36,30,39,22,8,5,177,4433,4295,4380,4594,3389,765,87,21937,605,595,212,179,148,29,0,1769,187,132,76,57,49,15,4,521,0,0,3,0,0,0,0,5
12802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,14,5,0,0,37,11,8,4,0,3,0,0,30,3,0,0,3,3,0,0,8,49,46,26,30,22,7,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,3,0,0,0,0,0,11,0,0,0,0,0,0,0,4,4,7,3,0,3,0,0,19,10,13,6,10,7,0,0,53,68,63,35,49,37,7,0,253,14,8,0,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,3,0,3,0,0,32,25,159,397,339,228,91,12,1247,423,342,308,211,254,83,3,1615,24,13,17,22,7,7,3,96,2250,2322,2911,3166,2265,502,35,13443,208,283,135,117,88,20,0,842,76,46,37,9,14,0,0,182,0,0,0,0,0,0,0,3
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,23,26,27,34,18,6,0,133,13,12,6,3,3,0,0,37,0,3,4,4,0,0,0,9,151,191,116,96,78,18,3,653,0,0,3,0,3,0,0,5,3,0,0,0,0,0,0,4,5,15,6,8,9,0,0,43,5,3,4,4,3,0,0,22,0,3,7,3,0,0,0,16,17,23,19,24,18,3,0,91,33,36,35,57,25,5,0,194,201,244,167,168,122,23,4,943,35,43,27,20,30,0,0,161,0,4,3,0,0,0,0,10,0,0,0,5,4,0,0,13,35,48,30,24,30,5,0,177,67,258,346,296,205,61,8,1235,761,1014,978,1049,982,344,40,5175,113,133,106,125,108,46,42,673,4088,6386,7133,8637,6274,1424,181,34124,760,1066,628,483,280,61,7,3292,350,420,258,205,174,53,10,1467,13,23,10,12,9,0,0,65
20101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,8,0,0,0,24,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,4,19,7,7,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,21,3,3,0,0,0,0,28,0,0,0,0,0,0,0,3,26,0,5,3,0,0,0,44,16,16,12,26,13,3,0,86,53,41,29,35,18,0,0,173,3,3,3,3,6,0,0,19,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,5,4,3,6,0,0,26,15,154,239,248,183,68,10,925,793,879,679,579,522,137,10,3598,58,31,35,42,32,6,16,225,4105,4773,4958,5427,3820,637,62,23779,22,29,42,22,20,5,0,137,158,68,46,46,31,7,0,357,0,3,3,0,0,0,0,8
20102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,10,3,0,4,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,91,144,148,94,14,540,134,102,126,111,125,37,0,634,7,3,5,13,11,3,0,44,503,525,736,953,774,214,26,3732,8,8,4,0,0,0,0,28,12,4,0,0,4,0,0,19,0,0,0,0,0,0,0,3
20103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,13,11,0,3,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,55,75,80,56,7,305,93,83,88,115,105,27,6,518,12,5,14,6,9,8,0,50,438,445,595,867,691,207,29,3269,0,3,0,3,0,0,0,4,3,0,0,0,4,0,0,15,0,0,0,0,3,0,0,0
20201,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,3,4,0,0,19,0,0,0,0,0,0,0,4,0,3,3,3,0,0,0,8,4,12,10,3,7,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,10,0,0,3,0,0,0,17,0,0,0,0,0,0,0,6,18,4,3,3,0,0,0,29,20,25,10,18,10,0,0,90,46,40,27,25,17,3,0,162,3,5,0,0,0,0,0,9,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,4,3,5,0,0,0,21,16,113,204,182,161,63,8,741,806,779,611,517,474,113,4,3303,40,20,25,30,33,23,11,178,3794,4367,4402,4839,3594,588,64,21638,14,36,32,18,20,3,0,133,144,68,52,48,48,12,0,371,0,3,0,0,3,0,0,8
20202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,10,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,10,3,4,7,8,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,6,12,3,6,4,0,0,38,19,14,13,11,14,0,0,66,4,3,3,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,5,0,0,10,9,59,177,210,183,101,35,769,255,177,205,256,233,80,3,1209,30,15,16,21,10,10,3,113,1047,1146,1448,2071,1515,384,72,7687,32,25,24,22,16,0,0,130,20,3,5,0,4,0,0,41,0,0,0,0,0,0,0,0
20203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,42,72,85,62,9,285,41,25,25,38,46,10,0,189,8,8,0,6,6,5,4,29,153,170,244,372,327,120,24,1415,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0
20301,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,71,83,65,59,9,322,60,66,33,57,49,12,4,280,5,7,5,5,0,0,0,23,243,321,389,454,312,116,15,1859,5,6,3,7,0,0,0,20,9,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0
20302,0,0,0,0,0,0,0,0,3,8,5,0,4,0,0,13,5,24,20,14,9,0,0,73,4,5,4,0,6,0,0,17,0,3,3,0,0,0,0,7,24,51,37,31,15,3,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,17,15,10,10,0,0,61,42,11,3,4,3,0,0,65,0,3,0,3,3,0,0,13,48,29,18,18,18,0,0,138,37,51,31,42,23,3,0,190,109,130,90,91,63,13,0,486,14,10,6,9,0,0,0,33,0,0,3,0,0,0,0,9,3,0,0,0,3,0,0,5,19,13,8,9,6,0,0,53,46,266,486,398,309,116,19,1647,1491,1465,1407,974,968,228,22,6559,87,66,67,90,65,29,12,415,7234,9562,9705,10264,7080,1169,111,45110,80,230,128,87,60,10,0,593,392,244,161,205,151,26,0,1173,6,9,3,4,0,0,0,19
20303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,8,0,0,0,10,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,3,5,9,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,13,0,0,0,0,0,0,0,3,11,7,0,3,0,0,0,20,10,13,9,4,3,0,0,42,31,14,11,14,9,0,0,85,0,3,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,9,17,120,316,287,199,119,18,1070,409,245,256,260,236,69,10,1487,13,16,17,23,20,9,0,91,1626,1592,1921,2215,1573,388,42,9354,19,20,16,22,11,3,0,90,58,20,9,13,3,0,0,101,0,3,3,0,0,0,0,7
20401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,11,7,3,6,8,3,0,0,26,14,10,7,10,4,0,0,46,4,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,10,21,81,177,176,244,166,37,903,319,238,227,263,296,98,4,1454,28,22,13,23,16,16,8,126,1417,1481,1798,2317,2016,573,90,9685,15,13,12,5,3,0,0,54,56,19,12,11,15,3,0,112,0,0,0,0,0,0,0,0
20402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,7,3,0,4,0,0,0,8,3,3,10,9,8,0,0,34,9,11,11,14,6,0,0,59,0,3,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,5,0,0,0,11,9,63,138,134,186,115,38,688,287,227,227,244,239,70,10,1303,25,15,18,29,16,17,6,127,1306,1426,1738,2152,1796,432,84,8935,24,34,18,14,13,0,0,99,27,10,4,5,6,4,0,59,0,3,0,0,0,0,0,4
20403,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,15,11,9,11,17,6,3,0,50,22,18,14,20,14,5,0,91,0,0,0,0,3,0,0,9,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,11,23,111,184,227,245,137,35,961,394,418,350,338,351,87,9,1950,28,17,21,29,26,13,8,142,2101,2542,2797,3227,2596,543,79,13883,13,22,13,15,11,0,0,70,95,44,27,28,13,5,0,207,4,3,0,0,0,0,0,11
20501,0,0,0,0,0,0,0,0,6,4,3,3,0,0,0,16,3,6,7,7,7,0,0,32,10,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,21,20,20,22,7,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,10,4,10,7,3,3,0,0,31,35,29,25,29,8,3,0,134,3,3,4,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,0,0,16,12,92,150,155,164,107,29,710,297,285,207,207,179,44,3,1224,18,12,14,12,13,5,0,76,1423,1608,1678,1916,1397,324,56,8400,48,100,66,56,38,4,0,310,43,14,9,4,7,0,0,73,0,0,0,0,0,0,0,0
20502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,4,12,11,14,4,0,46,13,4,12,11,14,4,0,56,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,62,103,128,149,103,32,597,187,224,217,250,294,74,14,1256,20,10,9,28,34,20,5,128,1010,1221,1473,2045,1770,439,82,8038,0,0,6,0,0,3,0,10,27,3,4,10,0,3,0,43,0,0,0,0,3,0,0,5
20503,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,3,7,8,7,0,0,31,15,4,8,8,7,0,0,46,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,19,108,207,263,278,181,54,1100,349,346,278,345,333,91,19,1749,34,11,28,20,27,11,7,138,1426,1677,2018,2547,2203,566,109,10542,8,15,4,10,7,0,0,40,28,6,10,5,3,3,0,63,0,0,0,0,0,0,0,4
