SA3_CODE_2016,OM_UIE_75ov_HW_0,OM_UIE_75ov_HW_1_15,OM_UIE_75ov_HW_16_24,OM_UIE_75ov_HW_25_34,OM_UIE_75ov_HW_35_39,OM_UIE_75ov_HW_40,OM_UIE_75ov_HW_41_48,OM_UIE_75ov_HW_49mor,OM_UIE_75ov_HW_NS,OM_UIE_75ov_Tot,OM_UIE_Tot_HW_0,OM_UIE_Tot_HW_1_15,OM_UIE_Tot_HW_16_24,OM_UIE_Tot_HW_25_34,OM_UIE_Tot_HW_35_39,OM_UIE_Tot_HW_40,OM_UIE_Tot_HW_41_48,OM_UIE_Tot_HW_49mor,OM_UIE_Tot_HW_NS,OM_UIE_Tot_Tot,CFW_15_19_HW_0,CFW_15_19_HW_1_15,CFW_15_19_HW_16_24,CFW_15_19_HW_25_34,CFW_15_19_HW_35_39,CFW_15_19_HW_40,CFW_15_19_HW_41_48,CFW_15_19_HW_49mor,CFW_15_19_HW_NS,CFW_15_19_Tot,CFW_20_24_HW_0,CFW_20_24_HW_1_15,CFW_20_24_HW_16_24,CFW_20_24_HW_25_34,CFW_20_24_HW_35_39,CFW_20_24_HW_40,CFW_20_24_HW_41_48,CFW_20_24_HW_49mor,CFW_20_24_HW_NS,CFW_20_24_Tot,CFW_25_29_HW_0,CFW_25_29_HW_1_15,CFW_25_29_HW_16_24,CFW_25_29_HW_25_34,CFW_25_29_HW_35_39,CFW_25_29_HW_40,CFW_25_29_HW_41_48,CFW_25_29_HW_49mor,CFW_25_29_HW_NS,CFW_25_29_Tot,CFW_30_34_HW_0,CFW_30_34_HW_1_15,CFW_30_34_HW_16_24,CFW_30_34_HW_25_34,CFW_30_34_HW_35_39,CFW_30_34_HW_40,CFW_30_34_HW_41_48,CFW_30_34_HW_49mor,CFW_30_34_HW_NS,CFW_30_34_Tot,CFW_35_39_HW_0,CFW_35_39_HW_1_15,CFW_35_39_HW_16_24,CFW_35_39_HW_25_34,CFW_35_39_HW_35_39,CFW_35_39_HW_40,CFW_35_39_HW_41_48,CFW_35_39_HW_49mor,CFW_35_39_HW_NS,CFW_35_39_Tot,CFW_40_44_HW_0,CFW_40_44_HW_1_15,CFW_40_44_HW_16_24,CFW_40_44_HW_25_34,CFW_40_44_HW_35_39,CFW_40_44_HW_40,CFW_40_44_HW_41_48,CFW_40_44_HW_49mor,CFW_40_44_HW_NS,CFW_40_44_Tot,CFW_45_49_HW_0,CFW_45_49_HW_1_15,CFW_45_49_HW_16_24,CFW_45_49_HW_25_34,CFW_45_49_HW_35_39,CFW_45_49_HW_40,CFW_45_49_HW_41_48,CFW_45_49_HW_49mor,CFW_45_49_HW_NS,CFW_45_49_Tot,CFW_50_54_HW_0,CFW_50_54_HW_1_15,CFW_50_54_HW_16_24,CFW_50_54_HW_25_34,CFW_50_54_HW_35_39,CFW_50_54_HW_40,CFW_50_54_HW_41_48,CFW_50_54_HW_49mor,CFW_50_54_HW_NS,CFW_50_54_Tot,CFW_55_59_HW_0,CFW_55_59_HW_1_15,CFW_55_59_HW_16_24,CFW_55_59_HW_25_34,CFW_55_59_HW_35_39,CFW_55_59_HW_40,CFW_55_59_HW_41_48,CFW_55_59_HW_49mor,CFW_55_59_HW_NS,CFW_55_59_Tot,CFW_60_64_HW_0,CFW_60_64_HW_1_15,CFW_60_64_HW_16_24,CFW_60_64_HW_25_34,CFW_60_64_HW_35_39,CFW_60_64_HW_40,CFW_60_64_HW_41_48,CFW_60_64_HW_49mor,CFW_60_64_HW_NS,CFW_60_64_Tot,CFW_65_69_HW_0,CFW_65_69_HW_1_15,CFW_65_69_HW_16_24,CFW_65_69_HW_25_34,CFW_65_69_HW_35_39,CFW_65_69_HW_40,CFW_65_69_HW_41_48,CFW_65_69_HW_49mor,CFW_65_69_HW_NS,CFW_65_69_Tot,CFW_70_74_HW_0,CFW_70_74_HW_1_15,CFW_70_74_HW_16_24,CFW_70_74_HW_25_34,CFW_70_74_HW_35_39,CFW_70_74_HW_40,CFW_70_74_HW_41_48,CFW_70_74_HW_49mor,CFW_70_74_HW_NS,CFW_70_74_Tot,CFW_75ov_HW_0,CFW_75ov_HW_1_15,CFW_75ov_HW_16_24,CFW_75ov_HW_25_34,CFW_75ov_HW_35_39,CFW_75ov_HW_40,CFW_75ov_HW_41_48,CFW_75ov_HW_49mor,CFW_75ov_HW_NS,CFW_75ov_Tot,CFW_Tot_HW_0,CFW_Tot_HW_1_15,CFW_Tot_HW_16_24,CFW_Tot_HW_25_34,CFW_Tot_HW_35_39,CFW_Tot_HW_40,CFW_Tot_HW_41_48,CFW_Tot_HW_49mor,CFW_Tot_HW_NS,CFW_Tot_Tot,ET_NS_15_19_HW_0,ET_NS_15_19_HW_1_15,ET_NS_15_19_HW_16_24,ET_NS_15_19_HW_25_34,ET_NS_15_19_HW_35_39,ET_NS_15_19_HW_40,ET_NS_15_19_HW_41_48,ET_NS_15_19_HW_49mor,ET_NS_15_19_HW_NS,ET_NS_15_19_Tot,ET_NS_20_24_HW_0,ET_NS_20_24_HW_1_15,ET_NS_20_24_HW_16_24,ET_NS_20_24_HW_25_34,ET_NS_20_24_HW_35_39,ET_NS_20_24_HW_40,ET_NS_20_24_HW_41_48,ET_NS_20_24_HW_49mor,ET_NS_20_24_HW_NS,ET_NS_20_24_Tot,ET_NS_25_29_HW_0,ET_NS_25_29_HW_1_15,ET_NS_25_29_HW_16_24,ET_NS_25_29_HW_25_34,ET_NS_25_29_HW_35_39,ET_NS_25_29_HW_40,ET_NS_25_29_HW_41_48,ET_NS_25_29_HW_49mor,ET_NS_25_29_HW_NS,ET_NS_25_29_Tot,ET_NS_30_34_HW_0,ET_NS_30_34_HW_1_15,ET_NS_30_34_HW_16_24,ET_NS_30_34_HW_25_34,ET_NS_30_34_HW_35_39,ET_NS_30_34_HW_40,ET_NS_30_34_HW_41_48,ET_NS_30_34_HW_49mor,ET_NS_30_34_HW_NS,ET_NS_30_34_Tot
10304,3,6,16,14,0,8,3,22,7,71,70,253,188,281,145,319,175,625,31,2090,0,16,0,0,0,0,0,0,3,17,0,3,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,11,0,13,3,3,5,4,3,10,0,38,4,9,3,3,3,3,0,19,0,43,0,9,3,3,3,3,0,13,4,34,3,9,0,3,3,0,0,13,0,39,3,7,10,3,0,6,0,20,0,56,0,7,3,6,3,3,0,28,0,55,4,28,8,12,3,6,3,26,0,91,7,23,14,12,3,13,0,27,9,104,3,17,14,5,3,6,4,20,8,78,3,15,10,5,8,3,0,15,9,78,28,148,72,60,43,61,22,182,38,652,0,5,0,7,3,0,0,0,3,23,0,0,3,5,0,4,3,3,0,24,0,0,0,3,7,3,0,3,3,17,5,4,0,4,3,3,0,3,0,18
10401,0,10,11,7,4,6,3,10,3,54,58,249,197,232,129,252,133,481,35,1765,0,6,0,0,0,0,0,0,3,13,0,4,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,10,0,0,3,3,0,0,0,4,0,14,0,7,0,3,3,6,0,11,0,25,4,9,4,3,0,0,0,9,3,26,0,10,3,0,3,4,3,7,3,40,0,10,4,9,10,6,5,19,5,63,3,13,3,4,3,5,4,29,8,79,3,12,8,9,0,7,4,31,0,74,4,12,10,8,0,12,3,13,3,63,3,10,6,3,0,0,3,5,6,41,6,9,9,3,0,5,0,9,3,47,21,117,55,55,22,50,22,135,30,503,3,9,0,3,0,0,0,0,0,19,5,3,0,3,8,3,0,0,8,23,0,0,0,4,5,3,0,0,3,18,0,0,0,0,3,0,0,0,3,9
10402,0,15,9,4,6,3,0,7,3,52,109,584,351,436,293,532,249,764,63,3378,0,9,3,0,0,0,0,0,0,20,0,8,0,0,0,5,0,3,0,21,0,12,6,3,7,3,0,5,3,35,10,4,3,3,8,4,0,12,0,46,3,9,3,3,3,9,3,23,11,59,0,6,8,16,0,7,3,24,3,75,6,19,11,17,4,12,0,21,0,81,0,16,8,3,4,10,0,25,3,77,3,18,14,15,10,9,3,32,3,99,5,27,15,10,4,10,0,17,4,102,3,39,9,8,0,5,7,17,3,86,4,13,7,9,0,6,0,3,3,46,3,13,6,3,4,5,0,3,3,36,34,196,96,88,43,83,26,180,40,778,0,14,0,0,3,0,0,0,6,29,0,3,0,5,0,5,3,0,7,29,4,3,3,6,3,0,0,0,8,28,3,4,3,4,3,0,0,4,3,19
10501,6,8,5,10,0,14,3,16,0,63,45,92,68,88,49,180,57,580,19,1170,0,0,0,0,0,0,0,4,4,15,0,3,0,0,0,0,0,6,0,10,0,0,0,3,0,0,0,7,0,18,3,8,0,4,0,3,0,14,3,32,0,0,0,3,3,0,3,17,0,26,3,7,5,3,0,4,0,23,3,48,0,9,4,4,3,3,3,40,0,68,0,3,0,3,0,14,9,45,10,82,0,10,3,5,3,14,12,61,3,113,3,3,3,7,4,7,3,50,3,88,3,6,4,4,0,11,3,35,5,70,3,4,3,13,3,10,3,15,4,57,8,9,5,7,3,8,4,26,9,79,18,67,38,49,21,66,42,348,46,692,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,5,0,13,0,4,0,8,3,3,6,0,4,19,0,0,0,0,0,3,0,6,3,17
10502,0,3,0,0,0,0,0,5,0,13,24,57,34,57,32,108,32,228,8,576,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,5,0,11,0,0,0,0,0,0,0,8,3,10,0,4,0,0,0,0,0,16,0,21,0,0,0,0,0,0,0,11,0,20,3,0,0,0,0,3,0,16,0,19,0,3,0,5,3,5,3,13,0,27,3,10,7,0,0,3,0,18,3,41,0,3,3,4,3,0,0,8,0,27,0,3,0,0,0,3,0,0,0,11,0,3,0,0,0,0,0,0,3,13,12,40,15,10,10,17,10,90,10,216,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,10,0,4,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,12
10503,3,14,18,21,9,29,4,36,3,131,75,267,209,265,180,439,255,1213,47,2950,0,12,0,0,0,0,0,4,3,25,0,5,5,0,0,3,0,7,3,29,0,7,0,3,0,0,0,15,0,23,3,9,3,0,0,6,0,17,3,40,0,14,8,7,0,0,0,23,3,51,0,7,4,4,3,7,8,28,6,62,3,7,3,11,4,8,6,44,3,98,0,17,3,4,4,8,3,59,4,104,5,4,6,9,3,16,3,61,3,118,5,14,6,12,0,17,3,45,3,112,7,19,13,8,3,15,4,43,12,121,4,17,15,13,5,15,3,39,5,104,3,23,14,14,6,17,4,22,10,115,28,160,77,96,35,111,42,397,55,1001,0,10,3,0,0,0,0,0,4,19,3,4,0,0,5,6,0,0,5,31,0,0,0,3,3,4,3,0,10,29,0,0,3,0,4,3,0,10,3,22
10601,3,10,20,14,3,7,8,12,6,71,45,314,216,262,162,280,108,537,33,1955,0,9,0,0,0,0,0,0,3,11,0,3,0,4,0,0,0,0,0,15,0,7,3,3,0,0,0,3,3,21,0,13,3,0,0,3,0,3,0,30,0,14,3,10,0,3,0,11,0,37,3,8,10,5,3,4,0,13,7,50,0,18,6,6,3,3,4,13,3,55,3,9,3,5,4,4,5,17,3,60,3,17,10,6,0,18,0,20,4,78,0,14,21,9,0,13,4,23,3,86,3,30,23,8,7,6,4,19,5,108,0,18,14,16,0,10,5,16,0,75,6,9,11,7,0,8,9,7,7,51,18,168,111,75,26,77,29,140,38,685,0,9,3,0,3,0,0,3,4,27,0,3,3,0,8,0,3,5,5,33,0,0,3,3,6,0,0,5,8,23,0,5,3,4,4,0,3,3,5,26
10602,0,6,3,4,0,5,0,3,0,20,37,298,166,237,127,247,110,319,20,1564,0,8,0,0,0,0,0,0,3,10,0,3,0,0,0,0,0,5,0,9,3,3,5,3,0,4,0,0,0,24,0,8,0,3,3,0,0,3,0,24,4,6,3,5,0,4,0,8,0,21,3,11,3,0,5,3,0,10,0,39,0,8,8,0,3,3,0,5,0,29,0,10,3,3,0,4,3,10,3,39,3,7,3,4,0,3,0,17,0,38,0,11,3,3,0,0,0,11,3,32,0,11,3,6,3,0,5,4,0,36,0,4,4,0,0,7,0,3,0,21,0,5,3,3,0,0,0,0,3,17,18,89,48,42,14,32,5,76,19,341,0,4,0,0,0,0,0,0,3,18,0,4,3,0,3,5,0,0,4,23,0,0,0,0,0,0,0,0,6,11,6,0,0,3,0,0,0,0,4,11
10603,0,10,6,3,0,3,0,4,0,22,69,352,194,252,130,303,125,411,33,1860,0,11,0,0,0,0,0,0,3,13,0,3,0,0,0,0,0,0,0,7,0,3,0,3,0,3,0,0,0,12,0,4,0,0,0,8,0,0,0,21,0,9,3,0,0,4,3,7,0,28,0,12,3,3,3,0,0,13,0,33,0,13,4,3,0,3,5,11,0,35,3,12,9,10,0,3,0,4,0,46,4,16,3,4,0,6,5,10,4,41,0,14,10,4,4,4,7,6,0,52,0,18,7,8,0,4,0,3,0,44,3,12,10,4,0,3,0,0,5,38,0,12,13,3,0,3,0,3,0,34,13,121,61,41,15,42,22,57,15,396,0,13,0,0,0,4,0,0,3,23,0,7,0,6,3,0,0,3,6,22,0,0,0,3,4,0,3,3,5,18,0,0,6,0,3,0,0,4,3,14
10604,3,10,4,3,5,6,0,5,0,41,28,135,94,115,64,134,63,333,27,1007,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,5,3,4,3,0,0,0,3,4,0,12,0,3,5,0,0,0,0,3,0,11,0,4,0,0,0,0,0,10,0,17,0,6,4,3,0,4,0,7,0,25,3,3,3,3,3,3,0,7,0,30,0,10,3,0,6,5,4,24,5,49,0,3,0,4,0,9,7,24,0,48,3,7,9,4,3,3,0,17,0,44,0,5,3,3,3,4,0,20,0,46,0,12,0,3,0,3,0,20,0,40,0,5,9,12,0,12,3,6,7,56,11,71,34,35,17,46,19,152,21,404,4,5,0,0,4,0,0,0,4,18,0,0,0,0,3,0,0,0,3,8,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,3,0,3,3,9
10701,0,0,3,0,0,6,0,3,0,14,35,244,165,201,142,264,103,328,20,1501,0,3,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,3,0,10,0,3,3,3,0,0,0,0,3,12,0,11,0,0,0,3,0,3,0,16,0,8,0,0,0,3,0,4,3,29,0,8,3,4,0,3,0,10,0,30,0,0,4,0,4,6,3,3,0,26,0,9,0,0,0,4,0,5,0,23,0,8,3,6,3,3,0,7,0,24,3,3,0,5,3,0,0,0,3,19,0,6,3,0,0,0,0,3,0,16,0,3,0,0,0,0,0,3,0,15,4,4,3,0,0,0,0,3,3,25,9,81,30,24,11,27,8,47,19,250,0,3,3,0,0,3,0,0,12,25,0,3,4,4,0,3,0,3,3,17,0,0,7,0,0,3,0,4,0,20,0,0,0,3,0,3,0,0,0,14
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,3,3,3,0,0,0,3,3,17,69,401,260,317,169,355,126,430,27,2157,0,13,0,0,0,0,0,0,0,13,3,6,8,0,0,0,0,0,0,17,0,6,0,0,0,3,0,0,0,17,0,10,4,4,7,3,0,3,0,26,4,5,3,0,0,0,3,8,3,29,0,12,3,9,7,3,3,10,0,45,0,8,6,4,0,3,3,10,0,41,3,14,6,4,0,7,0,11,0,47,0,18,3,3,3,4,0,9,3,47,4,24,5,3,0,9,0,12,3,60,0,11,7,0,0,7,3,5,6,40,3,16,0,3,0,0,0,3,4,31,0,7,3,3,0,5,0,0,0,25,22,146,56,36,18,48,15,69,18,428,3,11,3,0,3,3,0,0,3,24,3,8,0,3,4,3,0,0,5,30,0,3,0,8,0,0,0,4,3,23,0,0,0,4,3,0,0,3,9,23
10704,3,13,9,8,0,3,0,4,0,38,83,629,464,484,332,561,244,717,48,3565,0,20,0,0,0,0,0,0,0,25,0,6,3,3,0,0,0,0,0,17,4,5,3,3,4,7,0,3,6,31,0,10,6,3,0,4,5,9,0,29,5,14,9,3,4,3,3,8,6,49,0,14,5,7,3,5,3,3,3,45,0,9,8,8,3,7,0,12,4,61,3,13,14,6,4,6,0,17,5,80,0,15,5,3,0,10,3,9,3,61,3,20,6,5,3,5,4,4,5,53,0,13,8,7,0,6,3,10,5,51,0,15,3,7,3,4,0,0,3,33,0,5,4,3,0,0,0,5,4,28,17,160,69,65,33,58,20,88,43,554,0,15,4,0,7,3,0,0,12,41,0,7,0,3,6,3,0,0,12,38,0,7,3,0,7,5,0,5,15,41,3,0,4,9,3,7,0,4,11,43
10801,0,10,0,3,3,3,0,11,0,27,42,170,121,157,84,190,65,269,13,1108,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,13,0,0,0,3,4,0,0,3,0,11,0,7,3,0,3,3,0,4,0,22,3,3,3,3,0,4,0,6,0,28,0,4,3,3,0,3,0,4,0,29,0,10,0,4,0,0,0,17,0,38,0,12,4,7,0,0,4,13,4,44,3,9,0,0,0,0,0,8,0,29,0,8,3,4,0,0,3,3,0,22,0,3,3,3,0,3,0,3,3,16,10,67,32,25,15,20,7,64,14,256,0,4,0,0,3,0,0,0,3,13,0,3,0,0,0,0,0,3,0,10,0,0,0,0,0,4,0,3,3,15,0,0,0,0,0,0,0,0,4,7
10802,0,5,3,3,4,6,3,12,3,43,70,266,191,198,145,247,110,452,33,1710,3,8,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,11,3,9,0,0,0,0,0,3,0,19,0,11,4,7,0,0,0,4,0,27,3,13,3,0,0,0,0,7,0,30,0,3,4,3,3,3,3,12,0,27,3,14,3,3,0,5,0,15,0,37,3,3,5,0,0,7,3,18,3,48,3,16,3,4,4,3,0,16,5,56,3,16,11,9,3,7,0,19,4,73,3,14,9,11,9,12,0,30,3,91,3,3,0,0,0,5,0,16,5,42,7,12,7,7,4,6,0,9,7,56,30,117,50,48,20,50,11,144,38,509,0,10,3,0,0,0,0,0,10,29,0,4,4,0,3,0,3,0,3,16,0,0,0,5,0,5,3,0,6,18,3,0,0,3,0,0,0,3,5,14
10803,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,4,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,0,22,3,9,0,7,4,7,3,51,91,473,262,380,221,492,231,662,57,2877,0,3,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,10,0,9,4,4,0,0,0,0,0,23,0,20,0,0,0,3,0,4,0,30,0,6,7,0,3,4,0,3,0,25,0,9,8,6,0,8,0,10,0,44,3,11,0,4,3,8,5,10,0,46,7,7,4,5,0,5,3,25,4,66,4,12,3,12,0,14,8,18,0,73,0,25,7,5,0,14,5,25,3,93,0,15,11,4,6,10,0,21,0,71,0,16,7,5,9,0,0,3,0,51,0,10,7,6,4,0,0,10,3,40,26,165,69,58,30,69,26,128,20,591,3,12,3,0,3,0,3,0,8,36,3,3,0,3,3,3,0,0,3,18,4,0,0,0,3,0,3,5,6,19,3,0,0,3,3,0,0,4,4,24
10805,6,15,3,3,5,9,3,15,0,57,45,254,189,219,144,274,121,476,32,1755,3,9,0,0,0,0,0,0,3,12,0,7,0,0,0,0,0,0,3,8,0,3,3,3,0,0,0,0,0,10,0,3,0,0,0,0,0,8,0,10,3,3,3,3,0,6,0,4,0,21,0,6,3,3,3,4,3,12,0,44,5,9,7,4,4,3,3,12,4,45,5,14,10,6,4,5,4,16,4,59,0,15,4,7,3,9,0,18,0,58,5,18,3,8,3,10,3,18,0,67,3,25,14,12,3,5,4,10,5,85,5,22,10,7,3,3,5,11,3,60,3,10,8,3,5,7,0,8,10,45,30,130,64,58,34,46,18,117,43,535,0,15,0,0,3,0,0,0,3,26,3,3,3,3,0,0,0,0,8,20,0,0,0,3,3,0,5,0,7,17,0,0,0,0,0,3,0,3,3,13
10901,3,10,5,8,4,0,0,9,6,44,76,263,204,272,176,351,155,629,32,2159,0,18,0,0,0,0,0,0,4,19,0,4,0,0,3,4,0,0,3,13,0,4,0,0,0,0,0,3,0,6,3,11,4,3,0,0,0,10,3,33,0,10,3,9,3,0,3,9,4,39,0,6,0,3,4,3,0,18,3,40,3,12,4,0,7,6,3,23,3,57,3,3,3,0,0,6,4,25,3,50,8,15,5,11,0,3,3,27,4,69,0,19,6,6,6,5,0,22,0,74,3,15,3,3,3,8,4,26,3,61,3,17,8,3,0,7,3,18,3,60,8,10,9,13,0,7,3,10,7,59,31,137,55,54,20,50,26,180,37,583,0,7,0,0,0,0,0,0,11,21,3,0,0,4,3,0,0,0,7,14,0,0,0,3,0,6,0,4,3,16,4,0,0,0,5,0,3,3,7,22
10902,0,3,3,6,0,3,3,0,0,18,22,45,28,65,51,83,37,258,4,598,0,3,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,3,0,7,0,16,0,4,3,0,0,0,0,8,0,17,3,0,0,5,0,3,0,6,0,20,0,4,0,8,0,4,0,20,0,37,0,3,0,0,0,14,0,16,0,42,5,3,4,0,3,9,3,20,0,43,0,9,3,5,3,3,0,21,0,47,3,4,10,11,3,3,3,12,3,40,0,7,3,0,0,3,0,9,0,24,3,3,4,4,4,0,0,11,3,32,11,43,32,38,9,51,8,134,14,332,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,5
10903,0,13,7,5,5,14,3,11,5,64,61,158,125,139,97,258,152,690,38,1719,3,14,0,3,0,0,0,0,3,30,0,7,0,0,0,0,0,5,5,19,0,0,3,3,0,0,0,9,0,21,0,13,0,0,3,3,0,9,0,34,0,13,0,6,0,4,0,26,0,62,0,11,10,3,3,11,3,27,6,59,3,7,5,5,3,6,8,30,0,65,4,8,3,8,4,11,7,48,3,83,7,19,6,8,8,7,4,50,3,111,12,17,10,8,6,13,3,51,6,120,4,7,4,5,3,8,7,29,7,80,3,16,4,8,3,9,8,22,10,80,14,14,14,9,3,3,0,28,3,84,47,148,68,63,33,72,31,336,38,845,0,7,0,0,4,3,0,0,4,21,3,3,0,0,0,3,0,3,6,23,0,0,0,0,3,3,3,0,0,11,3,0,0,0,3,4,0,4,8,21
11001,3,13,10,12,0,3,3,14,0,62,39,178,130,201,100,240,147,636,24,1694,0,13,3,0,0,3,0,0,4,20,3,3,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,3,0,7,0,9,0,0,0,0,0,7,0,16,0,6,0,0,5,5,0,5,0,28,0,8,0,4,0,3,0,19,5,50,0,3,0,3,0,0,6,18,0,32,0,6,5,0,3,13,3,19,0,56,3,8,10,4,4,12,0,38,3,78,0,8,0,10,0,10,3,37,3,73,4,20,8,13,3,11,5,28,4,100,0,15,11,6,4,15,5,24,3,77,5,17,11,5,3,18,7,16,5,87,22,117,57,54,23,86,31,222,30,639,0,6,3,0,0,0,0,0,7,12,3,3,3,4,5,3,0,0,0,22,0,0,0,0,0,7,0,3,3,15,0,0,0,0,0,0,0,3,3,8
11002,3,14,10,12,3,17,4,24,3,87,58,214,154,182,117,256,147,811,33,1960,0,6,8,3,0,0,0,3,0,14,0,3,0,0,0,3,3,7,0,15,0,3,0,3,0,0,0,7,0,14,0,5,0,3,0,3,0,25,0,36,0,7,5,6,0,8,4,21,0,55,0,9,7,5,0,6,3,42,0,76,3,0,4,7,0,7,3,55,3,86,0,10,5,10,5,7,7,60,3,102,0,17,11,7,4,17,3,58,3,122,7,17,14,17,3,11,5,63,5,137,3,20,15,7,8,12,6,46,6,118,3,20,12,16,5,15,4,43,8,129,8,22,12,12,6,12,8,44,20,139,33,135,85,90,38,99,45,465,56,1048,0,8,3,0,0,0,0,0,5,18,0,4,0,0,0,0,0,0,6,13,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,3,0,8
11003,9,9,7,7,0,3,0,11,0,46,46,110,76,92,84,187,83,543,23,1238,6,3,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,12,0,4,0,4,0,0,0,3,3,18,0,8,0,3,0,3,0,9,3,19,3,5,0,3,0,7,3,14,0,38,0,4,3,0,0,5,4,22,0,38,0,6,6,0,3,11,0,29,0,55,3,5,0,7,3,11,0,34,10,72,7,7,3,3,3,5,6,32,0,71,7,15,7,5,0,13,4,24,4,72,0,7,4,8,3,0,0,7,8,37,12,7,3,4,0,6,3,7,8,53,34,70,35,38,17,61,25,191,39,506,0,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0,4,11,0,0,0,0,3,3,4,3,0,18,0,3,3,0,3,3,0,4,7,19
11004,8,22,6,13,10,14,8,36,7,121,86,333,255,329,216,439,230,1113,55,3064,0,12,0,0,0,3,0,0,0,23,0,3,3,0,0,0,3,6,3,20,0,5,0,3,3,3,4,5,0,22,0,11,7,3,0,4,3,12,0,41,3,17,4,3,3,9,3,7,5,45,0,12,8,4,0,11,0,21,0,54,7,21,5,10,3,11,3,30,0,80,0,16,7,12,3,10,7,49,4,111,4,13,6,19,3,20,0,53,12,135,10,20,20,14,5,26,3,66,11,179,5,15,19,18,4,13,13,49,7,144,0,24,13,14,8,8,3,37,7,104,4,17,9,19,11,11,0,19,10,110,37,185,96,114,43,127,46,354,61,1067,0,17,5,3,5,3,0,0,12,39,3,3,7,4,3,9,0,0,6,33,0,0,0,4,7,12,0,4,7,40,4,0,0,0,7,3,3,9,13,36
11101,0,9,3,9,0,3,0,0,0,31,61,556,410,442,225,449,194,479,40,2852,3,3,0,0,0,0,0,0,0,11,3,4,3,0,0,0,0,4,0,14,0,4,0,0,3,3,0,0,0,11,3,8,8,3,3,3,0,10,0,39,0,13,8,3,0,4,0,12,0,39,0,14,9,3,9,11,0,8,0,55,3,9,9,8,0,3,3,13,0,55,0,23,13,8,4,4,4,10,0,63,3,12,4,6,0,7,6,9,0,56,3,23,5,0,0,6,3,8,0,49,0,21,6,10,3,4,0,0,3,51,3,12,3,3,4,0,0,3,3,34,3,7,0,0,0,3,0,3,0,22,19,158,64,55,28,42,19,77,13,482,0,12,0,3,0,0,0,0,3,28,3,3,5,10,3,3,4,0,9,40,0,0,3,3,0,3,3,0,3,20,3,4,0,3,3,3,4,4,6,30
