SA3_CODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
30304,0,35,23,3,0,0,0,27,0,0,0,0,0,0,295,18,23,8,3,345,27,3,0,0,0,36,107,4,22,8,0,142,34,0,0,0,0,35,644,49,56,6,3,756,67,0,3,3,6,78,7950,404,470,102,58,8994,10722,879,679,111,71,12465,45,3,3,0,0,50,744,133,43,33,3,958,16,4,0,0,0,20,10,0,0,0,0,10,120,10,4,0,0,143,5,0,0,0,0,6,78,9,3,0,0,93,15,9,3,0,0,20,213,25,6,4,0,249,605,50,46,5,9,712,52,4,3,0,0,58,57,0,11,3,3,75,9,5,3,0,0,20,70,13,10,0,0,94,34,13,7,0,0,55,91,3,9,3,0,103,202,32,29,9,5,272,13,3,0,0,0,17,205,22,14,3,0,240,4,0,0,0,0,4,28,6,0,0,0,41,1126,57,52,6,11,1254,36,9,8,0,0,54
30305,0,60,50,0,4,3,0,62,6,0,0,0,0,6,473,34,15,3,4,529,35,4,3,0,0,41,146,17,27,13,3,211,33,0,3,3,0,37,745,55,49,10,8,868,130,7,6,3,8,151,11135,593,537,173,104,12546,22735,1243,789,166,184,25113,61,0,0,0,3,67,556,154,87,60,4,858,50,4,4,3,0,60,16,3,4,0,0,27,236,22,20,8,5,289,27,3,3,0,0,37,113,6,10,0,0,134,18,4,7,3,0,38,119,18,37,0,0,173,825,79,68,15,12,994,62,4,4,0,0,70,50,6,8,3,0,68,19,3,4,0,0,27,88,10,4,0,0,110,46,0,3,7,0,52,44,9,3,0,0,52,168,37,39,8,0,255,21,3,5,0,0,24,196,28,21,5,0,261,8,0,0,0,0,9,59,5,6,0,0,80,3461,116,103,12,34,3726,74,9,20,3,3,110
30306,0,15,5,0,0,0,0,11,0,0,0,0,0,3,122,7,5,3,0,136,7,0,3,0,0,13,40,16,16,3,0,74,13,0,0,0,0,11,382,46,51,14,3,503,37,3,4,0,6,49,3614,271,351,104,35,4383,2855,221,295,48,36,3449,17,0,0,0,0,19,505,157,116,62,0,840,8,3,3,0,0,17,4,0,0,0,0,7,63,3,7,3,0,80,3,0,0,0,0,3,15,5,3,0,0,21,4,0,0,0,0,0,147,27,23,3,0,204,207,37,32,3,10,291,16,3,8,0,0,34,14,0,4,0,0,21,3,3,0,0,0,12,5,3,0,0,0,15,10,4,3,5,3,19,35,9,9,0,0,48,161,48,67,7,0,290,4,0,0,0,0,8,104,24,18,0,0,141,3,0,0,0,0,3,8,3,0,0,0,16,291,19,34,9,7,357,20,3,16,0,0,39
30401,0,35,12,0,3,0,0,13,0,0,0,0,0,0,213,15,25,4,0,256,23,0,3,3,0,27,76,3,20,6,0,105,16,0,5,0,0,21,192,13,23,6,4,233,44,3,6,0,3,50,4500,274,360,94,31,5250,5441,514,465,98,32,6551,20,11,3,0,0,32,83,15,27,6,0,127,3,0,0,0,0,3,4,0,3,0,0,5,50,20,7,5,0,79,3,0,0,0,0,3,29,0,16,3,0,42,0,3,0,0,0,3,30,5,5,4,0,42,198,27,23,8,3,252,22,0,0,0,0,20,23,5,12,0,0,39,5,3,3,0,0,11,23,3,0,0,0,24,5,0,0,0,0,6,19,0,4,0,0,26,26,13,11,3,0,55,3,0,0,0,0,6,38,11,3,0,0,53,3,0,0,0,0,3,19,0,5,0,0,25,447,39,34,6,9,533,8,3,0,0,0,17
30402,0,32,16,3,3,0,0,20,0,0,0,0,0,0,256,45,47,21,6,364,30,9,9,0,0,44,14,5,3,0,0,18,29,0,4,0,0,34,216,22,24,8,3,273,23,3,3,0,0,32,3669,439,479,137,40,4761,3931,717,650,148,39,5488,22,8,9,4,0,46,57,20,6,4,0,91,4,0,3,0,0,5,0,0,0,0,0,0,18,0,0,0,0,24,0,0,0,0,0,0,36,10,11,0,0,60,0,0,0,0,0,3,19,5,3,0,0,31,136,21,18,3,0,172,15,0,0,0,0,21,21,3,3,0,0,32,3,0,0,0,0,3,19,4,3,0,0,31,8,0,0,0,0,15,21,6,13,3,0,43,37,3,8,3,0,55,0,0,3,0,0,4,37,8,10,0,0,56,0,0,0,0,0,0,28,10,8,0,0,37,213,68,31,6,3,326,9,3,4,0,0,9
30403,0,87,45,4,4,0,0,55,3,0,0,0,0,3,682,21,30,3,3,735,148,3,8,0,0,151,149,4,15,0,0,168,60,3,0,0,0,62,886,25,42,7,12,971,68,3,0,4,7,86,13060,431,570,111,88,14251,14216,772,813,123,85,16005,151,3,6,0,0,154,615,46,36,12,0,705,19,0,0,0,0,19,10,0,0,0,0,8,97,6,7,0,0,115,4,0,0,0,0,4,181,3,8,0,3,198,11,0,3,0,0,11,120,13,8,0,0,136,421,28,18,4,0,470,133,6,0,3,0,147,117,8,9,0,3,142,18,0,0,0,0,18,81,3,9,0,0,94,64,4,7,0,0,74,121,0,9,0,0,137,190,15,17,0,3,223,5,3,0,0,0,7,203,21,12,4,3,239,13,0,0,0,0,14,68,3,8,0,0,77,837,54,57,9,6,965,45,3,0,0,0,47
30404,0,14,22,0,0,3,0,23,0,0,0,0,0,0,327,23,30,3,0,381,24,0,4,0,0,32,20,3,4,0,0,29,19,0,0,3,0,18,250,9,19,3,0,275,42,0,8,4,0,52,6605,323,504,82,32,7545,12178,676,804,105,54,13809,30,0,4,0,0,37,83,28,11,0,0,126,4,0,0,0,0,6,4,0,0,0,0,4,42,9,0,0,0,54,3,0,3,0,0,8,45,7,7,0,0,55,4,0,0,0,0,4,24,0,0,0,0,33,196,20,8,3,3,230,22,3,3,0,0,26,15,3,4,0,0,18,7,0,3,0,0,13,30,6,6,0,0,42,25,3,0,0,0,27,20,6,3,0,0,25,26,4,4,0,0,38,3,0,0,0,0,4,43,4,3,0,0,54,0,0,0,0,0,3,30,3,7,3,0,46,492,44,40,4,4,583,7,0,0,0,0,8
30501,0,383,381,8,31,8,3,429,36,0,0,0,0,35,4773,88,81,21,24,4988,568,19,17,4,0,610,581,31,27,10,3,656,336,10,5,0,0,347,5981,135,134,30,44,6329,598,16,14,12,34,670,97671,1853,1746,352,490,102105,123451,4605,3500,370,578,132501,905,24,20,3,0,965,2869,234,95,48,14,3254,130,3,6,0,3,142,82,8,4,0,5,93,948,39,11,3,3,1010,74,3,0,0,3,80,810,37,28,7,3,882,120,13,9,4,0,142,1041,54,26,3,3,1126,4624,122,67,18,28,4861,476,12,10,6,5,505,442,17,14,3,10,487,64,6,0,0,0,74,952,37,18,7,3,1018,420,35,21,16,8,486,758,35,21,8,7,830,1324,104,77,22,17,1546,53,9,7,0,0,69,1461,34,35,8,0,1540,41,3,0,0,0,48,426,9,12,4,0,452,8989,277,179,18,59,9523,294,4,6,0,0,310
30502,0,15,51,3,8,3,0,61,0,0,0,0,0,0,272,29,30,13,0,338,22,3,3,0,0,29,72,3,8,3,0,84,12,0,0,0,0,13,325,23,27,8,5,384,25,3,3,0,3,35,5186,487,504,121,36,6331,7620,1077,748,141,50,9636,22,4,8,0,0,39,178,14,7,6,0,208,5,0,3,0,0,10,0,0,0,0,0,7,40,3,3,3,0,48,0,0,0,0,0,0,36,8,3,3,0,44,3,6,0,0,0,12,44,5,0,0,0,48,296,23,16,11,0,341,21,3,0,0,0,27,29,0,3,0,3,35,0,0,0,0,0,0,54,7,0,0,0,72,39,10,7,4,0,55,27,0,0,0,0,31,109,8,5,4,0,126,4,3,4,0,0,9,51,9,3,0,0,58,3,0,0,0,0,4,16,0,3,0,0,18,767,77,60,5,3,915,15,7,0,0,0,23
30503,0,102,116,9,8,0,0,135,6,0,0,0,0,10,1369,62,66,5,7,1509,163,4,3,3,0,174,116,0,7,4,0,133,93,3,3,3,0,108,1387,51,74,10,4,1523,187,11,9,0,7,214,28375,1108,1211,280,163,31135,38484,2603,2023,353,208,43674,230,17,10,0,0,257,599,83,41,31,4,752,31,4,3,0,0,43,30,3,3,3,0,35,271,13,7,6,0,296,12,0,0,0,0,13,254,11,16,5,0,285,23,3,7,3,0,38,238,11,13,0,0,263,1386,60,47,8,10,1505,100,13,7,0,0,118,150,5,13,0,0,172,25,0,0,0,0,25,309,27,17,0,0,350,182,25,15,18,3,239,172,8,17,3,4,207,301,17,20,0,4,350,17,3,0,0,0,17,333,31,5,0,0,370,10,0,3,0,0,14,108,15,8,3,0,131,2881,169,136,20,21,3228,61,6,0,3,0,73
30504,0,43,67,6,15,5,0,97,0,0,0,0,0,0,841,53,54,5,3,967,91,3,14,0,0,107,70,5,10,3,3,94,64,8,3,0,0,73,771,35,63,8,5,877,91,4,8,0,5,113,16113,915,1039,172,94,18328,20939,1962,1506,207,120,24741,143,12,13,0,0,161,406,34,21,18,0,482,11,0,3,0,0,21,17,3,0,0,0,19,118,9,9,3,0,140,12,0,0,0,0,11,140,9,10,0,0,166,23,3,3,0,0,28,118,12,11,0,0,141,683,43,17,9,3,756,82,7,5,0,0,90,85,16,4,3,0,104,7,0,0,0,0,15,168,17,9,0,0,198,81,19,11,3,0,122,78,4,6,0,0,93,169,25,15,5,4,218,5,3,0,0,0,9,200,15,15,3,0,239,3,0,3,0,0,8,80,12,6,0,0,103,1549,84,116,13,17,1773,39,0,3,0,0,40
30601,0,6,39,0,10,3,3,55,0,0,0,0,0,0,390,36,78,10,5,523,38,5,5,0,0,48,10,0,3,0,0,17,19,0,0,0,0,19,285,13,38,17,7,349,58,3,6,0,0,71,5802,329,655,139,67,6993,7931,634,950,163,80,9758,64,3,8,0,0,71,61,8,3,0,0,79,4,0,0,0,0,4,0,0,0,0,0,4,29,0,0,0,0,25,0,0,0,0,0,0,85,9,26,3,0,124,3,0,0,0,0,7,12,0,0,0,0,12,113,8,15,5,3,141,20,3,0,3,0,21,4,0,0,0,0,5,0,0,0,0,0,0,31,4,4,0,0,38,46,5,0,0,0,59,165,11,12,4,0,188,75,3,6,0,0,84,0,0,0,0,0,0,31,0,4,0,0,36,3,3,3,0,0,8,43,5,10,0,0,61,496,40,102,8,3,654,4,0,0,0,0,4
30602,0,34,113,6,21,3,3,146,4,0,0,0,0,7,1330,51,82,12,10,1478,126,4,7,3,0,141,46,12,15,4,4,77,60,0,0,0,0,65,1285,48,103,15,24,1488,298,14,5,3,17,334,24718,1040,1278,308,238,27584,32862,2224,2143,398,312,37946,190,7,20,0,0,213,244,31,39,10,0,330,19,0,3,3,0,26,16,0,0,0,0,18,101,3,4,3,0,109,0,0,0,0,0,0,261,22,40,13,3,335,9,0,5,0,0,8,93,8,15,0,0,119,585,42,41,13,12,690,96,4,11,0,0,118,17,3,7,0,0,29,3,3,0,0,0,3,130,10,19,3,0,166,147,14,12,6,7,191,696,50,67,13,12,837,384,34,27,17,3,470,3,6,0,0,0,9,108,17,16,0,3,140,12,3,3,3,0,20,144,14,12,4,0,175,1871,128,155,30,24,2201,14,3,0,0,0,25
30603,0,3,20,0,8,4,0,26,0,0,0,0,0,0,200,11,31,6,0,247,14,0,3,0,0,15,3,0,0,0,0,3,3,0,0,0,0,7,152,11,15,4,0,182,123,10,17,12,8,160,5115,294,477,258,85,6220,7987,675,1019,456,160,10302,26,4,3,0,0,31,9,5,3,0,0,14,3,3,0,0,0,6,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,32,6,8,0,3,48,0,0,0,0,0,3,8,0,0,0,0,8,331,32,11,14,17,404,12,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,28,0,4,0,0,38,40,7,18,21,3,89,65,0,0,0,0,65,30,0,0,0,0,35,0,0,0,0,0,0,13,3,3,0,0,20,0,3,3,4,0,12,25,0,0,0,0,38,281,17,29,8,3,341,7,0,0,0,0,12
30604,0,3,17,0,7,0,0,26,0,0,0,0,0,0,207,14,28,6,3,253,23,0,4,0,0,31,6,0,0,0,0,10,0,0,0,0,0,0,120,6,13,4,4,146,52,4,7,0,4,67,2208,187,285,78,37,2789,3003,302,426,104,53,3887,22,0,6,0,0,29,10,3,0,3,0,13,8,0,0,0,0,8,3,4,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,66,4,12,4,0,84,0,0,0,0,0,0,13,3,0,3,0,19,22,3,3,3,0,34,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,25,0,3,0,0,31,27,4,0,0,0,33,18,3,0,3,0,23,31,0,0,0,0,31,0,0,0,0,0,0,8,0,4,0,0,14,0,0,0,0,0,0,29,4,10,3,3,50,237,25,32,6,3,306,0,0,0,0,0,0
30605,0,8,20,0,0,0,0,19,0,0,0,0,0,3,219,24,30,5,3,285,20,4,11,4,0,34,6,3,0,0,0,11,13,0,3,0,0,19,215,15,22,5,8,260,160,3,25,6,10,204,5980,357,739,307,115,7490,8679,754,1357,486,188,11468,25,6,6,0,0,32,18,0,3,0,0,30,9,0,3,0,0,12,0,0,0,0,0,0,13,0,0,0,0,11,0,0,0,0,0,0,74,9,34,6,3,125,0,0,0,0,0,6,11,0,0,0,0,11,56,3,3,4,0,64,12,0,0,0,0,14,7,0,3,0,0,7,0,0,0,0,0,0,28,0,3,0,0,27,58,16,26,14,0,120,46,0,7,3,0,57,35,3,4,0,0,40,0,0,0,0,0,0,20,3,5,3,0,29,0,0,0,4,0,5,38,3,7,6,0,55,309,22,44,14,3,390,0,0,0,0,0,0
30701,0,7,8,0,0,0,0,6,0,0,0,0,0,0,139,10,12,13,4,178,15,0,0,0,0,16,3,0,0,0,0,3,11,3,0,0,0,16,93,6,8,9,0,121,155,14,28,15,13,223,7158,542,874,694,151,9417,14019,1507,2185,1434,287,19434,43,0,0,4,0,43,26,0,5,0,0,37,0,0,0,0,0,0,9,0,0,0,0,6,18,3,0,0,0,21,4,0,0,0,0,4,41,3,0,4,0,52,3,0,0,0,0,4,16,0,0,0,0,14,154,3,0,0,0,161,12,0,0,0,0,17,4,0,0,0,0,9,0,0,0,0,0,0,92,8,0,3,0,99,5,0,0,3,0,4,3,0,0,0,0,3,26,0,0,0,0,25,0,0,0,0,0,0,16,3,0,3,0,22,0,0,0,0,0,0,21,0,3,0,0,28,507,18,20,14,5,560,3,0,0,0,0,3
30702,0,8,5,0,0,3,0,16,0,0,0,0,0,0,102,11,13,7,3,128,11,0,4,0,0,14,3,0,0,0,0,5,17,0,0,0,0,21,150,0,4,3,4,162,118,7,21,17,11,175,6062,389,674,458,95,7684,12164,1038,1807,914,216,16135,19,0,4,0,0,24,35,0,0,0,0,44,0,3,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,25,0,0,0,0,0,0,30,8,3,0,0,48,0,0,0,0,0,0,10,0,3,0,0,8,98,8,0,0,3,109,15,0,3,0,0,11,3,0,0,0,0,8,0,0,0,0,0,0,23,0,0,0,0,18,14,0,0,0,0,14,6,0,0,0,0,6,19,0,0,0,0,19,0,0,0,0,0,0,14,0,0,0,0,14,3,0,0,0,0,3,23,0,3,0,0,27,357,28,25,7,3,417,15,0,0,0,0,16
30703,0,3,6,0,3,0,0,14,0,0,0,0,0,0,156,11,22,3,0,197,15,0,0,0,0,15,0,0,3,0,0,5,10,0,0,0,0,9,109,3,5,3,0,121,133,13,15,15,5,171,5709,349,627,355,83,7128,9487,883,1546,713,184,12815,19,3,0,9,0,23,20,3,8,0,0,33,5,0,0,0,0,4,0,0,0,0,0,0,20,3,0,0,0,23,0,0,0,0,0,0,33,3,10,7,0,48,0,0,0,0,0,4,8,0,0,0,0,8,68,8,0,0,0,79,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,13,20,9,8,11,3,58,7,0,3,3,0,7,41,0,0,0,0,44,0,3,0,0,0,3,15,3,3,0,0,20,0,0,0,0,0,0,29,8,3,3,3,46,230,5,34,7,0,276,7,0,0,0,0,9
30801,0,7,6,0,0,0,0,10,3,0,0,0,0,3,140,5,15,3,3,163,17,0,7,0,0,21,3,0,3,0,0,3,17,0,0,0,0,22,107,3,3,4,0,119,110,8,7,6,4,139,5372,297,413,224,81,6388,11193,728,823,383,142,13264,18,3,0,0,0,26,19,4,4,0,0,29,3,0,0,0,0,3,0,0,0,0,0,4,25,0,0,0,0,27,3,0,0,0,0,3,29,3,5,0,0,43,3,0,0,0,0,3,10,0,0,0,3,17,101,8,3,0,3,114,15,0,0,0,0,18,6,0,0,0,0,6,0,0,0,0,0,0,37,0,0,0,0,41,16,0,0,0,0,15,4,0,0,0,0,9,26,4,0,0,0,29,0,0,0,0,0,3,12,3,0,0,0,17,0,0,0,0,0,0,10,0,0,0,0,10,690,26,20,11,21,769,4,0,0,0,0,3
30803,0,26,38,0,4,3,0,46,0,0,0,0,0,0,503,29,38,10,5,586,45,3,6,0,0,58,98,4,3,0,0,101,53,3,3,0,0,60,348,16,25,13,3,398,280,9,16,12,13,331,21072,766,1198,482,208,23731,33320,1798,2558,740,374,38789,65,3,4,0,0,73,128,6,6,3,0,144,3,0,3,0,0,3,3,0,5,0,0,4,69,3,9,0,0,87,0,0,0,0,0,0,86,0,14,7,0,108,3,0,0,0,0,3,29,0,3,4,0,36,299,8,30,3,3,344,22,7,4,0,0,26,18,4,3,0,0,29,7,0,0,0,0,7,54,3,5,3,0,62,12,0,0,0,0,21,37,0,3,0,0,40,39,3,3,0,0,48,0,0,0,0,0,0,66,6,3,0,0,73,5,0,3,0,0,9,44,0,9,0,0,54,1000,49,77,14,10,1152,21,3,0,0,0,27
30804,0,3,0,0,3,0,0,4,0,0,0,0,0,0,68,0,5,3,0,75,3,0,0,0,0,4,14,0,0,0,0,11,4,0,0,0,0,10,41,0,0,3,0,43,27,5,7,5,0,45,2116,95,216,143,24,2603,3803,255,482,270,50,4857,15,0,0,0,0,19,27,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,13,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,33,0,0,0,0,38,5,0,0,0,0,6,5,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,5,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,11,3,0,0,0,13,0,0,0,0,0,0,9,0,3,0,0,14,228,3,17,0,3,250,0,0,0,0,0,7
30805,0,15,36,0,6,3,0,46,0,0,0,0,0,0,398,19,24,11,3,454,34,0,4,0,0,36,16,0,3,0,0,20,32,0,3,0,0,31,220,14,12,5,0,252,100,6,13,7,5,133,9777,405,712,252,82,11228,17577,879,1118,397,149,20129,42,4,0,0,0,44,81,5,3,3,3,105,5,3,0,0,0,10,14,0,0,0,0,14,61,3,3,0,0,69,0,0,0,0,0,3,58,3,5,0,0,69,3,0,0,0,0,8,12,0,0,0,0,14,205,14,16,0,0,234,28,0,0,0,0,30,31,4,0,0,0,33,6,0,0,0,0,12,60,4,3,0,0,71,20,8,3,0,0,35,20,0,3,0,0,30,32,4,4,0,0,34,0,0,0,0,0,0,41,4,3,0,0,48,9,0,0,0,0,9,41,7,9,4,0,52,1232,43,78,14,10,1373,6,0,0,0,0,10
30901,0,8,113,9,5,4,0,131,3,0,0,0,0,3,707,85,73,14,5,881,71,6,12,3,0,92,29,3,4,0,3,42,30,4,0,0,0,35,717,43,60,17,13,855,161,17,17,0,12,197,14159,1130,1079,297,133,16801,17794,2287,1747,333,167,22326,129,15,16,0,3,163,262,59,25,19,6,372,15,3,4,0,3,23,8,3,0,0,0,13,47,11,3,3,0,68,13,0,3,0,0,12,98,18,9,4,0,129,19,6,3,3,0,30,101,24,5,0,0,135,293,36,27,4,6,369,58,7,3,0,0,64,15,3,3,3,0,25,8,0,3,0,0,11,77,5,10,0,0,95,70,6,9,5,5,99,269,38,33,3,3,339,139,10,5,3,0,160,7,0,0,0,0,11,99,20,7,6,3,135,8,0,3,0,0,14,55,9,7,3,0,71,2479,309,252,33,36,3103,9,3,0,3,0,20
30902,0,3,38,0,9,0,0,49,0,0,0,0,0,0,457,37,49,8,3,557,50,7,5,0,0,61,8,0,0,3,0,13,3,0,0,0,0,3,248,14,31,3,0,297,100,6,10,0,7,124,8337,558,787,189,113,9979,10709,1132,1308,236,160,13546,61,12,9,0,0,82,68,38,13,0,0,124,11,0,5,0,0,20,8,0,3,0,0,11,24,9,4,0,0,31,0,0,3,0,0,4,48,10,7,4,0,73,4,0,3,0,0,6,14,5,5,0,0,30,116,17,9,3,3,147,15,0,0,3,0,19,4,0,0,0,0,5,4,0,3,0,0,8,23,3,0,0,0,30,29,6,5,0,0,43,117,8,7,10,0,144,21,0,8,3,0,34,3,0,3,0,0,8,42,0,6,0,0,48,13,0,0,0,0,13,26,4,0,0,0,37,951,96,148,16,10,1222,0,0,0,0,0,0
30903,0,11,29,6,5,0,3,43,3,0,0,0,0,6,501,49,59,16,8,640,34,3,3,0,0,45,23,0,4,0,0,32,19,4,0,3,0,23,349,36,51,13,0,449,82,10,9,5,4,106,7967,686,735,244,80,9713,9338,1231,1056,242,104,11972,41,10,5,3,0,63,165,55,42,20,0,279,13,8,0,0,0,18,5,10,0,0,0,15,28,3,0,0,0,32,4,0,3,0,0,3,57,13,16,3,0,90,5,3,3,0,0,13,44,9,3,0,0,61,137,22,4,8,0,176,18,3,0,0,0,25,27,9,3,0,0,39,4,3,3,0,0,14,41,7,5,6,0,59,22,10,7,3,0,36,101,18,13,6,3,139,73,16,16,8,0,112,8,0,3,0,0,12,51,17,7,3,0,81,10,0,0,0,0,9,40,7,9,0,0,57,1654,189,194,35,24,2099,21,8,0,0,0,38
30904,0,4,4,0,0,0,0,6,0,0,0,0,0,0,120,20,38,15,3,197,11,3,3,0,0,20,0,0,0,0,0,0,4,0,3,0,0,6,59,6,9,7,3,80,29,5,4,3,3,46,1644,209,363,104,31,2356,2187,342,526,115,43,3218,12,0,3,0,0,14,8,7,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,3,18,3,3,39,0,0,0,0,0,0,6,0,0,0,0,6,37,6,4,4,0,50,7,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,9,3,0,0,0,0,8,22,0,4,0,0,25,9,0,0,5,0,11,4,0,0,0,0,4,10,0,0,0,0,16,0,0,0,0,0,3,16,5,10,0,0,31,192,38,64,10,4,308,0,0,0,0,0,0
30905,0,0,5,0,3,0,0,11,0,0,0,0,0,0,164,37,41,13,0,257,9,4,8,0,0,22,3,0,0,0,0,3,12,0,0,0,0,11,100,15,21,3,0,136,25,0,3,0,5,34,2853,332,478,131,29,3819,3223,556,669,162,37,4637,27,3,8,3,0,40,20,8,4,3,0,39,3,3,0,0,0,4,3,3,0,0,0,6,0,0,5,0,0,9,0,0,0,0,0,0,17,4,3,0,0,30,0,0,3,0,0,4,7,0,9,0,0,9,34,6,8,0,0,45,12,0,3,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,9,5,4,0,0,22,4,0,6,0,0,6,18,3,11,0,0,33,7,3,7,0,0,19,0,0,0,0,0,0,18,3,0,3,0,29,0,0,0,0,0,0,11,0,4,0,0,15,368,79,86,11,5,551,0,0,0,0,0,0
