SA3_CODE_2016,EAFW_18_TechFEI_NS,EAFW_18_TechFEI_Tot,EAFW_18_UniOTIs_FT,EAFW_18_UniOTIs_PT,EAFW_18_UniOTIs_NS,EAFW_18_UniOTIs_Tot,EAFW_18_Other,EAFW_18_NS,EAFW_18_Tot,EAFW_19_TechFEI_FT,EAFW_19_TechFEI_PT,EAFW_19_TechFEI_NS,EAFW_19_TechFEI_Tot,EAFW_19_UniOTIs_FT,EAFW_19_UniOTIs_PT,EAFW_19_UniOTIs_NS,EAFW_19_UniOTIs_Tot,EAFW_19_Other,EAFW_19_NS,EAFW_19_Tot,EAFW_20_24_TechFEI_FT,EAFW_20_24_TechFEI_PT,EAFW_20_24_TechFEI_NS,EAFW_20_24_TechFEI_Tot,EAFW_20_24_UniOTIs_FT,EAFW_20_24_UniOTIs_PT,EAFW_20_24_UniOTIs_NS,EAFW_20_24_UniOTIs_Tot,EAFW_20_24_Other,EAFW_20_24_NS,EAFW_20_24_Tot,EAFW_25_29_TechFEI_FT,EAFW_25_29_TechFEI_PT,EAFW_25_29_TechFEI_NS,EAFW_25_29_TechFEI_Tot,EAFW_25_29_UniOTIs_FT,EAFW_25_29_UniOTIs_PT,EAFW_25_29_UniOTIs_NS,EAFW_25_29_UniOTIs_Tot,EAFW_25_29_Other,EAFW_25_29_NS,EAFW_25_29_Tot,EAFW_30over_TechFEI_FT,EAFW_30over_TechFEI_PT,EAFW_30over_TechFEI_NS,EAFW_30over_TechFEI_Tot,EAFW_30over_UniOTIs_FT,EAFW_30over_UniOTIs_PT,EAFW_30over_UniOTIs_NS,EAFW_30over_UniOTIs_Tot,EAFW_30over_Other,EAFW_30over_NS,EAFW_30over_Tot,EAFW_Tot_TechFEI_FT,EAFW_Tot_TechFEI_PT,EAFW_Tot_TechFEI_NS,EAFW_Tot_TechFEI_Tot,EAFW_Tot_UniOTIs_FT,EAFW_Tot_UniOTIs_PT,EAFW_Tot_UniOTIs_NS,EAFW_Tot_UniOTIs_Tot,EAFW_Tot_Other,EAFW_Tot_NS,EAFW_Tot_Tot,Tot_16_TechFEI_FT,Tot_16_TechFEI_PT,Tot_16_TechFEI_NS,Tot_16_TechFEI_Tot,Tot_16_UniOTIs_FT,Tot_16_UniOTIs_PT,Tot_16_UniOTIs_NS,Tot_16_UniOTIs_Tot,Tot_16_Other,Tot_16_NS,Tot_16_Tot,Tot_17_TechFEI_FT,Tot_17_TechFEI_PT,Tot_17_TechFEI_NS,Tot_17_TechFEI_Tot,Tot_17_UniOTIs_FT,Tot_17_UniOTIs_PT,Tot_17_UniOTIs_NS,Tot_17_UniOTIs_Tot,Tot_17_Other,Tot_17_NS,Tot_17_Tot,Tot_18_TechFEI_FT,Tot_18_TechFEI_PT,Tot_18_TechFEI_NS,Tot_18_TechFEI_Tot,Tot_18_UniOTIs_FT,Tot_18_UniOTIs_PT,Tot_18_UniOTIs_NS,Tot_18_UniOTIs_Tot,Tot_18_Other,Tot_18_NS,Tot_18_Tot,Tot_19_TechFEI_FT,Tot_19_TechFEI_PT,Tot_19_TechFEI_NS,Tot_19_TechFEI_Tot,Tot_19_UniOTIs_FT,Tot_19_UniOTIs_PT,Tot_19_UniOTIs_NS,Tot_19_UniOTIs_Tot,Tot_19_Other,Tot_19_NS,Tot_19_Tot,Tot_20_24_TechFEI_FT,Tot_20_24_TechFEI_PT,Tot_20_24_TechFEI_NS,Tot_20_24_TechFEI_Tot,Tot_20_24_UniOTIs_FT,Tot_20_24_UniOTIs_PT,Tot_20_24_UniOTIs_NS,Tot_20_24_UniOTIs_Tot,Tot_20_24_Other,Tot_20_24_NS,Tot_20_24_Tot,Tot_25_29_TechFEI_FT,Tot_25_29_TechFEI_PT,Tot_25_29_TechFEI_NS,Tot_25_29_TechFEI_Tot,Tot_25_29_UniOTIs_FT,Tot_25_29_UniOTIs_PT,Tot_25_29_UniOTIs_NS,Tot_25_29_UniOTIs_Tot,Tot_25_29_Other,Tot_25_29_NS,Tot_25_29_Tot,Tot_30over_TechFEI_FT,Tot_30over_TechFEI_PT,Tot_30over_TechFEI_NS,Tot_30over_TechFEI_Tot,Tot_30over_UniOTIs_FT,Tot_30over_UniOTIs_PT,Tot_30over_UniOTIs_NS,Tot_30over_UniOTIs_Tot,Tot_30over_Other,Tot_30over_NS,Tot_30over_Tot,Tot_Tot_TechFEI_FT,Tot_Tot_TechFEI_PT,Tot_Tot_TechFEI_NS,Tot_Tot_TechFEI_Tot,Tot_Tot_UniOTIs_FT,Tot_Tot_UniOTIs_PT,Tot_Tot_UniOTIs_NS,Tot_Tot_UniOTIs_Tot,Tot_Tot_Other,Tot_Tot_NS,Tot_Tot_Tot
10902,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,3,7,8,23,0,6,0,6,8,7,0,8,13,11,37,0,0,0,0,0,0,0,0,27,3,27,0,0,0,0,0,0,0,0,24,0,28,3,9,0,12,0,0,0,0,13,0,25,0,10,0,10,5,0,0,5,5,0,18,14,17,0,28,15,9,0,21,4,3,56,4,21,0,22,0,9,0,6,6,3,41,10,43,0,55,12,39,0,52,15,66,180,27,100,0,129,33,55,0,88,94,71,382
10903,0,0,3,0,0,3,5,0,7,3,0,0,4,12,0,0,12,0,0,11,0,0,0,3,16,0,0,17,0,3,25,3,0,0,3,0,3,0,3,0,0,10,4,3,0,6,3,8,0,10,8,17,38,7,5,0,18,37,13,0,42,36,27,125,0,6,0,6,0,0,0,0,120,9,131,4,9,0,12,0,0,0,0,139,6,159,3,21,0,23,8,0,0,9,72,0,107,8,46,0,54,30,5,0,32,3,3,96,15,80,3,98,85,31,0,119,17,17,256,11,44,3,60,19,36,0,53,11,13,142,19,126,0,143,37,130,4,169,53,185,549,55,344,6,406,180,206,4,385,407,240,1437
11001,0,0,13,0,0,13,6,0,22,0,0,0,0,26,0,0,25,0,0,25,0,8,0,8,56,9,0,69,0,0,78,0,6,0,6,14,6,0,14,0,4,23,3,10,0,14,6,25,0,26,3,13,51,4,25,0,27,110,39,0,148,36,13,231,5,4,0,10,0,0,0,0,119,3,132,3,11,0,15,3,0,0,3,131,0,148,7,20,0,26,73,3,0,78,51,3,158,7,19,0,27,122,10,0,131,3,0,161,25,74,0,102,374,149,0,531,10,15,658,17,50,0,72,107,85,3,189,9,11,282,13,161,0,182,147,345,5,494,57,115,840,80,344,3,427,821,588,7,1418,384,148,2372
11002,0,0,0,0,0,0,8,0,6,0,3,0,3,3,0,0,3,0,0,4,0,5,0,5,7,3,0,9,0,5,20,0,0,0,0,0,0,0,0,0,0,3,3,5,0,7,0,6,0,9,8,27,50,3,13,0,19,14,13,0,24,34,36,117,0,0,0,7,0,0,0,0,118,5,126,4,9,0,10,0,0,0,0,121,0,134,9,21,0,28,5,5,0,6,39,0,67,10,28,0,36,8,5,0,17,0,3,58,10,59,0,75,32,50,0,81,4,21,177,3,32,0,34,24,24,0,47,8,10,101,18,125,0,142,18,111,3,126,63,211,543,47,276,3,325,90,192,3,279,356,249,1208
11003,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,3,0,3,6,0,0,7,0,0,15,0,3,0,3,0,3,0,3,0,3,11,0,7,0,7,0,8,0,9,3,15,34,0,16,0,21,12,10,0,24,24,18,83,0,7,0,7,0,0,0,0,70,3,77,0,3,0,5,0,0,0,0,79,3,87,0,16,0,21,4,0,0,4,27,3,56,0,21,0,19,4,0,0,11,0,0,36,17,53,0,69,25,38,0,62,3,16,146,4,27,0,39,13,43,0,61,9,11,109,11,100,3,108,13,111,0,125,33,134,407,32,228,3,260,57,191,0,254,229,172,917
11004,0,0,0,0,0,0,17,3,19,0,0,0,3,6,0,0,10,0,0,15,4,7,0,8,21,3,0,21,5,6,43,6,10,0,11,8,12,0,18,0,9,34,3,15,0,24,4,16,0,15,9,39,86,16,39,3,51,36,25,0,65,86,61,265,4,16,0,21,0,0,0,0,306,12,338,3,34,0,38,0,0,0,0,281,9,330,9,54,0,60,13,13,0,26,124,12,224,15,49,0,67,27,15,0,43,14,4,130,49,210,3,257,119,113,0,231,29,31,546,27,126,0,158,49,160,4,210,34,35,431,31,343,4,375,66,392,3,460,150,325,1315,142,822,9,974,280,685,7,973,932,432,3311
11101,0,8,14,0,0,11,8,3,29,0,0,0,0,15,3,0,15,0,0,20,0,7,0,7,88,12,0,99,0,9,111,0,6,0,13,23,17,0,36,0,3,49,3,16,0,19,17,23,0,41,14,22,92,6,38,7,53,150,52,0,199,94,29,374,12,21,0,26,0,0,0,0,529,12,568,14,44,0,59,3,0,0,3,493,12,573,19,98,0,113,152,12,0,166,240,6,530,30,104,0,140,316,36,0,352,12,3,507,79,282,0,364,1073,259,3,1332,68,39,1794,28,145,0,175,225,211,0,441,40,24,674,51,356,0,416,157,504,4,666,173,204,1462,244,1044,6,1293,1929,1034,7,2964,1555,296,6109
11102,0,0,3,0,0,3,3,0,8,3,3,0,8,4,0,0,4,3,0,14,0,0,0,0,40,4,0,45,0,3,51,3,0,0,3,11,7,0,14,0,0,13,3,3,0,8,5,11,0,15,4,18,42,6,10,0,21,65,19,0,89,30,21,159,8,5,0,7,0,0,0,0,114,3,126,9,15,0,23,4,0,0,4,130,0,161,10,38,0,47,40,0,0,45,63,9,152,14,43,0,61,82,6,0,85,8,9,160,19,119,0,142,266,70,0,339,26,16,517,9,58,0,66,68,61,0,126,22,12,221,21,163,0,191,81,240,0,329,101,98,714,92,435,0,535,542,379,0,918,464,140,2059
11103,0,3,20,0,0,21,19,0,45,3,5,0,6,45,3,0,52,0,0,57,0,19,0,18,204,26,3,231,8,12,267,3,16,0,22,48,40,0,88,8,9,125,8,45,0,51,52,94,0,137,33,60,277,24,79,0,102,364,157,3,526,160,89,871,10,17,0,32,0,0,0,0,608,14,655,16,53,0,72,3,0,0,4,638,9,721,31,126,4,154,226,17,0,245,236,5,646,47,171,0,223,495,67,0,563,22,3,816,150,518,6,671,2480,607,7,3089,101,55,3922,90,318,0,402,734,742,0,1468,106,43,2028,125,1017,3,1151,534,1885,17,2433,460,491,4536,465,2213,14,2698,4468,3315,25,7810,2175,630,13316
11201,0,3,0,0,0,0,16,3,21,0,3,0,3,3,0,0,4,0,0,9,0,3,0,3,15,3,0,21,3,3,30,0,3,0,5,4,7,0,11,3,3,13,8,14,0,22,12,12,0,27,9,22,75,8,31,0,39,33,25,0,60,83,31,209,7,7,0,14,0,0,0,0,289,11,310,5,26,0,33,0,0,0,0,301,9,341,3,39,0,42,24,3,0,26,153,7,234,10,43,0,53,61,6,0,70,6,3,130,37,131,3,168,217,98,0,313,22,19,522,23,67,0,90,93,98,0,192,44,30,348,71,348,3,424,137,443,6,589,175,263,1452,159,665,8,833,524,657,7,1184,983,348,3344
11202,0,0,0,0,0,0,13,0,18,0,0,0,3,7,0,0,10,0,0,8,0,10,0,12,21,4,0,22,0,0,33,0,0,0,0,6,12,0,17,0,3,21,3,18,0,21,5,26,0,31,8,26,87,3,28,0,33,39,39,0,77,56,31,199,3,8,0,14,0,0,0,0,238,6,260,15,19,0,29,0,0,0,0,280,11,325,4,37,0,48,27,6,0,39,149,9,234,15,59,3,75,56,7,0,64,4,3,151,33,129,3,167,233,113,3,350,21,13,554,19,78,3,99,80,122,0,199,15,17,336,32,279,3,318,135,514,4,648,130,238,1341,120,620,7,752,541,759,6,1308,840,303,3198
11203,0,0,3,0,0,3,8,0,13,3,3,0,8,5,0,0,8,0,0,15,5,3,0,8,13,11,0,22,0,3,34,0,3,0,3,9,7,0,17,5,0,27,3,5,0,12,14,17,0,24,11,36,79,13,25,0,37,45,28,0,72,58,42,211,8,5,0,17,0,0,0,0,264,4,288,12,12,0,20,4,0,0,4,255,6,290,3,33,0,39,52,15,0,68,90,4,197,6,42,0,53,84,24,0,106,5,10,170,34,135,0,169,328,107,0,439,23,20,656,24,76,0,99,84,97,3,186,25,14,326,55,287,3,346,125,373,3,499,134,228,1206,142,591,9,735,684,616,4,1305,804,282,3127
11301,0,4,5,0,0,5,6,4,17,0,0,0,0,4,0,0,3,0,0,4,0,5,0,3,15,3,0,17,0,0,27,0,3,0,3,0,3,0,4,0,0,8,0,7,0,7,0,6,0,10,8,26,55,0,24,0,27,27,19,0,43,62,30,160,3,6,0,11,0,0,0,0,179,7,201,4,28,0,29,0,0,0,0,165,7,204,11,45,0,56,8,3,0,9,72,8,146,4,44,0,48,15,12,0,21,6,9,82,11,94,0,103,63,53,0,117,22,18,262,16,79,0,93,17,71,0,91,26,23,231,22,218,3,249,37,181,0,219,69,223,762,68,510,3,582,146,309,3,458,549,297,1890
11302,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,13,20,0,3,0,3,3,3,0,5,7,13,27,0,5,0,5,0,0,0,0,36,0,43,0,4,0,6,0,0,0,0,41,3,48,4,10,0,15,0,0,0,4,24,0,40,4,17,0,16,5,0,0,5,0,0,26,3,40,0,44,16,7,0,25,7,3,80,3,11,0,12,0,18,0,19,0,7,44,5,75,0,82,6,65,0,76,18,69,240,24,159,0,184,34,98,0,133,124,80,527
11303,0,0,11,0,0,11,10,3,25,4,3,0,3,39,0,0,40,0,0,43,3,10,0,9,78,11,0,85,0,10,105,0,9,0,12,19,13,0,32,7,4,53,3,18,0,24,11,32,0,38,4,31,103,13,42,0,50,158,47,0,212,64,40,370,12,18,0,28,0,0,0,0,325,8,362,11,46,0,59,3,0,0,3,357,11,424,14,94,0,104,68,4,0,76,155,13,345,34,100,4,137,166,15,0,182,25,5,346,111,280,0,388,690,222,8,923,75,33,1422,46,171,0,216,175,242,0,420,50,19,709,58,420,7,488,129,630,0,752,159,302,1704,282,1124,12,1421,1236,1112,5,2348,1145,395,5305
11401,0,5,7,0,0,7,20,0,29,7,8,0,9,12,0,0,12,0,3,19,5,17,0,18,29,3,0,32,9,8,67,0,9,0,9,7,10,0,18,0,3,31,6,18,0,19,5,22,0,26,12,39,99,13,51,0,65,56,34,0,90,98,54,311,3,11,0,11,0,0,0,0,321,9,344,6,42,0,52,3,0,0,3,347,24,422,18,54,0,72,44,10,0,57,135,10,271,23,72,0,95,96,14,0,109,13,9,225,44,220,6,267,284,106,0,384,48,39,741,27,102,0,136,85,123,5,208,39,25,403,55,337,5,402,101,479,3,589,161,343,1497,179,845,11,1033,617,732,3,1348,1061,459,3905
11402,0,0,0,0,0,0,9,0,12,0,0,0,0,8,0,0,8,0,0,9,0,4,0,5,18,3,0,21,0,0,30,0,4,0,3,3,3,0,3,0,0,10,3,6,0,5,0,17,0,16,5,11,40,3,15,0,23,23,22,0,43,47,20,132,3,10,0,17,0,0,0,3,197,8,223,3,16,0,18,0,0,0,0,176,3,198,10,39,0,45,38,7,0,49,86,6,187,5,42,0,42,70,12,0,84,10,5,142,21,112,3,139,189,74,0,260,33,16,443,12,61,0,74,41,44,0,83,24,7,184,17,174,0,188,55,237,0,297,104,142,723,70,444,7,524,394,374,3,771,622,190,2106
11501,0,5,7,0,0,9,25,0,47,3,7,0,5,32,3,0,33,4,0,43,14,6,0,15,82,15,0,99,12,3,134,3,7,0,14,20,8,0,29,0,5,47,6,16,0,26,21,26,0,47,19,36,124,30,45,0,69,162,55,0,223,143,46,479,6,18,0,26,0,0,0,0,487,8,512,6,34,0,39,6,0,0,6,522,5,573,24,72,0,93,361,30,0,388,206,6,701,50,105,0,155,595,54,3,650,27,11,834,135,265,0,405,1795,404,8,2198,157,32,2792,64,181,0,244,355,305,0,654,113,34,1046,113,470,4,589,289,789,14,1090,373,269,2320,402,1140,5,1556,3391,1574,25,4989,1882,360,8781
11502,0,0,3,0,0,3,9,0,13,0,0,0,0,5,0,0,5,0,4,9,0,4,0,4,11,3,0,14,0,0,22,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,3,0,3,0,9,16,0,12,0,10,24,10,0,27,22,8,74,0,6,0,8,0,0,0,0,128,3,138,0,13,0,16,0,0,0,0,130,3,152,8,29,0,35,57,10,0,64,40,0,141,5,35,0,38,83,10,0,93,9,0,149,20,78,0,105,238,60,0,295,14,3,420,5,32,0,40,34,37,0,71,15,5,129,12,91,0,99,21,118,0,149,41,54,346,62,282,0,342,436,238,0,673,375,75,1467
11503,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,3,0,3,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,7,0,6,0,6,10,3,0,11,4,5,23,0,11,0,14,0,0,0,0,15,0,31,9,7,0,15,0,0,0,0,26,0,42,3,15,0,15,16,0,0,16,4,0,41,3,13,0,17,13,0,0,16,0,3,36,6,27,0,31,61,4,0,66,3,3,104,3,9,0,9,8,13,0,18,0,0,31,4,36,0,39,16,23,0,41,18,31,134,21,125,0,150,110,40,0,152,72,36,412
11504,0,3,3,0,0,3,7,0,11,0,0,0,0,3,3,0,3,0,0,6,0,3,0,3,14,3,0,17,0,0,28,0,0,0,0,3,3,0,3,0,0,5,3,0,0,3,3,5,0,9,0,6,17,3,4,0,10,25,14,0,38,42,9,99,5,13,0,17,0,0,0,0,165,5,190,7,27,0,29,3,0,0,3,176,3,219,7,28,0,30,69,9,0,77,69,4,184,4,31,0,43,126,15,0,144,12,4,197,26,78,0,107,333,70,0,406,23,6,537,10,26,0,38,47,39,0,85,14,3,142,15,88,0,101,43,96,0,140,53,55,352,76,291,0,369,624,233,3,854,515,81,1825
11601,0,5,16,0,0,16,12,0,39,0,0,0,0,18,0,0,16,5,0,26,3,9,0,7,77,11,0,87,4,3,103,0,11,0,11,12,6,0,17,7,9,43,6,20,3,24,10,17,0,30,19,34,102,12,45,3,55,132,37,0,169,129,49,398,3,17,0,18,0,0,0,0,366,12,394,10,29,0,39,3,0,0,3,365,13,419,29,63,3,96,231,20,0,248,112,3,461,31,80,0,116,298,33,0,333,23,7,473,86,271,0,362,1058,254,3,1312,77,34,1786,44,132,3,185,224,217,0,441,85,33,735,110,406,6,523,218,554,12,783,316,253,1875,319,1001,20,1335,2035,1074,15,3121,1336,345,6139
11602,0,0,5,0,0,5,10,0,9,0,0,0,0,7,0,0,7,0,0,13,0,3,0,11,16,3,0,12,3,0,29,3,7,0,4,7,5,0,13,3,0,20,0,4,0,4,0,5,0,8,3,7,24,4,16,0,23,34,9,0,44,38,16,117,6,3,0,9,0,0,0,0,183,4,195,7,23,0,30,3,0,0,7,142,3,179,12,28,0,36,119,3,0,123,58,0,218,3,25,0,31,126,12,0,142,6,3,179,25,62,0,91,380,82,3,466,36,10,607,21,34,0,54,53,63,0,123,27,10,213,39,120,6,162,72,168,5,240,94,76,577,109,302,8,416,750,339,4,1095,547,111,2167
11603,0,6,7,0,0,9,14,0,31,0,3,0,9,12,3,0,12,0,0,22,4,4,0,11,43,14,0,53,5,8,76,0,3,0,11,9,7,0,18,3,9,36,3,16,0,22,11,11,0,24,8,31,86,18,42,3,61,80,31,3,118,84,48,309,13,7,0,23,0,0,0,0,293,6,322,3,22,0,22,3,0,0,3,255,6,289,22,57,0,73,127,17,0,142,75,3,296,23,55,3,83,201,23,0,227,19,9,334,61,158,4,225,608,180,3,793,86,35,1141,40,115,0,155,149,151,3,307,62,36,549,72,341,13,423,143,411,3,564,250,264,1502,229,755,17,998,1243,779,14,2034,1032,362,4432
11701,0,4,17,0,0,14,6,0,22,8,0,0,11,29,3,0,29,0,0,38,9,4,0,18,88,13,0,95,7,6,122,0,8,0,11,24,13,0,40,3,7,67,14,16,0,26,10,31,0,45,20,35,130,29,35,0,65,165,59,0,227,86,58,429,0,5,0,5,0,0,0,0,146,0,155,4,9,0,15,3,0,0,3,119,3,142,16,48,0,64,137,17,0,157,37,6,262,32,38,0,73,277,27,0,308,24,5,411,118,210,3,336,1215,257,7,1481,127,29,1970,81,166,0,240,430,247,0,679,131,42,1095,138,388,9,528,310,629,9,955,404,290,2183,394,864,15,1265,2381,1179,20,3576,991,382,6222
11702,0,0,3,0,0,3,4,0,8,0,0,0,0,10,0,0,6,0,0,9,3,8,0,14,46,10,0,54,3,6,78,4,0,0,8,18,3,0,18,3,0,34,8,3,0,11,4,4,0,8,9,14,48,16,18,0,32,78,24,0,98,26,25,183,0,0,0,3,0,0,0,0,69,0,77,0,12,0,12,3,0,0,3,92,5,106,11,25,0,30,88,10,0,96,30,3,163,18,32,0,51,151,10,0,160,8,0,226,70,119,0,195,635,121,0,750,64,25,1039,53,98,3,149,233,126,0,356,95,19,616,105,200,8,315,166,268,3,441,196,131,1081,259,481,8,751,1272,532,5,1816,558,186,3310
11703,0,11,73,3,0,76,25,3,108,16,18,0,31,138,16,0,150,12,8,203,45,55,7,104,797,126,8,928,66,50,1145,52,57,0,110,250,140,3,398,84,64,651,51,136,3,184,164,400,6,574,176,241,1177,171,274,9,445,1425,680,12,2124,453,369,3393,10,35,0,48,9,0,0,8,376,7,440,22,69,0,92,19,4,0,29,366,14,502,99,147,4,251,929,81,0,1010,187,14,1462,178,265,3,444,2171,240,4,2422,153,42,3063,1052,1235,15,2301,12084,3456,51,15588,1452,310,19649,1033,1470,3,2516,4446,4393,37,8874,2193,415,14006,1163,2914,34,4115,3424,9702,91,13210,3822,1785,22934,3559,6143,62,9767,23086,17881,179,41143,8553,2593,62049
11801,0,0,14,0,0,16,9,0,27,0,0,0,5,31,0,0,28,0,0,36,3,11,0,18,120,13,0,128,9,10,162,3,8,0,10,25,8,3,32,14,4,62,3,22,4,26,19,34,0,53,24,33,139,10,40,0,61,204,59,4,264,101,45,469,0,3,0,5,0,0,0,0,197,6,215,0,8,0,13,10,0,0,8,183,0,206,15,29,0,45,263,16,0,274,65,5,397,35,41,0,71,501,36,3,544,19,7,644,161,243,0,400,2082,377,4,2465,208,46,3115,173,247,0,428,619,341,3,964,293,53,1738,192,412,8,608,411,806,11,1225,534,256,2629,582,983,6,1575,3886,1571,19,5482,1505,371,8930
11802,0,3,18,0,0,15,10,0,33,0,0,0,0,29,0,0,34,0,0,39,0,3,0,3,127,8,0,142,3,3,153,0,5,0,9,29,13,0,38,9,6,58,7,13,0,20,25,47,0,72,13,26,135,7,32,0,42,231,69,0,298,65,42,446,0,6,0,3,0,0,0,0,156,4,167,0,20,0,20,4,0,0,4,138,5,164,15,40,0,54,186,5,0,190,60,0,307,19,43,0,62,378,21,0,397,10,5,476,86,171,0,252,1736,223,0,1968,109,35,2360,81,140,0,223,669,340,4,1015,180,27,1446,104,338,7,447,493,908,9,1409,288,237,2383,306,747,10,1062,3465,1502,21,4988,946,315,7311
11901,0,10,11,0,0,11,15,3,34,0,7,0,8,25,0,0,22,0,3,34,7,12,0,13,95,16,0,106,6,10,138,10,3,0,9,18,8,0,24,0,6,41,11,19,0,33,17,21,0,37,26,32,128,24,47,0,72,155,49,0,206,118,56,458,7,18,0,21,0,0,0,0,330,3,351,3,39,0,39,3,0,0,4,340,4,392,27,96,3,126,265,16,0,275,102,10,509,43,101,0,147,397,30,0,427,21,8,603,103,302,5,412,1276,306,5,1588,116,44,2155,68,150,0,220,328,243,0,571,114,39,942,173,440,10,619,319,645,4,977,451,354,2398,429,1136,18,1581,2585,1244,18,3839,1468,464,7356
11902,0,5,5,0,0,7,3,0,17,0,0,0,0,10,0,0,10,0,0,11,5,9,0,13,34,7,0,45,7,6,67,6,9,0,13,8,4,0,11,5,0,28,7,11,0,18,12,11,0,21,16,21,77,21,25,3,50,71,22,0,97,69,24,237,3,3,0,7,0,0,0,0,160,0,169,3,16,0,19,0,0,0,0,124,0,148,20,40,0,60,102,8,0,112,33,0,211,13,37,0,56,174,18,0,188,8,3,257,61,138,0,200,673,136,3,811,77,27,1110,50,72,0,126,170,116,0,283,80,22,508,115,262,0,382,231,270,4,506,296,166,1342,269,577,4,846,1347,553,7,1908,773,213,3743
11903,0,0,8,3,0,16,13,0,24,0,0,0,0,11,0,0,15,0,0,15,4,7,0,11,55,7,0,61,4,3,75,0,0,0,0,9,3,0,19,4,0,27,3,9,0,12,8,14,0,17,11,12,60,10,17,0,27,95,32,0,128,84,19,260,3,9,0,13,0,0,0,0,224,6,237,3,15,0,16,4,0,0,7,240,7,273,23,36,0,52,239,11,0,248,82,3,393,18,49,0,68,299,17,0,311,7,8,402,61,150,0,209,932,135,0,1064,65,14,1360,32,66,0,100,231,133,0,364,71,19,553,69,184,5,261,198,277,0,479,208,125,1074,212,508,5,723,1903,570,5,2478,899,179,4287
11904,0,3,11,0,0,11,3,0,16,0,0,0,0,17,0,0,12,0,0,18,5,5,0,12,38,5,0,42,4,3,63,7,7,0,7,11,3,0,21,15,5,42,0,13,0,15,24,24,0,50,20,22,99,14,24,0,36,102,38,0,136,64,27,270,0,8,0,6,0,0,0,0,145,4,153,3,14,0,20,3,0,0,3,138,6,163,11,38,0,53,134,3,0,133,50,6,248,14,47,0,64,195,15,0,214,10,3,288,66,149,0,223,719,163,3,882,76,19,1205,62,99,0,160,242,188,0,431,116,26,733,100,240,3,343,252,491,13,759,250,161,1513,261,598,8,873,1544,868,14,2422,795,223,4309
12001,0,0,9,0,0,9,8,0,10,0,0,0,0,13,0,0,16,0,0,22,3,7,0,10,73,15,0,87,6,7,105,0,7,0,7,9,7,0,20,3,10,32,3,7,0,9,9,22,0,30,17,14,71,10,21,0,30,109,45,0,154,58,34,275,0,3,0,3,0,0,0,0,153,0,160,0,5,0,10,3,0,0,3,141,3,153,13,9,0,23,158,6,0,169,60,3,256,19,23,0,43,258,19,0,277,16,6,340,61,102,3,163,847,220,5,1070,90,32,1361,58,98,0,160,284,254,3,544,115,38,861,89,247,3,341,215,492,10,711,243,135,1430,247,492,6,747,1770,987,20,2779,824,213,4561
12002,0,0,3,0,0,3,3,0,5,0,0,0,0,17,0,0,17,0,0,17,0,3,0,3,34,6,0,40,3,0,46,0,9,0,6,16,7,0,24,3,0,28,0,9,0,14,5,21,0,26,15,14,63,4,21,0,22,65,38,0,102,34,15,174,0,0,0,3,0,0,0,0,73,0,76,3,6,0,7,3,0,0,3,94,0,102,8,18,0,20,72,3,0,75,23,0,119,10,19,0,36,144,16,0,160,11,0,208,65,102,3,172,644,142,0,786,51,9,1019,54,79,0,135,204,125,0,328,87,16,565,77,215,0,288,154,346,0,502,172,102,1067,213,444,3,659,1221,638,0,1858,512,126,3159
12003,0,3,20,4,0,25,13,0,35,6,3,0,11,14,0,0,14,0,0,27,6,3,0,10,110,19,0,122,10,7,154,4,7,0,14,28,17,0,48,9,11,76,8,17,3,26,26,29,0,53,20,38,133,26,37,6,65,203,63,0,273,103,58,492,5,13,0,17,0,0,0,0,257,10,280,10,7,0,19,8,0,0,8,216,7,252,23,42,0,58,300,13,0,308,88,6,465,27,59,0,89,474,42,0,517,21,9,638,118,206,0,330,1651,304,3,1957,130,41,2453,84,149,5,235,477,303,0,785,165,32,1221,182,390,10,578,426,811,9,1250,414,244,2486,449,864,16,1333,3341,1469,20,4826,1286,347,7795
12101,0,5,16,0,0,16,15,0,35,3,3,0,3,37,0,0,37,3,0,45,12,5,0,18,165,27,0,189,10,16,235,3,13,0,18,53,23,0,68,11,5,100,11,21,0,36,22,60,0,88,29,33,183,34,47,0,81,298,107,3,405,121,56,657,3,11,0,11,0,0,0,0,287,3,302,3,16,0,14,4,0,0,3,239,0,266,20,48,0,65,342,18,0,363,95,0,521,38,69,0,109,627,54,0,680,27,9,822,144,265,0,410,2454,568,10,3027,206,49,3696,127,233,0,359,652,586,10,1249,226,46,1878,223,604,6,835,538,1451,22,2007,601,270,3709,554,1233,14,1798,4618,2681,38,7331,1675,382,11191
