GCCSA_CODE_2016,NS_EGWWS_2016,NS_EGWWS_NS,NS_EGWWS_Tot,NS_Const_Bf_91,NS_Const_91_95,NS_Const_96_00,NS_Const_01_05,NS_Const_06_10,NS_Const_11_15,NS_Const_2016,NS_Const_NS,NS_Const_Tot,NS_WST_Bf_91,NS_WST_91_95,NS_WST_96_00,NS_WST_01_05,NS_WST_06_10,NS_WST_11_15,NS_WST_2016,NS_WST_NS,NS_WST_Tot,NS_RetT_Bf_91,NS_RetT_91_95,NS_RetT_96_00,NS_RetT_01_05,NS_RetT_06_10,NS_RetT_11_15,NS_RetT_2016,NS_RetT_NS,NS_RetT_Tot,NS_AcFd_Bf_91,NS_AcFd_91_95,NS_AcFd_96_00,NS_AcFd_01_05,NS_AcFd_06_10,NS_AcFd_11_15,NS_AcFd_2016,NS_AcFd_NS,NS_AcFd_Tot,NS_TPW_Bf_91,NS_TPW_91_95,NS_TPW_96_00,NS_TPW_01_05,NS_TPW_06_10,NS_TPW_11_15,NS_TPW_2016,NS_TPW_NS,NS_TPW_Tot,NS_IMT_Bf_91,NS_IMT_91_95,NS_IMT_96_00,NS_IMT_01_05,NS_IMT_06_10,NS_IMT_11_15,NS_IMT_2016,NS_IMT_NS,NS_IMT_Tot,NS_FinIns_Bf_91,NS_FinIns_91_95,NS_FinIns_96_00,NS_FinIns_01_05,NS_FinIns_06_10,NS_FinIns_11_15,NS_FinIns_2016,NS_FinIns_NS,NS_FinIns_Tot,NS_RHRE_Bf_91,NS_RHRE_91_95,NS_RHRE_96_00,NS_RHRE_01_05,NS_RHRE_06_10,NS_RHRE_11_15,NS_RHRE_2016,NS_RHRE_NS,NS_RHRE_Tot,NS_ProSTS_Bf_91,NS_ProSTS_91_95,NS_ProSTS_96_00,NS_ProSTS_01_05,NS_ProSTS_06_10,NS_ProSTS_11_15,NS_ProSTS_2016,NS_ProSTS_NS,NS_ProSTS_Tot,NS_AdSup_Bf_91,NS_AdSup_91_95,NS_AdSup_96_00,NS_AdSup_01_05,NS_AdSup_06_10,NS_AdSup_11_15,NS_AdSup_2016,NS_AdSup_NS,NS_AdSup_Tot,NS_PubAS_Bf_91,NS_PubAS_91_95,NS_PubAS_96_00,NS_PubAS_01_05,NS_PubAS_06_10,NS_PubAS_11_15,NS_PubAS_2016,NS_PubAS_NS,NS_PubAS_Tot,NS_EdTrn_Bf_91,NS_EdTrn_91_95,NS_EdTrn_96_00,NS_EdTrn_01_05,NS_EdTrn_06_10,NS_EdTrn_11_15,NS_EdTrn_2016,NS_EdTrn_NS,NS_EdTrn_Tot,NS_HC_SA_Bf_91,NS_HC_SA_91_95,NS_HC_SA_96_00,NS_HC_SA_01_05,NS_HC_SA_06_10,NS_HC_SA_11_15,NS_HC_SA_2016,NS_HC_SA_NS,NS_HC_SA_Tot,NS_ArtsR_Bf_91,NS_ArtsR_91_95,NS_ArtsR_96_00,NS_ArtsR_01_05,NS_ArtsR_06_10,NS_ArtsR_11_15,NS_ArtsR_2016,NS_ArtsR_NS,NS_ArtsR_Tot,NS_OthSvs_Bf_91,NS_OthSvs_91_95,NS_OthSvs_96_00,NS_OthSvs_01_05,NS_OthSvs_06_10,NS_OthSvs_11_15,NS_OthSvs_2016,NS_OthSvs_NS,NS_OthSvs_Tot,NS_IDNS_Bf_91,NS_IDNS_91_95,NS_IDNS_96_00,NS_IDNS_01_05,NS_IDNS_06_10,NS_IDNS_11_15,NS_IDNS_2016,NS_IDNS_NS,NS_IDNS_Tot,NS_Tot_Bf_91,NS_Tot_91_95,NS_Tot_96_00,NS_Tot_01_05,NS_Tot_06_10,NS_Tot_11_15,NS_Tot_2016,NS_Tot_NS,NS_Tot_Tot,Tot_AGFF_Bf_91,Tot_AGFF_91_95,Tot_AGFF_96_00,Tot_AGFF_01_05,Tot_AGFF_06_10,Tot_AGFF_11_15,Tot_AGFF_2016,Tot_AGFF_NS,Tot_AGFF_Tot,Tot_Min_Bf_91,Tot_Min_91_95,Tot_Min_96_00,Tot_Min_01_05,Tot_Min_06_10,Tot_Min_11_15,Tot_Min_2016,Tot_Min_NS,Tot_Min_Tot,Tot_Mnf_Bf_91,Tot_Mnf_91_95,Tot_Mnf_96_00,Tot_Mnf_01_05,Tot_Mnf_06_10,Tot_Mnf_11_15,Tot_Mnf_2016,Tot_Mnf_NS,Tot_Mnf_Tot,Tot_EGWWS_Bf_91,Tot_EGWWS_91_95,Tot_EGWWS_96_00,Tot_EGWWS_01_05,Tot_EGWWS_06_10,Tot_EGWWS_11_15,Tot_EGWWS_2016,Tot_EGWWS_NS,Tot_EGWWS_Tot,Tot_Const_Bf_91,Tot_Const_91_95,Tot_Const_96_00,Tot_Const_01_05,Tot_Const_06_10,Tot_Const_11_15,Tot_Const_2016,Tot_Const_NS
3RQLD,0,0,0,10,3,7,6,3,9,0,0,30,0,0,0,0,8,0,0,0,13,5,6,3,3,0,11,0,3,39,19,3,3,17,26,21,0,7,95,6,0,3,0,3,3,0,0,22,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,6,0,3,0,0,13,10,0,4,4,3,0,0,0,17,5,6,0,3,7,11,0,4,40,9,3,0,5,0,0,0,0,13,10,3,4,0,5,6,0,0,32,27,7,7,6,28,28,0,7,105,0,0,0,0,3,0,0,0,10,6,0,0,3,7,3,0,0,23,18,5,6,3,15,23,3,21,82,149,41,50,56,137,151,9,66,657,1998,239,352,466,1037,2128,593,727,7543,1626,283,432,520,1155,714,10,105,4860,3748,659,1119,1518,2894,2325,129,304,12692,587,87,135,208,327,143,7,28,1522,4807,765,1311,1566,2389,1688,103,315
3GBRI,0,0,9,11,3,3,11,14,3,0,6,59,9,3,3,6,12,0,0,0,36,19,3,5,12,13,23,0,7,83,4,6,4,8,20,17,5,5,73,17,5,7,3,18,12,0,10,71,0,0,0,3,0,3,0,0,8,5,6,3,6,3,0,0,0,22,3,0,3,3,0,6,0,0,14,8,3,3,3,13,12,0,0,47,7,0,3,5,11,9,0,6,43,11,0,5,8,4,9,0,3,38,18,9,3,8,10,14,0,3,57,31,14,22,24,46,34,0,6,174,0,0,0,0,0,0,0,5,13,6,0,3,3,14,3,0,5,36,20,10,3,13,35,31,0,21,138,209,77,97,127,241,211,12,86,1062,710,173,190,235,405,706,275,239,2941,942,213,328,538,939,741,33,54,3787,7690,1788,2547,3164,5734,3972,294,533,25728,1021,208,346,528,711,350,9,41,3215,6372,1283,2011,2360,3672,2730,168,414
39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39499,0,0,0,5,5,0,4,3,3,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,3,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,11,20,3,3,19,17,7,4,9,84,95,3,16,20,39,123,65,35,400,100,22,30,42,89,40,0,12,338,209,32,54,59,87,81,3,24,545,41,10,11,14,29,19,0,7,121,3042,557,846,923,1286,960,76,263
2RVIC,0,0,3,3,0,3,0,3,3,0,0,14,0,0,0,0,3,3,0,0,8,9,0,3,7,8,9,0,3,33,6,0,0,4,3,5,3,3,27,6,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,3,0,3,0,3,0,0,0,15,5,0,0,0,0,0,0,0,10,7,0,0,0,4,0,0,0,11,18,0,4,8,16,9,0,3,62,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,3,17,17,0,3,6,7,9,0,15,57,102,10,27,25,73,63,11,35,348,1719,168,352,458,883,1115,144,264,5099,146,19,25,18,45,30,0,10,294,2299,287,479,595,1196,1238,133,229,6455,406,36,59,102,170,103,3,22,892,1357,153,249,257,461,379,23,98
2GMEL,0,0,28,50,13,14,19,35,31,0,3,177,30,12,8,11,27,18,0,5,107,77,18,24,22,56,37,3,15,252,47,10,19,29,94,67,7,21,297,47,21,19,26,54,32,3,11,215,14,3,9,0,12,13,0,0,44,26,11,13,22,26,15,0,7,120,9,4,3,5,6,4,0,0,37,48,14,15,32,27,40,3,3,186,22,12,7,10,33,28,3,15,134,31,8,11,13,23,9,0,4,98,46,15,13,20,29,21,0,7,155,114,43,43,73,115,64,0,19,469,5,0,0,4,8,5,0,0,28,25,11,10,11,24,16,8,9,106,93,29,32,35,76,83,7,65,408,805,267,257,387,689,551,48,208,3210,1396,272,355,420,855,964,77,123,4465,477,92,119,156,208,174,12,24,1262,26832,6529,5887,7534,13145,10455,725,1234,72349,2113,476,652,1073,1689,1163,70,104,7347,12630,2289,3149,3758,6627,6073,321,702
29799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29499,0,0,0,9,3,8,0,5,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,3,0,0,5,3,5,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,11,0,3,4,3,8,0,0,32,3,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,6,9,0,3,22,34,8,19,16,30,35,0,13,148,86,22,15,23,43,72,11,13,287,30,5,11,12,10,13,0,3,80,272,40,43,62,89,78,4,19,601,79,8,18,11,19,27,3,3,164,3792,654,919,901,1358,1216,83,306
1RNSW,0,0,3,14,0,0,4,0,7,0,7,27,0,0,0,0,0,3,0,0,9,19,0,8,3,0,8,0,4,40,13,0,10,11,14,14,0,4,62,7,0,0,3,3,0,0,3,23,0,0,0,0,0,4,0,0,8,3,0,0,4,0,0,0,0,7,3,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,16,9,0,4,0,3,0,0,7,25,3,0,3,3,0,0,0,0,15,8,0,3,4,3,3,0,0,26,23,9,9,10,36,12,0,12,115,3,0,0,0,4,0,0,0,11,4,5,0,0,3,3,0,0,14,18,0,9,4,10,3,0,34,74,159,27,48,56,99,79,3,80,561,2288,218,334,371,735,1231,214,342,5723,835,111,141,209,335,198,3,47,1868,3485,518,659,840,1507,2125,198,363,9692,497,47,93,124,161,75,5,19,1026,3357,432,599,574,886,853,52,241
1GSYD,0,3,20,64,20,45,37,38,52,3,7,258,41,8,12,22,20,26,3,4,130,96,23,39,44,81,54,8,7,354,58,22,29,37,69,102,16,33,356,71,29,38,25,43,28,0,12,243,17,7,10,17,14,5,0,3,74,73,25,23,37,41,13,0,8,218,9,3,3,12,8,13,0,3,44,75,26,35,27,46,44,6,8,272,48,18,24,17,15,29,0,12,160,50,24,15,20,14,9,0,9,144,53,18,28,24,27,27,3,7,183,168,52,78,83,102,81,0,31,583,4,7,3,6,7,3,0,0,38,37,16,14,12,19,20,0,10,132,123,28,46,47,74,78,9,65,480,1097,348,487,498,667,640,56,229,4025,1463,350,343,295,501,483,35,97,3574,529,130,176,230,279,237,15,32,1623,24246,6686,6952,6982,9473,8441,709,1099,64582,2178,545,667,818,848,670,63,82,5882,17682,4383,6238,5813,8458,9644,804,1210
19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19499,0,0,3,26,10,8,3,4,12,0,11,71,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,5,9,0,0,0,3,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,5,0,0,4,5,10,0,0,28,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,4,8,3,0,3,27,68,14,17,17,25,31,0,20,198,113,21,24,28,40,68,17,25,342,55,11,7,8,11,7,0,3,111,352,62,81,72,91,94,13,23,783,109,13,27,13,17,19,4,10,212,5212,1091,1537,1319,1541,1793,150,404
